id,Country,2021-09-05,2021-09-06,2021-09-07,2021-09-08,2021-09-09,2021-09-10,2021-09-11,2021-09-12,2021-09-13,2021-09-14,2021-09-15,2021-09-16,2021-09-17,2021-09-18,2021-09-19,2021-09-20,2021-09-21,2021-09-22,2021-09-23,2021-09-24,2021-09-25,2021-09-26,2021-09-27,2021-09-28,2021-09-29,2021-09-30,2021-10-01,2021-10-02,2021-10-03,2021-10-04,2021-10-05,2021-10-06,2021-10-07,2021-10-08,2021-10-09,2021-10-10,2021-10-11,2021-10-12,2021-10-13,2021-10-14,2021-10-15,2021-10-16,2021-10-17,2021-10-18,2021-10-19,2021-10-20,2021-10-21,2021-10-22,2021-10-23,2021-10-24,2021-10-25,2021-10-26,2021-10-27,2021-10-28,2021-10-29,2021-10-30,2021-10-31,2021-11-01,2021-11-02,2021-11-03,2021-11-04,2021-11-05,2021-11-06,2021-11-07,2021-11-08,2021-11-09,2021-11-10,2021-11-11,2021-11-12,2021-11-13,2021-11-14,2021-11-15,2021-11-16,2021-11-17,2021-11-18,2021-11-19,2021-11-20,2021-11-21,2021-11-22,2021-11-23,2021-11-24,2021-11-25,2021-11-26,2021-11-27,2021-11-28,2021-11-29,2021-11-30,2021-12-01,2021-12-02,2021-12-03,2021-12-04,2021-12-05,2021-12-06,2021-12-07,2021-12-08,2021-12-09
0,Afghanistan,153375,153431,153485,153537,153587,153635,153681,153725,153767,153807,153845,153881,153915,153947,153977,154005,154031,154057,154081,154104,154127,154148,154168,154187,154206,154223,154240,154256,154272,154287,154301,154314,154327,154339,154351,154363,154373,154384,154393,154403,154412,154421,154429,154437,154444,154451,154458,154465,154471,154477,154483,154489,154494,154499,154504,154509,154513,154518,154522,154526,154529,154533,154536,154540,154543,154546,154549,154552,154554,154557,154559,154562,154564,154566,154568,154570,154572,154574,154576,154577,154579,154580,154582,154583,154585,154586,154587,154589,154590,154591,154593,154596,154600,154605,154611,154618
1,Albania,150997,152145,153332,154566,155840,157164,158531,159946,161407,162913,164470,166069,167723,169414,171167,172955,174806,176691,178640,180622,182667,184743,186881,189048,191277,193531,195845,198181,200576,202989,205458,207940,210492,213050,215682,218315,221020,223720,226488,229248,232070,234879,237746,240593,243493,246372,249295,252196,255130,258041,260975,263884,266806,269703,272601,275473,278336,281174,283991,286783,289545,292282,294979,297651,300275,302875,305418,307938,310395,312828,315192,317533,319800,322045,324212,326358,328424,330468,332433,334374,336237,338074,339835,341568,343227,344858,346417,347947,349448,350920,352363,353777,355162,356518,357845,359143
2,Algeria,198004,198386,198760,199126,199484,199832,200171,200497,200816,201126,201428,201721,202007,202284,202554,202816,203071,203319,203560,203794,204023,204244,204460,204669,204874,205071,205264,205452,205634,205811,205984,206151,206314,206472,206627,206776,206922,207063,207201,207335,207465,207592,207715,207835,207951,208064,208174,208281,208385,208486,208585,208680,208773,208864,208952,209037,209120,209201,209280,209356,209431,209503,209573,209641,209708,209772,209835,209896,209956,210013,210069,210124,210177,210229,210279,210327,210375,210421,210466,210509,210552,210593,210633,210672,210710,210747,210783,210818,210851,210884,210916,210947,210978,211007,211036,211064
3,Andorra,15055,15059,15063,15067,15071,15074,15078,15081,15084,15088,15091,15094,15097,15100,15103,15105,15108,15110,15112,15114,15117,15119,15121,15123,15125,15127,15129,15131,15133,15134,15136,15137,15139,15140,15141,15143,15144,15145,15146,15147,15148,15149,15150,15151,15152,15153,15154,15155,15156,15157,15158,15159,15160,15161,15162,15163,15164,15165,15166,15166,15167,15168,15168,15169,15170,15171,15171,15172,15172,15173,15174,15174,15174,15175,15175,15176,15177,15177,15177,15177,15178,15178,15178,15178,15178,15179,15179,15179,15179,15179,15180,15180,15180,15180,15180,15180
4,Angola,48656,48932,49216,49506,49804,50109,50422,50741,51070,51405,51750,52102,52464,52833,53213,53600,53999,54405,54823,55249,55688,56135,56595,57064,57546,58038,58543,59058,59588,60129,60684,61250,61832,62425,63035,63657,64296,64947,65616,66298,66999,67713,68447,69195,69963,70746,71550,72370,73212,74070,74950,75848,76769,77709,78672,79655,80663,81690,82744,83818,84920,86043,87195,88369,89573,90799,92057,93339,94653,95991,97364,98762,100195,101655,103151,104675,106237,107827,109457,111116,112817,114548,116322,118127,119977,121859,123787,125750,127748,129781,131849,133952,136090,138263,140471,142714
5,Antigua and Barbuda,1870,1946,2029,2119,2218,2326,2444,2573,2714,2867,3033,3214,3410,3622,3853,4102,4372,4665,4980,5320,5686,6079,6501,6952,7434,7949,8495,9076,9690,10340,11023,11741,12491,13274,14087,14930,15798,16692,17604,18535,19479,20449,21431,22440,23454,24487,25515,26554,27579,28605,29606,30600,31560,32502,33405,34283,35115,35917,36672,37392,38064,38700,39289,39842,40351,40825,41266,41671,42055,42406,42737,43039,43324,43581,43823,44042,44247,44433,44605,44761,44906,45041,45171,45297,45418,45535,45647,45756,45861,45964,46064,46161,46254,46345,46434,46521
6,Argentina,5203802,5208290,5212670,5216942,5221106,5225162,5229110,5232950,5236682,5240306,5243822,5247230,5250530,5253722,5256806,5259782,5262650,5265410,5268052,5270592,5273021,5275353,5277580,5279716,5281754,5283706,5285566,5287346,5289039,5290658,5292196,5293665,5295059,5296389,5297649,5298850,5299987,5301069,5302092,5303064,5303982,5304854,5305676,5306455,5307190,5307886,5308540,5309160,5309742,5310291,5310807,5311294,5311751,5312181,5312584,5312964,5313318,5313652,5313963,5314256,5314529,5314785,5315023,5315246,5315456,5315653,5315839,5316013,5316177,5316331,5316475,5316611,5316738,5316857,5316968,5317073,5317171,5317262,5317348,5317428,5317502,5317572,5317637,5317698,5317755,5317808,5317857,5317903,5317946,5317985,5318022,5318057,5318089,5318118,5318146,5318172
7,Armenia,245025,245670,246329,246998,247680,248373,249079,249797,250528,251273,252030,252802,253586,254384,255195,256020,256858,257710,258574,259453,260343,261248,262165,263096,264038,264995,265963,266944,267937,268943,269960,270989,272029,273082,274144,275219,276302,277398,278502,279617,280741,281875,283016,284167,285325,286492,287664,288846,290032,291227,292425,293631,294840,296055,297273,298496,299720,300949,302179,303412,304645,305881,307116,308352,309586,310821,312053,313285,314513,315741,316963,318183,319398,320610,321815,323017,324211,325401,326583,327759,328926,330088,331240,332385,333520,334647,335764,336872,337969,339057,340136,341206,342268,343322,344368,345406
8,Australia,63155,65458,67715,69927,72096,74222,76305,78345,80433,82572,84798,87073,89437,91851,94353,96903,99543,102227,104998,107810,110707,113641,116658,119707,122835,125989,129219,132469,135789,139122,142520,145924,149385,152845,156355,159855,163398,166923,170482,174015,177574,181097,184638,188135,191641,195095,198549,201942,205327,208645,211946,215172,218374,221495,224584,227588,230552,233427,236256,238992,241677,244266,246801,249237,251615,253895,256113,258233,260290,262250,264145,265946,267683,269327,270907,272399,273828,275173,276457,277661,278806,279877,280892,281838,282731,283560,284341,285062,285723,286324,286865,287346,287767,288128,288429,288670
9,Austria,696905,698758,700659,702629,704648,706741,708886,711109,713388,715749,718167,720674,723241,725901,728623,731445,734332,737323,740383,743553,746793,750150,753581,757133,760762,764519,768355,772326,776377,780569,784845,789267,793774,798434,803181,808086,813079,818236,823481,828896,834400,840078,845844,851789,857821,864035,870334,876819,883386,890141,896974,903997,911094,918380,925735,933279,940884,948677,956524,964555,972632,980888,989181,997647,1006139,1014798,1023470,1032302,1041153,1050135,1059149,1068258,1077409,1086619,1095883,1105168,1114519,1123859,1133266,1142649,1152085,1161481,1170915,1180294,1189696,1199030,1208370,1217628,1226877,1236117,1245348,1254591,1263862,1273161,1282488,1291843
