id,Country,2020-11-12,2020-11-13,2020-11-14,2020-11-15,2020-11-16,2020-11-17,2020-11-18,2020-11-19,2020-11-20,2020-11-21,2020-11-22,2020-11-23,2020-11-24,2020-11-25,2020-11-26,2020-11-27,2020-11-28,2020-11-29,2020-11-30,2020-12-01,2020-12-02,2020-12-03,2020-12-04,2020-12-05,2020-12-06,2020-12-07,2020-12-08,2020-12-09,2020-12-10,2020-12-11,2020-12-12,2020-12-13,2020-12-14,2020-12-15,2020-12-16,2020-12-17,2020-12-18,2020-12-19,2020-12-20,2020-12-21,2020-12-22,2020-12-23,2020-12-24,2020-12-25,2020-12-26,2020-12-27,2020-12-28,2020-12-29,2020-12-30,2020-12-31,2021-01-01,2021-01-02,2021-01-03,2021-01-04,2021-01-05,2021-01-06,2021-01-07,2021-01-08,2021-01-09,2021-01-10,2021-01-11,2021-01-12,2021-01-13,2021-01-14,2021-01-15,2021-01-16,2021-01-17,2021-01-18,2021-01-19,2021-01-20,2021-01-21,2021-01-22,2021-01-23,2021-01-24,2021-01-25,2021-01-26,2021-01-27,2021-01-28,2021-01-29,2021-01-30,2021-01-31,2021-02-01,2021-02-02,2021-02-03,2021-02-04,2021-02-05,2021-02-06,2021-02-07,2021-02-08,2021-02-09,2021-02-10,2021-02-11,2021-02-12,2021-02-13,2021-02-14,2021-02-15,2021-02-16,2021-02-17,2021-02-18,2021-02-19,2021-02-20,2021-02-21
0,GM01,2189,2208,2228,2250,2272,2296,2320,2345,2372,2399,2426,2454,2483,2512,2541,2570,2600,2630,2661,2693,2725,2758,2792,2826,2861,2896,2931,2967,3004,3041,3079,3117,3155,3194,3234,3274,3314,3355,3396,3438,3480,3522,3564,3607,3650,3694,3737,3781,3825,3869,3913,3958,4002,4047,4091,4136,4181,4225,4270,4314,4359,4403,4447,4491,4535,4578,4622,4665,4708,4750,4792,4834,4876,4917,4958,4998,5038,5077,5116,5155,5193,5230,5267,5304,5340,5376,5411,5445,5479,5512,5545,5577,5609,5640,5671,5701,5730,5759,5787,5815,5842,5868
1,GM02,3050,3077,3106,3136,3168,3202,3238,3275,3315,3355,3397,3441,3485,3531,3577,3625,3674,3723,3773,3825,3877,3930,3984,4038,4094,4150,4206,4263,4321,4380,4438,4497,4557,4617,4676,4737,4797,4857,4918,4978,5038,5098,5158,5217,5276,5335,5393,5451,5508,5564,5620,5676,5730,5784,5837,5889,5940,5990,6039,6088,6135,6182,6227,6272,6315,6357,6399,6439,6478,6517,6554,6590,6625,6659,6693,6725,6756,6786,6815,6844,6871,6898,6923,6948,6972,6995,7018,7039,7060,7080,7099,7118,7136,7153,7170,7186,7201,7216,7230,7244,7257,7270
2,GM03,89,91,93,95,97,100,102,105,108,110,113,116,119,121,124,127,129,132,135,137,140,142,145,147,150,152,155,157,159,161,164,166,168,170,172,174,176,178,180,182,184,186,187,189,191,192,194,195,197,198,200,201,202,204,205,206,207,208,209,211,212,213,214,215,215,216,217,218,219,220,220,221,222,222,223,224,224,225,226,226,227,227,228,228,229,229,229,230,230,231,231,231,232,232,232,233,233,233,233,234,234,234
3,GM04,308,310,312,315,317,320,323,326,329,332,335,338,342,345,348,351,355,358,362,366,369,373,377,381,385,389,394,398,402,407,411,416,420,425,430,435,440,445,450,455,460,465,470,475,481,486,491,497,502,508,513,519,524,530,535,541,546,552,557,563,568,574,579,585,590,596,601,606,612,617,622,627,632,637,642,647,652,657,662,667,671,676,680,685,689,693,697,702,706,710,714,717,721,725,728,732,735,739,742,745,748,751
4,GM05,821,837,855,873,891,911,931,951,972,994,1016,1038,1060,1083,1106,1129,1152,1175,1199,1223,1247,1272,1297,1321,1346,1371,1397,1422,1448,1473,1498,1524,1550,1575,1601,1626,1651,1676,1701,1726,1751,1776,1800,1824,1848,1872,1895,1919,1941,1964,1986,2008,2030,2051,2072,2092,2113,2132,2152,2171,2189,2208,2225,2243,2260,2276,2293,2309,2324,2339,2354,2368,2382,2396,2409,2422,2434,2446,2458,2469,2480,2491,2501,2511,2521,2531,2540,2548,2557,2565,2573,2581,2589,2596,2603,2610,2616,2622,2628,2634,2640,2645
5,GM06,868,880,892,905,919,934,949,965,982,999,1016,1034,1052,1071,1089,1108,1127,1147,1166,1186,1205,1226,1246,1266,1287,1308,1329,1350,1371,1392,1414,1436,1457,1479,1501,1523,1545,1567,1590,1612,1634,1656,1679,1701,1723,1745,1767,1789,1811,1833,1855,1877,1899,1920,1941,1963,1984,2005,2026,2046,2067,2087,2107,2127,2146,2166,2185,2204,2223,2241,2260,2278,2295,2313,2330,2347,2364,2380,2397,2413,2428,2444,2459,2474,2488,2502,2516,2530,2544,2557,2570,2583,2595,2607,2619,2631,2642,2653,2664,2675,2685,2695
6,GM07,2517,2560,2605,2653,2704,2757,2812,2868,2926,2985,3046,3106,3167,3228,3290,3352,3413,3475,3538,3600,3663,3726,3788,3851,3914,3976,4039,4101,4163,4225,4287,4348,4409,4469,4530,4589,4648,4707,4765,4822,4879,4935,4991,5046,5100,5153,5206,5258,5309,5359,5408,5457,5505,5552,5598,5643,5687,5731,5773,5815,5856,5896,5935,5973,6011,6047,6083,6118,6152,6185,6217,6249,6279,6309,6339,6367,6395,6421,6448,6473,6498,6522,6545,6568,6590,6612,6632,6653,6672,6691,6710,6728,6745,6762,6778,6794,6809,6824,6839,6853,6866,6879
7,GM08,342,348,354,360,367,374,381,389,397,405,413,422,430,439,448,457,466,476,485,495,505,514,524,535,545,555,565,576,587,597,608,619,630,641,652,663,674,685,696,708,719,730,741,752,764,775,786,797,808,819,830,841,851,862,873,883,894,904,914,924,934,944,954,964,973,982,992,1001,1009,1018,1027,1035,1044,1052,1060,1068,1075,1083,1090,1097,1104,1111,1118,1125,1131,1137,1143,1149,1155,1161,1166,1172,1177,1182,1187,1192,1197,1201,1206,1210,1214,1218
8,GM09,207,209,211,213,215,217,219,221,224,226,228,230,232,234,237,239,241,243,246,248,250,253,255,258,260,262,265,267,270,272,275,277,279,282,284,287,289,291,294,296,298,301,303,305,307,310,312,314,316,318,320,322,324,326,328,330,332,334,335,337,339,340,342,344,345,347,348,349,351,352,354,355,356,357,358,360,361,362,363,364,365,366,367,368,368,369,370,371,372,372,373,374,374,375,376,376,377,377,378,378,379,379
9,GM10,213,217,222,226,231,236,241,246,252,257,263,268,274,279,285,291,296,302,307,313,319,325,330,336,342,348,354,359,365,371,377,383,389,395,401,407,413,419,425,431,437,443,449,455,461,467,473,480,486,492,498,504,510,516,522,528,533,539,545,551,557,563,569,574,580,586,592,597,603,609,614,620,625,631,636,641,647,652,657,663,668,673,678,683,688,693,698,703,708,713,717,722,727,731,736,741,745,749,754,758,762,767
