id,Country,2021-06-02,2021-06-03,2021-06-04,2021-06-05,2021-06-06,2021-06-07,2021-06-08,2021-06-09,2021-06-10,2021-06-11,2021-06-12,2021-06-13,2021-06-14,2021-06-15,2021-06-16,2021-06-17,2021-06-18,2021-06-19,2021-06-20,2021-06-21,2021-06-22,2021-06-23,2021-06-24,2021-06-25,2021-06-26,2021-06-27,2021-06-28,2021-06-29,2021-06-30,2021-07-01,2021-07-02,2021-07-03,2021-07-04,2021-07-05,2021-07-06,2021-07-07,2021-07-08,2021-07-09,2021-07-10,2021-07-11,2021-07-12,2021-07-13,2021-07-14,2021-07-15,2021-07-16,2021-07-17,2021-07-18,2021-07-19,2021-07-20,2021-07-21,2021-07-22,2021-07-23,2021-07-24,2021-07-25,2021-07-26,2021-07-27,2021-07-28,2021-07-29,2021-07-30,2021-07-31,2021-08-01,2021-08-02,2021-08-03,2021-08-04,2021-08-05,2021-08-06,2021-08-07,2021-08-08,2021-08-09,2021-08-10,2021-08-11,2021-08-12,2021-08-13,2021-08-14,2021-08-15,2021-08-16,2021-08-17,2021-08-18,2021-08-19,2021-08-20,2021-08-21,2021-08-22,2021-08-23,2021-08-24,2021-08-25,2021-08-26,2021-08-27,2021-08-28,2021-08-29,2021-08-30,2021-08-31,2021-09-01,2021-09-02,2021-09-03,2021-09-04,2021-09-05,2021-09-06,2021-09-07,2021-09-08,2021-09-09,2021-09-10,2021-09-11,2021-09-12,2021-09-13,2021-09-14,2021-09-15,2021-09-16,2021-09-17,2021-09-18,2021-09-19,2021-09-20,2021-09-21,2021-09-22,2021-09-23,2021-09-24,2021-09-25,2021-09-26,2021-09-27,2021-09-28,2021-09-29,2021-09-30,2021-10-01,2021-10-02,2021-10-03,2021-10-04,2021-10-05,2021-10-06,2021-10-07,2021-10-08,2021-10-09,2021-10-10,2021-10-11,2021-10-12,2021-10-13,2021-10-14,2021-10-15,2021-10-16,2021-10-17,2021-10-18,2021-10-19,2021-10-20,2021-10-21,2021-10-22,2021-10-23,2021-10-24,2021-10-25,2021-10-26,2021-10-27,2021-10-28,2021-10-29,2021-10-30,2021-10-31,2021-11-01,2021-11-02,2021-11-03,2021-11-04,2021-11-05,2021-11-06,2021-11-07,2021-11-08,2021-11-09,2021-11-10,2021-11-11,2021-11-12,2021-11-13,2021-11-14,2021-11-15,2021-11-16,2021-11-17,2021-11-18,2021-11-19,2021-11-20,2021-11-21,2021-11-22,2021-11-23,2021-11-24,2021-11-25,2021-11-26,2021-11-27,2021-11-28,2021-11-29,2021-11-30,2021-12-01,2021-12-02,2021-12-03,2021-12-04,2021-12-05,2021-12-06,2021-12-07,2021-12-08,2021-12-09,2021-12-10,2021-12-11,2021-12-12,2021-12-13,2021-12-14,2021-12-15,2021-12-16,2021-12-17,2021-12-18,2021-12-19
0,"Washington",437677,438582,439484,440383,441287,442184,443061,443931,444792,445644,446486,447317,448135,448940,449731,450510,451274,452024,452758,453478,454181,454868,455539,456194,456832,457452,458056,458643,459212,459764,460299,460817,461317,461801,462267,462717,463150,463567,463967,464352,464720,465074,465412,465736,466045,466340,466621,466889,467144,467386,467616,467834,468041,468236,468421,468596,468761,468916,469063,469200,469329,469451,469565,469671,469771,469864,469951,470032,470107,470178,470243,470304,470360,470412,470460,470505,470546,470584,470619,470651,470680,470707,470732,470755,470776,470795,470812,470828,470842,470855,470867,470878,470888,470897,470905,470912,470918,470924,470930,470934,470939,470942,470946,470949,470952,470954,470956,470958,470960,470961,470963,470964,470965,470966,470967,470967,470968,470968,470969,470969,470970,470970,470970,470971,470971,470971,470971,470971,470971,470971,470972,470972,470972,470972,470972,470972,470972,470972,470972,470972,470972,470972,470972,470972,470972,470972,470972,470972,470972,470972,470972,470972,470972,470972,470972,470972,470972,470972,470972,470972,470972,470972,470972,470972,470972,470972,470972,470972,470972,470972,470972,470972,470972,470972,470972,470972,470972,470972,470972,470972,470972,470972,470972,470972,470972,470972,470972,470972,470972,470972,470972,470972,470972,470972,470972,470972,470972,470972,470972,470972,470972
1,"Illinois",1382979,1383648,1384283,1384884,1385454,1385992,1386501,1386982,1387439,1387874,1388289,1388686,1389065,1389425,1389766,1390087,1390390,1390676,1390947,1391204,1391446,1391676,1391894,1392101,1392297,1392482,1392656,1392821,1392976,1393122,1393260,1393390,1393512,1393628,1393737,1393839,1393936,1394027,1394113,1394193,1394268,1394339,1394406,1394468,1394527,1394582,1394634,1394682,1394727,1394770,1394810,1394847,1394882,1394914,1394945,1394973,1394999,1395024,1395047,1395069,1395089,1395108,1395125,1395142,1395157,1395171,1395184,1395196,1395207,1395218,1395228,1395237,1395245,1395253,1395260,1395267,1395273,1395279,1395284,1395289,1395293,1395297,1395301,1395305,1395308,1395311,1395314,1395317,1395319,1395321,1395323,1395325,1395327,1395328,1395330,1395331,1395332,1395333,1395334,1395335,1395336,1395337,1395337,1395338,1395339,1395339,1395340,1395340,1395341,1395341,1395341,1395342,1395342,1395342,1395342,1395343,1395343,1395343,1395343,1395343,1395343,1395344,1395344,1395344,1395344,1395344,1395344,1395344,1395344,1395344,1395344,1395344,1395344,1395344,1395344,1395344,1395344,1395344,1395344,1395344,1395344,1395344,1395344,1395344,1395344,1395344,1395344,1395344,1395344,1395344,1395345,1395345,1395345,1395345,1395345,1395345,1395345,1395345,1395345,1395345,1395345,1395345,1395345,1395345,1395345,1395345,1395345,1395345,1395345,1395345,1395345,1395345,1395345,1395345,1395345,1395345,1395345,1395345,1395345,1395345,1395345,1395345,1395345,1395345,1395345,1395345,1395345,1395345,1395345,1395345,1395345,1395345,1395345,1395345,1395345,1395345,1395345,1395345,1395345,1395345,1395345
2,"California",3791889,3792851,3793793,3794713,3795615,3796497,3797357,3798198,3799019,3799822,3800608,3801378,3802128,3802857,3803566,3804257,3804929,3805583,3806219,3806838,3807438,3808022,3808588,3809138,3809671,3810188,3810689,3811174,3811642,3812096,3812535,3812959,3813368,3813763,3814145,3814512,3814867,3815208,3815537,3815853,3816158,3816450,3816731,3817001,3817260,3817509,3817747,3817975,3818193,3818403,3818603,3818794,3818977,3819151,3819318,3819476,3819628,3819772,3819909,3820040,3820165,3820283,3820395,3820501,3820603,3820698,3820789,3820875,3820957,3821034,3821107,3821175,3821240,3821302,3821359,3821414,3821465,3821513,3821559,3821602,3821642,3821679,3821715,3821748,3821779,3821808,3821835,3821861,3821884,3821906,3821927,3821947,3821965,3821981,3821997,3822012,3822025,3822038,3822049,3822060,3822070,3822079,3822088,3822096,3822103,3822110,3822116,3822122,3822127,3822132,3822137,3822141,3822145,3822148,3822151,3822154,3822157,3822160,3822162,3822164,3822166,3822168,3822169,3822171,3822172,3822173,3822174,3822175,3822176,3822177,3822178,3822178,3822179,3822179,3822180,3822180,3822181,3822181,3822181,3822182,3822182,3822182,3822182,3822183,3822183,3822183,3822183,3822183,3822183,3822183,3822183,3822184,3822184,3822184,3822184,3822184,3822184,3822184,3822184,3822184,3822184,3822184,3822184,3822184,3822184,3822184,3822184,3822184,3822184,3822184,3822184,3822184,3822184,3822184,3822184,3822184,3822184,3822184,3822184,3822184,3822184,3822184,3822184,3822184,3822184,3822184,3822184,3822184,3822184,3822184,3822184,3822184,3822184,3822184,3822184,3822184,3822184,3822184,3822184,3822184,3822184
3,"Arizona",882369,882941,883515,884092,884672,885256,885841,886426,887009,887591,888173,888754,889333,889909,890483,891053,891619,892182,892739,893292,893839,894380,894915,895444,895965,896479,896985,897484,897973,898455,898927,899390,899844,900288,900723,901147,901562,901966,902360,902744,903117,903479,903831,904172,904503,904823,905133,905432,905721,906000,906269,906527,906776,907015,907244,907464,907675,907877,908070,908254,908430,908598,908758,908910,909054,909191,909322,909445,909562,909673,909777,909876,909969,910056,910139,910216,910289,910358,910422,910482,910538,910590,910639,910685,910728,910767,910804,910838,910870,910899,910926,910952,910975,910996,911016,911034,911051,911066,911080,911093,911105,911116,911126,911135,911143,911151,911157,911164,911169,911174,911179,911183,911187,911190,911193,911196,911198,911201,911203,911204,911206,911207,911209,911210,911211,911212,911213,911213,911214,911214,911215,911215,911216,911216,911216,911217,911217,911217,911217,911217,911218,911218,911218,911218,911218,911218,911218,911218,911218,911218,911218,911218,911218,911218,911218,911218,911218,911218,911218,911218,911218,911218,911218,911218,911218,911218,911218,911218,911218,911218,911218,911218,911218,911218,911218,911218,911218,911218,911218,911218,911218,911218,911218,911218,911218,911218,911218,911218,911218,911218,911218,911218,911218,911218,911218,911218,911218,911218,911218,911218,911218
4,"Massachusetts",707265,707448,707618,707775,707921,708056,708182,708299,708409,708510,708605,708694,708777,708854,708926,708993,709054,709111,709163,709212,709258,709300,709338,709374,709408,709439,709467,709494,709518,709540,709561,709580,709597,709614,709628,709642,709655,709666,709677,709687,709696,709704,709711,709718,709725,709730,709736,709741,709745,709749,709753,709756,709759,709762,709764,709767,709769,709771,709773,709774,709776,709777,709778,709779,709780,709781,709782,709782,709783,709784,709784,709785,709785,709786,709786,709786,709786,709787,709787,709787,709787,709788,709788,709788,709788,709788,709788,709788,709788,709788,709788,709788,709788,709789,709789,709789,709789,709789,709789,709789,709789,709789,709789,709789,709789,709789,709789,709789,709789,709789,709789,709789,709789,709789,709789,709789,709789,709789,709789,709789,709789,709789,709789,709789,709789,709789,709789,709789,709789,709789,709789,709789,709789,709789,709789,709789,709789,709789,709789,709789,709789,709789,709789,709789,709789,709789,709789,709789,709789,709789,709789,709789,709789,709789,709789,709789,709789,709789,709789,709789,709789,709789,709789,709789,709789,709789,709789,709789,709789,709789,709789,709789,709789,709789,709789,709789,709789,709789,709789,709789,709789,709789,709789,709789,709789,709789,709789,709789,709789,709789,709789,709789,709789,709789,709789,709789,709789,709789,709789,709789,709789
5,"Wisconsin",674739,674937,675124,675302,675471,675631,675783,675927,676063,676192,676315,676432,676544,676649,676749,676842,676930,677014,677092,677167,677237,677303,677366,677425,677480,677533,677582,677628,677672,677713,677751,677788,677821,677853,677883,677911,677938,677962,677985,678007,678027,678046,678063,678080,678095,678110,678123,678136,678147,678158,678168,678178,678186,678195,678202,678209,678216,678222,678227,678233,678238,678242,678246,678250,678254,678257,678260,678263,678265,678268,678270,678272,678274,678276,678277,678279,678280,678281,678282,678283,678284,678285,678286,678287,678287,678288,678289,678289,678290,678290,678290,678291,678291,678291,678292,678292,678292,678292,678293,678293,678293,678293,678293,678293,678293,678293,678294,678294,678294,678294,678294,678294,678294,678294,678294,678294,678294,678294,678294,678294,678294,678294,678294,678294,678294,678294,678294,678294,678294,678294,678294,678294,678294,678294,678294,678294,678294,678294,678294,678294,678294,678294,678294,678294,678294,678294,678294,678294,678294,678294,678294,678294,678294,678294,678294,678294,678294,678294,678294,678294,678294,678294,678294,678294,678294,678294,678294,678294,678294,678294,678294,678294,678294,678294,678294,678294,678294,678294,678294,678294,678294,678294,678294,678294,678294,678294,678294,678294,678294,678294,678294,678294,678294,678294,678294,678294,678294,678294,678294,678294,678294
6,"Texas",2956576,2957806,2958986,2960131,2961234,2962302,2963346,2964368,2965369,2966348,2967300,2968224,2969110,2969949,2970752,2971534,2972290,2973023,2973736,2974428,2975101,2975751,2976378,2976981,2977561,2978117,2978652,2979166,2979662,2980142,2980606,2981053,2981484,2981900,2982298,2982681,2983048,2983400,2983737,2984061,2984373,2984672,2984960,2985236,2985501,2985755,2985998,2986231,2986453,2986666,2986869,2987064,2987250,2987428,2987598,2987761,2987917,2988065,2988206,2988341,2988470,2988592,2988709,2988820,2988926,2989026,2989122,2989213,2989300,2989383,2989461,2989535,2989606,2989673,2989736,2989796,2989853,2989908,2989959,2990007,2990053,2990097,2990138,2990177,2990213,2990248,2990281,2990312,2990341,2990368,2990394,2990419,2990442,2990463,2990484,2990503,2990521,2990538,2990554,2990569,2990583,2990596,2990608,2990620,2990631,2990641,2990651,2990659,2990668,2990676,2990683,2990690,2990696,2990702,2990708,2990713,2990718,2990722,2990726,2990730,2990734,2990737,2990740,2990743,2990746,2990748,2990751,2990753,2990755,2990757,2990759,2990760,2990762,2990763,2990764,2990765,2990766,2990767,2990768,2990769,2990770,2990771,2990771,2990772,2990773,2990773,2990774,2990774,2990774,2990775,2990775,2990775,2990776,2990776,2990776,2990776,2990777,2990777,2990777,2990777,2990777,2990777,2990777,2990777,2990778,2990778,2990778,2990778,2990778,2990778,2990778,2990778,2990778,2990778,2990778,2990778,2990778,2990778,2990778,2990778,2990778,2990778,2990778,2990778,2990778,2990778,2990778,2990778,2990778,2990778,2990778,2990778,2990778,2990778,2990778,2990778,2990778,2990778,2990778,2990778,2990778
7,"Nebraska",223434,223472,223508,223542,223575,223606,223634,223661,223686,223710,223733,223754,223774,223792,223810,223826,223841,223855,223869,223881,223893,223904,223914,223923,223932,223941,223948,223955,223962,223968,223974,223979,223984,223988,223993,223996,224000,224003,224006,224009,224012,224014,224016,224018,224020,224022,224023,224025,224026,224027,224029,224030,224030,224031,224032,224033,224033,224034,224035,224035,224035,224036,224036,224037,224037,224037,224037,224038,224038,224038,224038,224038,224038,224039,224039,224039,224039,224039,224039,224039,224039,224039,224039,224039,224039,224039,224039,224039,224039,224039,224039,224039,224039,224039,224039,224039,224039,224039,224039,224039,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040,224040
8,"Utah",406482,406675,406862,407043,407217,407386,407549,407708,407863,408015,408164,408309,408451,408589,408722,408849,408972,409091,409207,409318,409427,409533,409636,409736,409832,409925,410015,410102,410185,410266,410343,410418,410491,410561,410629,410694,410757,410818,410876,410932,410986,411037,411087,411135,411181,411225,411268,411308,411347,411385,411421,411455,411488,411520,411550,411579,411606,411633,411658,411682,411706,411728,411749,411769,411788,411806,411823,411840,411856,411871,411885,411899,411911,411924,411935,411946,411957,411967,411976,411985,411994,412002,412009,412017,412023,412030,412036,412042,412047,412052,412057,412062,412066,412070,412074,412077,412081,412084,412087,412090,412092,412095,412097,412099,412101,412103,412105,412107,412108,412110,412111,412112,412113,412115,412116,412117,412117,412118,412119,412120,412121,412121,412122,412122,412123,412123,412124,412124,412124,412125,412125,412125,412126,412126,412126,412126,412127,412127,412127,412127,412127,412127,412128,412128,412128,412128,412128,412128,412128,412128,412128,412128,412128,412128,412128,412128,412128,412128,412129,412129,412129,412129,412129,412129,412129,412129,412129,412129,412129,412129,412129,412129,412129,412129,412129,412129,412129,412129,412129,412129,412129,412129,412129,412129,412129,412129,412129,412129,412129,412129,412129,412129,412129,412129,412129,412129,412129,412129,412129,412129,412129
9,"Oregon",201998,202306,202604,202894,203176,203450,203717,203974,204221,204460,204691,204914,205129,205335,205534,205724,205907,206083,206251,206412,206566,206713,206854,206988,207116,207237,207353,207463,207568,207667,207761,207850,207934,208014,208089,208160,208227,208290,208350,208406,208458,208507,208553,208596,208637,208675,208710,208743,208773,208802,208829,208853,208876,208898,208917,208936,208952,208968,208982,208996,209008,209019,209030,209039,209048,209056,209063,209070,209076,209082,209087,209091,209095,209099,209103,209106,209109,209111,209114,209116,209118,209119,209121,209122,209124,209125,209126,209127,209128,209128,209129,209129,209130,209130,209131,209131,209131,209132,209132,209132,209132,209133,209133,209133,209133,209133,209133,209133,209133,209133,209133,209133,209134,209134,209134,209134,209134,209134,209134,209134,209134,209134,209134,209134,209134,209134,209134,209134,209134,209134,209134,209134,209134,209134,209134,209134,209134,209134,209134,209134,209134,209134,209134,209134,209134,209134,209134,209134,209134,209134,209134,209134,209134,209134,209134,209134,209134,209134,209134,209134,209134,209134,209134,209134,209134,209134,209134,209134,209134,209134,209134,209134,209134,209134,209134,209134,209134,209134,209134,209134,209134,209134,209134,209134,209134,209134,209134,209134,209134,209134,209134,209134,209134,209134,209134,209134,209134,209134,209134,209134,209134
