id,Country,2021-06-02,2021-06-03,2021-06-04,2021-06-05,2021-06-06,2021-06-07,2021-06-08,2021-06-09,2021-06-10,2021-06-11,2021-06-12,2021-06-13,2021-06-14,2021-06-15,2021-06-16,2021-06-17,2021-06-18,2021-06-19,2021-06-20,2021-06-21,2021-06-22,2021-06-23,2021-06-24,2021-06-25,2021-06-26,2021-06-27,2021-06-28,2021-06-29,2021-06-30,2021-07-01,2021-07-02,2021-07-03,2021-07-04,2021-07-05,2021-07-06,2021-07-07,2021-07-08,2021-07-09,2021-07-10,2021-07-11,2021-07-12,2021-07-13,2021-07-14,2021-07-15,2021-07-16,2021-07-17,2021-07-18,2021-07-19,2021-07-20,2021-07-21,2021-07-22,2021-07-23,2021-07-24,2021-07-25,2021-07-26,2021-07-27,2021-07-28,2021-07-29,2021-07-30,2021-07-31,2021-08-01,2021-08-02,2021-08-03,2021-08-04,2021-08-05,2021-08-06,2021-08-07,2021-08-08,2021-08-09,2021-08-10,2021-08-11,2021-08-12,2021-08-13,2021-08-14,2021-08-15,2021-08-16,2021-08-17,2021-08-18,2021-08-19,2021-08-20,2021-08-21,2021-08-22,2021-08-23,2021-08-24,2021-08-25,2021-08-26,2021-08-27,2021-08-28,2021-08-29,2021-08-30,2021-08-31,2021-09-01,2021-09-02,2021-09-03,2021-09-04,2021-09-05
0,Afghanistan,74026,74415,74795,75170,75541,75906,76264,76616,76963,77298,77623,77936,78234,78518,78784,79036,79277,79508,79726,79932,80122,80296,80452,80589,80704,80795,80862,80899,80906,80906,80906,80906,80906,80906,80906,80906,80906,80906,80906,80906,80906,80906,80906,80906,80906,80906,80906,80906,80906,80906,80906,80906,80906,80906,80906,80906,80906,80906,80906,80906,80906,80906,80906,80906,80906,80906,80906,80906,80906,80906,80906,80906,80906,80906,80906,80906,80906,80906,80906,80906,80906,80906,80906,80906,80906,80906,80906,80906,80906,80906,80906,80906,80906,80906,80906,80906
1,Albania,132351,132362,132373,132382,132391,132400,132408,132417,132424,132430,132437,132444,132450,132455,132460,132465,132468,132473,132478,132481,132484,132488,132491,132495,132498,132501,132503,132505,132507,132510,132513,132514,132515,132518,132520,132520,132522,132524,132525,132527,132528,132528,132529,132529,132529,132530,132531,132532,132532,132533,132533,132533,132534,132534,132534,132534,132534,132534,132534,132534,132534,132534,132535,132535,132535,132535,132535,132535,132536,132536,132537,132537,132537,132537,132537,132538,132538,132538,132539,132539,132539,132539,132540,132540,132540,132540,132541,132541,132541,132541,132541,132541,132541,132541,132541,132541
2,Algeria,129640,129817,129991,130165,130338,130510,130679,130849,131020,131189,131358,131524,131691,131856,132022,132188,132352,132517,132682,132846,133010,133175,133340,133505,133670,133835,134000,134165,134331,134497,134664,134832,135000,135167,135337,135506,135677,135849,136021,136195,136369,136545,136721,136899,137078,137259,137440,137625,137809,137995,138184,138374,138565,138759,138954,139152,139353,139554,139759,139966,140176,140386,140601,140818,141038,141261,141487,141716,141947,142183,142421,142664,142910,143158,143412,143669,143930,144196,144464,144738,145017,145299,145587,145878,146176,146479,146785,147098,147415,147737,148065,148398,148738,149082,149432,149788
3,Andorra,13744,13753,13762,13773,13783,13795,13808,13822,13836,13852,13869,13887,13907,13928,13950,13975,14000,14029,14059,14091,14125,14162,14201,14243,14288,14337,14388,14442,14501,14562,14628,14698,14773,14852,14937,15026,15122,15224,15330,15445,15565,15693,15828,15971,16123,16283,16452,16629,16816,17013,17221,17439,17668,17906,18157,18420,18694,18980,19277,19587,19908,20241,20586,20942,21310,21688,22077,22476,22884,23301,23726,24159,24598,25043,25492,25945,26401,26858,27316,27774,28230,28684,29134,29579,30019,30452,30878,31296,31704,32103,32490,32865,33229,33580,33918,34244
4,Angola,34960,35169,35373,35574,35770,35964,36153,36337,36517,36693,36866,37037,37202,37365,37523,37678,37830,37977,38121,38260,38396,38529,38659,38784,38905,39024,39138,39251,39358,39462,39563,39661,39755,39845,39932,40016,40096,40173,40248,40319,40386,40450,40511,40569,40624,40675,40725,40770,40813,40853,40891,40923,40955,40984,41009,41030,41051,41067,41081,41093,41102,41108,41111,41112,41112,41112,41112,41112,41112,41112,41112,41112,41112,41112,41112,41112,41112,41112,41112,41112,41112,41112,41112,41112,41112,41112,41112,41112,41112,41112,41112,41112,41112,41112,41112,41112
5,Antigua and Barbuda,1262,1262,1263,1263,1263,1263,1263,1264,1264,1264,1264,1264,1264,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1266,1266,1266,1266,1266,1266,1267,1267,1267,1267,1267,1267,1267,1267,1268,1268,1268,1268,1268,1268,1268,1268,1268,1268,1268,1268,1269,1269,1269,1269,1269,1269,1269,1269,1269,1269,1269,1269,1269,1269,1269,1269,1269,1269,1269,1269,1269,1269,1269,1269,1269,1270,1270,1270,1270,1270,1270,1270,1270,1270,1270,1270,1270,1270,1270,1270,1270,1270,1270,1270,1270
6,Argentina,3852156,3879541,3906469,3932957,3958971,3984483,4009380,4033733,4057578,4080951,4103912,4126512,4148775,4170661,4192112,4213064,4233571,4253635,4273261,4292469,4311272,4329619,4347500,4364924,4381897,4398426,4414516,4430169,4445391,4460193,4474583,4488570,4502169,4515386,4528234,4540719,4552853,4564642,4576098,4587225,4598035,4608534,4618732,4628637,4638257,4647602,4656677,4665492,4674055,4682370,4690446,4698290,4705907,4713304,4720487,4727464,4734237,4740815,4747202,4753404,4759425,4765270,4770946,4776454,4781802,4786992,4792029,4796916,4801659,4806259,4810723,4815052,4819250,4823322,4827269,4831096,4834805,4838398,4841881,4845255,4848522,4851686,4854750,4857715,4860585,4863361,4866047,4868645,4871157,4873584,4875930,4878198,4880387,4882501,4884546,4886526
7,Armenia,222870,222929,222987,223041,223094,223142,223191,223236,223279,223319,223358,223393,223429,223462,223493,223524,223552,223579,223604,223629,223651,223673,223693,223712,223731,223748,223764,223780,223794,223808,223822,223834,223845,223857,223867,223877,223887,223896,223904,223913,223920,223928,223935,223941,223947,223953,223959,223965,223969,223975,223979,223983,223989,223992,223996,223999,224003,224006,224010,224013,224017,224020,224022,224024,224027,224029,224032,224033,224037,224038,224039,224041,224043,224044,224046,224048,224049,224050,224053,224053,224054,224056,224056,224058,224058,224060,224060,224061,224061,224062,224063,224064,224064,224064,224064,224064
8,Australia,30137,30140,30143,30146,30149,30152,30154,30157,30159,30161,30162,30164,30166,30167,30169,30170,30172,30174,30175,30177,30178,30180,30180,30181,30181,30182,30183,30183,30183,30184,30185,30185,30186,30186,30186,30186,30186,30186,30186,30186,30186,30186,30186,30186,30186,30186,30186,30186,30186,30186,30186,30186,30186,30186,30186,30186,30186,30186,30186,30186,30186,30186,30186,30186,30186,30186,30186,30186,30186,30186,30186,30186,30186,30186,30186,30186,30186,30186,30186,30186,30186,30186,30186,30186,30186,30186,30186,30186,30186,30186,30186,30186,30186,30186,30186,30186
9,Austria,645552,645873,646178,646465,646737,646997,647245,647478,647696,647903,648096,648278,648451,648613,648762,648905,649037,649161,649277,649385,649485,649579,649666,649747,649822,649891,649957,650016,650070,650119,650166,650209,650248,650283,650317,650346,650373,650398,650422,650443,650462,650480,650496,650511,650523,650535,650546,650555,650563,650571,650579,650585,650591,650597,650601,650606,650609,650612,650615,650618,650619,650621,650622,650624,650625,650626,650628,650629,650629,650630,650630,650630,650631,650631,650631,650632,650632,650633,650633,650634,650634,650634,650634,650635,650635,650635,650635,650635,650635,650635,650635,650635,650635,650635,650635,650636
