place,week_ahead,quantile,value
Washington,1,point,12047.5283059958
Washington,1,0.025,8487.52830599579
Washington,1,0.1,11479.578260618
Washington,1,0.25,11954.7628038938
Washington,1,0.5,12083.0341939201
Washington,1,0.75,12227.2411034817
Washington,1,0.9,12286.065444798
Washington,1,0.975,15607.5283059958
Washington,2,point,8593.64682119237
Washington,2,0.025,5033.64682119237
Washington,2,0.1,7894.26437152713
Washington,2,0.25,8425.46984643629
Washington,2,0.5,8677.39965780859
Washington,2,0.75,8759.62551249261
Washington,2,0.9,8916.07098644786
Washington,2,0.975,12153.6468211924
Washington,3,point,5479.81405297415
Washington,3,0.025,1919.81405297415
Washington,3,0.1,4909.90314030135
Washington,3,0.25,5327.29706634022
Washington,3,0.5,5519.34836070298
Washington,3,0.75,5658.19488129555
Washington,3,0.9,5814.85970970872
Washington,3,0.975,9039.81405297415
Washington,4,point,3366.85413635562
Washington,4,0.025,0
Washington,4,0.1,2990.88988893339
Washington,4,0.25,3244.51335074427
Washington,4,0.5,3372.962138262
Washington,4,0.75,3544.06027747574
Washington,4,0.9,3654.18515331438
Washington,4,0.975,6926.85413635562
Washington,5,point,2047.0993021719
Washington,5,0.025,0
Washington,5,0.1,1828.30958810309
Washington,5,0.25,1934.90135766705
Washington,5,0.5,2048.50795013632
Washington,5,0.75,2165.71282313205
Washington,5,0.9,2267.8341781362
Washington,5,0.975,5607.0993021719
Washington,6,point,1265.67257009696
Washington,6,0.025,0
Washington,6,0.1,1135.92582960892
Washington,6,0.25,1170.92931310553
Washington,6,0.5,1264.2460132353
Washington,6,0.75,1355.8731426592
Washington,6,0.9,1430.84136349335
Washington,6,0.975,4825.67257009696
Washington,7,point,803.503772001649
Washington,7,0.025,0
Washington,7,0.1,707.245529569453
Washington,7,0.25,745.107130063931
Washington,7,0.5,798.297250625095
Washington,7,0.75,871.198647459503
Washington,7,0.9,925.977259692503
Washington,7,0.975,4363.50377200165
Illinois,1,point,29390.0842644088
Illinois,1,0.025,24026.2399757272
Illinois,1,0.1,25236.5626335143
Illinois,1,0.25,26628.5842644088
Illinois,1,0.5,28866.4061227578
Illinois,1,0.75,31703.2046084478
Illinois,1,0.9,35226.6973558677
Illinois,1,0.975,36939.5978040886
Illinois,2,point,22719.9133886881
Illinois,2,0.025,15431.4053364145
Illinois,2,0.1,17161.2044108447
Illinois,2,0.25,18388.3189368108
Illinois,2,0.5,22990.9035855641
Illinois,2,0.75,24729.0768915741
Illinois,2,0.9,30262.4308369553
Illinois,2,0.975,33179.1735691885
Illinois,3,point,14954.2838241143
Illinois,3,0.025,8911.41970009636
Illinois,3,0.1,9031.38644524436
Illinois,3,0.25,11105.6394418813
Illinois,3,0.5,15842.3439133556
Illinois,3,0.75,17715.7838241143
Illinois,3,0.9,20060.725621906
Illinois,3,0.975,22626.0766111775
Illinois,4,point,9098.02348716901
Illinois,4,0.025,4317.92304347316
Illinois,4,0.1,4897.70498707425
Illinois,4,0.25,6336.52348716901
Illinois,4,0.5,10238.1605795983
Illinois,4,0.75,11825.349451297
Illinois,4,0.9,12403.6611312431
Illinois,4,0.975,12868.4831242803
Illinois,5,point,5437.71139105003
Illinois,5,0.025,2138.94525914267
Illinois,5,0.1,2515.60817460301
Illinois,5,0.25,3050.62788840849
Illinois,5,0.5,6074.02158036781
Illinois,5,0.75,7695.94076196617
Illinois,5,0.9,8128.52854159055
Illinois,5,0.975,8199.21139105003
Illinois,6,point,3247.67170925532
Illinois,6,0.025,486.171709255315
Illinois,6,0.1,1124.82712900825
Illinois,6,0.25,1885.11452667648
Illinois,6,0.5,3301.91209974163
Illinois,6,0.75,4904.15784378722
Illinois,6,0.9,5194.78404033696
Illinois,6,0.975,6009.17170925532
Illinois,7,point,1975.76202045135
Illinois,7,0.025,0
Illinois,7,0.1,621.483361241873
Illinois,7,0.25,1197.95430384297
Illinois,7,0.5,1731.72129729996
Illinois,7,0.75,3126.41682316363
Illinois,7,0.9,3307.53133932175
Illinois,7,0.975,4737.26202045135
California,1,point,139232.797511874
California,1,0.025,112981.797511874
California,1,0.1,136124.461734727
California,1,0.25,137255.881989002
California,1,0.5,139839.93543347
California,1,0.75,140835.066600384
California,1,0.9,141293.399631428
California,1,0.975,165483.797511874
California,2,point,127074.914686609
California,2,0.025,100823.914686609
California,2,0.1,121383.966951165
California,2,0.25,123719.552691277
California,2,0.5,127985.733671153
California,2,0.75,129998.236680195
California,2,0.9,131060.996844083
California,2,0.975,153325.914686609
California,3,point,108030.475046028
California,3,0.025,81779.4750460277
California,3,0.1,100995.510214804
California,3,0.25,104236.403724764
California,3,0.5,108845.187980407
California,3,0.75,111793.500337658
California,3,0.9,113159.295785993
California,3,0.975,134281.475046028
California,4,point,86400.661350406
California,4,0.025,60149.661350406
California,4,0.1,79346.0705926437
California,4,0.25,82988.8149667773
California,4,0.5,86839.6498431107
California,4,0.75,90286.9309443589
California,4,0.9,91695.5550144874
California,4,0.975,112651.661350406
California,5,point,65903.1454489977
California,5,0.025,39652.1454489977
California,5,0.1,59681.6872172523
California,5,0.25,63295.0627088733
California,5,0.5,65887.4187225485
California,5,0.75,69402.6196742374
California,5,0.9,70660.3528892007
California,5,0.975,92154.1454489977
California,6,point,48525.3234919807
California,6,0.025,22274.3234919807
California,6,0.1,43499.9555890746
California,6,0.25,46577.6652153637
California,6,0.5,48162.924830188
California,6,0.75,51376.558518365
California,6,0.9,52421.6749684233
California,6,0.975,74776.3234919807
California,7,point,34866.5722787217
California,7,0.025,8615.57227872167
California,7,0.1,31069.5464000106
California,7,0.25,33223.5121091101
California,7,0.5,34349.7800400835
California,7,0.75,37030.5207332671
California,7,0.9,37836.5241635162
California,7,0.975,61117.5722787217
Arizona,1,point,19070.5813181912
Arizona,1,0.025,16611.5813181912
Arizona,1,0.1,18305.6414473336
Arizona,1,0.25,18532.8283040482
Arizona,1,0.5,19089.5562830241
Arizona,1,0.75,19535.2890840964
Arizona,1,0.9,19988.4405915989
Arizona,1,0.975,21529.5813181912
Arizona,2,point,21480.7856638609
Arizona,2,0.025,19021.7856638609
Arizona,2,0.1,19560.2269374328
Arizona,2,0.25,20073.5826153383
Arizona,2,0.5,21609.9906026823
Arizona,2,0.75,22610.8688070695
Arizona,2,0.9,23766.1277923472
Arizona,2,0.975,23939.7856638609
Arizona,3,point,24836.7497708686
Arizona,3,0.025,21154.2634317898
Arizona,3,0.1,21612.2403925296
Arizona,3,0.25,22377.7497708686
Arizona,3,0.5,25335.6923084264
Arizona,3,0.75,26774.6624535224
Arizona,3,0.9,27674.4286755796
Arizona,3,0.975,29029.2645688825
Arizona,4,point,29271.9074131428
Arizona,4,0.025,23043.9849453005
Arizona,4,0.1,23790.0642260283
Arizona,4,0.25,25363.0447816341
Arizona,4,0.5,30485.754857457
Arizona,4,0.75,31845.728356462
Arizona,4,0.9,33695.7164388651
Arizona,4,0.975,36001.481210947
Arizona,5,point,34906.6292711281
Arizona,5,0.025,25170.9341897233
Arizona,5,0.1,26308.4174413391
Arizona,5,0.25,28636.5956516778
Arizona,5,0.5,37313.7619691717
Arizona,5,0.75,38565.8827774161
Arizona,5,0.9,41214.858054037
Arizona,5,0.975,44861.0911194924
Arizona,6,point,41769.3499379572
Arizona,6,0.025,27441.2481615697
Arizona,6,0.1,29087.0284189112
Arizona,6,0.25,32349.3421909534
Arizona,6,0.5,44228.3499379572
Arizona,6,0.75,47177.4981606612
Arizona,6,0.9,50570.4789111197
Arizona,6,0.975,55590.4915351379
Arizona,7,point,49726.1498538973
Arizona,7,0.025,29734.0952758025
Arizona,7,0.1,32001.3864075531
Arizona,7,0.25,36379.6982963318
Arizona,7,0.5,52645.7215367621
Arizona,7,0.75,58301.3668584335
Arizona,7,0.9,62088.2583570712
Arizona,7,0.975,67831.2497318657
Massachusetts,1,point,8031.50596526384
Massachusetts,1,0.025,6845.8698828104
Massachusetts,1,0.1,6878.65022980152
Massachusetts,1,0.25,7015.50596526384
Massachusetts,1,0.5,8467.29726419062
Massachusetts,1,0.75,8649.57525573508
Massachusetts,1,0.9,8840.58107565832
Massachusetts,1,0.975,9047.50596526384
Massachusetts,2,point,7246.60953794358
Massachusetts,2,0.025,5199.33967352752
Massachusetts,2,0.1,5261.64576428127
Massachusetts,2,0.25,5554.42916016537
Massachusetts,2,0.5,8034.10715553898
Massachusetts,2,0.75,8262.60953794358
Massachusetts,2,0.9,8438.55726513697
Massachusetts,2,0.975,8617.65506541799
Massachusetts,3,point,6851.80597327281
