place,week_ahead,quantile,value
Washington,1,point,7247.12505189249
Washington,1,0.025,3915.62505189249
Washington,1,0.1,3915.62505189249
Washington,1,0.25,6883.85205811146
Washington,1,0.5,7213.15094451793
Washington,1,0.75,7629.84744367143
Washington,1,0.9,10578.6250518925
Washington,1,0.975,10578.6250518925
Washington,2,point,4781.8360731425
Washington,2,0.025,1450.3360731425
Washington,2,0.1,1450.3360731425
Washington,2,0.25,4412.75351475645
Washington,2,0.5,4770.33265548805
Washington,2,0.75,5149.47976536513
Washington,2,0.9,8113.3360731425
Washington,2,0.975,8113.3360731425
Washington,3,point,2874.14934565375
Washington,3,0.025,0
Washington,3,0.1,0
Washington,3,0.25,2544.06652067928
Washington,3,0.5,2879.56126454915
Washington,3,0.75,3186.13313375856
Washington,3,0.9,6205.64934565375
Washington,3,0.975,6205.64934565375
Washington,4,point,1768.23060476169
Washington,4,0.025,0
Washington,4,0.1,0
Washington,4,0.25,1507.1889765251
Washington,4,0.5,1785.39853117545
Washington,4,0.75,2006.31144478917
Washington,4,0.9,5099.73060476169
Washington,4,0.975,5099.73060476169
Washington,5,point,1211.61351360914
Washington,5,0.025,0
Washington,5,0.1,0
Washington,5,0.25,986.59621517593
Washington,5,0.5,1234.35507357866
Washington,5,0.75,1393.59147578408
Washington,5,0.9,4543.11351360914
Washington,5,0.975,4543.11351360914
Washington,6,point,862.370683201278
Washington,6,0.025,0
Washington,6,0.1,0
Washington,6,0.25,666.633908604039
Washington,6,0.5,886.199231390608
Washington,6,0.75,1002.28529377375
Washington,6,0.9,4193.87068320128
Washington,6,0.975,4193.87068320128
Washington,7,point,713.251724081942
Washington,7,0.025,0
Washington,7,0.1,0
Washington,7,0.25,510.663991253357
Washington,7,0.5,740.35097835795
Washington,7,0.75,882.012441361556
Washington,7,0.9,4044.75172408194
Washington,7,0.975,4044.75172408194
Illinois,1,point,21907.8378586075
Illinois,1,0.025,19757.8378586075
Illinois,1,0.1,19757.8378586075
Illinois,1,0.25,21518.0605792506
Illinois,1,0.5,21931.3145688693
Illinois,1,0.75,22259.0936149308
Illinois,1,0.9,24057.8378586075
Illinois,1,0.975,24057.8378586075
Illinois,2,point,17577.9128382993
Illinois,2,0.025,15427.9128382993
Illinois,2,0.1,15427.9128382993
Illinois,2,0.25,17033.1055493206
Illinois,2,0.5,17629.505804216
Illinois,2,0.75,18051.1565237283
Illinois,2,0.9,19727.9128382993
Illinois,2,0.975,19727.9128382993
Illinois,3,point,13320.2944720771
Illinois,3,0.025,11170.2944720771
Illinois,3,0.1,11170.2944720771
Illinois,3,0.25,12684.9739260538
Illinois,3,0.5,13394.4734945553
Illinois,3,0.75,13856.1248041717
Illinois,3,0.9,15470.2944720771
Illinois,3,0.975,15470.2944720771
Illinois,4,point,9948.16173630513
Illinois,4,0.025,7798.16173630513
Illinois,4,0.1,7798.16173630513
Illinois,4,0.25,9300.5128581496
Illinois,4,0.5,10039.2914141561
Illinois,4,0.75,10476.5654139826
Illinois,4,0.9,12098.1617363051
Illinois,4,0.975,12098.1617363051
Illinois,5,point,7568.50380907829
Illinois,5,0.025,5418.50380907829
Illinois,5,0.1,5418.50380907829
Illinois,5,0.25,6959.55577718606
Illinois,5,0.5,7675.7705765646
Illinois,5,0.75,8046.80336911697
Illinois,5,0.9,9718.50380907829
Illinois,5,0.975,9718.50380907829
Illinois,6,point,5707.13184149812
Illinois,6,0.025,3557.13184149812
Illinois,6,0.1,3557.13184149812
Illinois,6,0.25,5153.73070553318
Illinois,6,0.5,5817.75281568989
