id,Country,2022-08-13,2022-08-14,2022-08-15,2022-08-16,2022-08-17,2022-08-18,2022-08-19,2022-08-20,2022-08-21,2022-08-22,2022-08-23,2022-08-24,2022-08-25,2022-08-26,2022-08-27,2022-08-28,2022-08-29,2022-08-30,2022-08-31,2022-09-01,2022-09-02,2022-09-03,2022-09-04,2022-09-05,2022-09-06,2022-09-07,2022-09-08,2022-09-09,2022-09-10,2022-09-11,2022-09-12,2022-09-13,2022-09-14,2022-09-15,2022-09-16,2022-09-17,2022-09-18,2022-09-19,2022-09-20,2022-09-21,2022-09-22,2022-09-23,2022-09-24,2022-09-25,2022-09-26,2022-09-27,2022-09-28,2022-09-29,2022-09-30,2022-10-01,2022-10-02,2022-10-03,2022-10-04,2022-10-05,2022-10-06,2022-10-07,2022-10-08,2022-10-09,2022-10-10,2022-10-11,2022-10-12,2022-10-13,2022-10-14,2022-10-15,2022-10-16,2022-10-17,2022-10-18,2022-10-19,2022-10-20,2022-10-21,2022-10-22,2022-10-23,2022-10-24,2022-10-25,2022-10-26,2022-10-27,2022-10-28,2022-10-29,2022-10-30,2022-10-31,2022-11-01,2022-11-02,2022-11-03,2022-11-04,2022-11-05,2022-11-06,2022-11-07,2022-11-08,2022-11-09,2022-11-10,2022-11-11,2022-11-12,2022-11-13,2022-11-14,2022-11-15,2022-11-16,2022-11-17,2022-11-18,2022-11-19,2022-11-20,2022-11-21
0,Afghanistan,188820,189142,189430,189683,189899,190077,190219,190347,190561,190740,190884,190998,191097,191183,191258,191365,191464,191555,191640,191720,191796,191869,191944,192014,192081,192144,192205,192264,192321,192379,192435,192489,192542,192593,192642,192691,192738,192785,192830,192874,192917,192959,193000,193041,193081,193119,193157,193194,193230,193266,193301,193336,193369,193403,193435,193467,193498,193529,193560,193590,193619,193649,193677,193705,193734,193761,193789,193816,193842,193869,193895,193921,193947,193972,193997,194023,194047,194072,194097,194122,194146,194171,194195,194219,194243,194268,194292,194316,194341,194365,194389,194413,194438,194463,194488,194512,194537,194563,194588,194614,194640
1,Albania,321345,322110,322861,323596,324315,325018,325703,326371,327025,327664,328288,328897,329490,330069,330634,331187,331726,332252,332765,333265,333752,334227,334692,335145,335586,336015,336434,336842,337239,337627,338005,338372,338730,339078,339417,339747,340068,340381,340685,340981,341268,341547,341818,342082,342339,342587,342829,343063,343290,343511,343725,343933,344134,344328,344517,344699,344875,345047,345212,345372,345526,345675,345818,345957,346091,346220,346344,346464,346579,346689,346795,346898,346996,347091,347181,347268,347351,347431,347507,347581,347651,347717,347781,347842,347900,347956,348010,348060,348109,348155,348199,348241,348281,348320,348356,348391,348424,348456,348486,348515,348542
2,Algeria,269008,269169,269333,269501,269672,269847,270026,270211,270401,270596,270795,271000,271210,271426,271647,271874,272108,272347,272592,272844,273103,273368,273641,273920,274207,274502,274804,275114,275433,275760,276095,276439,276793,277155,277527,277909,278301,278703,279116,279539,279973,280419,280875,281345,281826,282319,282825,283343,283874,284418,284977,285549,286135,286735,287348,287976,288618,289278,289952,290641,291344,292061,292793,293540,294307,295088,295884,296694,297518,298357,299209,300082,300970,301871,302786,303713,304654,305607,306582,307570,308571,309584,310609,311645,312694,313763,314844,315937,317042,318158,319286,320424,321582,322751,323932,325124,326328,327544,328771,330015,331271
3,Andorra,45899,45930,45959,45988,46015,46042,46067,46092,46117,46142,46166,46189,46212,46234,46256,46278,46299,46320,46340,46360,46380,46399,46418,46437,46456,46475,46493,46510,46528,46546,46563,46580,46597,46614,46630,46647,46663,46680,46696,46712,46728,46743,46759,46775,46791,46806,46822,46837,46853,46868,46884,46899,46914,46930,46945,46961,46976,46992,47007,47023,47039,47054,47070,47086,47102,47118,47134,47151,47167,47184,47200,47217,47234,47252,47269,47286,47304,47322,47340,47359,47377,47396,47415,47435,47454,47474,47495,47515,47536,47557,47579,47601,47623,47646,47669,47693,47717,47742,47767,47792,47818
4,Angola,102636,102636,102636,102636,102636,102636,102636,102636,102636,102636,102636,102636,102636,102636,102636,102636,102636,102636,102636,102636,102636,102636,102636,102636,102636,102636,102636,102636,102636,102636,102636,102636,102636,102636,102636,102636,102636,102636,102636,102636,102636,102636,102636,102636,102636,102636,102636,102636,102636,102636,102636,102636,102636,102636,102636,102636,102636,102636,102636,102636,102636,102636,102636,102636,102636,102636,102636,102636,102636,102636,102636,102636,102636,102636,102636,102636,102636,102636,102636,102636,102636,102636,102636,102636,102636,102636,102636,102636,102636,102636,102636,102636,102636,102636,102636,102636,102636,102636,102636,102636,102636
5,Antigua and Barbuda,8820,8827,8835,8843,8852,8861,8871,8882,8893,8906,8919,8933,8949,8966,8985,9005,9028,9052,9079,9109,9141,9177,9217,9260,9309,9362,9421,9485,9557,9637,9725,9822,9929,10047,10177,10321,10480,10654,10844,11052,11278,11524,11789,12083,12397,12730,13082,13453,13840,14243,14683,15132,15585,16041,16493,16938,17372,17816,18240,18641,19018,19369,19691,19984,20264,20517,20746,20951,21134,21297,21440,21590,21725,21846,21956,22055,22144,22226,22306,22378,22444,22504,22559,22610,22656,22700,22740,22776,22810,22841,22870,22896,22921,22944,22965,22985,23003,23019,23035,23050,23063
6,Argentina,9602534,9610728,9618886,9627015,9635120,9643212,9651306,9659421,9667792,9676172,9684567,9692984,9701429,9709908,9718426,9727187,9735990,9744839,9753739,9762692,9771704,9780776,9790123,9799540,9809033,9818605,9828260,9838002,9847835,9857984,9868237,9878598,9889073,9899665,9910379,9921221,9932432,9943787,9955291,9966949,9978768,9990752,10002907,10015501,10028287,10041272,10054462,10067864,10081485,10095333,10109707,10124332,10139218,10154373,10169804,10185520,10201531,10218177,10235149,10252458,10270112,10288122,10306499,10325253,10344778,10364719,10385087,10405895,10427153,10448875,10471072,10494207,10517864,10542056,10566796,10592097,10617973,10644436,10672035,10700275,10729170,10758733,10788978,10819917,10851564,10884570,10918341,10952889,10988226,11024362,11061309,11099076,11138441,11178682,11219806,11261820,11304731,11348541,11393255,11439794,11487279
7,Armenia,428648,428993,429347,429712,430089,430479,430883,431303,431742,432197,432669,433157,433664,434190,434736,435306,435897,436510,437146,437806,438491,439202,439944,440714,441513,442342,443203,444096,445023,445990,446993,448035,449115,450236,451398,452604,453861,455166,456519,457921,459374,460881,462442,464069,465754,467500,469308,471179,473115,475118,477204,479361,481590,483894,486274,488732,491268,493905,496625,499429,502319,505296,508360,511513,514783,518145,521599,525146,528785,532518,536343,540297,544346,548487,552720,557044,561457,565957,570591,575311,580114,584997,589957,594990,600095,605324,610619,615974,621385,626847,632356,637906,643559,649245,654957,660690,666438,672195,677956,683786,689608
8,Australia,9794953,9830749,9865407,9898884,9931143,9962162,9991939,10020500,10049851,10078160,10105457,10131783,10157187,10181724,10205456,10229965,10253696,10276694,10299006,10320679,10341758,10362286,10383553,10404279,10424503,10444263,10463593,10482525,10501090,10520404,10539367,10558006,10576351,10594427,10612259,10629870,10648292,10666517,10684567,10702464,10720230,10737882,10755441,10773919,10792334,10810707,10829055,10847395,10865744,10884118,10903579,10923109,10942724,10962440,10982272,11002236,11022343,11043776,11065411,11087262,11109342,11131662,11154234,11177068,11201538,11226338,11251476,11276959,11302795,11328986,11355535,11384079,11413049,11442443,11472256,11502483,11533116,11564144,11597522,11631343,11665591,11700246,11735287,11770693,11806441,11844806,11883524,11922567,11961903,12001503,12041338,12081381,12124166,12167137,12210263,12253515,12296868,12340298,12383782,12430002,12476240
9,Austria,4861952,4869350,4876598,4883686,4890601,4897332,4903869,4910203,4916555,4922749,4928785,4934665,4940394,4945975,4951416,4956898,4962250,4967477,4972584,4977576,4982460,4987241,4992061,4996781,5001407,5005943,5010394,5014764,5019057,5023388,5027645,5031833,5035953,5040010,5044007,5047948,5051929,5055856,5059731,5063559,5067340,5071078,5074776,5078518,5082222,5085890,5089524,5093127,5096700,5100246,5103842,5107413,5110961,5114488,5117996,5121486,5124960,5128492,5132010,5135516,5139013,5142502,5145984,5149461,5153003,5156543,5160082,5163622,5167165,5170711,5174263,5177890,5181526,5185172,5188830,5192500,5196186,5199887,5203676,5207485,5211315,5215169,5219046,5222950,5226881,5230915,5234981,5239080,5243215,5247386,5251595,5255844,5260215,5264632,5269094,5273606,5278167,5282780,5287447,5292258,5297128
