id,Country,2021-07-30,2021-07-31,2021-08-01,2021-08-02,2021-08-03,2021-08-04,2021-08-05,2021-08-06,2021-08-07,2021-08-08,2021-08-09,2021-08-10,2021-08-11,2021-08-12,2021-08-13,2021-08-14,2021-08-15,2021-08-16,2021-08-17,2021-08-18,2021-08-19,2021-08-20,2021-08-21,2021-08-22,2021-08-23,2021-08-24,2021-08-25,2021-08-26,2021-08-27,2021-08-28,2021-08-29,2021-08-30,2021-08-31,2021-09-01,2021-09-02,2021-09-03,2021-09-04,2021-09-05,2021-09-06,2021-09-07,2021-09-08,2021-09-09,2021-09-10,2021-09-11,2021-09-12,2021-09-13,2021-09-14,2021-09-15,2021-09-16,2021-09-17,2021-09-18,2021-09-19,2021-09-20,2021-09-21,2021-09-22,2021-09-23,2021-09-24,2021-09-25,2021-09-26,2021-09-27,2021-09-28,2021-09-29,2021-09-30,2021-10-01,2021-10-02,2021-10-03,2021-10-04,2021-10-05,2021-10-06,2021-10-07,2021-10-08,2021-10-09,2021-10-10,2021-10-11,2021-10-12,2021-10-13,2021-10-14,2021-10-15,2021-10-16,2021-10-17,2021-10-18,2021-10-19,2021-10-20,2021-10-21,2021-10-22,2021-10-23,2021-10-24,2021-10-25,2021-10-26,2021-10-27,2021-10-28,2021-10-29,2021-10-30,2021-10-31,2021-11-01,2021-11-02
0,Afghanistan,146523,146648,146770,146889,147005,147118,147228,147335,147439,147540,147638,147733,147825,147914,148000,148083,148163,148240,148314,148385,148453,148518,148580,148638,148692,148742,148788,148830,148868,148904,148938,148969,148997,149024,149048,149071,149092,149112,149130,149147,149163,149177,149191,149203,149215,149226,149235,149245,149253,149261,149268,149275,149282,149287,149293,149298,149302,149307,149311,149314,149318,149321,149324,149326,149329,149331,149333,149335,149337,149339,149340,149342,149343,149344,149345,149346,149347,149348,149348,149349,149350,149351,149351,149351,149351,149352,149352,149353,149353,149353,149354,149354,149354,149354,149354,149354
1,Albania,133036,133065,133094,133126,133159,133193,133227,133263,133300,133338,133377,133417,133458,133499,133542,133586,133631,133677,133724,133772,133821,133871,133922,133974,134028,134081,134137,134193,134251,134308,134369,134428,134491,134553,134618,134682,134749,134815,134884,134953,135024,135095,135168,135241,135317,135392,135470,135547,135627,135706,135789,135870,135955,136038,136124,136210,136298,136386,136476,136566,136658,136749,136844,136937,137033,137128,137226,137322,137422,137520,137621,137720,137823,137924,138028,138130,138236,138339,138446,138551,138659,138764,138873,138980,139090,139197,139308,139416,139527,139635,139748,139856,139969,140078,140191,140300
2,Algeria,170189,171695,173229,174780,176346,177911,179488,181062,182645,184223,185807,187383,188961,190527,192093,193645,195193,196724,198249,199753,201249,202721,204182,205617,207039,208433,209810,211158,212487,213785,215062,216308,217530,218720,219885,221017,222123,223195,224241,225252,226237,227187,228110,228999,229860,230688,231489,232256,232997,233706,234389,235041,235667,236264,236836,237380,237901,238394,238865,239311,239736,240137,240518,240877,241217,241537,241840,242124,242392,242642,242878,243099,243306,243498,243679,243847,244004,244149,244285,244410,244527,244635,244735,244827,244912,244990,245062,245128,245189,245245,245296,245343,245385,245424,245460,245492
3,Andorra,14678,14683,14688,14693,14698,14703,14708,14713,14718,14723,14728,14733,14738,14743,14748,14753,14758,14763,14768,14773,14778,14783,14788,14793,14798,14803,14808,14813,14818,14823,14828,14832,14836,14840,14843,14846,14849,14851,14853,14854,14856,14857,14858,14859,14860,14861,14862,14862,14863,14863,14863,14863,14863,14863,14863,14863,14863,14863,14863,14863,14863,14863,14863,14863,14863,14863,14863,14863,14863,14863,14863,14863,14863,14863,14863,14863,14863,14863,14863,14863,14863,14863,14863,14863,14863,14863,14863,14863,14863,14863,14863,14863,14863,14863,14863,14863
4,Angola,42646,42755,42863,42970,43078,43185,43291,43398,43504,43610,43715,43820,43925,44029,44134,44238,44341,44444,44547,44650,44752,44854,44956,45058,45159,45260,45360,45460,45560,45660,45759,45858,45957,46055,46153,46251,46348,46446,46542,46639,46735,46831,46927,47022,47117,47212,47307,47401,47495,47588,47682,47775,47867,47960,48052,48144,48235,48327,48417,48508,48599,48689,48778,48868,48957,49046,49135,49223,49311,49399,49486,49574,49661,49747,49834,49920,50005,50091,50176,50261,50346,50430,50514,50598,50682,50765,50848,50931,51013,51096,51177,51259,51340,51422,51505,51589
5,Antigua and Barbuda,1303,1303,1303,1303,1303,1303,1303,1303,1303,1303,1303,1303,1303,1303,1303,1303,1303,1303,1303,1303,1303,1303,1303,1303,1303,1303,1303,1303,1303,1303,1303,1303,1303,1303,1303,1303,1303,1303,1303,1303,1303,1303,1303,1303,1303,1303,1303,1303,1303,1303,1303,1303,1303,1303,1303,1303,1303,1303,1303,1303,1303,1303,1303,1303,1303,1303,1303,1303,1303,1303,1303,1303,1303,1303,1303,1303,1303,1303,1303,1303,1303,1303,1303,1303,1303,1303,1303,1303,1303,1303,1303,1303,1303,1303,1303,1303
6,Argentina,4919408,4920960,4922477,4923959,4925406,4926818,4928195,4929537,4930844,4932116,4933353,4934555,4935722,4936854,4937951,4939013,4940040,4941032,4941989,4942911,4943798,4944650,4945467,4946249,4946996,4947708,4948385,4949027,4949634,4950206,4950743,4951245,4951712,4952144,4952541,4952903,4953230,4953522,4953779,4954001,4954190,4954353,4954491,4954608,4954708,4954792,4954862,4954921,4954971,4955012,4955046,4955074,4955097,4955116,4955132,4955144,4955154,4955163,4955169,4955175,4955179,4955182,4955185,4955187,4955189,4955190,4955191,4955192,4955192,4955193,4955193,4955193,4955193,4955193,4955193,4955193,4955193,4955193,4955193,4955193,4955193,4955193,4955193,4955193,4955193,4955193,4955193,4955193,4955193,4955193,4955193,4955193,4955193,4955193,4955193,4955193
7,Armenia,229867,230063,230262,230464,230670,230879,231092,231308,231528,231751,231978,232209,232443,232681,232922,233167,233416,233668,233924,234183,234447,234714,234984,235259,235536,235814,236092,236370,236648,236924,237200,237475,237748,238020,238290,238558,238824,239088,239349,239608,239863,240116,240366,240612,240855,241094,241329,241560,241788,242011,242230,242445,242656,242862,243064,243261,243453,243641,243824,244002,244175,244344,244508,244668,244822,244972,245117,245258,245394,245525,245652,245774,245892,246006,246115,246220,246321,246418,246511,246601,246686,246768,246846,246921,246992,247060,247125,247187,247246,247302,247355,247405,247452,247496,247537,247575
8,Australia,34130,34263,34396,34530,34665,34801,34938,35075,35213,35351,35490,35629,35768,35907,36046,36185,36324,36462,36600,36737,36873,37009,37144,37278,37410,37542,37672,37801,37929,38055,38180,38303,38424,38543,38661,38776,38890,39001,39111,39218,39323,39426,39527,39625,39721,39815,39907,39996,40083,40167,40249,40329,40406,40481,40554,40624,40692,40758,40821,40882,40941,40998,41053,41106,41156,41205,41251,41296,41338,41379,41418,41456,41491,41525,41558,41588,41618,41645,41672,41697,41721,41743,41764,41784,41803,41821,41838,41854,41869,41883,41896,41909,41920,41931,41942,41953
9,Austria,658518,658942,659369,659809,660253,660710,661172,661647,662125,662615,663110,663617,664127,664651,665177,665715,666256,666808,667363,667928,668497,669075,669657,670248,670843,671445,672052,672665,673283,673906,674534,675166,675801,676441,677084,677732,678381,679036,679691,680352,681010,681675,682336,683004,683666,684335,684996,685664,686324,686990,687647,688309,688962,689620,690267,690919,691560,692203,692836,693471,694095,694721,695334,695949,696551,697153,697743,698333,698909,699485,700047,700608,701156,701701,702233,702762,703278,703790,704289,704784,705266,705744,706207,706667,707113,707555,707982,708405,708815,709220,709611,709997,710370,710738,711093,711442
