4216,542,278,0,234,2,125,158,2313,8361,0,47,3082,1577,27,25346,3462,14,12,3,597,584,10,8256,8,1,28,174,3060,2,13,92,22534,673,22,25,88,59,1711,0,88,3589,18231,2126,62,37,165,3400,1,11,28,1718,0,129,24,1643,29372,19,15,2029813,47106,109,2804,15,6,19,7,0,16,13399,45,7202,1540,1300740,30027,865,26182,30998,4,1362,1285,126029,159,3935,2304,10868,5790,902,8,0,3560,510,12,2260,890,597,9,59,823,2450,0,201,0,740,57,134,6984,560,24,14,497,731,3098,1842,3859,39,10,24,30,1345,4420,1589,7013,4802,1640558,31,0,0,127,169230,69,0,111,2327,139,1444,64,1062,9655,679,356,19,4665,8228,165,2758,5,233,256,917630,86,160241,185245,53498,23,21717,17869,82,347,46,17,0,0,45,0,0,0,6,20,0,3,28,0,0,76,0,11,3,48,8,0,0,0,0
2,1,9,0,26,521,2053,2,3930,1154,47,0,17,17,3559,2,1338,1,11,100,32,4341,0,354,1,0,2,13,158531,1,0,1884,4016,3657,8,0,1622,7,425,0,18995,63,248,702,1,4988,1189,62,330,0,0,297,0,2,14,575,10346,5,9,34,6962,51,841,686,2,1493,4338,0,644,252,91,1077,236,12,6,885,1013,11922,28018,471,8,42,73,416,181,1,125,26,0,0,137,191,2,159,12,86,1,42,6932,6,0,1,0,109,12,10,2002,873,764,0,1389,16,504,12,11,4385,2,649,1330,1893,2445,754,58,1713,683,5,881,155,0,51,20,0,14,320,13,12,0,1803,3695,45,0,360,761,5984,24,131,0,4927,32,257,97,895,308,29322,625,1781052,0,876,46,20,17,235,0,0,0,0,250,0,0,0,1,1,387,0,26,0,8,0,71,2,0,0,0,0
458,234,1609,0,64,4,92,486,3202,5180,3068,18,0,73800,6,329,1959,5,0,8,4714,605,72,655,12,7,131,114,6217,1,22,56,11619,401,8,6,33,65,563,0,104,4475,1909,1936,957,77,18,74671,0,4,106,188,0,6923,15,534,21470,37,15,3943,28575,392,4744,16,3,2,2,0,3,1036,130,354472,20602,83990,93324,4255,211,17758,49,5421,46388,1094,2765,3037,214045,176,210,20547,7,0,181,176,68,15381,2691,370,84,362,252,59,0,43,0,11021,31,10574,8013,704,7,10,504,196,857,103853,90692,120,2,1,33,38893,1164,1223,283257,1087,9787,23,7,5,0,9909506,77,0,1065,4973,353,292,482,3790,11092,21509,7433,2,1179,7588,1022,41680,10,133,3954,126303,295,1986,950769,88244,17,69505,204,163,477,61,163,1,0,155,66,0,2,10,126,0,1,43,0,0,330,0,25,10,16,15,0,0,0,19
1090,31,1298,0,153,1,296,500,47541,3814,992,12,102787,0,14,431,3837,21,19300,110,174,1410,21495,399,13,1,2479,168,42614,293,85,72,171488,164,18,183,18,268,227,0,45,3705,1080,4587,149,26,55,9005,9,40,248,254,0,1120,400,1699,15800,45,60,917,20591,260,5717,13,47,12,202,0,23,334,25,517333,43095,6976,13502,4352,64,73802,27,36638,24999,756,1858,33362,173383,466,152,24086,333,0,277,140,106,537466,40895,216,125,9656,237,43,0,405,0,1413,34,60759,6632,2302,2,68,1308,107,1834,343227,22157,92,1466,83,53,10723,1941,3620,205953,517,6120,137,1,0,0,1086529,152,0,1354,268123,339,122,371,14792,13950,44274,3678,165,8290,6859,942,228579,22,195,403,18138,1347,2378,861813,195593,35,194113,279,77,9950,376,157,1,0,2263,0,0,17,261,109,0,5,496,1,0,19096,0,588,82,132,226,0,0,0,2
2,6,1,0,1,41079,518,3,2561,1282,27,3760,7,17,0,9,708,1,0,77,8,5060,2,156,2,3,4,5,92125,0,0,303,1130,3833,0,6,539,8,137,0,776,31,213,1011,0,2140,284,164,246,0,0,32,0,9,26,617,1808,5,226,19,13598,52,195,298,0,39886,686,0,194,188,17,2093,275,8,3,3172,251,4310,17696,136,10,36,72,194,21,11,130,18,1,0,43,83,13,99,7,105,0,95,1357,3,0,0,0,71,84,36,1514,521,169,1,1670,9,707,9,48,1777,4,84,283,1416,348,339,44,206,959,10,53594,93943,5,74,4,0,401,86,29,13,0,715,2436,47,1,1361,1541,2703,43,140,0,94843,25,174,25,263,241,237856,151,306276,2,1869,6,20,17,37620,0,4,0,0,946,0,0,0,0,8,8611,0,5,0,12,0,102,10,0,0,0,0
63,20,245,0,225,0,131,9699,1375,32461,23085,10,381,187,14,0,5677,0,0,5,148,461,5,95128,21,9,93,105,4658,1,5,83,22156,207,11,30,8,29,12998,0,398,18386,24304,3240,12,188,438,53993,3,23,0,2881,0,52,5,6783,26294,8,4,37226,68910,95,3299,30,5,0,6,0,1,7302,52,9166,857,5676,2364,922,35171,53306,25,1331,1203,64365,134,1609,577,4187,154761,4699,0,0,177754,446,5,2888,753,539,10,100,2174,3102,0,368,0,326,60,50,23340,173,11,3,616,177,1599,238,878,80,0,1,757,258,3520992,1822,613,53684,665656,8,0,0,0,522,65,0,300,588,9896,1109,2,501,29163,3429,200,0,10216,13096,56,3698,6,6,325,114642,43,1827485,9174,20804,12,33110,14875,615,1399,22,28,2,0,39,0,0,0,49,7,0,0,19,2,0,196,0,1,1,18,0,0,0,0,1
3107,47169,77133,0,3074,611,11554,14716,63536,590260,3409,1338,2096,4266,708,5677,0,6298,1620,2671,6610,77718,280,163454,6078,62593,18367,20878,120433,1017,918,18821,214304,18559,5481,39472,12369,10917,193068,0,28473,66607,275819,397525,745,53050,7523,123511,1025,266,226,32821,6385,13426,276,122934,5340223,2187,5301,11578,2289513,11988,676287,1854,8192,88,1047,0,349,324365,32280,82858,50668,20762,10095,404978,134939,2286208,6380,80435,11338,4711,12585,38096,6748,2761,68801,33190,3354,0,63588,320785,2263,21711,5873,84794,1368,16118,67916,7974,0,2202,0,848954,11747,7193,3986486,13199,3135,2986,9101,32083,126514,3108,15985,5480,357,1636,20077,21892,485499,816988,9755,279497,139267,15083,263,125,21495,17219,25181,0,3247,32678,66868,74803,612,57310,3822724,15325,1414,2252,257985,612865,11159,123984,5529,525,107004,464462,8127,43391,75738,1916337,5233,575508,1769,2735,30252,1833,1447,393,0,1864,2,0,201,5798,53,0,255,3131,38,0,8032,0,1433,3729,4566,1016,0,0,0,1
0,8,328,0,1714,0,9,6,61,210,20,1,3,19,1,5,7139,0,0,1,3,493,0,46,21405,166,10,92948,4178,1730,2105,9,13669,116,42433,1797,4,42700,38,0,72,5,59,264,27,21,19,594,1,17867,8,9,0,2195,1,124,54946,67797,1935,19,4504,8426,86,1,2020,0,126,0,1,36,2,2344,66,56,45,33,330,4053,4,305,39,1,1521,140,811,2,26,4821,478,0,24,321,429,384,5,33,390,103,776,27,0,0,0,5063,80,9,828,35,44,4527,193761,7,98,21,158,20,0,0,10,207,59,164,65,68,369,1431,0,0,0,6135,16998,0,33,34,1,10,7,5037,1229,34,138,5,181,2390,423,132,33699,2,1132,1546,548,220,1391,1391,3,6237,0,6,49,212,131,0,0,151,0,0,1,3,3,0,528,7418,1,0,4,0,87,333,478,72,0,0,0,0
2,0,0,0,0,0,0,0,2888,3,12,11,0,19276,0,0,1620,0,0,0,0,0,2,0,0,0,236,0,1183,0,0,86,9932,61,0,1,38,0,0,0,0,0,0,10,0,0,9,18,0,0,0,0,0,2,4,0,4,0,0,12,33,0,0,0,0,0,0,0,0,0,0,153338,5,0,0,9,227,0,0,1162,1,15,2,1519,498,2,0,0,9,0,0,0,0,2515,6,0,0,19,377,0,0,13,0,0,0,62067,54,231,0,0,0,0,6,2,24,0,0,0,0,307,0,0,1,0,282,0,0,0,0,22,0,0,0,151,0,0,0,91,0,490,0,0,1,14,7,13527,0,0,0,7,162,97,19,4,0,7973,3,0,28,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0
6,5,62,0,16,7,668119,4,1325,876,4,145,7,29,88,1,2793,3,0,0,0,211280,0,20,4,6,1,35,12990,4,0,522177,7254,48315,4,3,2953,29,28,0,11056,2,331,1210,0,19008,20859,187,1102,67,0,5,0,67,2,293,8946,7,1,1,10758,22,82,1572,8,60,198,0,789,122,10,603,64,26,50,374,349,11252,315,16897,69,9,40,1191,25,3,26,124,3,0,15,177,6,50,11,12,2,6,31138,1,0,7,0,66,7,32,3082,474,923,1,14,11,557,35,15,8660,17,30230,313722,103,334,913,73,30,780,10,11,0,0,34,89,0,0,39,0,6,0,267,85292,35,6,117,2342,5004,23,137,13,194,10,199,49,35,555,6385,13677,162974,0,11259,12,15,6,1,0,20,0,0,212,2,2,0,3,5,0,0,8,0,2,3,3,12,0,0,0,0
402,31059,371,0,5,0,37,152,8228,28382,604,15,3756,168,10,217,6764,1,0,2,0,212,9,50287,7,0,22,21,6946,20,3,86,16195,40,10,12,5,12,419093,0,11,519,2857,17088,23,65,4,2180,0,0,0,433,0,68,0,2078,9376,9,2,746,181916,41,1988,0,1,2,1,0,2,2460,236,2713,199,644,1587,1473,3137,434226,3,4573,1931,377,158,42473,19283,152,492,878,22,0,377,1073,9,549,113,906,5,16,138,363,0,25,0,302,1,87,32081,82,0,3,102,14329,16303,2630,1236,16,8,3,7,79,2873,1431,5312,15412,10037,53,0,0,0,21795,7,0,30,365,4361,93685,59,420,5274,288,219,3,105152,54373,131,391,0,2,412,148790,124,3801,57956,17944,6,39136,39,0,205,18,16,0,0,24,0,0,0,5,213,0,0,58,1,0,20,0,3,10,4,10,0,0,0,0
100,462,834,0,68165,155,3182760,379,97019,102317,575,5066,724,1140,5144,434,77718,465,0,211280,198,0,42,9118,233,15649,301,968,184364,997,68,907026,151176,317044,1110,625,32092,1044,51129,0,39589,1034,64831,36507,13,139137,49723,12688,8529,855,7,5015,0,2897,331,13249,356441,319,55,542,488363,2606,22307,8311,785,1893,10581,0,3274,11811,792,44535,7361,5453,1005,47949,69080,675776,3918,116642,3387,1255,2733,68154,647,101,2228,20232,112,0,4730,7261,515,10531,3494,4873,235,1949,402048,144,0,305,0,37349,2040,573,125877,28870,5237,57,15309,240,42311,797,2026,88019,158,519660,262572,18293,53041,757567,5268,14659,51071,175,225,110,0,3253,2335,0,489,24011,9303,12871,19,62879,520605,848,346,25506,30947,157607,1167,67194,894,4232,3205,51946,671,10289,42266,389316,716555,2698585,167,160526,2051,817,724,71,0,10573,37,0,520,158,12,0,1802,360,161,0,498,0,475,93,457,325,0,0,0,0
0,0,12,0,9,0,23,0,15959,86,6,0,123,19677,3,6,280,0,0,0,12,28,0,16,0,0,1893,14,2543,0,0,0,48170,11,0,0,2,12,81,0,0,35,75,234,1,0,0,462,0,0,0,10,0,5,42,9,935,8,0,1,909,3,55,0,0,0,0,0,4,21,2,13012,73109,22,15,106,0,400,0,7506,295,30,15,8198,100,0,7,73,0,0,25,6,0,1445390,55,23,0,5,6,0,0,16,0,107,0,3289,1384,2878,0,0,107,29,170,520,427,0,92,0,2,80851,81,46,265,44,389,0,0,0,0,7633,0,0,2,121696,0,7,0,110,164,1132,15,0,69,211,8,38257,0,25,14,590,0,134,7072,16768,0,4656,3,7,17055,3,0,0,0,0,0,0,0,1217,0,0,0,0,0,0,1911,0,1,0,3,2,0,0,0,0
1004,75816,1521,0,754,18,1400,3704,15058,285128,8256,396,562,292,226,95128,160215,34,0,17,50287,9118,14,0,24,16,136,277,22613,26,14,1839,41976,2165,174,62,1199,198,86896,0,1629,59031,258661,54723,55,1048,807,6983,16,272,3,21702,0,213,17,35490,135778,150,7,37202,1098572,485,3679862,94,25,15,21,0,11,510211,1471,16431,3185,38547,3062,33452,192202,447312,130,20056,3864,11870,828,22875,6479,2128,16147,7872,25,0,30918,18848,224,6296,4911,36377,60,1696,8321,2541,0,408,0,7169,406,434,110161,3421,305,10,4588,599347,91252,805,864,1044,43,163,2085,2183,490833,28149,2923,3270800,616407,60,97,5,10977,3163,155,0,783,4767,89471,57313,26,4332,290072,1288,544,21,54471,96702,2055,7402,81,187,1962,3001100,315,380035,50692,916813,125,127902,1072,904,2994,57,90,0,0,137,0,0,18,24,86,0,0,109,10,0,143,0,114,8,26,22,0,0,0,0
4,12,2220,0,94,0,16,5,428,553,5,0,10,18,0,25,6609,21405,0,7,4,210,0,21,0,264,14,3681,5609,687,2361,13,7584,17,1496,807,2,46177,85,0,138,18,69,610,58,15,19,844,0,81,2,1,0,2398,5,101,44545,2979,407,13,4535,11227,103,8,2047,6,168,0,0,98,4,1159,158,68,26,74,267,14562,0,591,76,22,1758,200,122,1,18,1405,216,0,6,356,349,59,3,113,971,101,34,23,0,25,0,9271,71,4,1057,23,1,14197,30753,1,73,14,82,12,4,0,18,220,107,491,213,73,393,463,0,0,0,1961,23587,0,15,50,0,18,3,2419,1936,22,664,26,365,3801,492,268,20840,0,4696,4813,603,191,1326,1743,1,11671,39,4,23,244,123,0,0,199,0,0,8,11,38,0,1199,20229,0,0,1,0,99,235,229,81,0,0,0,0
2,49,99,0,3214,0,28,0,19,1450,2,2,3,3,5,2,62593,204,0,4,0,11227,0,14,303,0,0,120,106,61,18,14,873,9,95,19,3,727,58,0,2594,5,211,451,3,8,5,309,12,207,1,11,0,106,2,115,59021,54,97,4,10414,507,79,1,108,1,10,0,1,198,8,119,390,2,0,42,25,19918,5,40,28,1,157,27,7,1,51,58,94,0,15,6107,10,5,0,26,97,90,749,8,0,0,0,2890,60,3,44511,1,13,142,870,6,845,1,4,19,2,0,52,185,145,165972,19,122,289,32,0,1,0,8,24141,0,7,42,0,9,1,1169,35919,23,11,7,521,13696,41,24,171,0,184,186,19,70,91,26120,13,22453,0,2,18,14,12,5,0,499,0,0,0,1,0,0,4531,99,0,0,3,0,15,11,104,9,0,0,0,0
85,23,17,0,48,0,78,26,156496,2548,18,1,126,2801,6,66,18367,9,236,9,15,348,1756,107,10,0,0,54,61828,37,10,6252,879897,3526,12,21,601,47,92,0,16,82,1589,2901,7,5,641,811,2,1,1,163,0,189,241,1352,77142,6,5,84,30960,64,554,12,7,1,13,0,5,568,48,48724,54518,263,181,1466,11577,12097,7,203864,484,1776,475,409222,827,66,73,229,15,0,194,332,56,373624,1417,67,5,112,8419,40,0,811,0,695,34,2129,7599,26477,10,5,1278,8,1937,154,889,18,206,5,22,111558,627,1348,1303,143,53688,38,2,0,0,1521,53,0,37,323560,2,51,10,5838,14296,5023,60,2,2718,10884,518,1214245,7,2,59,1696,228,5431,4257,40226,12,242989,46,5,1171612,129,37,0,0,79,0,0,2,385871,0,0,0,55,2,0,25003,0,8,5,20,22,0,0,0,0
14,43,1305,0,1793,1,97,23,344,808,186,8,143,183,2,153,22231,92632,0,55,35,1017,18,306,4037,123,59,0,13898,58425,44970,57,20068,101,77907,12212,40,40427,362,0,122,979,244,953,136,52,205,2712,1,46646,35,33,0,4827,18,508,151237,89278,558,131,24427,7852,837,8,2190,6,119,0,65,516,13,4901,411,273,102,659,1371,15024,12,1027,233,53,7365,1494,1142,17,52,3415,498,0,132,700,1106,546,13,188,595,624,359,32,0,6,0,10587,346,35,1939,29,6,2777,42631,32,907,296,308,60,5,5,108,1563,786,1488,719,520,1691,3385,15,4,0,2440,14063,0,195,523,21,57,18,13591,6810,88,629,6,1138,13724,1757,1525,6772,69,5158,8470,2027,804,33037,13050,30,43874,14,63,710,951,605,3,0,910,0,0,3,20,22,0,241,3902,0,0,51,0,309,1094,420,229,0,0,0,1
6847,18254,100803,0,2080,23799,309180,4546,485557,143062,3882,158570,6017,38307,92125,4817,120433,4178,1183,12990,7726,184364,2543,22308,5270,102,61828,10793,0,305,1643,65313,1350927,102856,1335,6411,198000,8109,117455,0,1825711,6679,106421,128664,1498,976103,42390,76995,27241,395,2099,6978,4283,25593,12947,28317,1671145,1196,593,4639,646149,15673,166435,39445,3219,43570,50711,0,14186,61880,139219,595098,108450,121217,15558,241879,138196,860084,502675,576939,34871,7480,24579,420187,48654,2406,6728,101358,994,0,6390,10871,2560,85988,7695,12506,1354,10578,2416180,9351,0,3994,0,112512,8734,14757,281211,120191,41935,5776,45519,5916,53580,32413,131701,40937,2373,5821,85892,323701,162106,203410,17087,70072,63680,7618,39641,10483,2882,104649,10787,0,1132,134749,17585,21571,2422,82691,474172,54134,5984,4489,67542,241613,20999,240350,2444,100721,41627,103602,11585,48607,118675,1661255,10394,33183408,923,17933,142143,6040,5687,3691,0,1054,0,0,23513,19469,219,0,69,3713,7704,0,15504,0,1311,1476,1448,38211,0,0,0,10
19,3,77,0,648,0,2,3,152,203,1,0,5,176,0,0,770,1598,0,11,20,964,0,26,735,12,37,56749,274,0,368,10,549,16,6141,654,2,2370,22,0,0,4,77,89,22,15,5,376,2,83,0,0,0,396,0,41,10712,883,35,20,462,364,23,4,213,0,89,0,2,84,2,431,43,1,7,66,185,2101,27,16,149,60,2047,59,11,0,0,415,66,0,4,25,127,4,0,5,363,34,17,7,0,0,0,2560,8,57,596,1,2,534,323,125,50,14,119,1,29,6,49,78,106,168,54,92,178,1336,0,0,0,69,2005,0,6,6,0,11,5,743,642,75,343,0,147,1108,204,71,1298,0,251,159,1218,47,588,538,2,2264,0,0,33,171,84,0,0,30,0,0,0,3,0,0,15,713,0,0,7,0,4,542,41,8,0,0,0,0
2,40,839,0,81,0,11,4,40,152,16,0,19,76,0,6,975,2211,0,0,2,103,0,9,2523,6,11,44327,1928,818,0,3,9549,19,2050,874,0,3447,33,0,51,15,24,45,47,2,4,6628,1,950,2,2,0,4474,1,15,18949,1547,52,6,1267,874,93,1,480,0,35,0,0,117,0,901,84,39,30,46,227,1721,1,47,411,5,1812,137,181,3,22,435,53,0,0,78,220,86,4,59,430,64,16,8,0,0,0,4710,45,8,366,3,1,2966,3454,29,50,37,125,5,2,0,15,402,175,193,151,149,195,625,0,0,0,4746,5559,0,16,19,2,3,1,1321,654,2,3636,0,102,1554,344,286,2770,9,3340,2642,726,159,6831,1459,0,4860,2,21,9,119,78,0,0,35,0,0,0,13,61,0,74,1978,0,0,1,0,17,285,30,16,0,0,0,0
30,41,102,0,330,94,3949188,114,73898,6352,92,1884,78,74,289,73,18821,8,86,522177,105,865951,0,1839,13,9,6252,39,65313,12,3,0,45937,584640,5,21,20627,44,1282,0,72692,117,2140,8054,2,162940,91037,2206,4594,49,0,239,0,98,115,3525,54018,11,1,172,71016,119,3420,5462,25,192,5086,0,1773,1043,137,8975,1826,479,337,2093,25470,107953,5754,23534,1423,201,408,20903,159,2,237,539,6,0,193,732,35,5429,312,218,101,125,195725,19,0,69,0,6365,104,1041,16315,27030,2890,2,1051,23,7178,43,522,26868,20,51156,1459485,3094,2670,6902,429,3259,13166,34,160,35,532,256,72,0,20,6612,15,117,0,6635,169164,586,8,241,17177,21011,185,4785,4,702,126,10117,70,2077,2165,100560,103148,562891,4,83651,496,154,65,71,0,363,0,0,233,3,2,0,1,13,96,0,91,0,55,6,11,8,0,0,0,0
