id,Country,2021-06-11,2021-06-12,2021-06-13,2021-06-14,2021-06-15,2021-06-16,2021-06-17,2021-06-18,2021-06-19,2021-06-20,2021-06-21,2021-06-22,2021-06-23,2021-06-24,2021-06-25,2021-06-26,2021-06-27,2021-06-28,2021-06-29,2021-06-30,2021-07-01,2021-07-02,2021-07-03,2021-07-04,2021-07-05,2021-07-06,2021-07-07,2021-07-08,2021-07-09,2021-07-10,2021-07-11,2021-07-12,2021-07-13,2021-07-14,2021-07-15,2021-07-16,2021-07-17,2021-07-18,2021-07-19,2021-07-20,2021-07-21,2021-07-22,2021-07-23,2021-07-24,2021-07-25,2021-07-26,2021-07-27,2021-07-28,2021-07-29,2021-07-30,2021-07-31,2021-08-01,2021-08-02,2021-08-03,2021-08-04,2021-08-05,2021-08-06,2021-08-07,2021-08-08,2021-08-09,2021-08-10,2021-08-11,2021-08-12,2021-08-13,2021-08-14,2021-08-15,2021-08-16,2021-08-17,2021-08-18,2021-08-19,2021-08-20,2021-08-21,2021-08-22,2021-08-23,2021-08-24,2021-08-25,2021-08-26,2021-08-27,2021-08-28,2021-08-29,2021-08-30,2021-08-31,2021-09-01,2021-09-02,2021-09-03,2021-09-04,2021-09-05,2021-09-06,2021-09-07,2021-09-08,2021-09-09,2021-09-10,2021-09-11,2021-09-12,2021-09-13,2021-09-14
0,Afghanistan,87716,89220,90772,92381,94049,95784,97585,99444,101360,103347,105397,107511,109693,111948,114278,116683,119162,121716,124346,127055,129843,132715,135671,138713,141845,145068,148384,151795,155305,158915,162629,166441,170352,174367,178483,182704,187033,191470,196019,200672,205429,210290,215255,220327,225506,230791,236187,241690,247305,253030,258866,264815,270875,277049,283336,289735,296249,302876,309618,316473,323444,330527,337726,345039,352465,360007,367662,375432,383316,391315,399428,407658,416002,424463,433040,441729,450525,459429,468442,477566,486802,496154,505621,515209,524919,534758,544727,554832,565078,575472,586017,596725,607600,618648,629874,641275
1,Albania,132437,132444,132450,132456,132461,132468,132473,132478,132484,132489,132493,132498,132502,132507,132512,132515,132519,132523,132526,132530,132534,132538,132540,132543,132547,132549,132551,132554,132556,132559,132562,132565,132566,132569,132571,132572,132574,132575,132578,132579,132581,132582,132584,132586,132587,132589,132590,132591,132592,132593,132594,132595,132596,132596,132597,132599,132599,132601,132601,132602,132602,132602,132604,132605,132605,132606,132607,132607,132608,132608,132609,132610,132611,132612,132613,132614,132614,132615,132616,132616,132617,132618,132618,132619,132620,132620,132621,132621,132622,132622,132623,132623,132623,132624,132624,132624
2,Algeria,132727,133047,133370,133695,134022,134350,134678,135006,135336,135664,135992,136316,136637,136951,137256,137555,137845,138123,138392,138651,138898,139132,139354,139562,139755,139932,140093,140237,140364,140472,140564,140638,140697,140737,140761,140765,140765,140765,140765,140765,140765,140765,140765,140765,140765,140765,140765,140765,140765,140765,140765,140765,140765,140765,140765,140765,140765,140765,140765,140765,140765,140765,140765,140765,140765,140765,140765,140765,140765,140765,140765,140765,140765,140765,140765,140765,140765,140765,140765,140765,140765,140765,140765,140765,140765,140765,140765,140765,140765,140765,140765,140765,140765,140765,140765,140765
3,Andorra,13813,13813,13813,13813,13813,13813,13813,13813,13813,13813,13813,13813,13813,13813,13813,13813,13813,13813,13813,13813,13813,13813,13813,13813,13813,13813,13813,13813,13813,13813,13813,13813,13813,13813,13813,13813,13813,13813,13813,13813,13813,13813,13813,13813,13813,13813,13813,13813,13813,13813,13813,13813,13813,13813,13813,13813,13813,13813,13813,13813,13813,13813,13813,13813,13813,13813,13813,13813,13813,13813,13813,13813,13813,13813,13813,13813,13813,13813,13813,13813,13813,13813,13813,13813,13813,13813,13813,13813,13813,13813,13813,13813,13813,13813,13813,13813
4,Angola,36455,36578,36695,36804,36909,37006,37098,37186,37271,37351,37427,37501,37570,37636,37699,37757,37813,37864,37914,37961,38004,38045,38084,38120,38155,38187,38217,38244,38270,38294,38315,38336,38354,38371,38387,38402,38415,38427,38436,38447,38455,38463,38468,38475,38478,38482,38486,38487,38489,38489,38490,38490,38490,38490,38490,38490,38490,38490,38490,38490,38490,38490,38490,38490,38490,38490,38490,38490,38490,38490,38490,38490,38490,38490,38490,38490,38490,38490,38490,38490,38490,38490,38490,38490,38490,38490,38490,38490,38490,38490,38490,38490,38490,38490,38490,38490
5,Antigua and Barbuda,1263,1263,1263,1263,1264,1264,1264,1264,1264,1264,1264,1264,1264,1264,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265
6,Argentina,4093090,4117038,4140345,4162954,4184836,4205960,4226312,4245910,4264768,4282884,4300258,4316904,4332831,4348035,4362526,4376326,4389460,4401971,4413870,4425174,4435897,4446058,4455675,4464761,4473335,4481415,4489017,4496160,4502861,4509140,4514987,4520410,4525426,4530058,4534321,4538237,4541822,4545094,4548071,4550771,4553208,4555399,4557361,4559108,4560653,4562012,4563197,4564222,4565099,4565845,4566465,4566973,4567378,4567690,4567916,4568065,4568145,4568163,4568163,4568163,4568163,4568163,4568163,4568163,4568163,4568163,4568163,4568163,4568163,4568163,4568163,4568163,4568163,4568163,4568163,4568163,4568163,4568163,4568163,4568163,4568163,4568163,4568163,4568163,4568163,4568163,4568163,4568163,4568163,4568163,4568163,4568163,4568163,4568163,4568163,4568163
7,Armenia,223555,223611,223665,223718,223770,223822,223873,223922,223971,224019,224068,224114,224161,224207,224251,224297,224341,224384,224428,224470,224513,224555,224596,224637,224678,224718,224758,224798,224839,224877,224915,224954,224992,225030,225068,225105,225141,225178,225215,225250,225286,225321,225357,225392,225426,225460,225493,225527,225560,225593,225626,225658,225690,225722,225754,225784,225814,225845,225875,225906,225935,225964,225992,226021,226049,226077,226105,226132,226160,226186,226212,226239,226265,226290,226316,226340,226365,226390,226414,226438,226461,226484,226507,226530,226552,226573,226594,226616,226637,226657,226676,226693,226709,226724,226738,226750
8,Australia,30234,30243,30253,30262,30270,30279,30288,30297,30305,30313,30321,30329,30336,30344,30351,30359,30365,30372,30379,30385,30391,30397,30404,30410,30415,30420,30427,30430,30436,30440,30445,30449,30453,30457,30460,30464,30468,30471,30473,30477,30480,30481,30484,30486,30488,30490,30493,30493,30495,30497,30498,30499,30500,30501,30502,30503,30504,30504,30505,30506,30507,30507,30507,30507,30507,30508,30508,30508,30508,30509,30509,30509,30509,30509,30509,30509,30510,30510,30510,30510,30510,30510,30511,30511,30511,30511,30511,30511,30511,30511,30511,30511,30511,30511,30511,30512
9,Austria,648187,648430,648666,648896,649117,649330,649534,649728,649912,650087,650254,650413,650563,650705,650839,650965,651085,651197,651304,651404,651497,651585,651666,651744,651815,651882,651944,652003,652056,652106,652152,652195,652235,652271,652305,652337,652366,652392,652416,652439,652459,652478,652495,652510,652525,652537,652549,652559,652569,652578,652586,652592,652598,652604,652609,652613,652617,652621,652625,652627,652630,652631,652633,652635,652636,652637,652638,652638,652639,652640,652641,652641,652642,652642,652643,652643,652644,652644,652645,652645,652645,652645,652646,652646,652646,652646,652646,652646,652646,652646,652646,652646,652646,652646,652646,652647
10,Azerbaijan,335065,335127,335186,335240,335289,335335,335378,335418,335456,335491,335525,335555,335581,335606,335628,335648,335667,335685,335701,335715,335728,335741,335752,335761,335770,335779,335785,335792,335798,335803,335808,335812,335817,335819,335822,335824,335827,335829,335831,335832,335832,335833,335833,335835,335836,335836,335836,335837,335837,335839,335839,335839,335839,335839,335839,335839,335839,335839,335839,335839,335839,335839,335839,335839,335839,335839,335840,335840,335840,335840,335840,335840,335841,335841,335841,335841,335841,335841,335841,335841,335841,335841,335841,335841,335841,335841,335841,335841,335841,335841,335841,335841,335841,335841,335841,335841
11,The Bahamas,12092,12102,12111,12117,12124,12128,12133,12138,12140,12142,12144,12145,12145,12145,12145,12145,12145,12145,12145,12145,12145,12145,12145,12145,12145,12145,12145,12145,12145,12145,12145,12145,12145,12145,12145,12145,12145,12145,12145,12145,12145,12145,12145,12145,12145,12145,12145,12145,12145,12145,12145,12145,12145,12145,12145,12145,12145,12145,12145,12145,12145,12145,12145,12145,12145,12145,12145,12145,12145,12145,12145,12145,12145,12145,12145,12145,12145,12145,12145,12145,12145,12145,12145,12145,12145,12145,12145,12145,12145,12145,12145,12145,12145,12145,12145,12145
12,Bahrain,256921,257634,258273,258851,259370,259831,260239,260595,260904,261173,261406,261609,261781,261929,262051,262152,262235,262301,262351,262388,262414,262431,262439,262440,262440,262440,262440,262440,262440,262440,262440,262440,262440,262440,262440,262440,262440,262440,262440,262440,262440,262440,262440,262440,262440,262440,262440,262440,262440,262440,262440,262440,262440,262440,262440,262440,262440,262440,262440,262440,262440,262440,262440,262440,262440,262440,262440,262440,262440,262440,262440,262440,262440,262440,262440,262440,262440,262440,262440,262440,262440,262440,262440,262440,262440,262440,262440,262440,262440,262440,262440,262440,262440,262440,262440,262440
