id,Country,2022-05-29,2022-05-30,2022-05-31,2022-06-01,2022-06-02,2022-06-03,2022-06-04,2022-06-05,2022-06-06,2022-06-07,2022-06-08,2022-06-09,2022-06-10,2022-06-11,2022-06-12,2022-06-13,2022-06-14,2022-06-15,2022-06-16,2022-06-17,2022-06-18,2022-06-19,2022-06-20,2022-06-21,2022-06-22,2022-06-23,2022-06-24,2022-06-25,2022-06-26,2022-06-27,2022-06-28,2022-06-29,2022-06-30,2022-07-01,2022-07-02,2022-07-03,2022-07-04,2022-07-05,2022-07-06,2022-07-07,2022-07-08,2022-07-09,2022-07-10,2022-07-11,2022-07-12,2022-07-13,2022-07-14,2022-07-15,2022-07-16,2022-07-17,2022-07-18,2022-07-19,2022-07-20,2022-07-21,2022-07-22,2022-07-23,2022-07-24,2022-07-25,2022-07-26,2022-07-27,2022-07-28,2022-07-29,2022-07-30,2022-07-31,2022-08-01,2022-08-02,2022-08-03,2022-08-04,2022-08-05,2022-08-06,2022-08-07,2022-08-08,2022-08-09,2022-08-10,2022-08-11,2022-08-12,2022-08-13,2022-08-14,2022-08-15,2022-08-16,2022-08-17,2022-08-18,2022-08-19,2022-08-20,2022-08-21,2022-08-22,2022-08-23,2022-08-24,2022-08-25,2022-08-26,2022-08-27,2022-08-28,2022-08-29,2022-08-30,2022-08-31,2022-09-01,2022-09-02,2022-09-03,2022-09-04,2022-09-05,2022-09-06
0,"Washington",1573651,1577140,1580558,1583819,1586928,1589867,1592619,1595169,1598778,1602257,1605603,1608817,1611902,1614863,1617709,1621638,1625464,1629187,1632810,1636331,1639753,1643071,1647575,1651990,1656312,1660534,1664649,1668651,1672531,1677735,1682826,1687791,1692618,1697075,1700890,1704428,1709475,1714198,1718595,1722668,1726423,1729867,1733011,1737529,1741686,1745497,1748978,1752147,1755021,1757619,1761378,1764800,1767911,1770734,1773291,1775609,1777707,1780747,1783516,1786038,1788336,1790430,1792338,1794076,1796574,1798862,1800959,1802882,1804647,1806265,1807749,1809880,1811849,1813673,1815365,1816935,1818393,1819745,1821668,1823469,1825155,1826735,1828216,1829602,1830898,1832743,1834488,1836138,1837696,1839168,1840554,1841857,1843725,1845506,1847201,1848812,1850340,1851785,1853146,1855122,1857020
1,"Illinois",3286377,3292229,3297946,3303499,3308859,3313998,3318889,3323507,3328574,3333384,3337930,3342213,3346237,3350009,3353540,3357369,3360931,3364242,3367315,3370164,3372803,3375246,3377885,3380305,3382521,3384549,3386403,3388097,3389644,3391345,3392879,3394263,3395508,3396629,3397635,3398538,3399573,3400488,3401297,3402011,3402638,3403191,3403676,3404277,3404803,3405265,3405671,3406027,3406340,3406616,3406966,3407274,3407547,3407790,3408008,3408204,3408380,3408595,3408788,3408963,3409122,3409267,3409401,3409524,3409667,3409798,3409918,3410029,3410133,3410229,3410319,3410421,3410516,3410605,3410688,3410766,3410839,3410908,3410986,3411059,3411128,3411193,3411255,3411313,3411368,3411431,3411491,3411548,3411602,3411653,3411702,3411749,3411803,3411855,3411905,3411953,3412000,3412045,3412089,3412139,3412188
2,"California",9557802,9566757,9575568,9584199,9592618,9600806,9608731,9616367,9628064,9638728,9648382,9657050,9664755,9671527,9677399,9684615,9691846,9698957,9705837,9712407,9718593,9724350,9732088,9738908,9745003,9750527,9755585,9760258,9764606,9770808,9776802,9782469,9787745,9792606,9797052,9801100,9806618,9811753,9816608,9821237,9825665,9829897,9833932,9839167,9844182,9848959,9853511,9857863,9862048,9866094,9871038,9875852,9880562,9885173,9889684,9894098,9898417,9903492,9908447,9913297,9918061,9922760,9927406,9932008,9937344,9942629,9947863,9953047,9958181,9963270,9968319,9974097,9979846,9985576,9991295,9997005,10002711,10008412,10014895,10021379,10027866,10034358,10040861,10047378,10053913,10061492,10069113,10076779,10084490,10092245,10100048,10107897,10116948,10126109,10135382,10144768,10154269,10163883,10173609,10184763,10196080
3,"Arizona",2049627,2051193,2052767,2054346,2055923,2057494,2059054,2060597,2062311,2064011,2065690,2067346,2068975,2070572,2072137,2073858,2075540,2077181,2078778,2080328,2081831,2083286,2084870,2086398,2087871,2089287,2090646,2091951,2093200,2094555,2095850,2097086,2098265,2099390,2100461,2101482,2102583,2103630,2104624,2105568,2106465,2107317,2108126,2109001,2109831,2110618,2111366,2112077,2112753,2113398,2114088,2114743,2115366,2115959,2116523,2117060,2117573,2118122,2118644,2119141,2119614,2120066,2120498,2120910,2121352,2121773,2122175,2122559,2122926,2123277,2123613,2123974,2124320,2124652,2124969,2125274,2125567,2125849,2126153,2126445,2126727,2126997,2127258,2127510,2127753,2128016,2128271,2128517,2128755,2128985,2129207,2129423,2129659,2129887,2130109,2130325,2130536,2130741,2130940,2131158,2131370
4,"Massachusetts",1863077,1863077,1863077,1863077,1863077,1863077,1863077,1863077,1863077,1863077,1863077,1863077,1863077,1863077,1863077,1863077,1863077,1863077,1863077,1863077,1863077,1863077,1863077,1863077,1863077,1863077,1863077,1863077,1863077,1863077,1863077,1863077,1863077,1863077,1863077,1863077,1863077,1863077,1863077,1863077,1863077,1863077,1863077,1863077,1863077,1863077,1863077,1863077,1863077,1863077,1863077,1863077,1863077,1863077,1863077,1863077,1863077,1863077,1863077,1863077,1863077,1863077,1863077,1863077,1863077,1863077,1863077,1863077,1863077,1863077,1863077,1863077,1863077,1863077,1863077,1863077,1863077,1863077,1863077,1863077,1863077,1863077,1863077,1863077,1863077,1863077,1863077,1863077,1863077,1863077,1863077,1863077,1863077,1863077,1863077,1863077,1863077,1863077,1863077,1863077,1863077
5,"Wisconsin",1669592,1671955,1674335,1676731,1679145,1681579,1684034,1686514,1689119,1691752,1694414,1697105,1699828,1702584,1705374,1708304,1711273,1714281,1717329,1720418,1723549,1726723,1730058,1733441,1736873,1740352,1743881,1747458,1751085,1754898,1758766,1762687,1766663,1770691,1774773,1778907,1783251,1787652,1792107,1796616,1801179,1805792,1810454,1815346,1820290,1825282,1830321,1835403,1840527,1845688,1851092,1856533,1862007,1867511,1873040,1878592,1884161,1889967,1895785,1901611,1907439,1913266,1919085,1924893,1930908,1936901,1942867,1948801,1954697,1960551,1966358,1972342,1978267,1984131,1989928,1995655,2001309,2006886,2012604,2018234,2023775,2029224,2034579,2039841,2045008,2050278,2055445,2060508,2065467,2070322,2075074,2079723,2084440,2089046,2093543,2097932,2102216,2106396,2110474,2114594,2118607
6,"Texas",6927334,6931573,6935840,6940135,6944459,6948809,6953188,6957594,6962323,6967100,6971924,6976799,6981725,6986704,6991739,6997160,7002656,7008230,7013884,7019623,7025451,7031369,7037749,7044242,7050849,7057577,7064428,7071408,7078518,7086182,7093999,7101975,7110111,7118410,7126875,7135508,7144825,7154337,7164044,7173948,7184049,7194346,7204839,7216190,7227765,7239561,7251575,7263803,7276240,7288880,7302571,7316487,7330618,7344953,7359481,7374188,7389060,7405153,7421414,7437832,7454387,7471059,7487826,7504665,7522876,7541148,7559454,7577765,7596053,7614289,7632445,7652064,7671580,7690961,7710176,7729196,7747993,7766540,7786538,7806259,7825678,7844771,7863517,7881898,7899898,7919193,7938078,7956537,7974562,7992156,8009312,8026029,8043760,8061016,8077798,8094107,8109947,8125323,8140241,8155878,8171009
7,"Nebraska",485756,485999,486242,486486,486731,486978,487228,487482,487754,488029,488309,488595,488886,489185,489490,489817,490152,490497,490852,491218,491595,491984,492402,492835,493283,493749,494232,494735,495257,495819,496406,497017,497656,498323,499020,499750,500537,501362,502227,503134,504086,505085,506133,507267,508459,509712,511031,512417,513874,515407,517064,518807,520641,522571,524599,526730,528967,531380,533913,536572,539358,542277,545330,548521,551940,555507,559225,563093,567110,571276,575588,580160,584878,589736,594727,599843,605074,610409,615982,621641,627370,633155,638978,644824,650675,656676,662649,668575,674439,680222,685909,691368,695244,698932,702433,705751,708890,711853,714648,717399,719983
8,"Utah",948979,949788,950605,951428,952256,953090,953928,954770,955689,956617,957552,958495,959444,960401,961365,962406,963454,964510,965571,966637,967708,968783,969936,971092,972250,973408,974566,975722,976875,978101,979322,980536,981742,982939,984124,985298,986535,987756,988961,990147,991314,992460,993585,994761,995912,997037,998136,999207,1000251,1001267,1002322,1003346,1004339,1005301,1006233,1007134,1008004,1008905,1009773,1010610,1011416,1012192,1012939,1013658,1014400,1015112,1015795,1016452,1017081,1017686,1018266,1018865,1019439,1019989,1020516,1021022,1021507,1021972,1022453,1022914,1023357,1023781,1024189,1024580,1024956,1025347,1025722,1026083,1026431,1026766,1027089,1027401,1027725,1028038,1028340,1028632,1028915,1029189,1029455,1029731,1029999
9,"Oregon",760803,762452,764109,765774,767449,769133,770828,772535,774320,776119,777934,779764,781611,783476,785360,787329,789321,791335,793373,795435,797524,799639,801850,804091,806362,808666,811003,813373,815777,818289,820839,823427,826055,828722,831430,834179,837051,839969,842931,845939,848993,852092,855238,858526,861864,865252,868689,872175,875710,879294,883039,886835,890682,894578,898523,902516,906555,910771,915034,919343,923697,928092,932528,937003,941663,946361,951093,955857,960650,965469,970311,975340,980390,985456,990535,995624,1000719,1005816,1011092,1016366,1021634,1026892,1032137,1037366,1042574,1047944,1053287,1058601,1063883,1069129,1074337,1079504,1084806,1090060,1095264,1100417,1105515,1110557,1115542,1120630,1125655
10,"Florida",6125115,6125115,6125115,6125115,6125115,6125115,6125115,6125115,6125115,6125115,6125115,6125115,6125115,6125115,6125115,6125115,6125115,6125115,6125115,6125115,6125115,6125115,6125115,6125115,6125115,6125115,6125115,6125115,6125115,6125115,6125115,6125115,6125115,6125115,6125115,6125115,6125115,6125115,6125115,6125115,6125115,6125115,6125115,6125115,6125115,6125115,6125115,6125115,6125115,6125115,6125115,6125115,6125115,6125115,6125115,6125115,6125115,6125115,6125115,6125115,6125115,6125115,6125115,6125115,6125115,6125115,6125115,6125115,6125115,6125115,6125115,6125115,6125115,6125115,6125115,6125115,6125115,6125115,6125115,6125115,6125115,6125115,6125115,6125115,6125115,6125115,6125115,6125115,6125115,6125115,6125115,6125115,6125115,6125115,6125115,6125115,6125115,6125115,6125115,6125115,6125115
