id,Country,2021-03-04,2021-03-05,2021-03-06,2021-03-07,2021-03-08,2021-03-09,2021-03-10,2021-03-11,2021-03-12,2021-03-13,2021-03-14,2021-03-15,2021-03-16,2021-03-17,2021-03-18,2021-03-19,2021-03-20,2021-03-21,2021-03-22,2021-03-23,2021-03-24,2021-03-25,2021-03-26,2021-03-27,2021-03-28,2021-03-29,2021-03-30,2021-03-31,2021-04-01,2021-04-02,2021-04-03,2021-04-04,2021-04-05,2021-04-06,2021-04-07,2021-04-08,2021-04-09,2021-04-10,2021-04-11,2021-04-12,2021-04-13,2021-04-14,2021-04-15,2021-04-16,2021-04-17,2021-04-18,2021-04-19,2021-04-20,2021-04-21,2021-04-22,2021-04-23,2021-04-24,2021-04-25,2021-04-26,2021-04-27,2021-04-28,2021-04-29,2021-04-30,2021-05-01,2021-05-02,2021-05-03,2021-05-04,2021-05-05,2021-05-06,2021-05-07,2021-05-08,2021-05-09,2021-05-10,2021-05-11,2021-05-12,2021-05-13,2021-05-14,2021-05-15,2021-05-16,2021-05-17,2021-05-18,2021-05-19,2021-05-20,2021-05-21,2021-05-22,2021-05-23,2021-05-24,2021-05-25,2021-05-26,2021-05-27,2021-05-28,2021-05-29,2021-05-30,2021-05-31,2021-06-01,2021-06-02,2021-06-03,2021-06-04,2021-06-05,2021-06-06,2021-06-07
0,Afghanistan,55775,55781,55786,55792,55796,55800,55802,55804,55807,55808,55808,55809,55809,55809,55809,55809,55809,55809,55809,55809,55809,55809,55809,55809,55809,55809,55809,55809,55809,55809,55809,55809,55809,55809,55809,55809,55809,55809,55809,55809,55809,55809,55809,55809,55809,55809,55809,55809,55809,55809,55809,55809,55809,55809,55809,55809,55809,55809,55809,55809,55809,55809,55809,55809,55809,55809,55809,55809,55809,55809,55809,55809,55809,55809,55809,55809,55809,55809,55809,55809,55809,55809,55809,55809,55809,55809,55809,55809,55809,55809,55809,55809,55809,55809,55809,55809
1,Albania,110521,111259,111976,112669,113341,113990,114618,115227,115815,116381,116929,117457,117964,118453,118924,119377,119809,120225,120623,121003,121367,121713,122042,122356,122653,122935,123202,123455,123692,123914,124122,124317,124497,124665,124820,124960,125089,125206,125311,125405,125486,125558,125618,125666,125706,125735,125754,125763,125763,125763,125763,125763,125763,125763,125763,125763,125763,125763,125763,125763,125763,125763,125763,125763,125763,125763,125763,125763,125763,125763,125763,125763,125763,125763,125763,125763,125763,125763,125763,125763,125763,125763,125763,125763,125763,125763,125763,125763,125763,125763,125763,125763,125763,125763,125763,125763
2,Algeria,113761,113908,114051,114193,114332,114470,114606,114738,114868,114996,115121,115244,115364,115482,115599,115714,115825,115935,116044,116151,116255,116358,116457,116556,116653,116748,116842,116932,117023,117111,117197,117281,117364,117446,117526,117605,117680,117756,117830,117902,117974,118043,118110,118177,118243,118307,118370,118430,118491,118550,118606,118663,118719,118772,118825,118876,118926,118976,119024,119070,119116,119161,119205,119248,119289,119329,119369,119408,119445,119482,119518,119552,119585,119619,119652,119682,119712,119741,119769,119797,119824,119850,119875,119899,119923,119946,119968,119990,120010,120030,120049,120068,120085,120102,120119,120134
3,Andorra,10976,10998,11020,11042,11062,11082,11102,11121,11139,11157,11174,11192,11209,11224,11241,11256,11271,11285,11299,11312,11326,11339,11351,11364,11377,11388,11399,11410,11421,11431,11441,11451,11461,11470,11479,11489,11496,11506,11513,11520,11528,11536,11543,11550,11556,11563,11569,11576,11581,11587,11592,11597,11602,11608,11613,11618,11623,11628,11632,11636,11641,11645,11649,11652,11657,11660,11664,11668,11671,11674,11677,11680,11683,11685,11687,11690,11692,11695,11697,11699,11701,11704,11706,11709,11711,11713,11715,11717,11720,11721,11722,11723,11723,11723,11723,11723
4,Angola,20981,21008,21035,21062,21091,21119,21148,21177,21208,21237,21270,21303,21336,21371,21407,21443,21480,21519,21558,21599,21641,21685,21730,21776,21823,21872,21922,21974,22028,22082,22139,22197,22257,22318,22383,22449,22516,22585,22657,22730,22807,22885,22965,23048,23132,23219,23309,23402,23497,23595,23695,23798,23904,24013,24125,24240,24358,24479,24604,24733,24864,25000,25137,25279,25426,25575,25729,25886,26047,26213,26385,26560,26738,26922,27110,27304,27503,27707,27914,28129,28347,28572,28802,29038,29280,29527,29780,30041,30306,30580,30859,31146,31439,31740,32049,32366
5,Antigua and Barbuda,813,822,831,839,846,854,860,867,873,879,884,890,894,899,903,908,911,915,918,922,925,927,931,932,935,937,939,940,942,944,945,947,948,949,949,950,951,951,952,952,952,952,952,952,952,953,953,953,953,953,953,953,953,953,953,953,953,953,953,953,953,953,953,953,953,953,953,953,953,953,953,953,953,953,953,953,953,953,953,953,953,953,953,953,953,953,953,953,953,953,953,953,953,953,953,953
6,Argentina,2133963,2138419,2142840,2147215,2151548,2155855,2160137,2164366,2168528,2172625,2176666,2180656,2184578,2188427,2192206,2195928,2199601,2203229,2206809,2210342,2213828,2217268,2220659,2224003,2227299,2230550,2233754,2236912,2240027,2243101,2246137,2249134,2252093,2255015,2257898,2260745,2263556,2266331,2269071,2271778,2274451,2277091,2279699,2282277,2284822,2287339,2289825,2292282,2294711,2297112,2299485,2301831,2304151,2306445,2308712,2310956,2313174,2315370,2317541,2319688,2321812,2323915,2325995,2328054,2330091,2332106,2334102,2336078,2338034,2339968,2341885,2343784,2345663,2347524,2349367,2351194,2353002,2354792,2356566,2358324,2360065,2361791,2363499,2365194,2366872,2368535,2370184,2371818,2373438,2375043,2376633,2378207,2379765,2381308,2382835,2384346
7,Armenia,173307,173518,173731,173946,174167,174390,174616,174844,175075,175309,175546,175787,176030,176276,176525,176778,177033,177291,177553,177819,178088,178360,178635,178914,179198,179485,179776,180072,180370,180674,180981,181293,181609,181929,182255,182583,182918,183257,183601,183950,184303,184662,185026,185396,185769,186148,186535,186925,187321,187724,188132,188545,188966,189392,189824,190262,190707,191157,191614,192078,192548,193024,193509,193999,194495,194998,195510,196028,196552,197083,197623,198169,198723,199282,199851,200426,201009,201598,202196,202800,203413,204032,204660,205294,205935,206586,207243,207906,208579,209259,209944,210637,211337,212043,212755,213474
8,Australia,29021,29026,29032,29038,29045,29051,29057,29064,29071,29078,29086,29092,29101,29108,29117,29126,29135,29144,29153,29163,29172,29182,29192,29203,29214,29226,29238,29250,29262,29274,29287,29301,29315,29329,29343,29359,29374,29390,29405,29422,29438,29455,29474,29492,29511,29532,29552,29572,29593,29616,29638,29662,29686,29712,29736,29763,29789,29817,29846,29876,29906,29937,29968,30001,30035,30069,30104,30141,30178,30217,30256,30296,30338,30381,30424,30469,30515,30562,30610,30660,30711,30764,30817,30871,30927,30986,31045,31106,31169,31234,31298,31364,31430,31495,31563,31630
9,Austria,467646,469668,471731,473835,475978,478159,480370,482612,484882,487181,489517,491891,494309,496767,499265,501811,504401,507038,509726,512461,515251,518085,520968,523898,526878,529908,532989,536121,539304,542541,545829,549170,552566,556017,559523,563086,566705,570381,574115,577909,581761,585674,589647,593680,597775,601931,606150,610432,614777,619185,623658,628196,632798,637467,642198,646991,651849,656771,661758,666807,671922,677101,682346,687654,693028,698465,703967,709534,715163,720853,726601,732410,738277,744203,750188,756231,762332,768490,774705,780975,787302,793682,800117,806606,813146,819738,826381,833074,839815,846603,853430,860294,867194,874128,881095,888094
