place,week_ahead,quantile,value
Washington,1,point,3386.31393862721
Washington,1,0.025,2945.81393862721
Washington,1,0.1,2945.81393862721
Washington,1,0.25,3156.43553412426
Washington,1,0.5,3368.87081670226
Washington,1,0.75,3557.40780579089
Washington,1,0.9,3826.81393862721
Washington,1,0.975,3826.81393862721
Washington,2,point,1717.12543647853
Washington,2,0.025,1276.62543647853
Washington,2,0.1,1276.62543647853
Washington,2,0.25,1500.55880051875
Washington,2,0.5,1695.08153859212
Washington,2,0.75,1863.74176478735
Washington,2,0.9,2157.62543647853
Washington,2,0.975,2157.62543647853
Washington,3,point,1012.65370267323
Washington,3,0.025,572.153702673231
Washington,3,0.1,572.153702673231
Washington,3,0.25,872.49596962682
Washington,3,0.5,1001.64140257344
Washington,3,0.75,1110.6656507689
Washington,3,0.9,1453.15370267323
Washington,3,0.975,1453.15370267323
Washington,4,point,742.972051671628
Washington,4,0.025,302.472051671628
Washington,4,0.1,302.472051671628
Washington,4,0.25,665.887345114956
Washington,4,0.5,746.239210431697
Washington,4,0.75,810.72056682012
Washington,4,0.9,1183.47205167163
Washington,4,0.975,1183.47205167163
Washington,5,point,701.498350157441
Washington,5,0.025,260.998350157441
Washington,5,0.1,260.998350157441
Washington,5,0.25,642.601805404294
Washington,5,0.5,711.728897490073
Washington,5,0.75,743.52747694985
Washington,5,0.9,1141.99835015744
Washington,5,0.975,1141.99835015744
Washington,6,point,880.462921684996
Washington,6,0.025,439.962921684996
Washington,6,0.1,439.962921684996
Washington,6,0.25,709.192532663699
Washington,6,0.5,918.9923877744
Washington,6,0.75,1044.03109248308
Washington,6,0.9,1320.962921685
Washington,6,0.975,1320.962921685
Washington,7,point,1507.00614877014
Washington,7,0.025,948.598143381532
Washington,7,0.1,983.970544998115
Washington,7,0.25,1066.50614877014
Washington,7,0.5,1548.65565483889
Washington,7,0.75,1947.50614877014
Washington,7,0.9,2093.95950356084
Washington,7,0.975,2156.72522704257
Illinois,1,point,9875.17895658195
Illinois,1,0.025,8700.67895658195
Illinois,1,0.1,8700.67895658195
Illinois,1,0.25,8804.48405648908
Illinois,1,0.5,9996.57218621764
Illinois,1,0.75,10853.5653716051
Illinois,1,0.9,11049.678956582
Illinois,1,0.975,11049.678956582
Illinois,2,point,6986.35832133155
Illinois,2,0.025,5811.85832133155
Illinois,2,0.1,5811.85832133155
Illinois,2,0.25,6017.14495666232
Illinois,2,0.5,7106.34369013691
Illinois,2,0.75,7862.11031696061
Illinois,2,0.9,8160.85832133155
Illinois,2,0.975,8160.85832133155
Illinois,3,point,4698.38872072841
Illinois,3,0.025,3523.88872072841
Illinois,3,0.1,3523.88872072841
Illinois,3,0.25,3862.5795318163
Illinois,3,0.5,4818.41375095537
Illinois,3,0.75,5437.17067158083
Illinois,3,0.9,5872.88872072841
Illinois,3,0.975,5872.88872072841
Illinois,4,point,3339.40864618288
Illinois,4,0.025,2164.90864618288
Illinois,4,0.1,2164.90864618288
Illinois,4,0.25,2664.98312799865
Illinois,4,0.5,3454.2894380237
Illinois,4,0.75,3918.00189017178
Illinois,4,0.9,4513.90864618288
Illinois,4,0.975,4513.90864618288
Illinois,5,point,2732.37179639992
Illinois,5,0.025,1557.87179639992
Illinois,5,0.1,1557.87179639992
Illinois,5,0.25,2173.4546282948
Illinois,5,0.5,2856.92333311494
Illinois,5,0.75,3182.98019565875
Illinois,5,0.9,3906.87179639992
Illinois,5,0.975,3906.87179639992
Illinois,6,point,2281.67542091814
Illinois,6,0.025,1107.17542091814
Illinois,6,0.1,1107.17542091814
Illinois,6,0.25,1801.62237210525
Illinois,6,0.5,2414.993660965
Illinois,6,0.75,2642.48052161466
Illinois,6,0.9,3456.17542091814
Illinois,6,0.975,3456.17542091814
Illinois,7,point,2113.89724675773
Illinois,7,0.025,939.397246757729
Illinois,7,0.1,939.397246757729
Illinois,7,0.25,1684.16694248561
Illinois,7,0.5,2265.96693388838
Illinois,7,0.75,2404.36439738888
Illinois,7,0.9,3288.39724675773
Illinois,7,0.975,3288.39724675773
California,1,point,35890.4574104409
California,1,0.025,12478.9574104409
California,1,0.1,12478.9574104409
California,1,0.25,35287.2023066767
California,1,0.5,36117.5744924862
California,1,0.75,36273.6041077133
California,1,0.9,59301.9574104409
California,1,0.975,59301.9574104409
California,2,point,26056.1634495579
California,2,0.025,2644.66344955791
California,2,0.1,2644.66344955791
California,2,0.25,25197.5454178844
California,2,0.5,26411.2226930466
California,2,0.75,26633.744492
California,2,0.9,49467.6634495579
California,2,0.975,49467.6634495579
California,3,point,18815.639926156
California,3,0.025,0
California,3,0.1,0
California,3,0.25,17950.4822164085
California,3,0.5,19188.5464286357
California,3,0.75,19403.4546606652
California,3,0.9,42227.139926156
California,3,0.975,42227.139926156
California,4,point,13989.4001680865
California,4,0.025,0
California,4,0.1,0
California,4,0.25,13231.9760187082
California,4,0.5,14327.9200306199
California,4,0.75,14500.413819721
California,4,0.9,37400.9001680865
California,4,0.975,37400.9001680865
California,5,point,10950.0469972994
California,5,0.025,0
California,5,0.1,0
California,5,0.25,10325.1661920734
California,5,0.5,11241.4826206416
California,5,0.75,11361.791985983
California,5,0.9,34361.5469972994
California,5,0.975,34361.5469972994
California,6,point,9168.89974963582
California,6,0.025,0
California,6,0.1,0
California,6,0.25,8655.09952909313
California,6,0.5,9419.69572618231
California,6,0.75,9486.66625305451
California,6,0.9,32580.3997496358
California,6,0.975,32580.3997496358
California,7,point,8320.02287078794
California,7,0.025,0
California,7,0.1,0
California,7,0.25,7916.47794402391
California,7,0.5,8478.43917462416
California,7,0.75,8582.3897172045
California,7,0.9,31731.5228707879
California,7,0.975,31731.5228707879
Arizona,1,point,4945.7741244916
Arizona,1,0.025,3719.2741244916
Arizona,1,0.1,3719.2741244916
Arizona,1,0.25,4935.59280225961
Arizona,1,0.5,4939.49568682583
Arizona,1,0.75,4976.44891744386
Arizona,1,0.9,6172.2741244916
Arizona,1,0.975,6172.2741244916
Arizona,2,point,4596.72359306867
Arizona,2,0.025,3370.22359306867
Arizona,2,0.1,3370.22359306867
Arizona,2,0.25,4572.95723703271
Arizona,2,0.5,4582.45777272573
Arizona,2,0.75,4665.83093672805
Arizona,2,0.9,5823.22359306867
Arizona,2,0.975,5823.22359306867
Arizona,3,point,4267.45680187063
Arizona,3,0.025,3040.95680187063
Arizona,3,0.1,3040.95680187063
Arizona,3,0.25,4227.04692985769
Arizona,3,0.5,4243.71837330377
Arizona,3,0.75,4381.18764508376
Arizona,3,0.9,5493.95680187063
Arizona,3,0.975,5493.95680187063
Arizona,4,point,3962.97020872274
Arizona,4,0.025,2736.47020872274
Arizona,4,0.1,2736.47020872274
Arizona,4,0.25,3903.85014645848
Arizona,4,0.5,3928.774654401
Arizona,4,0.75,4124.89374961983
Arizona,4,0.9,5189.47020872274
Arizona,4,0.975,5189.47020872274
Arizona,5,point,3684.55032139923
Arizona,5,0.025,2458.05032139923
Arizona,5,0.1,2458.05032139923
Arizona,5,0.25,3605.22208617302
Arizona,5,0.5,3639.28242714889
Arizona,5,0.75,3896.45489926683
Arizona,5,0.9,4911.05032139923
Arizona,5,0.975,4911.05032139923
Arizona,6,point,3431.20599506501
Arizona,6,0.025,2204.70599506501
Arizona,6,0.1,2204.70599506501
Arizona,6,0.25,3330.61950973142
Arizona,6,0.5,3374.45645597577
Arizona,6,0.75,3693.46905306214
Arizona,6,0.9,4657.70599506501
Arizona,6,0.975,4657.70599506501
Arizona,7,point,3201.95150504965
Arizona,7,0.025,1975.45150504965
Arizona,7,0.1,1975.45150504965
Arizona,7,0.25,3079.56976107322
Arizona,7,0.5,3133.52507613366
Arizona,7,0.75,3514.06767983502
Arizona,7,0.9,4428.45150504965
Arizona,7,0.975,4428.45150504965
Massachusetts,1,point,7476.5563540483
Massachusetts,1,0.025,6644.0563540483
Massachusetts,1,0.1,6644.0563540483
Massachusetts,1,0.25,7237.7003170792
Massachusetts,1,0.5,7589.15078166989
Massachusetts,1,0.75,7601.18319807202
Massachusetts,1,0.9,8309.0563540483
Massachusetts,1,0.975,8309.0563540483
Massachusetts,2,point,6361.53234987403
Massachusetts,2,0.025,5529.03234987403
Massachusetts,2,0.1,5529.03234987403
Massachusetts,2,0.25,5904.13795757806
Massachusetts,2,0.5,6577.89360913099
Massachusetts,2,0.75,6600.41974446247
Massachusetts,2,0.9,7194.03234987403
Massachusetts,2,0.975,7194.03234987403
Massachusetts,3,point,5323.53182976432
Massachusetts,3,0.025,4491.03182976432
Massachusetts,3,0.1,4491.03182976432
Massachusetts,3,0.25,4707.24983874429
Massachusetts,3,0.5,5616.43289187178
Massachusetts,3,0.75,5645.44397883443
Massachusetts,3,0.9,6156.03182976432
Massachusetts,3,0.975,6156.03182976432
Massachusetts,4,point,4455.35325162607
Massachusetts,4,0.025,3622.85325162607
Massachusetts,4,0.1,3622.85325162607
Massachusetts,4,0.25,3743.56942854193
Massachusetts,4,0.5,4795.53171059792
Massachusetts,4,0.75,4826.92897351109
Massachusetts,4,0.9,5287.85325162607
Massachusetts,4,0.975,5287.85325162607
Massachusetts,5,point,3780.71993176455
Massachusetts,5,0.025,2948.21993176455
Massachusetts,5,0.1,2948.21993176455
Massachusetts,5,0.25,3018.10898627643
Massachusetts,5,0.5,4146.61980253132
Massachusetts,5,0.75,4177.22724241926
Massachusetts,5,0.9,4613.21993176455
Massachusetts,5,0.975,4613.21993176455
Massachusetts,6,point,3288.49930312104
Massachusetts,6,0.025,2455.99930312104
Massachusetts,6,0.1,2455.99930312104
Massachusetts,6,0.25,2493.94443577365
Massachusetts,6,0.5,3669.93421303923
Massachusetts,6,0.75,3697.6705867867
Massachusetts,6,0.9,4120.99930312104
Massachusetts,6,0.975,4120.99930312104
Massachusetts,7,point,2951.38459560073
Massachusetts,7,0.025,2118.88459560073
Massachusetts,7,0.1,2118.88459560073
Massachusetts,7,0.25,2130.88942826539
Massachusetts,7,0.5,3346.30998714152
Massachusetts,7,0.75,3369.8850631488
Massachusetts,7,0.9,3783.88459560073
Massachusetts,7,0.975,3783.88459560073
Wisconsin,1,point,8067.10437105581
Wisconsin,1,0.025,7667.10437105581
Wisconsin,1,0.1,7667.10437105581
Wisconsin,1,0.25,8030.50744228764
Wisconsin,1,0.5,8062.62930985237
Wisconsin,1,0.75,8074.09111462208
Wisconsin,1,0.9,8467.1043710558
Wisconsin,1,0.975,8467.1043710558
Wisconsin,2,point,7797.105354931
Wisconsin,2,0.025,7397.105354931
Wisconsin,2,0.1,7397.105354931
Wisconsin,2,0.25,7721.8321562754
Wisconsin,2,0.5,7785.00999338808
Wisconsin,2,0.75,7807.24661017978
Wisconsin,2,0.9,8197.105354931
Wisconsin,2,0.975,8197.105354931
Wisconsin,3,point,7534.08516719454
Wisconsin,3,0.025,7134.08516719454
Wisconsin,3,0.1,7134.08516719454
Wisconsin,3,0.25,7419.26230234001
Wisconsin,3,0.5,7511.41628825758
Wisconsin,3,0.75,7543.7017884329
Wisconsin,3,0.9,7934.08516719454
Wisconsin,3,0.975,7934.08516719454
Wisconsin,4,point,7283.84136191678
Wisconsin,4,0.025,6883.84136191678
Wisconsin,4,0.1,6883.84136191678
Wisconsin,4,0.25,7129.58204557886
Wisconsin,4,0.5,7241.43300194712
Wisconsin,4,0.75,7294.65827034623
Wisconsin,4,0.9,7693.80530093056
Wisconsin,4,0.975,7783.4807520546
Wisconsin,5,point,7045.76409175803
Wisconsin,5,0.025,6645.76409175803
Wisconsin,5,0.1,6645.76409175803
Wisconsin,5,0.25,6853.22518116306
Wisconsin,5,0.5,6977.96771358582
Wisconsin,5,0.75,7055.58991055284
Wisconsin,5,0.9,7474.27182253373
Wisconsin,5,0.975,7730.84139951505
Wisconsin,6,point,6819.36118102529
Wisconsin,6,0.025,6419.36118102529
Wisconsin,6,0.1,6419.36118102529
Wisconsin,6,0.25,6589.78364450578
Wisconsin,6,0.5,6725.35355072934
Wisconsin,6,0.75,6826.16240305034
Wisconsin,6,0.9,7268.2633585494
Wisconsin,6,0.975,7708.3829562664
Wisconsin,7,point,6604.71227899667
Wisconsin,7,0.025,6204.71227899667
Wisconsin,7,0.1,6204.71227899667
Wisconsin,7,0.25,6339.25873078383
Wisconsin,7,0.5,6486.08548811264
Wisconsin,7,0.75,6606.22094554477
Wisconsin,7,0.9,7075.64109148078
Wisconsin,7,0.975,7714.00040383777
Texas,1,point,35920.4488877538
Texas,1,0.025,33185.4488877538
Texas,1,0.1,33185.4488877538
Texas,1,0.25,35785.709810867
Texas,1,0.5,35992.7860004306
Texas,1,0.75,36011.2318890411
Texas,1,0.9,38655.4488877538
Texas,1,0.975,38655.4488877538
Texas,2,point,32105.4414084583
Texas,2,0.025,29370.4414084583
Texas,2,0.1,29370.4414084583
Texas,2,0.25,31946.9910123879
Texas,2,0.5,32205.949462953
Texas,2,0.75,32223.5577604445
Texas,2,0.9,34840.4414084583
Texas,2,0.975,34840.4414084583
Texas,3,point,28233.3809959499
Texas,3,0.025,25498.3809959499
Texas,3,0.1,25498.3809959499
Texas,3,0.25,28028.2197627574
Texas,3,0.5,28381.4191794675
Texas,3,0.75,28396.892409822
Texas,3,0.9,30968.3809959499
Texas,3,0.975,30968.3809959499
Texas,4,point,24765.3656034354
Texas,4,0.025,22030.3656034354
Texas,4,0.1,22030.3656034354
Texas,4,0.25,24547.941251236
Texas,4,0.5,24953.1550887022
Texas,4,0.75,24958.1663307464
Texas,4,0.9,27500.3656034354
Texas,4,0.975,27500.3656034354
Texas,5,point,21646.9325267897
Texas,5,0.025,18911.9325267897
Texas,5,0.1,18911.9325267897
Texas,5,0.25,21440.0811677501
Texas,5,0.5,21850.4467471847
Texas,5,0.75,21860.1750772083
Texas,5,0.9,24381.9325267897
Texas,5,0.975,24381.9325267897
Texas,6,point,18885.5582041889
Texas,6,0.025,16150.5582041889
Texas,6,0.1,16150.5582041889
Texas,6,0.25,18697.7864724472
Texas,6,0.5,19094.8722719867
Texas,6,0.75,19121.8134836303
Texas,6,0.9,21620.5582041889
Texas,6,0.975,21620.5582041889
Texas,7,point,16494.2642485031
Texas,7,0.025,13759.2642485031
Texas,7,0.1,13759.2642485031
Texas,7,0.25,16346.8282476477
Texas,7,0.5,16692.6572465664
Texas,7,0.75,16738.2200161973
Texas,7,0.9,19229.2642485031
Texas,7,0.975,19229.2642485031
Nebraska,1,point,1884.0766535139
Nebraska,1,0.025,1709.5766535139
Nebraska,1,0.1,1709.5766535139
Nebraska,1,0.25,1874.79181365471
Nebraska,1,0.5,1881.03473109298
Nebraska,1,0.75,1902.56347172463
Nebraska,1,0.9,2058.5766535139
Nebraska,1,0.975,2058.5766535139
Nebraska,2,point,1740.32564964478
Nebraska,2,0.025,1565.82564964478
Nebraska,2,0.1,1565.82564964478
Nebraska,2,0.25,1718.16881856124
Nebraska,2,0.5,1731.69205328054
Nebraska,2,0.75,1783.4027693813
Nebraska,2,0.9,1914.82564964478
Nebraska,2,0.975,1914.82564964478
Nebraska,3,point,1568.80774228881
Nebraska,3,0.025,1394.30774228881
Nebraska,3,0.1,1394.30774228881
Nebraska,3,0.25,1532.18133838661
Nebraska,3,0.5,1552.27574568917
Nebraska,3,0.75,1638.1592857528
Nebraska,3,0.9,1743.30774228881
Nebraska,3,0.975,1743.30774228881
Nebraska,4,point,1385.13189959593
Nebraska,4,0.025,1208.90417128801
Nebraska,4,0.1,1210.45912676514
Nebraska,4,0.25,1334.55998660543
Nebraska,4,0.5,1359.87360021786
Nebraska,4,0.75,1478.36014443089
Nebraska,4,0.9,1559.63189959593
Nebraska,4,0.975,1559.63189959593
Nebraska,5,point,1203.39578790817
Nebraska,5,0.025,1000.315317492
Nebraska,5,0.1,1026.03774086655
Nebraska,5,0.25,1140.99581260048
Nebraska,5,0.5,1169.81568100245
Nebraska,5,0.75,1315.48754838423
Nebraska,5,0.9,1377.89578790817
Nebraska,5,0.975,1377.89578790817
Nebraska,6,point,1033.60791209702
Nebraska,6,0.025,816.840710386168
Nebraska,6,0.1,854.881191925937
Nebraska,6,0.25,962.319690410863
Nebraska,6,0.5,992.96847430151
Nebraska,6,0.75,1158.57509612129
Nebraska,6,0.9,1208.10791209702
Nebraska,6,0.975,1208.10791209702
Nebraska,7,point,881.675534666594
Nebraska,7,0.025,662.413039401174
Nebraska,7,0.1,702.699285140052
Nebraska,7,0.25,804.579002435086
Nebraska,7,0.5,835.762215382769
Nebraska,7,0.75,1013.77245104371
Nebraska,7,0.9,1056.17553466659
Nebraska,7,0.975,1056.17553466659
Utah,1,point,2823.407897798
Utah,1,0.025,2754.15551986173
Utah,1,0.1,2762.90934341587
Utah,1,0.25,2764.65094711597
Utah,1,0.5,2849.21724522463
Utah,1,0.75,2881.907897798
