place,week_ahead,quantile,value
Washington,1,point,6825.27631025382
Washington,1,0.025,6501.87012436683
Washington,1,0.1,6516.70876301592
Washington,1,0.25,6592.70990252355
Washington,1,0.5,6832.6442175917
Washington,1,0.75,6914.19863298559
Washington,1,0.9,7279.96493940614
Washington,1,0.975,7663.29049255513
Washington,2,point,7329.22375103146
Washington,2,0.025,7006.91245573759
Washington,2,0.1,7032.41412104305
Washington,2,0.25,7086.42244726676
Washington,2,0.5,7225.30289147818
Washington,2,0.75,7289.80104800733
Washington,2,0.9,8000.09605800076
Washington,2,0.975,8760.34456110839
Washington,3,point,7782.35355725886
Washington,3,0.025,7271.43208328937
Washington,3,0.1,7320.67622661684
Washington,3,0.25,7479.41753479466
Washington,3,0.5,7586.3431699418
Washington,3,0.75,7786.85355725886
Washington,3,0.9,8717.9441518957
Washington,3,0.975,9755.23491404834
Washington,4,point,8151.27271965459
Washington,4,0.025,7408.71046775952
Washington,4,0.1,7464.5291786273
Washington,4,0.25,7785.9712273099
Washington,4,0.5,7886.17814849573
Washington,4,0.75,8289.86754250806
Washington,4,0.9,9334.52531040902
Washington,4,0.975,10523.5213323059
Washington,5,point,8411.76100823865
Washington,5,0.025,7490.32032059459
Washington,5,0.1,7547.45631081495
Washington,5,0.25,7969.0158410049
Washington,5,0.5,8170.05401567835
Washington,5,0.75,8683.74345787801
Washington,5,0.9,9744.29589607287
Washington,5,0.975,10977.9238680659
Washington,6,point,8549.87334812751
Washington,6,0.025,7515.66669850773
Washington,6,0.1,7567.8590352789
Washington,6,0.25,8084.99730665237
Washington,6,0.5,8341.47498049552
Washington,6,0.75,8932.46727087745
Washington,6,0.9,9921.45763770794
Washington,6,0.975,11085.2719422909
Washington,7,point,8560.41472014362
Washington,7,0.025,7479.28573765815
Washington,7,0.1,7519.24749353004
Washington,7,0.25,8121.49696407467
Washington,7,0.5,8391.26510277507
Washington,7,0.75,9055.09203382232
Washington,7,0.9,9872.92302604008
Washington,7,0.975,10868.958073816
Illinois,1,point,31997.7105468482
Illinois,1,0.025,27309.7534587393
Illinois,1,0.1,27893.2290831178
Illinois,1,0.25,27985.1910017524
Illinois,1,0.5,31105.5279285582
Illinois,1,0.75,33359.5280172541
Illinois,1,0.9,37969.8584380574
Illinois,1,0.975,38034.2389785051
Illinois,2,point,58142.5220398913
Illinois,2,0.025,42753.511183281
Illinois,2,0.1,44701.3669132341
Illinois,2,0.25,45078.6827839059
Illinois,2,0.5,57689.6146658156
Illinois,2,0.75,59374.947674633
Illinois,2,0.9,76853.7427130155
Illinois,2,0.975,77397.3978540166
Illinois,3,point,90280.1605629332
Illinois,3,0.025,64049.2396940566
Illinois,3,0.1,71438.3994811922
Illinois,3,0.25,73045.5539772129
Illinois,3,0.5,88488.661503099
Illinois,3,0.75,102002.831841121
Illinois,3,0.9,111268.153811961
Illinois,3,0.975,114648.304606347
Illinois,4,point,84513.6648909987
Illinois,4,0.025,67660.5566528542
Illinois,4,0.1,72964.6595367992
Illinois,4,0.25,79688.2168268985
Illinois,4,0.5,84064.1756064906
Illinois,4,0.75,87578.2869834742
Illinois,4,0.9,97780.868663721
Illinois,4,0.975,102234.61605334
Illinois,5,point,53478.3476681245
Illinois,5,0.025,40822.6839903025
Illinois,5,0.1,41750.4330947008
Illinois,5,0.25,44637.0758222025
Illinois,5,0.5,52512.8476681245
Illinois,5,0.75,59850.1902568582
Illinois,5,0.9,66317.1956256456
Illinois,5,0.975,69527.3810240254
Illinois,6,point,33430.5034882051
Illinois,6,0.025,26111.0004781093
Illinois,6,0.1,27919.5871915952
Illinois,6,0.25,28997.722480895
Illinois,6,0.5,32512.9072333947
Illinois,6,0.75,35078.7973761596
Illinois,6,0.9,41550.0035403208
Illinois,6,0.975,43511.0544884596
Illinois,7,point,25153.7955171463
Illinois,7,0.025,21096.5935627697
Illinois,7,0.1,22258.8234039093
Illinois,7,0.25,23930.7374336328
Illinois,7,0.5,24423.2778194137
Illinois,7,0.75,26448.8354010843
Illinois,7,0.9,28265.8593119131
Illinois,7,0.975,29243.9888607543
California,1,point,74944.2659605032
California,1,0.025,70022.7659605032
California,1,0.1,74094.3855481111
California,1,0.25,74275.8408584073
California,1,0.5,75237.1689752974
California,1,0.75,75371.6833510948
California,1,0.9,75589.844552407
California,1,0.975,79865.7659605032
California,2,point,81201.4375959414
California,2,0.025,76279.9375959414
California,2,0.1,79291.8753537871
California,2,0.25,80189.2408821508
California,2,0.5,81316.6834945939
California,2,0.75,82474.4614759693
California,2,0.9,82778.5104299225
California,2,0.975,86122.9375959414
California,3,point,87295.6743575384
California,3,0.025,82374.1743575384
California,3,0.1,84016.4093271885
California,3,0.25,85801.2176947556
California,3,0.5,87198.4329251368
California,3,0.75,89379.3048069673
California,3,0.9,89908.2530711275
California,3,0.975,92217.1743575384
California,4,point,92698.9090476916
California,4,0.025,87777.4090476916
California,4,0.1,88351.7233763095
California,4,0.25,90437.7485699141
California,4,0.5,92827.1548251454
California,4,0.75,95254.5880278982
California,4,0.9,96066.779048983
California,4,0.975,97620.4090476916
California,5,point,97059.2203193838
California,5,0.025,91938.6151280291
California,5,0.1,92137.7203193838
California,5,0.25,93813.3537552338
California,5,0.5,97856.9501189329
California,5,0.75,99696.8003123496
California,5,0.9,100829.335425369
California,5,0.975,101980.720319384
California,6,point,100140.008506735
California,6,0.025,94925.1339645498
California,6,0.1,95218.508506735
California,6,0.25,96242.2006934239
California,6,0.5,101751.376918118
California,6,0.75,102844.566698941
California,6,0.9,103980.222667351
California,6,0.975,105061.508506735
California,7,point,101818.750785121
California,7,0.025,95970.2434089724
California,7,0.1,96753.230971803
California,7,0.25,97176.0355481301
California,7,0.5,103012.621375768
California,7,0.75,104857.031460424
California,7,0.9,105819.863684077
California,7,0.975,106954.436926028
Arizona,1,point,13154.4090843525
Arizona,1,0.025,10937.9090843525
Arizona,1,0.1,12334.1082110004
Arizona,1,0.25,12358.7068997212
Arizona,1,0.5,12585.0201316648
Arizona,1,0.75,14467.0976035453
Arizona,1,0.9,14661.5995161966
Arizona,1,0.975,15370.9090843525
Arizona,2,point,15193.6376714156
Arizona,2,0.025,12977.1376714156
Arizona,2,0.1,13712.4154859483
Arizona,2,0.25,13767.1947532338
Arizona,2,0.5,14462.4478486371
Arizona,2,0.75,16591.3594461896
Arizona,2,0.9,18207.7852436947
Arizona,2,0.975,18238.1307875123
Arizona,3,point,19434.2776845456
Arizona,3,0.025,16297.8158804295
Arizona,3,0.1,16359.3428518074
Arizona,3,0.25,16445.8560246415
Arizona,3,0.5,18164.8070269036
Arizona,3,0.75,19988.5019370694
Arizona,3,0.9,26746.3629107131
