forecast_date,target,target_end_date,location,type,quantile,value
2022-12-18,1 wk ahead inc case,2022-12-24,AT,quantile,0.010,34726
2022-12-18,1 wk ahead inc case,2022-12-24,BE,quantile,0.010,9786
2022-12-18,1 wk ahead inc case,2022-12-24,BG,quantile,0.010,1072
2022-12-18,1 wk ahead inc case,2022-12-24,HR,quantile,0.010,704
2022-12-18,1 wk ahead inc case,2022-12-24,CY,quantile,0.010,3192
2022-12-18,1 wk ahead inc case,2022-12-24,CZ,quantile,0.010,0
2022-12-18,1 wk ahead inc case,2022-12-24,DK,quantile,0.010,8984
2022-12-18,1 wk ahead inc case,2022-12-24,EE,quantile,0.010,542
2022-12-18,1 wk ahead inc case,2022-12-24,FI,quantile,0.010,14202
2022-12-18,1 wk ahead inc case,2022-12-24,FR,quantile,0.010,390935
2022-12-18,1 wk ahead inc case,2022-12-24,DE,quantile,0.010,207400
2022-12-18,1 wk ahead inc case,2022-12-24,GR,quantile,0.010,38714
2022-12-18,1 wk ahead inc case,2022-12-24,HU,quantile,0.010,4462
2022-12-18,1 wk ahead inc case,2022-12-24,IS,quantile,0.010,0
2022-12-18,1 wk ahead inc case,2022-12-24,IE,quantile,0.010,2100
2022-12-18,1 wk ahead inc case,2022-12-24,IT,quantile,0.010,157771
2022-12-18,1 wk ahead inc case,2022-12-24,LV,quantile,0.010,2353
2022-12-18,1 wk ahead inc case,2022-12-24,LI,quantile,0.010,246
2022-12-18,1 wk ahead inc case,2022-12-24,LT,quantile,0.010,2720
2022-12-18,1 wk ahead inc case,2022-12-24,LU,quantile,0.010,1490
2022-12-18,1 wk ahead inc case,2022-12-24,MT,quantile,0.010,124
2022-12-18,1 wk ahead inc case,2022-12-24,NL,quantile,0.010,5647
2022-12-18,1 wk ahead inc case,2022-12-24,NO,quantile,0.010,1017
2022-12-18,1 wk ahead inc case,2022-12-24,PL,quantile,0.010,2256
2022-12-18,1 wk ahead inc case,2022-12-24,PT,quantile,0.010,667
2022-12-18,1 wk ahead inc case,2022-12-24,RO,quantile,0.010,2018
2022-12-18,1 wk ahead inc case,2022-12-24,SK,quantile,0.010,1616
2022-12-18,1 wk ahead inc case,2022-12-24,SI,quantile,0.010,8139
2022-12-18,1 wk ahead inc case,2022-12-24,ES,quantile,0.010,17516
2022-12-18,1 wk ahead inc case,2022-12-24,SE,quantile,0.010,8078
2022-12-18,1 wk ahead inc case,2022-12-24,CH,quantile,0.010,14443
2022-12-18,1 wk ahead inc case,2022-12-24,GB,quantile,0.010,31665
2022-12-18,2 wk ahead inc case,2022-12-31,AT,quantile,0.010,39178
2022-12-18,2 wk ahead inc case,2022-12-31,BE,quantile,0.010,12854
2022-12-18,2 wk ahead inc case,2022-12-31,BG,quantile,0.010,981
2022-12-18,2 wk ahead inc case,2022-12-31,HR,quantile,0.010,5188
2022-12-18,2 wk ahead inc case,2022-12-31,CY,quantile,0.010,3097
2022-12-18,2 wk ahead inc case,2022-12-31,CZ,quantile,0.010,0
2022-12-18,2 wk ahead inc case,2022-12-31,DK,quantile,0.010,12164
2022-12-18,2 wk ahead inc case,2022-12-31,EE,quantile,0.010,535
2022-12-18,2 wk ahead inc case,2022-12-31,FI,quantile,0.010,18981
2022-12-18,2 wk ahead inc case,2022-12-31,FR,quantile,0.010,411833
2022-12-18,2 wk ahead inc case,2022-12-31,DE,quantile,0.010,240221
2022-12-18,2 wk ahead inc case,2022-12-31,GR,quantile,0.010,40754
2022-12-18,2 wk ahead inc case,2022-12-31,HU,quantile,0.010,4360
2022-12-18,2 wk ahead inc case,2022-12-31,IS,quantile,0.010,0
2022-12-18,2 wk ahead inc case,2022-12-31,IE,quantile,0.010,2352
2022-12-18,2 wk ahead inc case,2022-12-31,IT,quantile,0.010,172189
2022-12-18,2 wk ahead inc case,2022-12-31,LV,quantile,0.010,2276
2022-12-18,2 wk ahead inc case,2022-12-31,LI,quantile,0.010,697
2022-12-18,2 wk ahead inc case,2022-12-31,LT,quantile,0.010,2738
2022-12-18,2 wk ahead inc case,2022-12-31,LU,quantile,0.010,1769
2022-12-18,2 wk ahead inc case,2022-12-31,MT,quantile,0.010,165
2022-12-18,2 wk ahead inc case,2022-12-31,NL,quantile,0.010,5979
2022-12-18,2 wk ahead inc case,2022-12-31,NO,quantile,0.010,1225
2022-12-18,2 wk ahead inc case,2022-12-31,PL,quantile,0.010,2045
2022-12-18,2 wk ahead inc case,2022-12-31,PT,quantile,0.010,554
2022-12-18,2 wk ahead inc case,2022-12-31,RO,quantile,0.010,1990
2022-12-18,2 wk ahead inc case,2022-12-31,SK,quantile,0.010,1922
2022-12-18,2 wk ahead inc case,2022-12-31,SI,quantile,0.010,8673
2022-12-18,2 wk ahead inc case,2022-12-31,ES,quantile,0.010,17494
2022-12-18,2 wk ahead inc case,2022-12-31,SE,quantile,0.010,12798
2022-12-18,2 wk ahead inc case,2022-12-31,CH,quantile,0.010,14791
2022-12-18,2 wk ahead inc case,2022-12-31,GB,quantile,0.010,33177
2022-12-18,3 wk ahead inc case,2023-01-07,AT,quantile,0.010,47690
2022-12-18,3 wk ahead inc case,2023-01-07,BE,quantile,0.010,17364
2022-12-18,3 wk ahead inc case,2023-01-07,BG,quantile,0.010,897
2022-12-18,3 wk ahead inc case,2023-01-07,HR,quantile,0.010,31442
2022-12-18,3 wk ahead inc case,2023-01-07,CY,quantile,0.010,2990
2022-12-18,3 wk ahead inc case,2023-01-07,CZ,quantile,0.010,0
2022-12-18,3 wk ahead inc case,2023-01-07,DK,quantile,0.010,15860
2022-12-18,3 wk ahead inc case,2023-01-07,EE,quantile,0.010,531
2022-12-18,3 wk ahead inc case,2023-01-07,FI,quantile,0.010,25794
2022-12-18,3 wk ahead inc case,2023-01-07,FR,quantile,0.010,428022
2022-12-18,3 wk ahead inc case,2023-01-07,DE,quantile,0.010,280605
2022-12-18,3 wk ahead inc case,2023-01-07,GR,quantile,0.010,43318
2022-12-18,3 wk ahead inc case,2023-01-07,HU,quantile,0.010,4264
2022-12-18,3 wk ahead inc case,2023-01-07,IS,quantile,0.010,0
2022-12-18,3 wk ahead inc case,2023-01-07,IE,quantile,0.010,2649
2022-12-18,3 wk ahead inc case,2023-01-07,IT,quantile,0.010,193498
2022-12-18,3 wk ahead inc case,2023-01-07,LV,quantile,0.010,2210
2022-12-18,3 wk ahead inc case,2023-01-07,LI,quantile,0.010,1824
2022-12-18,3 wk ahead inc case,2023-01-07,LT,quantile,0.010,2760
2022-12-18,3 wk ahead inc case,2023-01-07,LU,quantile,0.010,2025
2022-12-18,3 wk ahead inc case,2023-01-07,MT,quantile,0.010,218
2022-12-18,3 wk ahead inc case,2023-01-07,NL,quantile,0.010,6368
2022-12-18,3 wk ahead inc case,2023-01-07,NO,quantile,0.010,1502
2022-12-18,3 wk ahead inc case,2023-01-07,PL,quantile,0.010,1920
2022-12-18,3 wk ahead inc case,2023-01-07,PT,quantile,0.010,459
2022-12-18,3 wk ahead inc case,2023-01-07,RO,quantile,0.010,2039
2022-12-18,3 wk ahead inc case,2023-01-07,SK,quantile,0.010,2306
2022-12-18,3 wk ahead inc case,2023-01-07,SI,quantile,0.010,9190
2022-12-18,3 wk ahead inc case,2023-01-07,ES,quantile,0.010,17122
2022-12-18,3 wk ahead inc case,2023-01-07,SE,quantile,0.010,17815
2022-12-18,3 wk ahead inc case,2023-01-07,CH,quantile,0.010,14728
2022-12-18,3 wk ahead inc case,2023-01-07,GB,quantile,0.010,34899
2022-12-18,4 wk ahead inc case,2023-01-14,AT,quantile,0.010,63141
2022-12-18,4 wk ahead inc case,2023-01-14,BE,quantile,0.010,23796
2022-12-18,4 wk ahead inc case,2023-01-14,BG,quantile,0.010,819
2022-12-18,4 wk ahead inc case,2023-01-14,HR,quantile,0.010,63134
2022-12-18,4 wk ahead inc case,2023-01-14,CY,quantile,0.010,2872
2022-12-18,4 wk ahead inc case,2023-01-14,CZ,quantile,0.010,789
2022-12-18,4 wk ahead inc case,2023-01-14,DK,quantile,0.010,20696
2022-12-18,4 wk ahead inc case,2023-01-14,EE,quantile,0.010,530
2022-12-18,4 wk ahead inc case,2023-01-14,FI,quantile,0.010,35146
2022-12-18,4 wk ahead inc case,2023-01-14,FR,quantile,0.010,436927
2022-12-18,4 wk ahead inc case,2023-01-14,DE,quantile,0.010,332914
2022-12-18,4 wk ahead inc case,2023-01-14,GR,quantile,0.010,46463
2022-12-18,4 wk ahead inc case,2023-01-14,HU,quantile,0.010,4177
2022-12-18,4 wk ahead inc case,2023-01-14,IS,quantile,0.010,0
2022-12-18,4 wk ahead inc case,2023-01-14,IE,quantile,0.010,3005
2022-12-18,4 wk ahead inc case,2023-01-14,IT,quantile,0.010,221289
2022-12-18,4 wk ahead inc case,2023-01-14,LV,quantile,0.010,2150
2022-12-18,4 wk ahead inc case,2023-01-14,LI,quantile,0.010,3490
2022-12-18,4 wk ahead inc case,2023-01-14,LT,quantile,0.010,2785
2022-12-18,4 wk ahead inc case,2023-01-14,LU,quantile,0.010,2349
2022-12-18,4 wk ahead inc case,2023-01-14,MT,quantile,0.010,297
2022-12-18,4 wk ahead inc case,2023-01-14,NL,quantile,0.010,6816
2022-12-18,4 wk ahead inc case,2023-01-14,NO,quantile,0.010,1869
2022-12-18,4 wk ahead inc case,2023-01-14,PL,quantile,0.010,1898
2022-12-18,4 wk ahead inc case,2023-01-14,PT,quantile,0.010,377
2022-12-18,4 wk ahead inc case,2023-01-14,RO,quantile,0.010,2175
2022-12-18,4 wk ahead inc case,2023-01-14,SK,quantile,0.010,2819
2022-12-18,4 wk ahead inc case,2023-01-14,SI,quantile,0.010,9804
2022-12-18,4 wk ahead inc case,2023-01-14,ES,quantile,0.010,16795
2022-12-18,4 wk ahead inc case,2023-01-14,SE,quantile,0.010,24259
2022-12-18,4 wk ahead inc case,2023-01-14,CH,quantile,0.010,14532
2022-12-18,4 wk ahead inc case,2023-01-14,GB,quantile,0.010,36007
2022-12-18,5 wk ahead inc case,2023-01-21,AT,quantile,0.010,90056
2022-12-18,5 wk ahead inc case,2023-01-21,BE,quantile,0.010,33002
2022-12-18,5 wk ahead inc case,2023-01-21,BG,quantile,0.010,745
2022-12-18,5 wk ahead inc case,2023-01-21,HR,quantile,0.010,27805
2022-12-18,5 wk ahead inc case,2023-01-21,CY,quantile,0.010,2748
2022-12-18,5 wk ahead inc case,2023-01-21,CZ,quantile,0.010,3258
2022-12-18,5 wk ahead inc case,2023-01-21,DK,quantile,0.010,26973
2022-12-18,5 wk ahead inc case,2023-01-21,EE,quantile,0.010,532
2022-12-18,5 wk ahead inc case,2023-01-21,FI,quantile,0.010,47500
2022-12-18,5 wk ahead inc case,2023-01-21,FR,quantile,0.010,438897
2022-12-18,5 wk ahead inc case,2023-01-21,DE,quantile,0.010,389461
2022-12-18,5 wk ahead inc case,2023-01-21,GR,quantile,0.010,50273
2022-12-18,5 wk ahead inc case,2023-01-21,HU,quantile,0.010,4099
2022-12-18,5 wk ahead inc case,2023-01-21,IS,quantile,0.010,0
2022-12-18,5 wk ahead inc case,2023-01-21,IE,quantile,0.010,3429
2022-12-18,5 wk ahead inc case,2023-01-21,IT,quantile,0.010,243059
2022-12-18,5 wk ahead inc case,2023-01-21,LV,quantile,0.010,2094
2022-12-18,5 wk ahead inc case,2023-01-21,LI,quantile,0.010,958
2022-12-18,5 wk ahead inc case,2023-01-21,LT,quantile,0.010,2812
2022-12-18,5 wk ahead inc case,2023-01-21,LU,quantile,0.010,2757
2022-12-18,5 wk ahead inc case,2023-01-21,MT,quantile,0.010,411
2022-12-18,5 wk ahead inc case,2023-01-21,NL,quantile,0.010,7327
2022-12-18,5 wk ahead inc case,2023-01-21,NO,quantile,0.010,2356
2022-12-18,5 wk ahead inc case,2023-01-21,PL,quantile,0.010,2006
2022-12-18,5 wk ahead inc case,2023-01-21,PT,quantile,0.010,306
2022-12-18,5 wk ahead inc case,2023-01-21,RO,quantile,0.010,2405
2022-12-18,5 wk ahead inc case,2023-01-21,SK,quantile,0.010,3356
2022-12-18,5 wk ahead inc case,2023-01-21,SI,quantile,0.010,10524
2022-12-18,5 wk ahead inc case,2023-01-21,ES,quantile,0.010,16501
2022-12-18,5 wk ahead inc case,2023-01-21,SE,quantile,0.010,33618
2022-12-18,5 wk ahead inc case,2023-01-21,CH,quantile,0.010,14573
2022-12-18,5 wk ahead inc case,2023-01-21,GB,quantile,0.010,36475
2022-12-18,1 wk ahead inc case,2022-12-24,AT,quantile,0.025,34726
2022-12-18,1 wk ahead inc case,2022-12-24,BE,quantile,0.025,9786
2022-12-18,1 wk ahead inc case,2022-12-24,BG,quantile,0.025,1072
2022-12-18,1 wk ahead inc case,2022-12-24,HR,quantile,0.025,704
2022-12-18,1 wk ahead inc case,2022-12-24,CY,quantile,0.025,3192
2022-12-18,1 wk ahead inc case,2022-12-24,CZ,quantile,0.025,0
2022-12-18,1 wk ahead inc case,2022-12-24,DK,quantile,0.025,8984
2022-12-18,1 wk ahead inc case,2022-12-24,EE,quantile,0.025,542
2022-12-18,1 wk ahead inc case,2022-12-24,FI,quantile,0.025,14302
2022-12-18,1 wk ahead inc case,2022-12-24,FR,quantile,0.025,390972
2022-12-18,1 wk ahead inc case,2022-12-24,DE,quantile,0.025,207400
2022-12-18,1 wk ahead inc case,2022-12-24,GR,quantile,0.025,38714
2022-12-18,1 wk ahead inc case,2022-12-24,HU,quantile,0.025,4462
2022-12-18,1 wk ahead inc case,2022-12-24,IS,quantile,0.025,0
2022-12-18,1 wk ahead inc case,2022-12-24,IE,quantile,0.025,2100
2022-12-18,1 wk ahead inc case,2022-12-24,IT,quantile,0.025,157771
2022-12-18,1 wk ahead inc case,2022-12-24,LV,quantile,0.025,2353
2022-12-18,1 wk ahead inc case,2022-12-24,LI,quantile,0.025,246
2022-12-18,1 wk ahead inc case,2022-12-24,LT,quantile,0.025,2720
2022-12-18,1 wk ahead inc case,2022-12-24,LU,quantile,0.025,1490
2022-12-18,1 wk ahead inc case,2022-12-24,MT,quantile,0.025,124
2022-12-18,1 wk ahead inc case,2022-12-24,NL,quantile,0.025,5647
2022-12-18,1 wk ahead inc case,2022-12-24,NO,quantile,0.025,1017
2022-12-18,1 wk ahead inc case,2022-12-24,PL,quantile,0.025,2256
2022-12-18,1 wk ahead inc case,2022-12-24,PT,quantile,0.025,667
2022-12-18,1 wk ahead inc case,2022-12-24,RO,quantile,0.025,2018
2022-12-18,1 wk ahead inc case,2022-12-24,SK,quantile,0.025,1616
2022-12-18,1 wk ahead inc case,2022-12-24,SI,quantile,0.025,8139
2022-12-18,1 wk ahead inc case,2022-12-24,ES,quantile,0.025,17516
2022-12-18,1 wk ahead inc case,2022-12-24,SE,quantile,0.025,8078
2022-12-18,1 wk ahead inc case,2022-12-24,CH,quantile,0.025,14443
2022-12-18,1 wk ahead inc case,2022-12-24,GB,quantile,0.025,31665
2022-12-18,2 wk ahead inc case,2022-12-31,AT,quantile,0.025,39178
2022-12-18,2 wk ahead inc case,2022-12-31,BE,quantile,0.025,12879
2022-12-18,2 wk ahead inc case,2022-12-31,BG,quantile,0.025,981
2022-12-18,2 wk ahead inc case,2022-12-31,HR,quantile,0.025,5188
2022-12-18,2 wk ahead inc case,2022-12-31,CY,quantile,0.025,3097
2022-12-18,2 wk ahead inc case,2022-12-31,CZ,quantile,0.025,0
2022-12-18,2 wk ahead inc case,2022-12-31,DK,quantile,0.025,12164
2022-12-18,2 wk ahead inc case,2022-12-31,EE,quantile,0.025,535
2022-12-18,2 wk ahead inc case,2022-12-31,FI,quantile,0.025,19259
2022-12-18,2 wk ahead inc case,2022-12-31,FR,quantile,0.025,412075
2022-12-18,2 wk ahead inc case,2022-12-31,DE,quantile,0.025,240375
2022-12-18,2 wk ahead inc case,2022-12-31,GR,quantile,0.025,40754
2022-12-18,2 wk ahead inc case,2022-12-31,HU,quantile,0.025,4360
2022-12-18,2 wk ahead inc case,2022-12-31,IS,quantile,0.025,0
2022-12-18,2 wk ahead inc case,2022-12-31,IE,quantile,0.025,2352
2022-12-18,2 wk ahead inc case,2022-12-31,IT,quantile,0.025,172189
2022-12-18,2 wk ahead inc case,2022-12-31,LV,quantile,0.025,2276
2022-12-18,2 wk ahead inc case,2022-12-31,LI,quantile,0.025,697
2022-12-18,2 wk ahead inc case,2022-12-31,LT,quantile,0.025,2738
2022-12-18,2 wk ahead inc case,2022-12-31,LU,quantile,0.025,1770
2022-12-18,2 wk ahead inc case,2022-12-31,MT,quantile,0.025,166
2022-12-18,2 wk ahead inc case,2022-12-31,NL,quantile,0.025,5979
2022-12-18,2 wk ahead inc case,2022-12-31,NO,quantile,0.025,1225
2022-12-18,2 wk ahead inc case,2022-12-31,PL,quantile,0.025,2046
2022-12-18,2 wk ahead inc case,2022-12-31,PT,quantile,0.025,554
2022-12-18,2 wk ahead inc case,2022-12-31,RO,quantile,0.025,1990
2022-12-18,2 wk ahead inc case,2022-12-31,SK,quantile,0.025,1922
2022-12-18,2 wk ahead inc case,2022-12-31,SI,quantile,0.025,8673
2022-12-18,2 wk ahead inc case,2022-12-31,ES,quantile,0.025,17495
2022-12-18,2 wk ahead inc case,2022-12-31,SE,quantile,0.025,12798
2022-12-18,2 wk ahead inc case,2022-12-31,CH,quantile,0.025,14791
2022-12-18,2 wk ahead inc case,2022-12-31,GB,quantile,0.025,33177
2022-12-18,3 wk ahead inc case,2023-01-07,AT,quantile,0.025,47690
2022-12-18,3 wk ahead inc case,2023-01-07,BE,quantile,0.025,17376
2022-12-18,3 wk ahead inc case,2023-01-07,BG,quantile,0.025,897
2022-12-18,3 wk ahead inc case,2023-01-07,HR,quantile,0.025,31442
2022-12-18,3 wk ahead inc case,2023-01-07,CY,quantile,0.025,2990
2022-12-18,3 wk ahead inc case,2023-01-07,CZ,quantile,0.025,0
2022-12-18,3 wk ahead inc case,2023-01-07,DK,quantile,0.025,15860
2022-12-18,3 wk ahead inc case,2023-01-07,EE,quantile,0.025,531
2022-12-18,3 wk ahead inc case,2023-01-07,FI,quantile,0.025,26360
2022-12-18,3 wk ahead inc case,2023-01-07,FR,quantile,0.025,428529
2022-12-18,3 wk ahead inc case,2023-01-07,DE,quantile,0.025,280823
2022-12-18,3 wk ahead inc case,2023-01-07,GR,quantile,0.025,43318
2022-12-18,3 wk ahead inc case,2023-01-07,HU,quantile,0.025,4264
2022-12-18,3 wk ahead inc case,2023-01-07,IS,quantile,0.025,0
2022-12-18,3 wk ahead inc case,2023-01-07,IE,quantile,0.025,2649
2022-12-18,3 wk ahead inc case,2023-01-07,IT,quantile,0.025,193498
2022-12-18,3 wk ahead inc case,2023-01-07,LV,quantile,0.025,2210
2022-12-18,3 wk ahead inc case,2023-01-07,LI,quantile,0.025,1824
2022-12-18,3 wk ahead inc case,2023-01-07,LT,quantile,0.025,2760
2022-12-18,3 wk ahead inc case,2023-01-07,LU,quantile,0.025,2027
2022-12-18,3 wk ahead inc case,2023-01-07,MT,quantile,0.025,219
2022-12-18,3 wk ahead inc case,2023-01-07,NL,quantile,0.025,6368
2022-12-18,3 wk ahead inc case,2023-01-07,NO,quantile,0.025,1502
2022-12-18,3 wk ahead inc case,2023-01-07,PL,quantile,0.025,1922
2022-12-18,3 wk ahead inc case,2023-01-07,PT,quantile,0.025,459
2022-12-18,3 wk ahead inc case,2023-01-07,RO,quantile,0.025,2039
2022-12-18,3 wk ahead inc case,2023-01-07,SK,quantile,0.025,2306
2022-12-18,3 wk ahead inc case,2023-01-07,SI,quantile,0.025,9190
