id,Country,2021-05-09,2021-05-10,2021-05-11,2021-05-12,2021-05-13,2021-05-14,2021-05-15,2021-05-16,2021-05-17,2021-05-18,2021-05-19,2021-05-20,2021-05-21,2021-05-22,2021-05-23,2021-05-24,2021-05-25,2021-05-26,2021-05-27,2021-05-28,2021-05-29,2021-05-30,2021-05-31,2021-06-01,2021-06-02,2021-06-03,2021-06-04,2021-06-05,2021-06-06,2021-06-07,2021-06-08,2021-06-09,2021-06-10,2021-06-11,2021-06-12,2021-06-13,2021-06-14,2021-06-15,2021-06-16,2021-06-17,2021-06-18,2021-06-19,2021-06-20,2021-06-21,2021-06-22,2021-06-23,2021-06-24,2021-06-25,2021-06-26,2021-06-27,2021-06-28,2021-06-29,2021-06-30,2021-07-01,2021-07-02,2021-07-03,2021-07-04,2021-07-05,2021-07-06,2021-07-07,2021-07-08,2021-07-09,2021-07-10,2021-07-11,2021-07-12,2021-07-13,2021-07-14,2021-07-15,2021-07-16,2021-07-17,2021-07-18,2021-07-19,2021-07-20,2021-07-21,2021-07-22,2021-07-23,2021-07-24,2021-07-25,2021-07-26,2021-07-27,2021-07-28,2021-07-29,2021-07-30,2021-07-31,2021-08-01,2021-08-02,2021-08-03,2021-08-04,2021-08-05,2021-08-06,2021-08-07,2021-08-08,2021-08-09,2021-08-10,2021-08-11,2021-08-12
0,Afghanistan,61842,62102,62373,62655,62950,63255,63572,63900,64240,64592,64957,65336,65730,66138,66561,67001,67460,67939,68439,68958,69504,70072,70666,71287,71938,72617,73328,74073,74853,75672,76528,77427,78370,79357,80395,81483,82623,83822,85079,86400,87786,89241,90770,92375,94060,95832,97690,99643,101694,103848,106112,108488,110984,113605,116360,119251,122288,125477,128826,132342,136034,139910,143979,148252,152737,157444,162385,167569,173010,178718,184708,190992,197582,204495,211747,219350,227322,235680,244442,253627,263254,273341,283910,294984,306583,318733,331456,344777,358723,373294,388487,404303,420740,437797,455471,473763
1,Albania,131723,131817,131908,131999,132087,132175,132261,132347,132430,132513,132593,132672,132750,132827,132902,132976,133050,133122,133194,133264,133333,133400,133466,133532,133597,133661,133723,133785,133845,133905,133964,134021,134079,134135,134191,134245,134299,134351,134404,134455,134505,134554,134603,134651,134699,134746,134791,134835,134881,134924,134968,135011,135052,135093,135133,135174,135212,135251,135290,135326,135364,135399,135435,135470,135505,135539,135573,135606,135639,135672,135703,135734,135764,135794,135824,135854,135883,135911,135939,135966,135993,136020,136046,136071,136096,136121,136145,136169,136193,136217,136241,136263,136286,136308,136330,136353
2,Algeria,124104,124353,124603,124857,125111,125368,125627,125886,126150,126416,126681,126950,127221,127495,127770,128049,128330,128614,128902,129192,129486,129782,130084,130388,130696,131008,131324,131645,131970,132300,132633,132972,133316,133665,134020,134379,134743,135115,135490,135874,136263,136659,137060,137469,137884,138307,138737,139175,139621,140076,140537,141008,141487,141975,142472,142979,143495,144022,144558,145106,145664,146233,146814,147406,148010,148627,149256,149898,150554,151223,151906,152603,153316,154043,154787,155545,156321,157113,157921,158748,159593,160456,161338,162240,163161,164103,165066,166051,167056,168084,169136,170209,171304,172423,173564,174727
3,Andorra,13423,13449,13473,13497,13521,13544,13568,13591,13613,13636,13657,13679,13700,13720,13742,13762,13781,13802,13821,13840,13860,13878,13898,13916,13935,13953,13970,13989,14006,14023,14040,14057,14074,14091,14106,14122,14137,14153,14168,14183,14198,14213,14227,14242,14256,14269,14283,14296,14310,14323,14335,14348,14360,14373,14385,14397,14408,14421,14431,14443,14454,14466,14476,14487,14498,14507,14518,14528,14538,14548,14557,14566,14575,14584,14593,14603,14611,14620,14628,14637,14646,14653,14661,14669,14676,14683,14691,14699,14707,14713,14721,14728,14735,14741,14748,14755
4,Angola,28740,29012,29292,29579,29874,30179,30493,30815,31147,31488,31838,32197,32566,32945,33332,33731,34139,34558,34989,35432,35884,36350,36828,37318,37823,38341,38872,39419,39981,40557,41150,41759,42383,43026,43686,44364,45060,45775,46510,47265,48041,48836,49655,50496,51359,52246,53157,54092,55053,56041,57055,58097,59166,60266,61394,62554,63746,64969,66226,67516,68843,70204,71602,73038,74514,76030,77586,79184,80825,82511,84242,86020,87846,89721,91647,93625,95655,97741,99882,102080,104339,106657,109037,111481,113991,116568,119214,121930,124718,127581,130521,133536,136627,139794,143037,146356
5,Antigua and Barbuda,1231,1233,1235,1237,1238,1240,1242,1244,1246,1248,1250,1252,1253,1255,1257,1259,1261,1263,1265,1267,1269,1271,1273,1275,1277,1279,1281,1283,1285,1287,1289,1291,1293,1294,1296,1298,1300,1302,1304,1305,1307,1309,1311,1313,1314,1316,1318,1320,1321,1323,1325,1326,1328,1330,1332,1334,1335,1337,1339,1341,1342,1344,1346,1347,1348,1350,1352,1354,1356,1357,1358,1359,1361,1363,1364,1366,1368,1369,1370,1371,1373,1375,1376,1377,1378,1379,1381,1382,1383,1384,1385,1386,1387,1389,1392,1396
6,Argentina,3147740,3170987,3194160,3217166,3240035,3262780,3285423,3307954,3330399,3352827,3375286,3397742,3420168,3442546,3464872,3487086,3509177,3531155,3553050,3574877,3596650,3618372,3640047,3661675,3683240,3704721,3726108,3747398,3768587,3789681,3810687,3831613,3852467,3873248,3893950,3914570,3935099,3955533,3975865,3996094,4016220,4036249,4056181,4076018,4095762,4115411,4134963,4154413,4173781,4193068,4212273,4231395,4250434,4269388,4288259,4307045,4325746,4344360,4362883,4381317,4399658,4417906,4436060,4454119,4472081,4489947,4507715,4525394,4542994,4560512,4577951,4595305,4612575,4629760,4646858,4663871,4680793,4697627,4714369,4731020,4747578,4764043,4780413,4796688,4812866,4828946,4844927,4860810,4876596,4892284,4907874,4923368,4938766,4954072,4969284,4984405
7,Armenia,219270,219799,220321,220836,221341,221839,222329,222814,223293,223766,224232,224694,225149,225600,226046,226488,226925,227357,227786,228210,228629,229046,229458,229867,230272,230674,231072,231466,231859,232248,232633,233015,233394,233770,234144,234515,234883,235247,235610,235969,236325,236680,237031,237380,237725,238069,238409,238747,239083,239416,239747,240074,240400,240722,241042,241360,241675,241989,242299,242606,242911,243214,243514,243813,244108,244401,244691,244979,245265,245549,245829,246108,246384,246657,246928,247197,247463,247726,247988,248247,248503,248758,249010,249260,249508,249752,249995,250236,250472,250708,250941,251173,251403,251631,251859,252084
8,Australia,29931,29965,30001,30038,30077,30115,30157,30199,30243,30288,30335,30385,30436,30489,30547,30606,30667,30731,30799,30869,30944,31021,31102,31186,31274,31366,31461,31562,31666,31775,31889,32007,32131,32260,32395,32535,32682,32836,32995,33162,33337,33519,33708,33905,34111,34326,34550,34782,35024,35276,35541,35814,36100,36397,36707,37030,37366,37716,38080,38459,38855,39266,39694,40139,40602,41086,41587,42109,42654,43219,43808,44420,45057,45721,46409,47127,47872,48648,49455,50296,51169,52077,53021,54004,55025,56086,57191,58339,59533,60774,62061,63394,64772,66197,67667,69185
9,Austria,631076,632662,634220,635746,637240,638701,640131,641536,642916,644268,645596,646899,648178,649435,650670,651883,653076,654249,655401,656535,657651,658750,659830,660893,661943,662975,663991,664992,665981,666955,667914,668860,669795,670715,671623,672520,673405,674277,675141,675991,676832,677664,678487,679299,680103,680897,681685,682461,683231,683993,684746,685491,686228,686958,687680,688394,689101,689802,690495,691181,691859,692531,693197,693855,694508,695153,695792,696424,697052,697672,698285,698893,699494,700091,700682,701266,701844,702416,702983,703545,704099,704650,705194,705735,706268,706796,707319,707837,708351,708859,709361,709858,710349,710835,711316,711791
