id,Country,2022-08-03,2022-08-04,2022-08-05,2022-08-06,2022-08-07,2022-08-08,2022-08-09,2022-08-10,2022-08-11,2022-08-12,2022-08-13,2022-08-14,2022-08-15,2022-08-16,2022-08-17,2022-08-18,2022-08-19,2022-08-20,2022-08-21,2022-08-22,2022-08-23,2022-08-24,2022-08-25,2022-08-26,2022-08-27,2022-08-28,2022-08-29,2022-08-30,2022-08-31,2022-09-01,2022-09-02,2022-09-03,2022-09-04,2022-09-05,2022-09-06,2022-09-07,2022-09-08,2022-09-09,2022-09-10,2022-09-11,2022-09-12,2022-09-13,2022-09-14,2022-09-15,2022-09-16,2022-09-17,2022-09-18,2022-09-19,2022-09-20,2022-09-21,2022-09-22,2022-09-23,2022-09-24,2022-09-25,2022-09-26,2022-09-27,2022-09-28,2022-09-29,2022-09-30,2022-10-01,2022-10-02,2022-10-03,2022-10-04,2022-10-05,2022-10-06,2022-10-07,2022-10-08,2022-10-09,2022-10-10,2022-10-11,2022-10-12,2022-10-13,2022-10-14,2022-10-15,2022-10-16,2022-10-17,2022-10-18,2022-10-19,2022-10-20,2022-10-21,2022-10-22,2022-10-23,2022-10-24,2022-10-25,2022-10-26,2022-10-27,2022-10-28,2022-10-29,2022-10-30,2022-10-31,2022-11-01,2022-11-02,2022-11-03,2022-11-04,2022-11-05,2022-11-06,2022-11-07,2022-11-08,2022-11-09,2022-11-10,2022-11-11
0,GM01,4278700,4286684,4294373,4301742,4308768,4315427,4321767,4327838,4333688,4339332,4344794,4350098,4355263,4360260,4365061,4369644,4374027,4378218,4382231,4386081,4389789,4393368,4396825,4400162,4403380,4406479,4409457,4412312,4415048,4417669,4420186,4422605,4424933,4427175,4429335,4431415,4433417,4435341,4437189,4438963,4440665,4442300,4443869,4445378,4446830,4448226,4449569,4450861,4452103,4453296,4454443,4455543,4456601,4457616,4458592,4459530,4460431,4461298,4462131,4462932,4463701,4464441,4465151,4465833,4466489,4467119,4467724,4468305,4468864,4469401,4469917,4470413,4470889,4471347,4471787,4472210,4472615,4473005,4473380,4473740,4474086,4474419,4474738,4475045,4475340,4475623,4475895,4476157,4476408,4476649,4476881,4477104,4477318,4477524,4477721,4477911,4478094,4478269,4478437,4478599,4478754
1,GM02,5699278,5709196,5718695,5727753,5736343,5744442,5752098,5759359,5766275,5772875,5779196,5785275,5791148,5796793,5802189,5807313,5812188,5816823,5821229,5825423,5829422,5833242,5836894,5840387,5843728,5846921,5849971,5852878,5855648,5858285,5860797,5863192,5865475,5867655,5869735,5871721,5873617,5875426,5877151,5878797,5880366,5881861,5883286,5884645,5885941,5887176,5888355,5889480,5890553,5891576,5892551,5893482,5894369,5895214,5896020,5896789,5897522,5898221,5898887,5899523,5900129,5900707,5901258,5901783,5902284,5902762,5903217,5903651,5904065,5904459,5904836,5905195,5905537,5905863,5906174,5906470,5906753,5907022,5907279,5907524,5907758,5907980,5908193,5908395,5908588,5908772,5908948,5909115,5909274,5909426,5909571,5909709,5909841,5909967,5910086,5910201,5910309,5910413,5910512,5910606,5910696
2,GM03,241897,242345,242774,243186,243584,243970,244343,244701,245044,245373,245690,245995,246289,246571,246842,247102,247352,247592,247822,248044,248257,248461,248657,248845,249026,249199,249365,249525,249678,249825,249966,250101,250231,250355,250475,250589,250699,250804,250905,251002,251095,251184,251269,251351,251429,251504,251576,251645,251711,251775,251835,251894,251949,252003,252054,252103,252150,252195,252239,252280,252320,252358,252394,252429,252462,252494,252525,252555,252583,252610,252635,252660,252684,252707,252728,252749,252769,252788,252807,252824,252841,252857,252873,252887,252902,252915,252928,252941,252952,252964,252975,252985,252995,253005,253014,253023,253031,253039,253047,253055,253062
3,GM04,692650,693637,694594,695521,696422,697297,698148,698976,699781,700564,701325,702067,702789,703491,704172,704830,705469,706090,706692,707278,707846,708399,708935,709456,709961,710452,710928,711390,711839,712274,712696,713105,713503,713889,714263,714627,714979,715321,715653,715975,716287,716590,716883,717168,717445,717713,717973,718225,718470,718707,718937,719160,719377,719587,719790,719988,720179,720365,720545,720719,720888,721053,721212,721366,721516,721661,721801,721938,722070,722198,722322,722443,722559,722673,722782,722889,722992,723092,723189,723283,723374,723462,723548,723631,723711,723789,723865,723938,724009,724078,724145,724210,724273,724333,724392,724449,724505,724558,724611,724661,724710
4,GM05,2323186,2328912,2334458,2339840,2345073,2350172,2355142,2359984,2364704,2369305,2373792,2378168,2382437,2386596,2390636,2394551,2398358,2402061,2405662,2409166,2412575,2415890,2419115,2422250,2425299,2428263,2431143,2433941,2436659,2439300,2441865,2444358,2446779,2449132,2451417,2453637,2455793,2457887,2459920,2461894,2463811,2465672,2467478,2469232,2470935,2472588,2474192,2475750,2477261,2478728,2480152,2481534,2482874,2484175,2485438,2486663,2487852,2489005,2490124,2491209,2492262,2493284,2494275,2495237,2496169,2497074,2497952,2498803,2499629,2500429,2501206,2501959,2502690,2503398,2504086,2504752,2505398,2506025,2506633,2507222,2507794,2508348,2508885,2509406,2509912,2510401,2510877,2511337,2511784,2512217,2512637,2513044,2513438,2513821,2514192,2514552,2514900,2515238,2515566,2515884,2516192
5,GM06,2977929,2983829,2989586,2995193,3000640,3005920,3011026,3015952,3020688,3025238,3029597,3033764,3037738,3041539,3045186,3048702,3052097,3055387,3058588,3061715,3064764,3067729,3070603,3073389,3076086,3078694,3081209,3083631,3085959,3088194,3090339,3092399,3094376,3096278,3098112,3099883,3101597,3103256,3104865,3106425,3107937,3109403,3110820,3112191,3113515,3114792,3116023,3117208,3118348,3119444,3120499,3121515,3122493,3123437,3124347,3125227,3126077,3126899,3127695,3128464,3129209,3129928,3130623,3131294,3131941,3132566,3133167,3133746,3134305,3134842,3135360,3135860,3136341,3136806,3137255,3137688,3138107,3138511,3138902,3139279,3139644,3139996,3140336,3140664,3140980,3141285,3141579,3141862,3142136,3142399,3142653,3142898,3143134,3143362,3143583,3143795,3144000,3144199,3144390,3144575,3144753
6,GM07,6313912,6323996,6333707,6343039,6351988,6360545,6368667,6376305,6383406,6390164,6396581,6402664,6408419,6413852,6418978,6423817,6428397,6432729,6436823,6440690,6444342,6447792,6451051,6454130,6457039,6459787,6462382,6464832,6467146,6469331,6471395,6473344,6475184,6476922,6478562,6480111,6481573,6482954,6484257,6485487,6486649,6487745,6488780,6489757,6490680,6491550,6492372,6493148,6493880,6494571,6495224,6495839,6496421,6496969,6497487,6497975,6498437,6498872,6499283,6499670,6500036,6500382,6500707,6501015,6501305,6501579,6501838,6502082,6502312,6502530,6502735,6502928,6503111,6503283,6503446,6503600,6503744,6503881,6504010,6504132,6504247,6504355,6504458,6504554,6504645,6504732,6504813,6504889,6504962,6505030,6505094,6505155,6505212,6505266,6505317,6505366,6505411,6505454,6505495,6505533,6505569
7,GM08,1397455,1400289,1403022,1405665,1408230,1410731,1413161,1415511,1417770,1419956,1422072,1424121,1426103,1428020,1429871,1431658,1433386,1435056,1436669,1438227,1439732,1441184,1442586,1443940,1445247,1446509,1447726,1448901,1450034,1451127,1452182,1453199,1454180,1455127,1456039,1456919,1457768,1458586,1459374,1460135,1460867,1461574,1462254,1462910,1463543,1464152,1464739,1465305,1465850,1466375,1466881,1467368,1467838,1468290,1468726,1469146,1469550,1469939,1470314,1470675,1471023,1471358,1471681,1471991,1472290,1472578,1472856,1473123,1473380,1473628,1473866,1474096,1474316,1474529,1474734,1474931,1475121,1475304,1475480,1475649,1475812,1475969,1476120,1476266,1476406,1476541,1476670,1476795,1476915,1477031,1477142,1477250,1477353,1477452,1477548,1477640,1477728,1477814,1477896,1477975,1478051
8,GM09,385649,386372,387060,387712,388324,388895,389431,389937,390419,390878,391317,391740,392148,392539,392911,393260,393590,393901,394195,394474,394738,394991,395233,395464,395684,395893,396093,396281,396460,396628,396788,396940,397085,397222,397353,397478,397597,397710,397817,397919,398015,398106,398193,398275,398354,398428,398499,398566,398630,398691,398749,398804,398855,398905,398952,398996,399038,399079,399117,399153,399188,399220,399252,399281,399309,399336,399361,399385,399408,399429,399450,399470,399488,399506,399523,399539,399554,399568,399582,399595,399607,399619,399630,399640,399650,399660,399669,399677,399685,399693,399701,399708,399714,399720,399726,399732,399737,399743,399747,399752,399756
9,GM10,942308,943904,945454,946963,948437,949880,951291,952664,953994,955289,956551,957781,958978,960143,961276,962377,963449,964492,965506,966492,967450,968382,969287,970168,971023,971854,972662,973446,974208,974949,975668,976366,977044,977703,978342,978963,979565,980150,980718,981269,981804,982323,982827,983316,983790,984250,984696,985129,985549,985957,986352,986736,987108,987468,987818,988157,988486,988805,989114,989414,989705,989987,990260,990525,990782,991031,991273,991507,991734,991953,992167,992373,992573,992767,992956,993138,993315,993486,993652,993813,993968,994119,994266,994408,994545,994678,994807,994932,995053,995171,995285,995395,995502,995605,995705,995802,995896,995988,996076,996161,996244
