forecast_date,target,target_end_date,location,location_name,type,quantile,value
2021-01-23,1 wk ahead inc case,2021-01-23,PL72,PL72,point,NA,2462
2021-01-23,1 wk ahead inc case,2021-01-23,PL72,PL72,quantile,0.01,1733
2021-01-23,1 wk ahead inc case,2021-01-23,PL72,PL72,quantile,0.025,1920
2021-01-23,1 wk ahead inc case,2021-01-23,PL72,PL72,quantile,0.05,2057
2021-01-23,1 wk ahead inc case,2021-01-23,PL72,PL72,quantile,0.1,2139
2021-01-23,1 wk ahead inc case,2021-01-23,PL72,PL72,quantile,0.15,2160
2021-01-23,1 wk ahead inc case,2021-01-23,PL72,PL72,quantile,0.2,2242
2021-01-23,1 wk ahead inc case,2021-01-23,PL72,PL72,quantile,0.25,2287
2021-01-23,1 wk ahead inc case,2021-01-23,PL72,PL72,quantile,0.3,2356
2021-01-23,1 wk ahead inc case,2021-01-23,PL72,PL72,quantile,0.35,2380
2021-01-23,1 wk ahead inc case,2021-01-23,PL72,PL72,quantile,0.4,2382
2021-01-23,1 wk ahead inc case,2021-01-23,PL72,PL72,quantile,0.45,2444
2021-01-23,1 wk ahead inc case,2021-01-23,PL72,PL72,quantile,0.5,2462
2021-01-23,1 wk ahead inc case,2021-01-23,PL72,PL72,quantile,0.55,2503
2021-01-23,1 wk ahead inc case,2021-01-23,PL72,PL72,quantile,0.6,2554
2021-01-23,1 wk ahead inc case,2021-01-23,PL72,PL72,quantile,0.65,2598
2021-01-23,1 wk ahead inc case,2021-01-23,PL72,PL72,quantile,0.7,2653
2021-01-23,1 wk ahead inc case,2021-01-23,PL72,PL72,quantile,0.75,2746
2021-01-23,1 wk ahead inc case,2021-01-23,PL72,PL72,quantile,0.8,2836
2021-01-23,1 wk ahead inc case,2021-01-23,PL72,PL72,quantile,0.85,2911
2021-01-23,1 wk ahead inc case,2021-01-23,PL72,PL72,quantile,0.9,3021
2021-01-23,1 wk ahead inc case,2021-01-23,PL72,PL72,quantile,0.95,3122
2021-01-23,1 wk ahead inc case,2021-01-23,PL72,PL72,quantile,0.975,3357
2021-01-23,1 wk ahead inc case,2021-01-23,PL72,PL72,quantile,0.99,3368
2021-01-23,1 wk ahead cum case,2021-01-23,PL72,PL72,point,NA,99505
2021-01-23,1 wk ahead cum case,2021-01-23,PL72,PL72,quantile,0.01,98776
2021-01-23,1 wk ahead cum case,2021-01-23,PL72,PL72,quantile,0.025,98963
2021-01-23,1 wk ahead cum case,2021-01-23,PL72,PL72,quantile,0.05,99100
2021-01-23,1 wk ahead cum case,2021-01-23,PL72,PL72,quantile,0.1,99182
2021-01-23,1 wk ahead cum case,2021-01-23,PL72,PL72,quantile,0.15,99203
