id,Country,2020-06-23,2020-06-24,2020-06-25,2020-06-26,2020-06-27,2020-06-28,2020-06-29,2020-06-30,2020-07-01,2020-07-02,2020-07-03,2020-07-04,2020-07-05,2020-07-06,2020-07-07,2020-07-08,2020-07-09,2020-07-10,2020-07-11,2020-07-12,2020-07-13,2020-07-14,2020-07-15,2020-07-16,2020-07-17,2020-07-18,2020-07-19,2020-07-20,2020-07-21,2020-07-22,2020-07-23,2020-07-24,2020-07-25,2020-07-26,2020-07-27,2020-07-28,2020-07-29,2020-07-30,2020-07-31,2020-08-01,2020-08-02,2020-08-03,2020-08-04,2020-08-05,2020-08-06,2020-08-07,2020-08-08,2020-08-09,2020-08-10,2020-08-11,2020-08-12,2020-08-13,2020-08-14,2020-08-15,2020-08-16,2020-08-17,2020-08-18,2020-08-19,2020-08-20,2020-08-21,2020-08-22,2020-08-23,2020-08-24,2020-08-25,2020-08-26,2020-08-27,2020-08-28,2020-08-29,2020-08-30,2020-08-31,2020-09-01,2020-09-02,2020-09-03,2020-09-04,2020-09-05,2020-09-06,2020-09-07,2020-09-08,2020-09-09,2020-09-10,2020-09-11,2020-09-12,2020-09-13,2020-09-14,2020-09-15,2020-09-16,2020-09-17,2020-09-18,2020-09-19,2020-09-20,2020-09-21,2020-09-22,2020-09-23,2020-09-24,2020-09-25,2020-09-26,2020-09-27,2020-09-28,2020-09-29,2020-09-30,2020-10-01
0,Afghanistan,29481,29969,30447,30912,31367,31811,32243,32663,33073,33473,33863,34242,34613,34973,35325,35667,36001,36326,36643,36951,37252,37545,37830,38108,38378,38642,38899,39149,39392,39629,39860,40085,40304,40518,40725,40927,41124,41316,41503,41684,41861,42033,42201,42364,42523,42678,42828,42975,43118,43256,43392,43523,43651,43776,43897,44015,44130,44242,44351,44457,44560,44660,44758,44853,44945,45035,45122,45208,45291,45371,45450,45526,45600,45673,45743,45812,45878,45943,46006,46067,46127,46185,46242,46297,46350,46402,46453,46502,46550,46597,46642,46686,46729,46771,46812,46851,46890,46927,46964,46999,47034
1,Albania,2047,2110,2175,2242,2310,2381,2453,2527,2604,2683,2764,2848,2934,3022,3113,3207,3303,3402,3503,3608,3715,3825,3938,4054,4173,4295,4421,4549,4681,4816,4955,5096,5242,5391,5543,5699,5858,6021,6188,6359,6533,6711,6892,7078,7267,7460,7657,7857,8061,8269,8481,8697,8916,9139,9365,9595,9829,10066,10306,10550,10797,11047,11301,11557,11816,12079,12343,12611,12881,13153,13428,13705,13983,14264,14546,14830,15115,15402,15689,15978,16267,16557,16847,17138,17429,17719,18010,18299,18589,18878,19165,19452,19738,20022,20304,20585,20864,21141,21416,21689,21959
2,Algeria,12076,12205,12335,12466,12600,12734,12870,13008,13148,13289,13431,13576,13722,13869,14019,14170,14323,14477,14633,14792,14951,15113,15277,15442,15609,15778,15949,16122,16297,16474,16653,16834,17017,17201,17388,17577,17768,17961,18157,18354,18553,18755,18959,19165,19373,19584,19797,20012,20229,20449,20671,20895,21122,21351,21583,21817,22053,22292,22533,22777,23024,23273,23524,23778,24035,24294,24556,24821,25088,25358,25630,25905,26183,26464,26748,27034,27323,27615,27910,28208,28508,28811,29118,29427,29739,30054,30372,30693,31017,31344,31674,32007,32343,32682,33024,33369,33718,34069,34423,34781,35142
3,Andorra,855,855,855,855,855,855,855,855,855,855,855,855,855,855,855,855,855,855,855,855,855,855,855,855,855,855,855,855,855,855,855,855,855,855,855,855,855,855,855,855,855,855,855,855,855,855,855,855,855,855,855,855,855,855,855,855,855,855,855,855,855,855,855,855,855,855,855,855,855,855,855,855,855,855,855,855,855,855,855,855,855,855,855,855,855,855,855,855,855,855,855,855,855,855,855,855,855,855,855,855,855
4,Angola,189,195,200,206,212,218,223,229,235,241,247,253,259,265,271,277,284,290,296,302,309,315,321,328,334,341,347,354,361,367,374,381,387,394,401,408,415,422,429,436,443,450,457,464,472,479,486,494,501,508,516,523,531,539,546,554,562,570,577,585,593,601,609,617,625,634,642,650,658,667,675,684,692,701,709,718,727,735,744,753,762,771,780,789,798,807,816,825,835,844,853,863,872,882,892,901,911,921,931,941,950
5,Antigua and Barbuda,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,Argentina,47203,49042,50917,52827,54776,56766,58800,60878,62997,65158,67360,69605,71894,74226,76602,79020,81482,83987,86536,89128,91763,94441,97162,99926,102731,105579,108468,111398,114369,117379,120429,123517,126644,129807,133007,136243,139512,142816,146151,149519,152916,156342,159796,163277,166782,170312,173864,177436,181028,184638,188264,191905,195558,199223,202898,206581,210270,213963,217660,221357,225054,228749,232439,236124,239801,243468,247125,250769,254399,258013,261610,265187,268744,272279,275790,279276,282736,286169,289572,292946,296288,299597,302873,306115,309321,312490,315622,318716,321772,324787,327763,330697,333590,336442,339251,342017,344741,347421,350058,352651,355201
7,Armenia,21006,21489,21965,22432,22889,23335,23773,24204,24625,25036,25437,25829,26211,26583,26946,27298,27641,27974,28298,28612,28916,29212,29498,29775,30043,30302,30552,30794,31028,31254,31472,31682,31884,32079,32267,32448,32622,32790,32951,33107,33256,33399,33537,33669,33796,33918,34035,34148,34256,34359,34458,34553,34645,34732,34816,34896,34973,35047,35117,35185,35249,35311,35370,35427,35481,35533,35583,35631,35676,35720,35761,35801,35839,35876,35910,35944,35976,36006,36035,36063,36089,36115,36139,36162,36185,36206,36226,36245,36264,36281,36298,36314,36330,36345,36359,36372,36385,36397,36409,36420,36431
8,Australia,7521,7540,7559,7578,7598,7619,7639,7661,7683,7706,7729,7753,7777,7803,7828,7855,7882,7910,7938,7968,7998,8029,8060,8093,8126,8160,8195,8231,8268,8306,8345,8385,8425,8467,8510,8554,8600,8646,8694,8742,8792,8844,8897,8951,9006,9063,9121,9181,9242,9305,9370,9436,9504,9573,9645,9718,9793,9870,9949,10030,10113,10198,10285,10375,10467,10561,10657,10756,10858,10962,11068,11178,11290,11405,11522,11643,11767,11894,12024,12157,12294,12434,12577,12724,12875,13029,13188,13350,13516,13686,13861,14040,14223,14410,14602,14799,15001,15208,15419,15636,15858
9,Austria,17408,17442,17477,17512,17547,17584,17621,17658,17696,17735,17774,17813,17854,17895,17936,17978,18021,18065,18109,18153,18199,18245,18292,18339,18387,18436,18486,18536,18587,18639,18691,18744,18798,18853,18909,18965,19022,19080,19139,19199,19259,19321,19383,19446,19510,19575,19641,19708,19775,19844,19913,19984,20055,20128,20201,20275,20351,20427,20505,20583,20663,20743,20825,20907,20991,21076,21162,21249,21337,21427,21517,21609,21701,21795,21890,21987,22084,22183,22283,22384,22486,22590,22695,22801,22908,23017,23127,23238,23350,23464,23579,23695,23813,23932,24052,24174,24297,24422,24547,24674,24803
10,Azerbaijan,13715,14157,14606,15065,15532,16009,16495,16990,17494,18007,18528,19059,19598,20148,20707,21277,21857,22446,23045,23655,24274,24903,25542,26191,26850,27520,28199,28889,29589,30299,31019,31749,32489,33240,34000,34770,35550,36340,37139,37948,38767,39594,40432,41278,42134,42998,43871,44752,45642,46541,47447,48361,49283,50212,51148,52092,53042,53998,54961,55930,56905,57885,58870,59860,60854,61853,62856,63862,64872,65885,66900,67918,68938,69959,70982,72006,73031,74056,75080,76105,77129,78152,79173,80193,81210,82226,83238,84248,85254,86256,87255,88249,89239,90223,91203,92177,93145,94107,95063,96013,96955
