id,Country,2021-04-28,2021-04-29,2021-04-30,2021-05-01,2021-05-02,2021-05-03,2021-05-04,2021-05-05,2021-05-06,2021-05-07,2021-05-08,2021-05-09,2021-05-10,2021-05-11,2021-05-12,2021-05-13,2021-05-14,2021-05-15,2021-05-16,2021-05-17,2021-05-18,2021-05-19,2021-05-20,2021-05-21,2021-05-22,2021-05-23,2021-05-24,2021-05-25,2021-05-26,2021-05-27,2021-05-28,2021-05-29,2021-05-30,2021-05-31,2021-06-01,2021-06-02,2021-06-03,2021-06-04,2021-06-05,2021-06-06,2021-06-07,2021-06-08,2021-06-09,2021-06-10,2021-06-11,2021-06-12,2021-06-13,2021-06-14,2021-06-15,2021-06-16,2021-06-17,2021-06-18,2021-06-19,2021-06-20,2021-06-21,2021-06-22,2021-06-23,2021-06-24,2021-06-25,2021-06-26,2021-06-27,2021-06-28,2021-06-29,2021-06-30,2021-07-01,2021-07-02,2021-07-03,2021-07-04,2021-07-05,2021-07-06,2021-07-07,2021-07-08,2021-07-09,2021-07-10,2021-07-11,2021-07-12,2021-07-13,2021-07-14,2021-07-15,2021-07-16,2021-07-17,2021-07-18,2021-07-19,2021-07-20,2021-07-21,2021-07-22,2021-07-23,2021-07-24,2021-07-25,2021-07-26,2021-07-27,2021-07-28,2021-07-29,2021-07-30,2021-07-31,2021-08-01
0,Afghanistan,59370,59600,59843,60097,60364,60646,60941,61249,61572,61913,62269,62643,63037,63450,63884,64339,64816,65317,65842,66391,66968,67571,68204,68868,69564,70292,71057,71856,72696,73574,74493,75456,76465,77519,78624,79780,80991,82256,83582,84969,86422,87940,89529,91191,92930,94750,96653,98644,100726,102905,105183,107567,110058,112665,115390,118239,121219,124335,127592,130998,134559,138282,142173,146241,150494,154938,159583,164439,169513,174817,180359,186150,192202,198525,205133,212035,219248,226783,234655,242876,251464,260435,269804,279590,289808,300479,311621,323255,335401,348083,361320,375138,389559,404612,420322,436720
1,Albania,130859,131046,131227,131406,131581,131754,131925,132093,132258,132421,132583,132741,132898,133051,133203,133350,133494,133638,133779,133917,134053,134187,134320,134449,134578,134704,134827,134949,135068,135185,135301,135416,135528,135639,135747,135854,135959,136062,136164,136264,136363,136459,136555,136649,136741,136832,136921,137009,137096,137180,137264,137347,137428,137507,137585,137662,137738,137814,137887,137959,138031,138100,138168,138237,138303,138369,138434,138497,138560,138621,138681,138740,138799,138856,138913,138969,139023,139078,139130,139182,139234,139283,139334,139382,139430,139477,139523,139570,139615,139662,139708,139754,139800,139846,139892,139938
2,Algeria,121580,121799,122021,122250,122483,122720,122963,123210,123463,123718,123981,124248,124519,124798,125083,125372,125669,125973,126282,126598,126921,127249,127587,127930,128281,128639,129004,129378,129760,130149,130549,130956,131371,131794,132229,132672,133124,133585,134057,134538,135030,135530,136044,136568,137102,137648,138207,138775,139357,139951,140558,141176,141810,142455,143114,143789,144476,145179,145896,146628,147375,148140,148918,149716,150528,151358,152204,153071,153954,154854,155775,156715,157674,158654,159653,160672,161713,162776,163862,164968,166098,167251,168428,169630,170857,172108,173386,174691,176023,177381,178767,180184,181628,183104,184612,186153
3,Andorra,13148,13189,13231,13272,13314,13355,13397,13439,13480,13522,13564,13605,13646,13688,13729,13770,13811,13852,13893,13935,13977,14019,14060,14102,14144,14185,14226,14269,14311,14353,14394,14436,14478,14519,14561,14603,14644,14686,14727,14769,14811,14853,14895,14935,14978,15020,15061,15102,15143,15184,15226,15268,15308,15348,15390,15429,15471,15511,15552,15592,15632,15671,15712,15751,15791,15830,15869,15908,15946,15985,16023,16062,16100,16137,16176,16212,16249,16286,16322,16360,16395,16431,16466,16503,16536,16572,16606,16641,16674,16708,16742,16778,16812,16848,16882,16916
4,Angola,26168,26391,26624,26865,27114,27373,27640,27916,28202,28497,28802,29117,29441,29777,30125,30483,30852,31234,31627,32034,32453,32886,33332,33792,34267,34757,35261,35782,36317,36871,37441,38029,38634,39257,39899,40562,41244,41945,42670,43414,44183,44972,45785,46622,47484,48372,49286,50226,51193,52189,53214,54268,55352,56468,57615,58797,60011,61260,62545,63866,65225,66623,68059,69535,71053,72612,74216,75863,77555,79294,81082,82919,84805,86743,88734,90780,92882,95042,97259,99535,101875,104276,106743,109276,111877,114548,117290,120105,122995,125963,129011,132138,135349,138644,142028,145501
5,Antigua and Barbuda,1232,1236,1240,1244,1249,1253,1258,1263,1267,1272,1276,1281,1286,1290,1295,1299,1304,1308,1312,1317,1321,1326,1330,1335,1339,1344,1348,1353,1358,1362,1366,1372,1376,1381,1385,1390,1396,1400,1404,1409,1414,1419,1423,1429,1434,1439,1443,1448,1454,1458,1463,1469,1473,1478,1484,1489,1492,1498,1502,1507,1512,1517,1522,1527,1532,1537,1542,1546,1552,1556,1561,1565,1570,1576,1580,1585,1589,1594,1599,1604,1608,1613,1617,1622,1627,1632,1636,1641,1645,1650,1656,1664,1672,1681,1691,1702
6,Argentina,2928890,2961755,2995372,3029759,3064977,3101022,3137878,3175546,3214052,3253387,3293545,3334512,3376295,3418895,3462309,3506546,3551602,3597471,3644147,3691620,3739880,3788917,3838718,3889270,3940557,3992564,4045275,4098674,4152742,4207456,4262796,4318737,4375256,4432325,4489917,4548003,4606555,4665542,4724931,4784692,4844789,4905190,4965858,5026759,5087856,5149112,5210489,5271951,5333458,5394973,5456458,5517876,5579186,5640352,5701337,5762103,5822614,5882835,5942728,6002260,6061395,6120103,6178351,6236107,6293342,6350027,6406134,6461637,6516511,6570730,6624274,6677121,6729251,6780646,6831288,6881163,6930254,6978550,7026039,7072711,7118556,7163567,7207738,7251065,7293542,7335166,7375938,7415855,7454918,7493128,7530484,7566988,7602639,7637437,7671384,7704479
7,Armenia,214872,215794,216722,217660,218609,219570,220545,221526,222511,223503,224500,225501,226509,227521,228539,229559,230584,231613,232646,233683,234724,235767,236813,237863,238915,239969,241026,242085,243147,244213,245280,246350,247423,248498,249574,250652,251730,252811,253892,254974,256056,257140,258223,259306,260388,261470,262552,263633,264713,265792,266868,267944,269018,270090,271160,272227,273292,274355,275414,276471,277526,278576,279623,280667,281707,282742,283775,284803,285826,286846,287860,288871,289876,290877,291874,292865,293850,294830,295805,296774,297738,298696,299648,300594,301536,302470,303399,304320,305237,306147,307051,307948,308840,309725,310605,311478
8,Australia,29773,29803,29835,29866,29900,29934,29969,30006,30044,30084,30125,30167,30212,30259,30307,30359,30412,30468,30525,30586,30650,30716,30785,30858,30934,31012,31094,31181,31271,31364,31463,31566,31673,31785,31902,32025,32152,32285,32425,32570,32723,32883,33048,33222,33404,33594,33791,33999,34215,34441,34677,34925,35183,35453,35734,36029,36337,36659,36994,37346,37713,38096,38497,38915,39352,39810,40287,40786,41308,41853,42422,43016,43637,44287,44965,45674,46415,47187,47995,48840,49721,50642,51605,52611,53660,54758,55903,57100,58350,59656,61020,62444,63927,65470,67072,68733
9,Austria,614510,616701,618870,621018,623156,625289,627414,629532,631642,633745,635840,637928,640007,642078,644137,646188,648229,650259,652282,654297,656305,658308,660306,662296,664281,666257,668226,670189,672143,674089,676026,677956,679877,681788,683690,685585,687469,689342,691206,693061,694906,696738,698562,700375,702178,703969,705752,707524,709281,711032,712769,714495,716211,717915,719607,721286,722955,724613,726257,727891,729512,731122,732719,734303,735877,737437,738984,740520,742044,743555,745055,746541,748014,749475,750924,752361,753784,755195,756593,757981,759354,760716,762065,763402,764726,766039,767338,768626,769900,771163,772414,773651,774878,776092,777295,778485
