id,Country,2022-01-17,2022-01-18,2022-01-19,2022-01-20,2022-01-21,2022-01-22,2022-01-23,2022-01-24,2022-01-25,2022-01-26,2022-01-27,2022-01-28,2022-01-29,2022-01-30,2022-01-31,2022-02-01,2022-02-02,2022-02-03,2022-02-04,2022-02-05,2022-02-06,2022-02-07,2022-02-08,2022-02-09,2022-02-10,2022-02-11,2022-02-12,2022-02-13,2022-02-14,2022-02-15,2022-02-16,2022-02-17,2022-02-18,2022-02-19,2022-02-20,2022-02-21,2022-02-22,2022-02-23,2022-02-24,2022-02-25,2022-02-26,2022-02-27,2022-02-28,2022-03-01,2022-03-02,2022-03-03,2022-03-04,2022-03-05,2022-03-06,2022-03-07,2022-03-08,2022-03-09,2022-03-10,2022-03-11,2022-03-12,2022-03-13,2022-03-14,2022-03-15,2022-03-16,2022-03-17,2022-03-18,2022-03-19,2022-03-20,2022-03-21,2022-03-22,2022-03-23,2022-03-24,2022-03-25,2022-03-26,2022-03-27,2022-03-28,2022-03-29,2022-03-30,2022-03-31,2022-04-01,2022-04-02,2022-04-03,2022-04-04,2022-04-05,2022-04-06,2022-04-07,2022-04-08,2022-04-09,2022-04-10,2022-04-11,2022-04-12,2022-04-13,2022-04-14,2022-04-15,2022-04-16,2022-04-17,2022-04-18,2022-04-19,2022-04-20,2022-04-21,2022-04-22,2022-04-23,2022-04-24,2022-04-25,2022-04-26,2022-04-27
0,Afghanistan,158826,158908,159011,159119,159231,159349,159478,159618,159771,159937,160119,160316,160532,160767,161024,161303,161608,161941,162304,162699,163131,163602,164115,164675,165287,165953,166681,167475,168342,169287,170319,171445,172675,174016,175481,177079,178825,180730,182809,185079,187558,190264,193218,196444,199966,203811,208008,212592,217596,223060,229025,235537,242646,250405,258876,268122,278214,289227,301243,314354,328655,344255,361268,379819,400041,422079,446089,472238,500714,531711,565438,602117,641986,685298,732322,783354,838696,898664,963588,1033811,1109687,1191580,1279894,1375010,1477307,1587162,1704942,1830996,1965653,2109289,2262176,2424537,2596545,2778303,2969844,3171117,3382115,3602611,3827895,4057921,4292645
1,Albania,233654,235627,237274,238838,240314,241765,243106,244329,245431,246415,247285,248052,248696,249229,249669,250031,250332,250587,250808,250982,251119,251227,251314,251385,251443,251493,251532,251563,251587,251607,251623,251636,251647,251655,251662,251668,251672,251676,251679,251681,251683,251685,251686,251687,251688,251689,251689,251690,251690,251690,251691,251691,251691,251691,251691,251692,251692,251692,251692,251692,251692,251692,251692,251692,251692,251692,251692,251692,251692,251692,251692,251692,251692,251692,251692,251692,251692,251692,251692,251692,251692,251692,251692,251692,251692,251692,251692,251692,251692,251692,251692,251692,251692,251692,251692,251692,251692,251692,251692,251692,251692
2,Algeria,226749,227416,228146,228890,229648,230421,231223,232054,232917,233812,234742,235706,236708,237747,238826,239946,241109,242317,243571,244873,246225,247629,249087,250602,252175,253809,255506,257269,259101,261004,262981,265035,267170,269387,271692,274087,276576,279162,281850,284643,287547,290565,293701,296962,300351,303874,307536,311343,315300,319414,323691,328137,332760,337565,342561,347755,353155,358769,364605,370673,376981,383539,390356,397444,404812,412471,420433,428708,437311,446252,455545,465204,475242,485673,496512,507775,519477,531636,544266,557387,571014,585166,599863,615125,630970,647419,664492,682212,700598,719676,739467,759995,781284,803356,826236,849949,874522,899980,925875,952216,979014
3,Andorra,29888,30088,30227,30358,30482,30601,30708,30805,30893,30973,31046,31114,31175,31229,31278,31323,31363,31399,31431,31460,31486,31510,31531,31550,31567,31583,31597,31610,31622,31632,31642,31650,31658,31665,31671,31676,31681,31686,31690,31694,31697,31700,31702,31705,31707,31709,31711,31712,31714,31715,31716,31717,31718,31719,31720,31721,31721,31722,31722,31723,31723,31724,31724,31724,31724,31725,31725,31725,31725,31725,31726,31726,31726,31726,31726,31726,31726,31726,31726,31726,31726,31727,31727,31727,31727,31727,31727,31727,31727,31727,31727,31727,31727,31727,31727,31727,31727,31727,31727,31727,31727
4,Angola,93974,94375,94733,95081,95419,95745,96053,96341,96610,96860,97093,97310,97513,97703,97880,98046,98200,98344,98478,98603,98720,98829,98931,99026,99115,99198,99275,99348,99415,99478,99537,99592,99643,99691,99736,99778,99817,99853,99887,99919,99949,99976,100002,100027,100049,100070,100090,100109,100126,100142,100157,100171,100184,100197,100208,100219,100229,100238,100247,100255,100263,100270,100277,100283,100289,100294,100300,100304,100309,100313,100317,100321,100324,100327,100331,100333,100336,100338,100341,100343,100345,100347,100349,100350,100352,100353,100355,100356,100357,100358,100359,100360,100361,100362,100363,100364,100364,100365,100366,100366,100367
5,Antigua and Barbuda,5321,5369,5403,5436,5469,5501,5531,5559,5587,5614,5640,5665,5689,5713,5735,5757,5778,5798,5817,5836,5854,5872,5889,5905,5921,5936,5950,5964,5978,5991,6004,6016,6028,6039,6050,6061,6071,6081,6091,6100,6109,6117,6125,6133,6141,6148,6155,6162,6169,6175,6181,6187,6193,6198,6204,6209,6213,6218,6222,6227,6231,6234,6238,6241,6245,6248,6251,6253,6256,6258,6261,6263,6265,6266,6268,6270,6271,6272,6273,6274,6275,6276,6277,6278,6278,6279,6279,6280,6280,6281,6281,6281,6281,6281,6281,6282,6282,6282,6282,6282,6282
6,Argentina,7197323,7325202,7455540,7586455,7717978,7850280,7983756,8118280,8253701,8389817,8526378,8663070,8799612,8935799,9071418,9206253,9340082,9472692,9603880,9733514,9861425,9987455,10111457,10233300,10352865,10470053,10584733,10696821,10806247,10912953,11016895,11118041,11216367,11311814,11404378,11494066,11580894,11664885,11746071,11824490,11900137,11973062,12043319,12110967,12176067,12238684,12298884,12356697,12412194,12465448,12516530,12565514,12612471,12657473,12700563,12741811,12781289,12819064,12855206,12889779,12922848,12954453,12984659,13013523,13041104,13067458,13092638,13116695,13139666,13161600,13182543,13202540,13221634,13239866,13257276,13274922,13293017,13310396,13327091,13343131,13358545,13373359,13387591,13401264,13414402,13427026,13439158,13450816,13462020,13472778,13483106,13493019,13502531,13511653,13520397,13528775,13536788,13544449,13551931,13559239,13566380
7,Armenia,347785,348131,348553,348993,349453,349934,350457,351026,351644,352316,353047,353842,354707,355647,356670,357781,358989,360301,361726,363275,364957,366785,368769,370922,373257,375788,378534,381511,384736,388226,392002,396083,400490,405249,410385,415920,421876,428279,435149,442511,450398,458834,467840,477432,487627,498438,509872,521957,534696,548085,562115,576771,592029,607861,624261,641186,658586,676406,694585,713056,731750,750612,769565,788529,807425,826179,844718,862975,880880,898374,915403,931919,947887,963276,978064,992211,1005707,1018550,1030742,1042291,1053211,1063518,1073207,1082300,1090824,1098804,1106268,1113243,1119758,1125822,1131463,1136709,1141586,1146120,1150335,1154253,1157886,1161255,1164487,1167592,1170580
8,Australia,1839306,1950206,2060709,2171167,2281612,2392199,2502698,2612940,2722741,2831863,2940034,3046937,3152251,3255789,3357372,3456825,3553983,3648698,3740845,3830367,3917189,4001254,4082522,4160971,4236597,4309412,4379383,4446540,4510925,4572587,4631587,4687990,4741866,4793240,4842192,4888805,4933163,4975353,5015460,5053571,5089733,5124033,5156556,5187386,5216603,5244285,5270508,5295321,5318797,5341006,5362015,5381887,5400683,5418462,5435263,5451142,5466149,5480333,5493741,5506415,5518397,5529718,5540414,5550523,5560077,5569108,5577646,5585719,5593349,5600561,5607379,5613825,5619922,5625688,5631144,5636302,5641181,5645796,5650162,5654293,5658203,5661903,5665404,5668716,5671850,5674816,5677623,5680280,5682794,5685172,5687421,5689548,5691558,5693458,5695254,5696949,5698548,5700056,5701517,5702933,5704306
9,Austria,1459306,1481009,1507392,1534936,1563707,1593990,1627000,1662938,1702000,1744367,1790180,1839523,1892512,1949151,2009371,2073023,2139871,2209588,2281761,2356117,2432102,2509104,2586716,2664319,2741055,2816308,2889575,2960312,3028065,3092480,3153308,3211970,3286042,3356328,3422485,3484296,3541661,3594596,3643211,3687688,3727939,3764232,3796867,3826156,3852409,3875927,3896993,3915673,3932240,3946942,3960001,3971614,3981956,3991179,3999341,4028247,4054919,4079156,4101164,4121144,4139282,4155622,4170347,4183623,4195604,4206425,4216210,4225068,4233039,4240223,4246708,4252570,4257879,4262695,4267071,4271028,4274614,4277869,4280831,4283529,4285993,4288247,4290300,4292175,4293891,4295464,4296908,4298238,4299463,4300589,4301626,4302582,4303467,4304285,4305045,4305751,4306405,4307012,4307596,4308157,4308698
