forecast_date,target,target_end_date,location,location_name,type,quantile,value
2021-07-25,1 wk ahead inc case,2021-07-31,PL72,PL72,point,NA,62
2021-07-25,1 wk ahead inc case,2021-07-31,PL72,PL72,quantile,0.01,9
2021-07-25,1 wk ahead inc case,2021-07-31,PL72,PL72,quantile,0.025,14
2021-07-25,1 wk ahead inc case,2021-07-31,PL72,PL72,quantile,0.05,29
2021-07-25,1 wk ahead inc case,2021-07-31,PL72,PL72,quantile,0.1,36
2021-07-25,1 wk ahead inc case,2021-07-31,PL72,PL72,quantile,0.15,46
2021-07-25,1 wk ahead inc case,2021-07-31,PL72,PL72,quantile,0.2,50
2021-07-25,1 wk ahead inc case,2021-07-31,PL72,PL72,quantile,0.25,51
2021-07-25,1 wk ahead inc case,2021-07-31,PL72,PL72,quantile,0.3,54
2021-07-25,1 wk ahead inc case,2021-07-31,PL72,PL72,quantile,0.35,56
2021-07-25,1 wk ahead inc case,2021-07-31,PL72,PL72,quantile,0.4,59
2021-07-25,1 wk ahead inc case,2021-07-31,PL72,PL72,quantile,0.45,60
2021-07-25,1 wk ahead inc case,2021-07-31,PL72,PL72,quantile,0.5,62
2021-07-25,1 wk ahead inc case,2021-07-31,PL72,PL72,quantile,0.55,65
2021-07-25,1 wk ahead inc case,2021-07-31,PL72,PL72,quantile,0.6,78
2021-07-25,1 wk ahead inc case,2021-07-31,PL72,PL72,quantile,0.65,83
2021-07-25,1 wk ahead inc case,2021-07-31,PL72,PL72,quantile,0.7,90
2021-07-25,1 wk ahead inc case,2021-07-31,PL72,PL72,quantile,0.75,95
2021-07-25,1 wk ahead inc case,2021-07-31,PL72,PL72,quantile,0.8,98
2021-07-25,1 wk ahead inc case,2021-07-31,PL72,PL72,quantile,0.85,100
2021-07-25,1 wk ahead inc case,2021-07-31,PL72,PL72,quantile,0.9,107
2021-07-25,1 wk ahead inc case,2021-07-31,PL72,PL72,quantile,0.95,116
2021-07-25,1 wk ahead inc case,2021-07-31,PL72,PL72,quantile,0.975,116
2021-07-25,1 wk ahead inc case,2021-07-31,PL72,PL72,quantile,0.99,130
2021-07-25,1 wk ahead cum case,2021-07-31,PL72,PL72,point,NA,213392
2021-07-25,1 wk ahead cum case,2021-07-31,PL72,PL72,quantile,0.01,213339
2021-07-25,1 wk ahead cum case,2021-07-31,PL72,PL72,quantile,0.025,213344
2021-07-25,1 wk ahead cum case,2021-07-31,PL72,PL72,quantile,0.05,213359
2021-07-25,1 wk ahead cum case,2021-07-31,PL72,PL72,quantile,0.1,213366
2021-07-25,1 wk ahead cum case,2021-07-31,PL72,PL72,quantile,0.15,213376
2021-07-25,1 wk ahead cum case,2021-07-31,PL72,PL72,quantile,0.2,213380
2021-07-25,1 wk ahead cum case,2021-07-31,PL72,PL72,quantile,0.25,213381
2021-07-25,1 wk ahead cum case,2021-07-31,PL72,PL72,quantile,0.3,213384
2021-07-25,1 wk ahead cum case,2021-07-31,PL72,PL72,quantile,0.35,213386
2021-07-25,1 wk ahead cum case,2021-07-31,PL72,PL72,quantile,0.4,213389
2021-07-25,1 wk ahead cum case,2021-07-31,PL72,PL72,quantile,0.45,213390
2021-07-25,1 wk ahead cum case,2021-07-31,PL72,PL72,quantile,0.5,213392
2021-07-25,1 wk ahead cum case,2021-07-31,PL72,PL72,quantile,0.55,213395
2021-07-25,1 wk ahead cum case,2021-07-31,PL72,PL72,quantile,0.6,213408
2021-07-25,1 wk ahead cum case,2021-07-31,PL72,PL72,quantile,0.65,213413
2021-07-25,1 wk ahead cum case,2021-07-31,PL72,PL72,quantile,0.7,213420
2021-07-25,1 wk ahead cum case,2021-07-31,PL72,PL72,quantile,0.75,213425
2021-07-25,1 wk ahead cum case,2021-07-31,PL72,PL72,quantile,0.8,213428
2021-07-25,1 wk ahead cum case,2021-07-31,PL72,PL72,quantile,0.85,213430
2021-07-25,1 wk ahead cum case,2021-07-31,PL72,PL72,quantile,0.9,213437
2021-07-25,1 wk ahead cum case,2021-07-31,PL72,PL72,quantile,0.95,213446
2021-07-25,1 wk ahead cum case,2021-07-31,PL72,PL72,quantile,0.975,213446
2021-07-25,1 wk ahead cum case,2021-07-31,PL72,PL72,quantile,0.99,213460
2021-07-25,2 wk ahead inc case,2021-08-07,PL72,PL72,point,NA,67
2021-07-25,2 wk ahead inc case,2021-08-07,PL72,PL72,quantile,0.01,10
2021-07-25,2 wk ahead inc case,2021-08-07,PL72,PL72,quantile,0.025,17
2021-07-25,2 wk ahead inc case,2021-08-07,PL72,PL72,quantile,0.05,30
2021-07-25,2 wk ahead inc case,2021-08-07,PL72,PL72,quantile,0.1,38
2021-07-25,2 wk ahead inc case,2021-08-07,PL72,PL72,quantile,0.15,47
2021-07-25,2 wk ahead inc case,2021-08-07,PL72,PL72,quantile,0.2,54
2021-07-25,2 wk ahead inc case,2021-08-07,PL72,PL72,quantile,0.25,56
2021-07-25,2 wk ahead inc case,2021-08-07,PL72,PL72,quantile,0.3,58
2021-07-25,2 wk ahead inc case,2021-08-07,PL72,PL72,quantile,0.35,59
2021-07-25,2 wk ahead inc case,2021-08-07,PL72,PL72,quantile,0.4,62
2021-07-25,2 wk ahead inc case,2021-08-07,PL72,PL72,quantile,0.45,65
2021-07-25,2 wk ahead inc case,2021-08-07,PL72,PL72,quantile,0.5,67
2021-07-25,2 wk ahead inc case,2021-08-07,PL72,PL72,quantile,0.55,70
2021-07-25,2 wk ahead inc case,2021-08-07,PL72,PL72,quantile,0.6,75
2021-07-25,2 wk ahead inc case,2021-08-07,PL72,PL72,quantile,0.65,77
2021-07-25,2 wk ahead inc case,2021-08-07,PL72,PL72,quantile,0.7,83
2021-07-25,2 wk ahead inc case,2021-08-07,PL72,PL72,quantile,0.75,88
2021-07-25,2 wk ahead inc case,2021-08-07,PL72,PL72,quantile,0.8,92
2021-07-25,2 wk ahead inc case,2021-08-07,PL72,PL72,quantile,0.85,105
2021-07-25,2 wk ahead inc case,2021-08-07,PL72,PL72,quantile,0.9,112
2021-07-25,2 wk ahead inc case,2021-08-07,PL72,PL72,quantile,0.95,137
2021-07-25,2 wk ahead inc case,2021-08-07,PL72,PL72,quantile,0.975,144
2021-07-25,2 wk ahead inc case,2021-08-07,PL72,PL72,quantile,0.99,151
2021-07-25,2 wk ahead cum case,2021-08-07,PL72,PL72,point,NA,213459
2021-07-25,2 wk ahead cum case,2021-08-07,PL72,PL72,quantile,0.01,213402
2021-07-25,2 wk ahead cum case,2021-08-07,PL72,PL72,quantile,0.025,213409
2021-07-25,2 wk ahead cum case,2021-08-07,PL72,PL72,quantile,0.05,213422
2021-07-25,2 wk ahead cum case,2021-08-07,PL72,PL72,quantile,0.1,213430
2021-07-25,2 wk ahead cum case,2021-08-07,PL72,PL72,quantile,0.15,213439
2021-07-25,2 wk ahead cum case,2021-08-07,PL72,PL72,quantile,0.2,213446
2021-07-25,2 wk ahead cum case,2021-08-07,PL72,PL72,quantile,0.25,213448
2021-07-25,2 wk ahead cum case,2021-08-07,PL72,PL72,quantile,0.3,213450
2021-07-25,2 wk ahead cum case,2021-08-07,PL72,PL72,quantile,0.35,213451
2021-07-25,2 wk ahead cum case,2021-08-07,PL72,PL72,quantile,0.4,213454
2021-07-25,2 wk ahead cum case,2021-08-07,PL72,PL72,quantile,0.45,213457
2021-07-25,2 wk ahead cum case,2021-08-07,PL72,PL72,quantile,0.5,213459
2021-07-25,2 wk ahead cum case,2021-08-07,PL72,PL72,quantile,0.55,213462
2021-07-25,2 wk ahead cum case,2021-08-07,PL72,PL72,quantile,0.6,213467
2021-07-25,2 wk ahead cum case,2021-08-07,PL72,PL72,quantile,0.65,213469
2021-07-25,2 wk ahead cum case,2021-08-07,PL72,PL72,quantile,0.7,213475
2021-07-25,2 wk ahead cum case,2021-08-07,PL72,PL72,quantile,0.75,213480
2021-07-25,2 wk ahead cum case,2021-08-07,PL72,PL72,quantile,0.8,213484
2021-07-25,2 wk ahead cum case,2021-08-07,PL72,PL72,quantile,0.85,213497
2021-07-25,2 wk ahead cum case,2021-08-07,PL72,PL72,quantile,0.9,213504
2021-07-25,2 wk ahead cum case,2021-08-07,PL72,PL72,quantile,0.95,213529
2021-07-25,2 wk ahead cum case,2021-08-07,PL72,PL72,quantile,0.975,213536
2021-07-25,2 wk ahead cum case,2021-08-07,PL72,PL72,quantile,0.99,213543
2021-07-25,3 wk ahead inc case,2021-08-14,PL72,PL72,point,NA,75
2021-07-25,3 wk ahead inc case,2021-08-14,PL72,PL72,quantile,0.01,12
2021-07-25,3 wk ahead inc case,2021-08-14,PL72,PL72,quantile,0.025,15
2021-07-25,3 wk ahead inc case,2021-08-14,PL72,PL72,quantile,0.05,19
2021-07-25,3 wk ahead inc case,2021-08-14,PL72,PL72,quantile,0.1,26
2021-07-25,3 wk ahead inc case,2021-08-14,PL72,PL72,quantile,0.15,34
2021-07-25,3 wk ahead inc case,2021-08-14,PL72,PL72,quantile,0.2,45
2021-07-25,3 wk ahead inc case,2021-08-14,PL72,PL72,quantile,0.25,50
2021-07-25,3 wk ahead inc case,2021-08-14,PL72,PL72,quantile,0.3,55
2021-07-25,3 wk ahead inc case,2021-08-14,PL72,PL72,quantile,0.35,62
2021-07-25,3 wk ahead inc case,2021-08-14,PL72,PL72,quantile,0.4,69
2021-07-25,3 wk ahead inc case,2021-08-14,PL72,PL72,quantile,0.45,72
2021-07-25,3 wk ahead inc case,2021-08-14,PL72,PL72,quantile,0.5,75
2021-07-25,3 wk ahead inc case,2021-08-14,PL72,PL72,quantile,0.55,80
