forecast_date,target,target_end_date,location,type,quantile,value
2021-07-25,1 wk ahead inc case,2021-07-31,AT,quantile,0.010,0
2021-07-25,1 wk ahead inc case,2021-07-31,BE,quantile,0.010,5235
2021-07-25,1 wk ahead inc case,2021-07-31,BG,quantile,0.010,507
2021-07-25,1 wk ahead inc case,2021-07-31,HR,quantile,0.010,1132
2021-07-25,1 wk ahead inc case,2021-07-31,CY,quantile,0.010,4550
2021-07-25,1 wk ahead inc case,2021-07-31,CZ,quantile,0.010,1056
2021-07-25,1 wk ahead inc case,2021-07-31,DK,quantile,0.010,120
2021-07-25,1 wk ahead inc case,2021-07-31,EE,quantile,0.010,466
2021-07-25,1 wk ahead inc case,2021-07-31,FI,quantile,0.010,1930
2021-07-25,1 wk ahead inc case,2021-07-31,FR,quantile,0.010,114494
2021-07-25,1 wk ahead inc case,2021-07-31,DE,quantile,0.010,8607
2021-07-25,1 wk ahead inc case,2021-07-31,GR,quantile,0.010,5221
2021-07-25,1 wk ahead inc case,2021-07-31,HU,quantile,0.010,200
2021-07-25,1 wk ahead inc case,2021-07-31,IS,quantile,0.010,0
2021-07-25,1 wk ahead inc case,2021-07-31,IE,quantile,0.010,2350
2021-07-25,1 wk ahead inc case,2021-07-31,IT,quantile,0.010,6860
2021-07-25,1 wk ahead inc case,2021-07-31,LV,quantile,0.010,206
2021-07-25,1 wk ahead inc case,2021-07-31,LI,quantile,0.010,17
2021-07-25,1 wk ahead inc case,2021-07-31,LT,quantile,0.010,1116
2021-07-25,1 wk ahead inc case,2021-07-31,LU,quantile,0.010,412
2021-07-25,1 wk ahead inc case,2021-07-31,MT,quantile,0.010,886
2021-07-25,1 wk ahead inc case,2021-07-31,NL,quantile,0.010,31572
2021-07-25,1 wk ahead inc case,2021-07-31,NO,quantile,0.010,1145
2021-07-25,1 wk ahead inc case,2021-07-31,PL,quantile,0.010,388
2021-07-25,1 wk ahead inc case,2021-07-31,PT,quantile,0.010,16841
2021-07-25,1 wk ahead inc case,2021-07-31,RO,quantile,0.010,475
2021-07-25,1 wk ahead inc case,2021-07-31,SK,quantile,0.010,168
2021-07-25,1 wk ahead inc case,2021-07-31,SI,quantile,0.010,432
2021-07-25,1 wk ahead inc case,2021-07-31,ES,quantile,0.010,139495
2021-07-25,1 wk ahead inc case,2021-07-31,SE,quantile,0.010,888
