id,Country,2021-10-28,2021-10-29,2021-10-30,2021-10-31,2021-11-01,2021-11-02,2021-11-03,2021-11-04,2021-11-05,2021-11-06,2021-11-07,2021-11-08,2021-11-09,2021-11-10,2021-11-11,2021-11-12,2021-11-13,2021-11-14,2021-11-15,2021-11-16,2021-11-17,2021-11-18,2021-11-19,2021-11-20,2021-11-21,2021-11-22,2021-11-23,2021-11-24,2021-11-25,2021-11-26,2021-11-27,2021-11-28,2021-11-29,2021-11-30,2021-12-01,2021-12-02,2021-12-03,2021-12-04,2021-12-05,2021-12-06,2021-12-07,2021-12-08,2021-12-09,2021-12-10,2021-12-11,2021-12-12,2021-12-13,2021-12-14,2021-12-15,2021-12-16,2021-12-17,2021-12-18,2021-12-19,2021-12-20,2021-12-21,2021-12-22,2021-12-23,2021-12-24,2021-12-25,2021-12-26,2021-12-27,2021-12-28,2021-12-29,2021-12-30,2021-12-31,2022-01-01,2022-01-02,2022-01-03,2022-01-04,2022-01-05,2022-01-06,2022-01-07,2022-01-08,2022-01-09,2022-01-10,2022-01-11,2022-01-12,2022-01-13,2022-01-14,2022-01-15,2022-01-16,2022-01-17,2022-01-18,2022-01-19,2022-01-20,2022-01-21,2022-01-22,2022-01-23,2022-01-24,2022-01-25,2022-01-26,2022-01-27,2022-01-28,2022-01-29,2022-01-30,2022-01-31,2022-02-01,2022-02-02,2022-02-03,2022-02-04,2022-02-05
0,"Washington",722839,724713,726551,728348,730103,731813,733474,735073,736608,738175,739706,741203,742669,744104,745507,746883,748238,749563,750861,752134,753385,754601,755793,756961,758102,759218,760312,761384,762429,763455,764462,765451,766423,767379,768319,769245,770158,771059,771948,772827,773695,774554,775405,776248,777084,777913,778737,779556,780371,781181,781989,782793,783596,784398,785199,785999,786800,787602,788405,789199,789980,790753,791533,792305,793084,793856,794635,795407,796185,796956,797733,798502,799278,800047,800822,801589,802363,803129,803901,804665,805435,806198,806967,807727,808494,809253,810017,810774,811536,812290,813050,813802,814559,815308,816063,816809,817561,818305,819054,819794,820540
1,"Illinois",1692875,1694642,1696370,1698051,1699682,1701254,1702761,1704195,1705547,1706850,1708104,1709307,1710460,1711563,1712619,1713629,1714598,1715527,1716418,1717271,1718086,1718867,1719615,1720332,1721019,1721676,1722306,1722911,1723489,1724045,1724579,1725094,1725589,1726067,1726528,1726972,1727402,1727817,1728219,1728609,1728987,1729354,1729710,1730056,1730393,1730721,1731041,1731352,1731657,1731954,1732245,1732530,1732809,1733082,1733350,1733613,1733872,1734127,1734377,1734624,1734868,1735107,1735343,1735575,1735803,1736027,1736248,1736466,1736680,1736891,1737099,1737303,1737504,1737702,1737897,1738089,1738277,1738463,1738646,1738826,1739003,1739177,1739349,1739518,1739684,1739848,1740009,1740167,1740323,1740477,1740628,1740776,1740923,1741067,1741208,1741348,1741485,1741620,1741753,1741884,1742013
2,"California",4906317,4914649,4923086,4931583,4940104,4948602,4957055,4965443,4973731,4982008,4990273,4998513,5006718,5014890,5023036,5031152,5039247,5047319,5055360,5063349,5071315,5079256,5087173,5095056,5102908,5110721,5118522,5126312,5134054,5141801,5149562,5157338,5165141,5172975,5180850,5188771,5196755,5204806,5212937,5221153,5229468,5237887,5246426,5255092,5263898,5272853,5281972,5291264,5300745,5310425,5320323,5330447,5340820,5351449,5362361,5373565,5385087,5396940,5409152,5421736,5434725,5448075,5461810,5475930,5490460,5505395,5520757,5536537,5552754,5569399,5586497,5604036,5622043,5640501,5659438,5678834,5698720,5719073,5739924,5761248,5783077,5805381,5828196,5851486,5875289,5899566,5924355,5949613,5975381,6001608,6028339,6055519,6083193,6111300,6139889,6168892,6198361,6228222,6258528,6289201,6320296
3,"Arizona",1159526,1161857,1164340,1166828,1169372,1171975,1174641,1177375,1180183,1183091,1186108,1189238,1192489,1195869,1199388,1203056,1206882,1210872,1215038,1219375,1223897,1228615,1233537,1238667,1244007,1249563,1255354,1261387,1267646,1274161,1280940,1287989,1295317,1302932,1310840,1319049,1327567,1336401,1345557,1355040,1364855,1375005,1385495,1396327,1407502,1419021,1429795,1438933,1448905,1458015,1467914,1476920,1486665,1495493,1505007,1513591,1522804,1531082,1539933,1547855,1556293,1563810,1571777,1578848,1586315,1592917,1599864,1605986,1612403,1618039,1623930,1629088,1634463,1639157,1644035,1648284,1652689,1656518,1660479,1663914,1667460,1670531,1673695,1676430,1679244,1681673,1684169,1686320,1688527,1690428,1692376,1694052,1695768,1697242,1698751,1700047,1701371,1702508,1703669,1704665,1705681
4,"Massachusetts",849099,850081,851039,851974,852883,853767,854624,855454,856254,857033,857792,858531,859250,859948,860627,861285,861927,862553,863163,863756,864332,864894,865442,865977,866498,867006,867504,867990,868464,868930,869388,869839,870284,870724,871158,871588,872014,872437,872857,873276,873693,874109,874525,874941,875357,875775,876195,876618,877043,877472,877905,878343,878787,879236,879692,880155,880627,881107,881597,882097,882608,883129,883658,884197,884746,885305,885875,886455,887046,887647,888260,888883,889519,890166,890825,891496,892179,892875,893583,894305,895039,895787,896549,897324,898114,898917,899736,900568,901416,902280,903158,904053,904963,905890,906833,907793,908771,909765,910777,911807,912855
5,"Wisconsin",879785,881503,883207,884823,886414,887908,889362,890709,891996,893205,894380,895478,896541,897530,898486,899375,900234,901034,901806,902521,903211,903851,904468,905040,905590,906098,906588,907043,907479,907883,908271,908632,908978,909300,909610,909897,910173,910430,910678,910907,911129,911335,911533,911718,911896,912061,912221,912369,912513,912647,912776,912896,913012,913120,913225,913322,913417,913505,913590,913670,913747,913818,913888,913953,914016,914074,914131,914184,914235,914283,914329,914372,914414,914453,914491,914526,914560,914592,914622,914651,914679,914705,914730,914754,914776,914797,914818,914837,914856,914873,914890,914905,914921,914935,914948,914961,914974,914985,914996,915007,915017
6,"Texas",4231141,4234145,4237050,4239753,4242336,4244710,4246940,4248939,4250756,4252419,4253983,4255404,4256730,4257928,4259044,4260052,4260993,4261846,4262639,4263355,4264022,4264624,4265184,4265689,4266159,4266583,4266976,4267332,4267662,4267960,4268236,4268486,4268719,4268929,4269124,4269300,4269464,4269612,4269750,4269875,4269991,4270096,4270193,4270281,4270364,4270438,4270507,4270570,4270628,4270681,4270731,4270775,4270817,4270855,4270890,4270922,4270951,4270978,4271003,4271026,4271047,4271067,4271085,4271101,4271116,4271130,4271143,4271154,4271165,4271175,4271184,4271193,4271201,4271208,4271214,4271220,4271226,4271231,4271236,4271240,4271244,4271247,4271251,4271254,4271257,4271259,4271262,4271264,4271266,4271268,4271270,4271271,4271273,4271274,4271275,4271276,4271278,4271278,4271279,4271280,4271281
7,"Nebraska",283153,283662,284169,284656,285139,285599,286049,286473,286883,287272,287654,288015,288368,288701,289024,289330,289627,289908,290181,290439,290689,290924,291151,291365,291571,291765,291953,292130,292301,292461,292616,292762,292903,293035,293163,293283,293399,293507,293613,293712,293807,293897,293984,294065,294144,294217,294289,294356,294421,294481,294540,294595,294648,294698,294747,294792,294836,294877,294917,294954,294990,295024,295057,295088,295117,295145,295172,295197,295222,295245,295267,295288,295308,295327,295346,295363,295380,295396,295411,295425,295439,295452,295465,295476,295488,295499,295509,295519,295529,295537,295546,295554,295562,295570,295577,295584,295590,295596,295602,295608,295614
8,"Utah",548072,549343,550618,551832,553042,554181,555295,556327,557322,558257,559174,560033,560870,561647,562404,563102,563782,564414,565029,565601,566150,566660,567153,567609,568050,568458,568853,569218,569569,569892,570204,570492,570770,571026,571273,571500,571720,571922,572117,572296,572469,572629,572782,572924,573060,573185,573306,573417,573524,573623,573718,573805,573889,573967,574041,574110,574176,574237,574295,574349,574401,574449,574495,574537,574577,574615,574651,574684,574716,574745,574774,574800,574825,574848,574870,574890,574910,574928,574945,574961,574977,574991,575005,575017,575030,575041,575051,575061,575071,575080,575088,575096,575103,575110,575117,575123,575129,575135,575140,575145,575149
9,"Oregon",363684,364636,365565,366471,367352,368205,369029,369820,370575,371305,372011,372692,373350,373982,374592,375178,375744,376289,376813,377317,377802,378268,378717,379149,379563,379961,380344,380713,381066,381406,381733,382049,382353,382647,382930,383204,383468,383724,383971,384211,384443,384667,384885,385097,385302,385502,385695,385884,386067,386246,386420,386589,386754,386916,387073,387227,387378,387525,387669,387810,387948,388083,388215,388344,388471,388595,388716,388834,388950,389064,389175,389284,389390,389494,389596,389696,389793,389888,389982,390073,390162,390250,390335,390419,390501,390581,390660,390736,390811,390885,390957,391027,391096,391163,391229,391293,391356,391418,391478,391537,391595
10,"Florida",3678661,3680245,3681751,3683180,3684529,3685797,3686975,3688059,3689041,3689960,3690819,3691619,3692362,3693051,3693688,3694281,3694831,3695343,3695819,3696262,3696672,3697052,3697406,3697735,3698040,3698324,3698588,3698834,3699062,3699275,3699474,3699660,3699835,3699998,3700150,3700294,3700428,3700555,3700674,3700787,3700893,3700993,3701087,3701177,3701261,3701342,3701418,3701490,3701559,3701624,3701687,3701746,3701803,3701857,3701909,3701959,3702006,3702052,3702095,3702137,3702178,3702217,3702254,3702290,3702324,3702357,3702388,3702419,3702448,3702476,3702503,3702528,3702553,3702577,3702600,3702622,3702643,3702663,3702682,3702701,3702719,3702736,3702753,3702768,3702784,3702798,3702812,3702826,3702839,3702851,3702863,3702875,3702886,3702896,3702906,3702916,3702926,3702935,3702943,3702952,3702960
11,"New York",2547865,2550550,2553120,2555573,2557907,2560117,2562201,2564150,2565955,2567665,2569283,2570810,2572248,2573600,2574869,2576057,2577178,2578235,2579232,2580166,2581046,2581874,2582655,2583391,2584085,2584739,2585356,2585940,2586489,2587010,2587505,2587973,2588419,2588842,2589245,2589628,2589994,2590343,2590676,2590995,2591300,2591592,2591872,2592140,2592398,2592647,2592885,2593115,2593337,2593551,2593757,2593957,2594151,2594338,2594519,2594695,2594866,2595032,2595194,2595352,2595505,2595654,2595799,2595940,2596076,2596209,2596339,2596464,2596586,2596705,2596820,2596932,2597041,2597147,2597250,2597350,2597448,2597542,2597634,2597724,2597811,2597895,2597977,2598057,2598135,2598210,2598284,2598355,2598424,2598492,2598557,2598621,2598683,2598743,2598802,2598859,2598914,2598968,2599020,2599071,2599120
12,"Rhode Island",179171,179343,179510,179672,179830,179983,180130,180273,180409,180542,180670,180795,180916,181033,181146,181255,181361,181464,181564,181660,181753,181843,181931,182016,182098,182178,182255,182330,182403,182475,182544,182612,182678,182743,182806,182868,182930,182990,183049,183107,183164,183221,183276,183332,183386,183440,183494,183548,183601,183653,183706,183758,183810,183863,183915,183967,184019,184072,184125,184178,184231,184284,184338,184392,184446,184500,184554,184608,184663,184718,184773,184828,184883,184939,184995,185051,185107,185164,185220,185277,185334,185392,185449,185507,185565,185623,185682,185740,185799,185859,185918,185978,186038,186098,186159,186220,186281,186342,186404,186466,186528
13,"Georgia",1632870,1633895,1634881,1635826,1636725,1637580,1638383,1639134,1639821,1640470,1641080,1641653,1642189,1642691,1643159,1643595,1644002,1644384,1644739,1645070,1645379,1645668,1645935,1646184,1646416,1646631,1646831,1647017,1647190,1647350,1647499,1647638,1647766,1647885,1647995,1648097,1648191,1648279,1648360,1648435,1648504,1648568,1648627,1648682,1648732,1648779,1648822,1648862,1648898,1648932,1648963,1648992,1649018,1649043,1649065,1649086,1649105,1649122,1649138,1649153,1649166,1649179,1649190,1649201,1649210,1649219,1649227,1649235,1649242,1649248,1649254,1649259,1649264,1649269,1649273,1649277,1649281,1649284,1649287,1649290,1649293,1649295,1649297,1649299,1649301,1649303,1649304,1649306,1649307,1649309,1649310,1649311,1649312,1649313,1649314,1649314,1649315,1649316,1649316,1649317,1649318
14,"New Hampshire",132441,132591,132729,132850,132962,133062,133156,133239,133316,133384,133448,133505,133558,133606,133650,133689,133725,133758,133788,133815,133841,133863,133884,133903,133920,133935,133949,133962,133973,133984,133993,134002,134010,134017,134023,134029,134035,134040,134045,134049,134053,134056,134060,134063,134066,134069,134071,134073,134076,134078,134080,134081,134083,134085,134086,134087,134089,134090,134091,134092,134093,134094,134095,134096,134097,134098,134098,134099,134100,134100,134101,134101,134102,134102,134103,134103,134104,134104,134104,134105,134105,134105,134106,134106,134106,134107,134107,134107,134107,134107,134108,134108,134108,134108,134108,134108,134108,134109,134109,134109,134109
