id,Country,2021-01-29,2021-01-30,2021-01-31,2021-02-01,2021-02-02,2021-02-03,2021-02-04,2021-02-05,2021-02-06,2021-02-07,2021-02-08,2021-02-09,2021-02-10,2021-02-11,2021-02-12,2021-02-13,2021-02-14,2021-02-15,2021-02-16,2021-02-17,2021-02-18,2021-02-19,2021-02-20,2021-02-21,2021-02-22,2021-02-23,2021-02-24,2021-02-25,2021-02-26,2021-02-27,2021-02-28,2021-03-01,2021-03-02,2021-03-03,2021-03-04,2021-03-05,2021-03-06,2021-03-07,2021-03-08,2021-03-09,2021-03-10,2021-03-11,2021-03-12,2021-03-13,2021-03-14,2021-03-15,2021-03-16,2021-03-17,2021-03-18,2021-03-19,2021-03-20,2021-03-21,2021-03-22,2021-03-23,2021-03-24,2021-03-25,2021-03-26,2021-03-27,2021-03-28,2021-03-29,2021-03-30,2021-03-31,2021-04-01,2021-04-02,2021-04-03,2021-04-04,2021-04-05,2021-04-06,2021-04-07,2021-04-08,2021-04-09,2021-04-10,2021-04-11,2021-04-12,2021-04-13,2021-04-14,2021-04-15,2021-04-16,2021-04-17,2021-04-18,2021-04-19,2021-04-20,2021-04-21,2021-04-22,2021-04-23,2021-04-24,2021-04-25,2021-04-26,2021-04-27,2021-04-28,2021-04-29,2021-04-30,2021-05-01,2021-05-02,2021-05-03,2021-05-04,2021-05-05,2021-05-06,2021-05-07,2021-05-08,2021-05-09
0,GM01,290457,291886,293311,294736,296154,297571,298976,300370,301767,303159,304547,305928,307305,308675,310040,311401,312757,314107,315451,316790,318124,319452,320775,322092,323403,324709,326009,327303,328592,329875,331152,332423,333689,334948,336202,337449,338691,339927,341156,342380,343597,344809,346014,347213,348406,349593,350773,351948,353116,354278,355434,356583,357726,358863,359994,361118,362236,363348,364453,365552,366645,367731,368811,369884,370952,372013,373067,374115,375157,376193,377222,378245,379261,380271,381275,382272,383263,384248,385226,386198,387164,388124,389077,390024,390965,391899,392827,393749,394665,395574,396478,397375,398266,399151,400029,400902,401768,402629,403483,404331,405173
1,GM02,398573,400643,402691,404722,406734,408728,410713,412690,414672,416642,418601,420549,422487,424417,426340,428254,430158,432052,433937,435812,437679,439536,441383,443221,445049,446867,448676,450475,452264,454043,455812,457572,459321,461061,462790,464509,466219,467918,469607,471285,472954,474612,476261,477898,479526,481143,482751,484347,485934,487510,489076,490631,492176,493711,495236,496750,498254,499747,501230,502703,504166,505618,507060,508492,509913,511324,512725,514116,515497,516867,518227,519577,520917,522247,523567,524877,526176,527466,528746,530016,531276,532526,533766,534996,536217,537428,538629,539820,541002,542174,543337,544490,545634,546768,547893,549008,550114,551211,552298,553377,554446
2,GM03,15747,15821,15894,15968,16042,16117,16190,16263,16335,16408,16480,16552,16623,16694,16765,16835,16905,16975,17045,17114,17183,17251,17319,17387,17455,17522,17589,17655,17721,17787,17852,17918,17982,18047,18111,18175,18238,18301,18364,18426,18488,18550,18611,18672,18733,18793,18853,18913,18972,19031,19090,19148,19206,19263,19321,19378,19434,19490,19546,19602,19657,19712,19766,19820,19874,19928,19981,20033,20086,20138,20190,20241,20292,20343,20393,20444,20493,20543,20592,20641,20689,20737,20785,20832,20879,20926,20973,21019,21065,21110,21156,21200,21245,21289,21333,21377,21420,21463,21506,21548,21590
3,GM04,45576,45827,46077,46324,46571,46816,47062,47306,47550,47793,48036,48277,48518,48758,48997,49235,49473,49709,49945,50180,50414,50648,50880,51111,51342,51572,51801,52028,52255,52481,52706,52931,53154,53376,53597,53818,54037,54255,54473,54689,54905,55119,55332,55545,55756,55967,56176,56384,56591,56798,57003,57207,57410,57612,57813,58013,58212,58410,58607,58802,58997,59191,59383,59575,59765,59954,60142,60330,60516,60701,60884,61067,61249,61430,61609,61788,61965,62141,62316,62491,62664,62836,63006,63176,63345,63513,63679,63845,64009,64172,64335,64496,64656,64815,64973,65130,65286,65440,65594,65747,65898
4,GM05,169960,170941,171922,172902,173886,174868,175839,176803,177767,178729,179689,180644,181596,182543,183487,184428,185365,186298,187227,188153,189074,189992,190906,191816,192722,193624,194521,195415,196305,197190,198072,198949,199822,200690,201555,202415,203270,204122,204969,205811,206649,207483,208312,209137,209958,210773,211585,212391,213194,213991,214784,215573,216356,217136,217910,218680,219445,220206,220962,221713,222460,223202,223939,224672,225400,226123,226841,227555,228264,228969,229668,230364,231054,231739,232420,233097,233768,234435,235098,235755,236408,237056,237700,238339,238973,239603,240228,240849,241465,242076,242683,243285,243883,244476,245065,245649,246229,246804,247375,247941,248503
5,GM06,139925,140942,141953,142968,143986,145005,146022,147033,148049,149065,150081,151096,152112,153126,154140,155155,156169,157182,158195,159207,160219,161230,162240,163250,164258,165266,166274,167280,168285,169289,170292,171294,172295,173294,174292,175289,176285,177279,178271,179263,180252,181240,182227,183211,184194,185176,186155,187133,188108,189082,190054,191024,191991,192957,193920,194882,195841,196797,197752,198704,199654,200601,201546,202488,203428,204365,205300,206232,207162,208088,209012,209933,210852,211767,212680,213590,214497,215401,216302,217199,218094,218986,219875,220760,221643,222522,223398,224271,225140,226007,226870,227729,228586,229439,230288,231134,231977,232816,233652,234484,235313
6,GM07,481042,483635,486222,488809,491404,493991,496554,499100,501645,504183,506714,509237,511748,514249,516740,519222,521696,524159,526613,529057,531490,533914,536328,538731,541124,543507,545879,548241,550592,552932,555262,557581,559889,562186,564472,566747,569010,571263,573504,575735,577953,580161,582357,584541,586714,588876,591026,593164,595290,597405,599508,601600,603679,605747,607803,609847,611879,613899,615907,617904,619888,621860,623821,625769,627706,629630,631543,633443,635331,637208,639072,640924,642765,644593,646409,648214,650006,651786,653555,655311,657056,658788,660509,662218,663915,665600,667273,668935,670584,672222,673848,675463,677066,678657,680237,681805,683361,684906,686440,687962,689472
7,GM08,91711,92332,92951,93568,94182,94792,95400,96007,96617,97225,97832,98437,99040,99643,100244,100845,101444,102041,102638,103232,103826,104418,105009,105598,106185,106772,107356,107939,108520,109100,109678,110254,110828,111401,111972,112541,113108,113673,114237,114798,115358,115915,116471,117025,117576,118126,118673,119219,119762,120303,120842,121379,121914,122446,122976,123504,124030,124554,125075,125594,126110,126624,127136,127646,128153,128658,129160,129660,130157,130653,131145,131635,132123,132608,133091,133571,134049,134524,134997,135467,135934,136399,136862,137322,137779,138234,138686,139136,139583,140027,140469,140909,141345,141779,142211,142640,143066,143490,143911,144329,144745
8,GM09,25232,25420,25610,25801,25995,26189,26381,26573,26763,26954,27144,27334,27524,27713,27902,28090,28278,28465,28652,28838,29024,29209,29393,29577,29761,29944,30126,30307,30488,30669,30849,31028,31206,31384,31561,31737,31913,32088,32262,32436,32609,32781,32952,33122,33292,33461,33629,33797,33963,34129,34294,34458,34621,34784,34946,35106,35266,35425,35583,35741,35897,36053,36208,36361,36514,36666,36817,36968,37117,37265,37413,37559,37705,37850,37994,38136,38278,38419,38559,38699,38837,38974,39110,39246,39380,39514,39646,39778,39909,40039,40167,40295,40422,40548,40673,40797,40921,41043,41164,41285,41404
9,GM10,35426,35821,36220,36621,37027,37436,37846,38257,38670,39087,39506,39927,40351,40776,41204,41634,42067,42501,42938,43377,43819,44262,44708,45156,45606,46058,46512,46968,47426,47886,48349,48813,49279,49747,50218,50690,51164,51639,52117,52596,53078,53561,54046,54532,55020,55510,56002,56495,56990,57486,57984,58483,58984,59486,59990,60495,61001,61509,62018,62528,63039,63552,64066,64581,65097,65614,66132,66651,67172,67693,68215,68737,69261,69785,70310,70836,71363,71890,72418,72946,73475,74004,74534,75064,75595,76126,76657,77189,77720,78252,78785,79317,79849,80381,80914,81446,81978,82510,83042,83574,84105
10,GM11,67144,68009,68876,69746,70616,71482,72349,73219,74100,74982,75867,76752,77640,78530,79424,80320,81217,82117,83018,83920,84825,85731,86638,87546,88456,89366,90277,91189,92101,93014,93927,94840,95753,96666,97578,98491,99402,100313,101224,102133,103041,103949,104854,105759,106662,107563,108462,109360,110255,111148,112039,112928,113814,114697,115577,116455,117330,118201,119070,119935,120796,121654,122509,123359,124206,125049,125888,126723,127553,128380,129202,130019,130832,131641,132444,133243,134037,134826,135610,136390,137164,137932,138696,139454,140207,140955,141697,142434,143165,143890,144610,145325,146033,146736,147433,148124,148810,149490,150163,150831,151493
11,GM12,19435,19684,19934,20186,20440,20696,20952,21208,21468,21728,21991,22254,22519,22786,23054,23323,23594,23866,24140,24415,24691,24969,25248,25529,25811,26094,26379,26664,26952,27240,27530,27820,28113,28406,28700,28996,29293,29591,29890,30190,30492,30794,31097,31402,31707,32014,32321,32630,32939,33250,33561,33873,34186,34500,34814,35129,35446,35762,36080,36398,36717,37037,37357,37678,38000,38322,38644,38967,39291,39615,39939,40264,40589,40915,41241,41567,41893,42220,42547,42874,43202,43529,43857,44185,44513,44840,45168,45496,45824,46152,46480,46807,47135,47462,47789,48116,48443,48769,49095,49421,49747
12,GM13,178330,179323,180305,181285,182264,183235,184193,185139,186085,187025,187957,188883,189802,190712,191616,192514,193404,194288,195164,196033,196895,197750,198598,199438,200272,201098,201918,202730,203535,204333,205124,205907,206684,207453,208215,208970,209718,210459,211193,211920,212640,213353,214058,214757,215449,216134,216812,217483,218147,218805,219456,220099,220737,221367,221991,222608,223218,223822,224420,225011,225595,226173,226745,227310,227869,228422,228968,229509,230043,230571,231093,231609,232119,232623,233121,233613,234100,234581,235056,235525,235989,236448,236900,237348,237789,238226,238657,239083,239504,239919,240330,240735,241135,241530,241920,242306,242686,243062,243433,243799,244161
13,GM14,50945,51592,52240,52892,53545,54200,54851,55504,56162,56821,57482,58144,58807,59470,60135,60802,61469,62137,62806,63476,64146,64818,65489,66161,66833,67506,68179,68852,69525,70197,70870,71543,72215,72887,73558,74229,74899,75568,76237,76905,77572,78238,78902,79566,80228,80889,81549,82207,82864,83519,84172,84823,85473,86121,86767,87410,88052,88691,89328,89963,90595,91225,91853,92478,93100,93720,94336,94950,95562,96170,96775,97378,97977,98573,99166,99756,100342,100925,101505,102082,102655,103224,103791,104353,104912,105468,106019,106568,107112,107653,108190,108723,109252,109778,110300,110818,111332,111842,112348,112850,113349
14,GM15,64392,65001,65608,66215,66824,67431,68033,68633,69235,69835,70435,71033,71629,72224,72818,73410,74001,74589,75177,75762,76346,76927,77507,78085,78661,79234,79806,80375,80942,81507,82070,82630,83187,83742,84295,84845,85392,85937,86479,87018,87555,88088,88619,89147,89672,90194,90713,91229,91741,92251,92758,93261,93761,94259,94752,95243,95730,96214,96695,97172,97646,98117,98584,99048,99508,99965,100419,100869,101315,101759,102198,102634,103067,103496,103922,104344,104762,105177,105589,105996,106401,106802,107199,107593,107983,108370,108753,109133,109509,109882,110251,110617,110979,111338,111694,112045,112394,112739,113081,113419,113754
15,GM16,118955,119515,120070,120626,121181,121732,122277,122819,123361,123900,124436,124970,125501,126029,126555,127078,127598,128116,128631,129143,129652,130158,130662,131163,131661,132156,132649,133138,133625,134109,134590,135068,135543,136016,136485,136952,137416,137876,138334,138789,139241,139690,140136,140579,141020,141457,141891,142323,142751,143177,143600,144020,144436,144850,145261,145669,146074,146477,146876,147272,147666,148057,148444,148829,149211,149590,149966,150340,150710,151078,151443,151805,152164,152520,152874,153225,153573,153918,154260,154600,154937,155271,155602,155931,156257,156580,156901,157219,157534,157847,158157,158464,158769,159071,159371,159668,159962,160254,160544,160831,161115
16,GM,2192850,2206332,2219779,2233239,2246723,2260153,2273487,2286742,2300021,2313269,2326485,2339664,2352796,2365883,2378931,2391948,2404924,2417858,2430749,2443597,2456402,2469164,2481882,2494555,2507183,2519764,2532299,2544786,2557226,2569618,2581961,2594255,2606498,2618692,2630835,2642926,2654966,2666954,2678889,2690771,2702599,2714374,2726094,2737760,2749371,2760926,2772425,2783869,2795256,2806586,2817859,2829074,2840232,2851332,2862374,2873357,2884282,2895147,2905953,2916700,2927387,2938014,2948581,2959088,2969535,2979921,2990246,3000510,3010714,3020856,3030937,3040957,3050915,3060812,3070647,3080421,3090132,3099782,3109371,3118897,3128362,3137764,3147105,3156384,3165601,3174756,3183850,3192881,3201851,3210759,3219606,3228391,3237114,3245776,3254376,3262916,3271394,3279811,3288167,3296462,3304697
17,PL72,99455,99797,100138,100480,100820,101158,101491,101819,102144,102466,102786,103103,103417,103728,104035,104340,104641,104940,105236,105528,105818,106105,106389,106670,106948,107224,107496,107766,108033,108298,108559,108818,109074,109328,109579,109827,110072,110315,110556,110794,111029,111262,111492,111720,111945,112168,112389,112607,112822,113036,113247,113455,113662,113866,114068,114267,114465,114660,114853,115044,115233,115419,115604,115786,115966,116145,116321,116495,116667,116838,117006,117172,117337,117499,117660,117819,117976,118131,118284,118436,118586,118734,118880,119025,119168,119309,119448,119586,119723,119857,119990,120122,120252,120380,120507,120632,120756,120878,120999,121119,121237
18,PL73,104324,104837,105347,105855,106363,106866,107362,107851,108335,108814,109289,109759,110224,110684,111138,111587,112032,112471,112906,113335,113760,114180,114595,115005,115410,115810,116206,116597,116983,117365,117742,118114,118481,118844,119203,119557,119907,120252,120592,120929,121261,121588,121912,122231,122546,122857,123164,123467,123765,124060,124350,124637,124920,125199,125474,125746,126013,126277,126538,126794,127047,127297,127543,127785,128024,128260,128492,128721,128947,129170,129389,129605,129818,130028,130235,130438,130639,130837,131032,131224,131413,131599,131783,131964,132142,132318,132490,132661,132828,132993,133156,133316,133474,133629,133782,133933,134081,134227,134371,134513,134652
19,PL74,97155,97466,97774,98080,98383,98684,98981,99275,99568,99858,100145,100430,100712,100992,101269,101544,101816,102086,102354,102619,102881,103142,103399,103655,103908,104158,104407,104652,104896,105137,105376,105613,105847,106079,106309,106537,106762,106986,107207,107425,107642,107857,108069,108279,108487,108693,108897,109099,109299,109497,109692,109886,110078,110268,110455,110641,110825,111007,111187,111365,111542,111716,111889,112059,112228,112396,112561,112724,112886,113046,113205,113361,113516,113670,113821,113971,114119,114266,114411,114555,114696,114837,114976,115113,115248,115383,115515,115647,115776,115905,116031,116157,116281,116403,116525,116644,116763,116880,116996,117110,117223
20,PL75,75138,75425,75711,75994,76275,76554,76830,77103,77375,77644,77911,78176,78438,78698,78956,79212,79465,79716,79965,80212,80456,80698,80938,81176,81411,81645,81876,82105,82332,82557,82780,83000,83219,83435,83649,83862,84072,84280,84486,84690,84892,85093,85291,85487,85681,85873,86064,86252,86439,86623,86806,86987,87166,87343,87519,87692,87864,88034,88202,88369,88533,88696,88858,89017,89175,89331,89486,89639,89790,89940,90088,90234,90379,90522,90664,90804,90942,91080,91215,91349,91482,91613,91743,91871,91998,92123,92247,92370,92491,92611,92730,92847,92963,93077,93190,93302,93413,93523,93631,93738,93843
21,PL76,36834,36996,37157,37318,37479,37639,37797,37953,38108,38262,38415,38567,38717,38866,39015,39161,39307,39452,39595,39737,39878,40018,40156,40294,40430,40565,40699,40831,40963,41093,41222,41350,41477,41603,41728,41851,41973,42095,42215,42334,42452,42568,42684,42798,42912,43024,43135,43246,43355,43463,43570,43676,43781,43885,43987,44089,44190,44290,44388,44486,44583,44679,44774,44867,44960,45052,45143,45233,45322,45410,45497,45584,45669,45753,45837,45919,46001,46082,46162,46241,46319,46397,46473,46549,46624,46698,46771,46844,46916,46986,47057,47126,47194,47262,47329,47395,47461,47526,47590,47653,47715
22,PL77,116975,117229,117482,117733,117982,118229,118474,118717,118957,119196,119433,119667,119900,120131,120359,120586,120810,121033,121254,121473,121690,121905,122118,122329,122539,122746,122952,123156,123358,123558,123756,123953,124148,124341,124532,124722,124909,125096,125280,125463,125644,125823,126001,126177,126351,126524,126695,126865,127033,127199,127364,127527,127689,127849,128008,128165,128321,128475,128628,128779,128929,129077,129224,129370,129514,129657,129798,129938,130077,130214,130350,130484,130618,130750,130880,131010,131138,131265,131391,131515,131638,131760,131881,132000,132119,132236,132352,132467,132580,132693,132804,132915,133024,133132,133239,133345,133450,133553,133656,133758,133859
23,PL78,184181,184955,185725,186494,187262,188025,188782,189531,190273,191011,191745,192473,193195,193912,194623,195329,196029,196724,197414,198098,198777,199450,200118,200781,201438,202090,202737,203378,204014,204645,205270,205890,206505,207115,207719,208319,208913,209502,210086,210664,211238,211807,212370,212929,213482,214031,214575,215113,215647,216176,216700,217219,217734,218243,218748,219248,219744,220234,220720,221202,221679,222151,222619,223082,223541,223995,224445,224891,225332,225769,226202,226630,227054,227474,227889,228301,228708,229111,229510,229905,230296,230683,231067,231446,231821,232193,232560,232924,233284,233640,233993,234342,234687,235029,235367,235701,236032,236360,236684,237004,237321
24,PL79,40695,40808,40920,41031,41141,41250,41358,41465,41571,41676,41781,41884,41986,42087,42187,42286,42385,42482,42578,42674,42768,42862,42955,43046,43137,43227,43316,43404,43492,43578,43664,43748,43832,43915,43997,44078,44158,44238,44317,44395,44472,44548,44623,44698,44772,44845,44918,44989,45060,45130,45199,45268,45336,45403,45469,45535,45599,45664,45727,45790,45852,45913,45974,46034,46094,46152,46211,46268,46325,46381,46436,46491,46546,46599,46652,46705,46757,46808,46859,46909,46958,47007,47056,47104,47151,47198,47244,47290,47335,47379,47423,47467,47510,47553,47595,47636,47678,47718,47758,47798,47837
25,PL80,65862,66036,66209,66381,66552,66721,66889,67055,67220,67383,67546,67707,67866,68024,68181,68337,68491,68644,68795,68946,69095,69242,69389,69534,69678,69821,69962,70102,70241,70379,70515,70651,70785,70918,71050,71180,71310,71438,71565,71691,71816,71939,72062,72183,72303,72423,72541,72658,72774,72888,73002,73115,73227,73337,73447,73555,73663,73769,73875,73980,74083,74186,74287,74388,74487,74586,74684,74781,74877,74972,75066,75159,75251,75342,75433,75522,75611,75699,75786,75872,75957,76042,76125,76208,76290,76371,76452,76531,76610,76688,76765,76842,76917,76992,77066,77140,77212,77284,77356,77426,77496
26,PL81,40427,40625,40823,41021,41220,41418,41612,41805,41996,42186,42375,42562,42748,42933,43116,43297,43477,43656,43833,44009,44184,44357,44528,44698,44867,45034,45200,45365,45528,45689,45850,46008,46166,46322,46476,46630,46781,46932,47081,47229,47375,47520,47664,47806,47947,48087,48225,48362,48498,48633,48766,48898,49028,49157,49285,49412,49538,49662,49785,49907,50027,50147,50265,50382,50497,50612,50725,50837,50948,51058,51167,51274,51381,51486,51590,51693,51795,51896,51996,52095,52192,52289,52385,52479,52573,52665,52757,52847,52937,53025,53112,53199,53285,53369,53453,53535,53617,53698,53778,53857,53935
27,PL82,101520,102057,102590,103121,103651,104177,104698,105213,105725,106233,106737,107237,107734,108225,108713,109197,109677,110152,110624,111091,111555,112014,112469,112920,113367,113810,114249,114684,115114,115541,115964,116382,116797,117207,117613,118016,118414,118809,119199,119586,119969,120347,120722,121093,121460,121823,122183,122538,122890,123238,123582,123923,124259,124593,124922,125248,125570,125888,126203,126515,126823,127127,127428,127726,128020,128310,128597,128881,129162,129439,129713,129984,130251,130516,130777,131035,131290,131541,131790,132036,132278,132518,132755,132989,133220,133448,133673,133895,134115,134331,134546,134757,134965,135171,135375,135576,135774,135969,136163,136353,136541
28,PL83,171506,171960,172411,172861,173309,173753,174190,174623,175051,175474,175894,176310,176721,177128,177530,177929,178323,178713,179099,179481,179859,180232,180602,180968,181330,181688,182042,182393,182739,183082,183421,183756,184088,184416,184740,185061,185378,185692,186002,186309,186612,186912,187209,187502,187792,188079,188362,188642,188919,189193,189464,189731,189996,190257,190516,190771,191024,191273,191520,191764,192005,192243,192478,192711,192941,193168,193393,193615,193834,194051,194265,194476,194686,194892,195096,195298,195497,195694,195889,196081,196271,196458,196644,196827,197008,197187,197363,197538,197710,197880,198048,198214,198378,198541,198701,198859,199015,199169,199322,199472,199621
29,PL84,38380,38474,38567,38660,38752,38843,38933,39022,39111,39199,39287,39374,39460,39545,39630,39714,39797,39880,39962,40043,40123,40203,40283,40361,40439,40517,40593,40669,40745,40819,40894,40967,41040,41112,41184,41255,41325,41395,41464,41533,41601,41668,41735,41801,41867,41932,41997,42061,42124,42187,42249,42311,42372,42433,42493,42552,42611,42670,42728,42785,42842,42898,42954,43010,43064,43119,43173,43226,43279,43331,43383,43435,43486,43536,43586,43636,43685,43733,43781,43829,43876,43923,43970,44016,44061,44106,44151,44195,44239,44282,44325,44368,44410,44452,44493,44534,44575,44615,44655,44694,44733
30,PL85,66633,66978,67320,67663,68004,68341,68674,69003,69330,69655,69977,70297,70613,70926,71236,71544,71849,72151,72450,72746,73039,73330,73618,73902,74184,74464,74740,75013,75284,75552,75817,76080,76339,76596,76850,77102,77350,77596,77840,78080,78318,78554,78786,79016,79244,79469,79691,79911,80128,80342,80555,80764,80971,81176,81378,81578,81776,81971,82163,82354,82542,82727,82911,83092,83271,83447,83622,83794,83964,84132,84298,84461,84623,84782,84939,85095,85248,85399,85549,85696,85842,85985,86127,86266,86404,86540,86675,86807,86938,87067,87194,87319,87443,87565,87685,87804,87921,88036,88150,88262,88373
31,PL86,152699,153241,153780,154315,154849,155379,155901,156417,156927,157434,157935,158432,158924,159410,159891,160367,160839,161306,161767,162224,162677,163124,163566,164004,164438,164866,165290,165709,166124,166534,166940,167341,167738,168130,168518,168902,169281,169656,170027,170393,170756,171114,171468,171818,172164,172506,172844,173178,173508,173834,174156,174475,174790,175101,175408,175712,176011,176308,176601,176890,177176,177458,177737,178012,178284,178553,178818,179080,179339,179594,179847,180096,180342,180585,180825,181062,181296,181527,181756,181981,182203,182423,182640,182854,183065,183273,183479,183682,183883,184081,184277,184469,184660,184848,185033,185216,185397,185575,185751,185925,186096
