forecast_date,target,target_end_date,location,type,quantile,value
2022-03-13,1 wk ahead inc case,2022-03-19,AT,quantile,0.010,0
2022-03-13,1 wk ahead inc case,2022-03-19,BE,quantile,0.010,0
2022-03-13,1 wk ahead inc case,2022-03-19,BG,quantile,0.010,5016
2022-03-13,1 wk ahead inc case,2022-03-19,HR,quantile,0.010,8110
2022-03-13,1 wk ahead inc case,2022-03-19,CY,quantile,0.010,6927
2022-03-13,1 wk ahead inc case,2022-03-19,CZ,quantile,0.010,34470
2022-03-13,1 wk ahead inc case,2022-03-19,DK,quantile,0.010,0
2022-03-13,1 wk ahead inc case,2022-03-19,EE,quantile,0.010,0
2022-03-13,1 wk ahead inc case,2022-03-19,FI,quantile,0.010,77695
2022-03-13,1 wk ahead inc case,2022-03-19,FR,quantile,0.010,0
2022-03-13,1 wk ahead inc case,2022-03-19,DE,quantile,0.010,485154
2022-03-13,1 wk ahead inc case,2022-03-19,GR,quantile,0.010,35872
2022-03-13,1 wk ahead inc case,2022-03-19,HU,quantile,0.010,1332
2022-03-13,1 wk ahead inc case,2022-03-19,IS,quantile,0.010,0
2022-03-13,1 wk ahead inc case,2022-03-19,IE,quantile,0.010,0
2022-03-13,1 wk ahead inc case,2022-03-19,IT,quantile,0.010,55398
2022-03-13,1 wk ahead inc case,2022-03-19,LV,quantile,0.010,0
2022-03-13,1 wk ahead inc case,2022-03-19,LI,quantile,0.010,0
2022-03-13,1 wk ahead inc case,2022-03-19,LT,quantile,0.010,15903
2022-03-13,1 wk ahead inc case,2022-03-19,LU,quantile,0.010,0
2022-03-13,1 wk ahead inc case,2022-03-19,MT,quantile,0.010,472
2022-03-13,1 wk ahead inc case,2022-03-19,NL,quantile,0.010,0
2022-03-13,1 wk ahead inc case,2022-03-19,NO,quantile,0.010,0
2022-03-13,1 wk ahead inc case,2022-03-19,PL,quantile,0.010,59034
2022-03-13,1 wk ahead inc case,2022-03-19,PT,quantile,0.010,0
2022-03-13,1 wk ahead inc case,2022-03-19,RO,quantile,0.010,0
2022-03-13,1 wk ahead inc case,2022-03-19,SK,quantile,0.010,0
2022-03-13,1 wk ahead inc case,2022-03-19,SI,quantile,0.010,0
2022-03-13,1 wk ahead inc case,2022-03-19,ES,quantile,0.010,12090
2022-03-13,1 wk ahead inc case,2022-03-19,SE,quantile,0.010,0
2022-03-13,1 wk ahead inc case,2022-03-19,CH,quantile,0.010,0
2022-03-13,1 wk ahead inc case,2022-03-19,GB,quantile,0.010,0
2022-03-13,2 wk ahead inc case,2022-03-26,AT,quantile,0.010,0
2022-03-13,2 wk ahead inc case,2022-03-26,BE,quantile,0.010,0
2022-03-13,2 wk ahead inc case,2022-03-26,BG,quantile,0.010,3320
2022-03-13,2 wk ahead inc case,2022-03-26,HR,quantile,0.010,9153
2022-03-13,2 wk ahead inc case,2022-03-26,CY,quantile,0.010,2685
2022-03-13,2 wk ahead inc case,2022-03-26,CZ,quantile,0.010,27067
2022-03-13,2 wk ahead inc case,2022-03-26,DK,quantile,0.010,0
2022-03-13,2 wk ahead inc case,2022-03-26,EE,quantile,0.010,0
2022-03-13,2 wk ahead inc case,2022-03-26,FI,quantile,0.010,82136
2022-03-13,2 wk ahead inc case,2022-03-26,FR,quantile,0.010,0
2022-03-13,2 wk ahead inc case,2022-03-26,DE,quantile,0.010,312092
2022-03-13,2 wk ahead inc case,2022-03-26,GR,quantile,0.010,22127
2022-03-13,2 wk ahead inc case,2022-03-26,HU,quantile,0.010,0
2022-03-13,2 wk ahead inc case,2022-03-26,IS,quantile,0.010,0
2022-03-13,2 wk ahead inc case,2022-03-26,IE,quantile,0.010,0
2022-03-13,2 wk ahead inc case,2022-03-26,IT,quantile,0.010,26379
2022-03-13,2 wk ahead inc case,2022-03-26,LV,quantile,0.010,0
2022-03-13,2 wk ahead inc case,2022-03-26,LI,quantile,0.010,0
2022-03-13,2 wk ahead inc case,2022-03-26,LT,quantile,0.010,11669
2022-03-13,2 wk ahead inc case,2022-03-26,LU,quantile,0.010,0
2022-03-13,2 wk ahead inc case,2022-03-26,MT,quantile,0.010,806
2022-03-13,2 wk ahead inc case,2022-03-26,NL,quantile,0.010,0
2022-03-13,2 wk ahead inc case,2022-03-26,NO,quantile,0.010,0
2022-03-13,2 wk ahead inc case,2022-03-26,PL,quantile,0.010,58952
2022-03-13,2 wk ahead inc case,2022-03-26,PT,quantile,0.010,0
2022-03-13,2 wk ahead inc case,2022-03-26,RO,quantile,0.010,0
2022-03-13,2 wk ahead inc case,2022-03-26,SK,quantile,0.010,0
2022-03-13,2 wk ahead inc case,2022-03-26,SI,quantile,0.010,0
2022-03-13,2 wk ahead inc case,2022-03-26,ES,quantile,0.010,1405
2022-03-13,2 wk ahead inc case,2022-03-26,SE,quantile,0.010,0
2022-03-13,2 wk ahead inc case,2022-03-26,CH,quantile,0.010,0
2022-03-13,2 wk ahead inc case,2022-03-26,GB,quantile,0.010,0
2022-03-13,3 wk ahead inc case,2022-04-02,AT,quantile,0.010,0
2022-03-13,3 wk ahead inc case,2022-04-02,BE,quantile,0.010,0
2022-03-13,3 wk ahead inc case,2022-04-02,BG,quantile,0.010,1907
2022-03-13,3 wk ahead inc case,2022-04-02,HR,quantile,0.010,10928
2022-03-13,3 wk ahead inc case,2022-04-02,CY,quantile,0.010,1091
2022-03-13,3 wk ahead inc case,2022-04-02,CZ,quantile,0.010,23497
2022-03-13,3 wk ahead inc case,2022-04-02,DK,quantile,0.010,0
2022-03-13,3 wk ahead inc case,2022-04-02,EE,quantile,0.010,0
2022-03-13,3 wk ahead inc case,2022-04-02,FI,quantile,0.010,72919
2022-03-13,3 wk ahead inc case,2022-04-02,FR,quantile,0.010,0
2022-03-13,3 wk ahead inc case,2022-04-02,DE,quantile,0.010,170502
2022-03-13,3 wk ahead inc case,2022-04-02,GR,quantile,0.010,11336
2022-03-13,3 wk ahead inc case,2022-04-02,HU,quantile,0.010,0
2022-03-13,3 wk ahead inc case,2022-04-02,IS,quantile,0.010,0
2022-03-13,3 wk ahead inc case,2022-04-02,IE,quantile,0.010,0
2022-03-13,3 wk ahead inc case,2022-04-02,IT,quantile,0.010,19626
2022-03-13,3 wk ahead inc case,2022-04-02,LV,quantile,0.010,0
2022-03-13,3 wk ahead inc case,2022-04-02,LI,quantile,0.010,0
2022-03-13,3 wk ahead inc case,2022-04-02,LT,quantile,0.010,7723
2022-03-13,3 wk ahead inc case,2022-04-02,LU,quantile,0.010,0
2022-03-13,3 wk ahead inc case,2022-04-02,MT,quantile,0.010,1152
2022-03-13,3 wk ahead inc case,2022-04-02,NL,quantile,0.010,0
2022-03-13,3 wk ahead inc case,2022-04-02,NO,quantile,0.010,0
2022-03-13,3 wk ahead inc case,2022-04-02,PL,quantile,0.010,62572
2022-03-13,3 wk ahead inc case,2022-04-02,PT,quantile,0.010,0
2022-03-13,3 wk ahead inc case,2022-04-02,RO,quantile,0.010,0
2022-03-13,3 wk ahead inc case,2022-04-02,SK,quantile,0.010,0
2022-03-13,3 wk ahead inc case,2022-04-02,SI,quantile,0.010,0
2022-03-13,3 wk ahead inc case,2022-04-02,ES,quantile,0.010,133
2022-03-13,3 wk ahead inc case,2022-04-02,SE,quantile,0.010,0
2022-03-13,3 wk ahead inc case,2022-04-02,CH,quantile,0.010,0
2022-03-13,3 wk ahead inc case,2022-04-02,GB,quantile,0.010,0
2022-03-13,4 wk ahead inc case,2022-04-09,AT,quantile,0.010,0
2022-03-13,4 wk ahead inc case,2022-04-09,BE,quantile,0.010,0
2022-03-13,4 wk ahead inc case,2022-04-09,BG,quantile,0.010,824
2022-03-13,4 wk ahead inc case,2022-04-09,HR,quantile,0.010,12479
2022-03-13,4 wk ahead inc case,2022-04-09,CY,quantile,0.010,550
2022-03-13,4 wk ahead inc case,2022-04-09,CZ,quantile,0.010,23938
2022-03-13,4 wk ahead inc case,2022-04-09,DK,quantile,0.010,0
2022-03-13,4 wk ahead inc case,2022-04-09,EE,quantile,0.010,0
2022-03-13,4 wk ahead inc case,2022-04-09,FI,quantile,0.010,54530
2022-03-13,4 wk ahead inc case,2022-04-09,FR,quantile,0.010,0
2022-03-13,4 wk ahead inc case,2022-04-09,DE,quantile,0.010,112623
2022-03-13,4 wk ahead inc case,2022-04-09,GR,quantile,0.010,7560
