place,week_ahead,quantile,value
Washington,1,point,31.1751703143857
Washington,1,0.01,9.66631422207865
Washington,1,0.025,9.66631422207865
Washington,1,0.05,9.6663142221314
Washington,1,0.1,9.66632833754556
Washington,1,0.15,9.66632833757285
Washington,1,0.2,14.0320434412579
Washington,1,0.25,21.1239355480102
Washington,1,0.3,21.1239355481757
Washington,1,0.35,21.1239804912639
Washington,1,0.4,23.3367128249347
Washington,1,0.45,25.5494451585419
Washington,1,0.5,25.5494999093062
Washington,1,0.55,25.5494999093589
Washington,1,0.6,32.1396358488528
Washington,1,0.65,44.0391781997678
Washington,1,0.7,44.0391782002007
Washington,1,0.75,44.0392847986441
Washington,1,0.8,49.7680421622617
Washington,1,0.85,55.4967995256466
Washington,1,0.9,55.4969369522332
Washington,1,0.95,55.4969369523315
Washington,1,0.975,55.4969369526789
Washington,1,0.99,63.532492991707
Washington,2,point,24.3232947243283
Washington,2,0.01,3.82347454450828
Washington,2,0.025,10.5368611578928
Washington,2,0.05,13.148367846572
Washington,2,0.1,13.1483678466684
Washington,2,0.15,13.1483679688972
Washington,2,0.2,13.1483679689773
Washington,2,0.25,19.0216512890911
Washington,2,0.3,19.0216512890966
Washington,2,0.35,19.0216781280542
Washington,2,0.4,20.5291441242052
Washington,2,0.45,22.0366101203799
Washington,2,0.5,22.0366450481852
Washington,2,0.55,22.0366450482034
Washington,2,0.6,25.2877602587954
Washington,2,0.65,30.7682181739729
Washington,2,0.7,30.7682181740183
Washington,2,0.75,30.7682984462535
Washington,2,0.8,33.7049000313245
Washington,2,0.85,36.6415016164137
Washington,2,0.9,36.6416086052868
Washington,2,0.95,36.6416086053487
Washington,2,0.975,36.6416086054232
Washington,2,0.99,56.6806174016496
Washington,3,point,30.1609885077058
Washington,3,0.01,9.66116832788575
Washington,3,0.025,15.473575414022
Washington,3,0.05,15.4735754141038
Washington,3,0.1,15.473575414122
Washington,3,0.15,15.4735757773451
Washington,3,0.2,15.9240653593177
Washington,3,0.25,23.2106325548484
Washington,3,0.3,23.2106325548484
Washington,3,0.35,23.2106603186039
Washington,3,0.4,25.1123578852439
Washington,3,0.45,27.0140554518894
Washington,3,0.5,27.0140914032872
Washington,3,0.55,27.0140914032927
Washington,3,0.6,31.1254540421728
Washington,3,0.65,38.6847468363376
Washington,3,0.7,38.6847468364394
Washington,3,0.75,38.6848294011234
Washington,3,0.8,42.5533166891146
Washington,3,0.85,46.4218039770803
Washington,3,0.9,46.4219139423258
Washington,3,0.95,46.421913942384
Washington,3,0.975,46.4219139425149
Washington,3,0.99,62.518311185027
Washington,4,point,24.0429876763566
Washington,4,0.01,3.54316749653657
Washington,4,0.025,10.2565541099211
Washington,4,0.05,11.2418475588593
Washington,4,0.1,11.2985040217136
Washington,4,0.15,11.3141328195784
Washington,4,0.2,11.3333422808137
Washington,4,0.25,17.9863337223519
Washington,4,0.3,18.0422749375412
Washington,4,0.35,18.0739293211523
Washington,4,0.4,19.5649156483978
Washington,4,0.45,21.1019311892214
Washington,4,0.5,21.1623964628743
Washington,4,0.55,21.1956237304116
Washington,4,0.6,25.0074532108236
Washington,4,0.65,31.4338735918172
Washington,4,0.7,31.5179899540562
Washington,4,0.75,31.5655256523023
Washington,4,0.8,34.8333145873175
Washington,4,0.85,38.1718771662795
Washington,4,0.9,38.2644978328808
Washington,4,0.95,38.315313188667
Washington,4,0.975,38.3290924515641
Washington,4,0.99,56.4003103536779
Washington,5,point,17.6797246975786
Washington,5,0.01,0
Washington,5,0.025,3.89329113114306
Washington,5,0.05,8.09714249759963
Washington,5,0.1,8.41836459843762
Washington,5,0.15,8.49642700535469
Washington,5,0.2,8.58724020661066
Washington,5,0.25,13.0205735461373
Washington,5,0.3,13.3733305405167
Washington,5,0.35,13.5270990796098
Washington,5,0.4,14.304161183617
Washington,5,0.45,15.3151802552784
Washington,5,0.5,15.7076596636562
Washington,5,0.55,15.866066585666
Washington,5,0.6,18.6441902320456
Washington,5,0.65,22.6788930755079
Washington,5,0.7,23.2213796399883
Washington,5,0.75,23.4597514939883
Washington,5,0.8,25.3403994911214
