place,week_ahead,quantile,value
Washington,1,point,25850.2313935206
Washington,1,0.025,15060.8195968264
Washington,1,0.1,23712.2321865057
Washington,1,0.25,24244.6409673081
Washington,1,0.5,25218.3106973529
Washington,1,0.75,27851.0959268545
Washington,1,0.9,29058.3233818764
Washington,1,0.975,37105.8734144724
Washington,2,point,17122.5832861275
Washington,2,0.025,5794.45735368701
Washington,2,0.1,13509.5187651224
Washington,2,0.25,14324.7863984946
Washington,2,0.5,15626.4191190602
Washington,2,0.75,20889.4501022687
Washington,2,0.9,22490.5117347837
Washington,2,0.975,29394.6649547714
Washington,3,point,12174.5237784722
Washington,3,0.025,441.31599132749
Washington,3,0.1,7371.8773747412
Washington,3,0.25,8582.68078855751
Washington,3,0.5,10024.9739313076
Washington,3,0.75,17452.4495542434
Washington,3,0.9,19776.3708840887
Washington,3,0.975,25536.2036168968
Washington,4,point,9926.06932008204
Washington,4,0.025,0
Washington,4,0.1,4122.88192862417
Washington,4,0.25,5047.19828928588
Washington,4,0.5,7348.58495140017
Washington,4,0.75,16491.0284249939
Washington,4,0.9,19716.5268665596
Washington,4,0.975,24483.6120317243
Washington,5,point,9200.18811494727
Washington,5,0.025,0
Washington,5,0.1,2382.97962594426
Washington,5,0.25,3031.0600397219
Washington,5,0.5,6060.58200049435
Washington,5,0.75,16981.0007732878
Washington,5,0.9,21775.8607257757
Washington,5,0.975,24416.6881149473
Washington,6,point,9406.18894237338
Washington,6,0.025,0
Washington,6,0.1,1404.80124917882
Washington,6,0.25,1843.58950978913
Washington,6,0.5,5648.26834248577
Washington,6,0.75,18456.4689001297
Washington,6,0.9,24622.6889423734
Washington,6,0.975,27512.728402442
Washington,7,point,10255.8717713146
Washington,7,0.025,0
Washington,7,0.1,845.901668306347
Washington,7,0.25,1170.31205959921
Washington,7,0.5,5836.39986590284
Washington,7,0.75,19819.5797304758
Washington,7,0.9,26365.9427442284
Washington,7,0.975,33270.5607483157
Illinois,1,point,15590.3207795114
Illinois,1,0.025,5417.18025778698
Illinois,1,0.1,14805.259173396
Illinois,1,0.25,15011.2413589945
Illinois,1,0.5,15665.5382376874
Illinois,1,0.75,16037.7952884356
Illinois,1,0.9,16217.6713723531
Illinois,1,0.975,25708.4252872482
Illinois,2,point,8560.29128559915
Illinois,2,0.025,0
Illinois,2,0.1,7806.68515847949
Illinois,2,0.25,8038.75286669983
Illinois,2,0.5,8640.26242983225
Illinois,2,0.75,8987.70141360536
Illinois,2,0.9,9183.3253447935
Illinois,2,0.975,18704.9842479679
Illinois,3,point,4567.97121037175
Illinois,3,0.025,0
Illinois,3,0.1,4018.36940985033
Illinois,3,0.25,4248.85193462158
Illinois,3,0.5,4585.73737805686
Illinois,3,0.75,4893.63476148387
Illinois,3,0.9,5061.31840464752
Illinois,3,0.975,14681.5306215087
Illinois,4,point,2533.01059276732
Illinois,4,0.025,0
Illinois,4,0.1,2160.84419627534
Illinois,4,0.25,2343.29812374897
Illinois,4,0.5,2520.44703370868
Illinois,4,0.75,2751.29192400211
Illinois,4,0.9,2882.9284196482
Illinois,4,0.975,12599.6107188718
Illinois,5,point,1461.87139933146
Illinois,5,0.025,0
Illinois,5,0.1,1203.20515151881
Illinois,5,0.25,1329.35772421863
Illinois,5,0.5,1467.84723559115
Illinois,5,0.75,1588.33054583753
Illinois,5,0.9,1694.93077873718
Illinois,5,0.975,11487.0674190469
Illinois,6,point,877.918178517449
Illinois,6,0.025,0
Illinois,6,0.1,688.404971420299
Illinois,6,0.25,769.938154055737
Illinois,6,0.5,871.584483080776
Illinois,6,0.75,960.873712970875
Illinois,6,0.9,1074.0118409507
Illinois,6,0.975,10871.7237738741
Illinois,7,point,547.607570166506
Illinois,7,0.025,0
Illinois,7,0.1,402.468707706314
Illinois,7,0.25,480.550180940889
Illinois,7,0.5,542.904605066637
Illinois,7,0.75,610.959654932842
Illinois,7,0.9,699.934419185854
Illinois,7,0.975,10519.0289573397
California,1,point,115455.235635579
California,1,0.025,74021.7028923084
California,1,0.1,106726.497931483
California,1,0.25,108967.663364559
California,1,0.5,111369.77360402
California,1,0.75,125541.015842633
California,1,0.9,128867.941352814
California,1,0.975,158879.231948486
California,2,point,74256.9258921832
California,2,0.025,30654.8730124509
California,2,0.1,60987.5351158701
California,2,0.25,62830.116762571
California,2,0.5,65658.2566289306
California,2,0.75,93074.2587248143
California,2,0.9,98979.4739695532
California,2,0.975,122028.922671976
California,3,point,51181.9727137275
California,3,0.025,5648.69416863059
California,3,0.1,32328.7744530942
California,3,0.25,34656.0394257922
California,3,0.5,38725.1350317243
California,3,0.75,76619.4663567375
California,3,0.9,86289.80088322
California,3,0.975,103162.517408375
California,4,point,40499.6230872823
California,4,0.025,0
California,4,0.1,17055.7677620588
California,4,0.25,18726.8257151935
California,4,0.5,25909.1605915194
California,4,0.75,70642.8741649576
California,4,0.9,84967.6080892677
California,4,0.975,96419.4034894586
California,5,point,36171.8753570314
California,5,0.025,0
California,5,0.1,9080.86996013373
California,5,0.25,10353.0886253286
California,5,0.5,19797.8962066593
California,5,0.75,69076.4096601624
California,5,0.9,89140.6110226618
California,5,0.975,94876.8753570314
California,6,point,35129.11957187
California,6,0.025,0
California,6,0.1,4881.93756071012
California,6,0.25,5742.42530077696
California,6,0.5,16973.2467438625
California,6,0.75,70243.8633086551
California,6,0.9,93834.11957187
California,6,0.975,101983.909015346
California,7,point,35744.8972795888
California,7,0.025,0
California,7,0.1,2572.74058832247
California,7,0.25,3146.20533063635
California,7,0.5,16007.7494403115
California,7,0.75,73364.2071015015
California,7,0.9,99743.8299307682
California,7,0.975,113189.500990882
Arizona,1,point,20873.5490792071
Arizona,1,0.025,9961.66081444638
Arizona,1,0.1,19905.7331112734
Arizona,1,0.25,20203.2583845886
Arizona,1,0.5,20859.6969639907
Arizona,1,0.75,21592.9803840753
Arizona,1,0.9,21898.6408928501
Arizona,1,0.975,31789.7257887869
Arizona,2,point,13442.822397753
Arizona,2,0.025,2291.36347540533
Arizona,2,0.1,11847.3206775147
Arizona,2,0.25,12188.226973867
Arizona,2,0.5,13390.8949080901
Arizona,2,0.75,14728.5983960328
Arizona,2,0.9,15165.7304648376
Arizona,2,0.975,24671.193462014
Arizona,3,point,8866.24196285946
Arizona,3,0.025,0
Arizona,3,0.1,6786.53427543882
Arizona,3,0.25,7115.98653064668
Arizona,3,0.5,8691.85830719036
