id,Country,2022-02-12,2022-02-13,2022-02-14,2022-02-15,2022-02-16,2022-02-17,2022-02-18,2022-02-19,2022-02-20,2022-02-21,2022-02-22,2022-02-23,2022-02-24,2022-02-25,2022-02-26,2022-02-27,2022-02-28,2022-03-01,2022-03-02,2022-03-03,2022-03-04,2022-03-05,2022-03-06,2022-03-07,2022-03-08,2022-03-09,2022-03-10,2022-03-11,2022-03-12,2022-03-13,2022-03-14,2022-03-15,2022-03-16,2022-03-17,2022-03-18,2022-03-19,2022-03-20,2022-03-21,2022-03-22,2022-03-23,2022-03-24,2022-03-25,2022-03-26,2022-03-27,2022-03-28,2022-03-29,2022-03-30,2022-03-31,2022-04-01,2022-04-02,2022-04-03,2022-04-04,2022-04-05,2022-04-06,2022-04-07,2022-04-08,2022-04-09,2022-04-10,2022-04-11,2022-04-12,2022-04-13,2022-04-14,2022-04-15,2022-04-16,2022-04-17,2022-04-18,2022-04-19,2022-04-20,2022-04-21,2022-04-22,2022-04-23,2022-04-24,2022-04-25,2022-04-26,2022-04-27,2022-04-28,2022-04-29,2022-04-30,2022-05-01,2022-05-02,2022-05-03,2022-05-04,2022-05-05,2022-05-06,2022-05-07,2022-05-08,2022-05-09,2022-05-10,2022-05-11,2022-05-12,2022-05-13,2022-05-14,2022-05-15,2022-05-16,2022-05-17,2022-05-18,2022-05-19,2022-05-20,2022-05-21,2022-05-22,2022-05-23
0,"Washington",1410596,1415852,1420451,1424953,1429351,1433667,1437801,1441772,1445599,1449291,1452866,1456342,1459735,1463055,1466315,1469525,1472696,1475837,1478959,1482069,1485174,1488322,1491491,1494685,1497910,1501174,1504483,1507845,1511266,1514751,1518307,1521939,1525654,1529459,1533361,1537365,1541477,1545704,1550051,1554524,1559134,1563886,1568787,1573844,1579063,1584451,1590015,1595766,1601713,1607863,1614223,1620799,1627601,1634635,1641915,1649452,1657251,1665321,1673669,1682303,1691229,1700466,1710020,1719899,1730109,1740656,1751545,1762782,1774384,1786356,1798702,1811424,1824525,1838004,1851861,1866113,1880757,1895789,1911206,1927003,1943172,1959705,1976611,1993877,2011492,2029441,2047710,2066281,2085137,2104272,2123664,2143291,2163128,2183151,2203334,2223651,2244084,2264604,2285154,2305738,2326374
1,"Illinois",2987502,2990851,2993545,2996136,2998623,3001015,3003210,3005225,3007073,3008765,3010312,3011730,3013033,3014230,3015330,3016341,3017273,3018131,3018924,3019655,3020329,3020952,3021529,3022062,3022557,3023017,3023443,3023838,3024205,3024547,3024865,3025162,3025440,3025698,3025940,3026165,3026377,3026574,3026760,3026935,3027098,3027252,3027397,3027533,3027661,3027782,3027896,3028005,3028107,3028203,3028295,3028381,3028464,3028542,3028616,3028687,3028754,3028818,3028880,3028938,3028994,3029047,3029098,3029147,3029194,3029239,3029282,3029324,3029364,3029402,3029439,3029475,3029509,3029542,3029574,3029605,3029635,3029664,3029692,3029720,3029746,3029772,3029797,3029821,3029845,3029868,3029891,3029913,3029935,3029956,3029977,3029997,3030017,3030037,3030056,3030075,3030093,3030112,3030130,3030148,3030166
2,"California",8804417,8827959,8848369,8868252,8887602,8906561,8924629,8941895,8958441,8974333,8989652,9004491,9018908,9032956,9046687,9060145,9073371,9086406,9099292,9112067,9124764,9137408,9150184,9162993,9175841,9188748,9201741,9214839,9228057,9241408,9254905,9268559,9282381,9296399,9310624,9325065,9339730,9354627,9369764,9385147,9400806,9416749,9432983,9449515,9466353,9483504,9500975,9518795,9536975,9555521,9574445,9593754,9613458,9633566,9654107,9675092,9696534,9718443,9740833,9763715,9787102,9811021,9835484,9860507,9886105,9912292,9939085,9966500,9994568,10023306,10052734,10082870,10113733,10145342,10177719,10210898,10244902,10279751,10315468,10352076,10389596,10428051,10467489,10507936,10549420,10591968,10635610,10680373,10726287,10773394,10821718,10871283,10922113,10974230,11027656,11082411,11138551,11196092,11254275,11313148,11372787
3,"Arizona",1946086,1950234,1953736,1957142,1960454,1963676,1966712,1969577,1972286,1974847,1977270,1979570,1981760,1983857,1985864,1987791,1989643,1991430,1993159,1994834,1996462,1998047,1999596,2001113,2002603,2004068,2005514,2006943,2008358,2009764,2011162,2012556,2013948,2015340,2016736,2018137,2019545,2020962,2022390,2023831,2025287,2026760,2028252,2029764,2031298,2032855,2034438,2036048,2037687,2039358,2041063,2042803,2044580,2046398,2048257,2050161,2052111,2054110,2056160,2058264,2060425,2062644,2064926,2067273,2069688,2072173,2074732,2077368,2080085,2082887,2085777,2088759,2091837,2095013,2098293,2101683,2105185,2108806,2112549,2116420,2120423,2124563,2128848,2133283,2137874,2142625,2147542,2152632,2157899,2163352,2168998,2174840,2180883,2187132,2193590,2200261,2207157,2214283,2221518,2228867,2236337
4,"Massachusetts",1648656,1650803,1652667,1654489,1656270,1658015,1659684,1661288,1662837,1664336,1665796,1667225,1668631,1670021,1671402,1672784,1674175,1675577,1676997,1678443,1679921,1681438,1682998,1684609,1686276,1688006,1689805,1691682,1693643,1695695,1697845,1700102,1702474,1704972,1707606,1710385,1713319,1716419,1719696,1723163,1726835,1730729,1734857,1739235,1743880,1748809,1754039,1759598,1765507,1771789,1778465,1785561,1793102,1801115,1809643,1818716,1828366,1838629,1849537,1861128,1873438,1886530,1900446,1915229,1930921,1947568,1965213,1983899,2003713,2024702,2046911,2070385,2095164,2121286,2148785,2177763,2208252,2240274,2273847,2308981,2345675,2383920,2423804,2465304,2508383,2552991,2599067,2646536,2695310,2745416,2796742,2849162,2902542,2956737,3011596,3066962,3122770,3178847,3234998,3291231,3347604
5,"Wisconsin",1553551,1555584,1557277,1558912,1560488,1562009,1563419,1564725,1565936,1567055,1568088,1569046,1569936,1570762,1571530,1572244,1572909,1573529,1574108,1574648,1575152,1575623,1576064,1576478,1576866,1577230,1577572,1577893,1578196,1578480,1578749,1579002,1579242,1579468,1579682,1579884,1580076,1580258,1580431,1580595,1580752,1580900,1581041,1581176,1581305,1581428,1581545,1581658,1581765,1581868,1581967,1582061,1582152,1582240,1582324,1582404,1582482,1582557,1582630,1582700,1582767,1582833,1582896,1582957,1583016,1583074,1583130,1583184,1583237,1583288,1583338,1583387,1583434,1583481,1583526,1583570,1583614,1583656,1583697,1583738,1583778,1583817,1583855,1583892,1583929,1583966,1584001,1584037,1584072,1584106,1584140,1584174,1584207,1584240,1584272,1584305,1584337,1584369,1584400,1584432,1584463
6,"Texas",6509857,6523300,6534863,6546137,6557119,6567856,6578059,6587782,6597065,6605938,6614439,6622618,6630511,6638153,6645577,6652813,6659887,6666828,6673664,6680417,6687111,6693767,6700408,6707055,6713727,6720444,6727226,6734092,6741061,6748150,6755376,6762757,6770309,6778057,6786016,6794206,6802641,6811339,6820317,6829590,6839190,6849135,6859443,6870131,6881219,6892722,6904659,6917071,6929978,6943403,6957370,6971901,6987021,7002752,7019138,7036204,7053974,7072475,7091731,7111767,7132608,7154303,7176874,7200344,7224734,7250064,7276350,7303607,7331887,7361201,7391559,7422965,7455422,7488926,7523473,7559099,7595790,7633527,7672285,7712035,7752742,7794366,7836914,7880334,7924567,7969548,8015210,8061480,8108280,8155576,8203266,8251247,8299410,8347645,8395846,8443908,8491797,8539423,8586864,8634142,8681319
7,"Nebraska",450661,451220,451672,452108,452528,452932,453304,453647,453964,454255,454522,454768,454994,455203,455395,455573,455737,455888,456028,456158,456277,456388,456490,456585,456674,456756,456831,456902,456967,457028,457085,457138,457187,457233,457276,457316,457353,457388,457420,457450,457479,457506,457530,457554,457576,457596,457616,457634,457651,457667,457682,457696,457709,457722,457734,457745,457756,457766,457775,457784,457792,457800,457807,457814,457821,457827,457833,457839,457844,457850,457855,457859,457864,457868,457872,457876,457880,457883,457887,457890,457893,457896,457899,457902,457905,457907,457910,457912,457914,457917,457919,457921,457923,457925,457926,457928,457930,457932,457933,457935,457936
8,"Utah",910900,912334,913514,914653,915750,916807,917782,918681,919510,920271,920969,921609,922198,922739,923235,923691,924109,924492,924844,925167,925463,925734,925982,926209,926418,926609,926783,926943,927090,927224,927346,927458,927561,927655,927741,927819,927891,927956,928016,928071,928121,928166,928208,928246,928281,928312,928341,928368,928392,928414,928434,928453,928470,928485,928499,928512,928524,928535,928544,928553,928562,928569,928576,928582,928588,928594,928598,928603,928607,928611,928614,928617,928620,928623,928625,928627,928630,928631,928633,928635,928636,928638,928639,928640,928641,928642,928643,928644,928644,928645,928646,928646,928647,928647,928648,928648,928649,928649,928649,928649,928649
9,"Oregon",674500,676963,679092,681167,683186,685151,687007,688761,690416,691977,693448,694836,696147,697386,698557,699664,700711,701702,702641,703538,704388,705195,705962,706691,707384,708044,708671,709269,709838,710381,710898,711392,711864,712315,712746,713158,713552,713929,714291,714638,714970,715289,715595,715889,716171,716443,716704,716956,717198,717431,717656,717873,718083,718285,718481,718670,718852,719029,719200,719366,719526,719682,719833,719980,720122,720261,720395,720526,720653,720777,720898,721015,721130,721242,721351,721458,721562,721664,721763,721860,721956,722049,722140,722230,722317,722403,722488,722571,722652,722732,722810,722887,722963,723038,723112,723184,723256,723326,723397,723466,723535
