place,week_ahead,quantile,value
Washington,1,point,55.8346150408328
Washington,1,0.01,50.2409992122161
Washington,1,0.025,50.6834376765295
Washington,1,0.05,53.7805069267237
Washington,1,0.1,55.8346150408306
Washington,1,0.15,55.8346150408306
Washington,1,0.2,55.8346150408306
Washington,1,0.25,55.8346150408306
Washington,1,0.3,55.8346150408306
Washington,1,0.35,55.8346150408306
Washington,1,0.4,55.8346150408306
Washington,1,0.45,55.8346150408306
Washington,1,0.5,55.8346150408306
Washington,1,0.55,55.8346150408306
Washington,1,0.6,55.8346150408306
Washington,1,0.65,55.8346150408306
Washington,1,0.7,55.8346150408361
Washington,1,0.75,55.8346150408365
Washington,1,0.8,55.8346150408379
Washington,1,0.85,55.8346150408379
Washington,1,0.9,55.8346150408379
Washington,1,0.95,57.7409992122161
Washington,1,0.975,61.9909992122179
Washington,1,0.99,62.598142069361
Washington,2,point,53.9535166045209
Washington,2,0.01,48.3599007759042
Washington,2,0.025,48.8023392402176
Washington,2,0.05,51.8994084904118
Washington,2,0.1,53.9535166045207
Washington,2,0.15,53.9535166045207
Washington,2,0.2,53.9535166045207
Washington,2,0.25,53.9535166045207
Washington,2,0.3,53.9535166045207
Washington,2,0.35,53.9535166045207
Washington,2,0.4,53.9535166045207
Washington,2,0.45,53.9535166045207
Washington,2,0.5,53.9535166045207
Washington,2,0.55,53.9535166045207
Washington,2,0.6,53.9535166045207
Washington,2,0.65,53.9535166045207
Washington,2,0.7,53.9535166045207
Washington,2,0.75,53.9535166045207
Washington,2,0.8,53.9535166045207
Washington,2,0.85,53.9535166045221
Washington,2,0.9,53.9535166045225
Washington,2,0.95,55.8599007759042
Washington,2,0.975,60.109900775906
Washington,2,0.99,60.7170436330491
Washington,3,point,52.5888680170346
Washington,3,0.01,46.9952521884178
Washington,3,0.025,47.4376906527313
Washington,3,0.05,50.5347599029254
Washington,3,0.1,52.5888680170283
Washington,3,0.15,52.5888680170283
Washington,3,0.2,52.5888680170301
Washington,3,0.25,52.5888680170301
Washington,3,0.3,52.5888680170319
Washington,3,0.35,52.5888680170319
Washington,3,0.4,52.5888680170356
Washington,3,0.45,52.5888680170356
Washington,3,0.5,52.5888680170356
Washington,3,0.55,52.5888680170356
Washington,3,0.6,52.5888680170374
Washington,3,0.65,52.5888680170374
Washington,3,0.7,52.5888680170374
Washington,3,0.75,52.5888680170374
Washington,3,0.8,52.5888680170374
Washington,3,0.85,52.5888680170374
Washington,3,0.9,52.5888680170374
Washington,3,0.95,54.4952521884178
Washington,3,0.975,58.7452521884196
Washington,3,0.99,59.3523950455627
Washington,4,point,51.1689638032601
Washington,4,0.01,45.5753479746434
Washington,4,0.025,46.0177864389568
Washington,4,0.05,49.114855689151
Washington,4,0.1,51.1689638032585
Washington,4,0.15,51.1689638032585
Washington,4,0.2,51.1689638032585
Washington,4,0.25,51.1689638032585
Washington,4,0.3,51.1689638032585
Washington,4,0.35,51.1689638032585
Washington,4,0.4,51.1689638032585
Washington,4,0.45,51.1689638032585
Washington,4,0.5,51.1689638032603
Washington,4,0.55,51.1689638032603
Washington,4,0.6,51.1689638032603
Washington,4,0.65,51.1689638032603
Washington,4,0.7,51.1689638032603
Washington,4,0.75,51.1689638032608
Washington,4,0.8,51.1689638032622
Washington,4,0.85,51.1689638032635
Washington,4,0.9,51.168963803264
Washington,4,0.95,53.0753479746434
