place,week_ahead,quantile,value
Washington,1,point,6304.55549334554
Washington,1,0.025,5584.76033221907
Washington,1,0.1,5596.24897983426
Washington,1,0.25,5879.82037679525
Washington,1,0.5,6531.50411150511
Washington,1,0.75,6907.39098021272
Washington,1,0.9,6964.02896294871
Washington,1,0.975,6983.84342739917
Washington,2,point,9660.25716575059
Washington,2,0.025,7732.61002082168
Washington,2,0.1,7760.76384111971
Washington,2,0.25,9099.37328189192
Washington,2,0.5,9447.96781790722
Washington,2,0.75,11316.4314036372
Washington,2,0.9,11827.093104202
Washington,2,0.975,11874.6817385815
Washington,3,point,17593.8112636512
Washington,3,0.025,12180.1732738484
Washington,3,0.1,12212.6001114814
Washington,3,0.25,16026.414526734
Washington,3,0.5,16695.7823471093
Washington,3,0.75,21104.9522008675
Washington,3,0.9,24439.8504075824
Washington,3,0.975,24515.3770649594
Washington,4,point,28140.5417910351
Washington,4,0.025,20066.646498461
Washington,4,0.1,20256.0532117459
Washington,4,0.25,26074.2545287183
Washington,4,0.5,27769.9877184685
Washington,4,0.75,30834.422444249
Washington,4,0.9,37300.4988436237
Washington,4,0.975,38502.7907710404
Washington,5,point,29127.966146447
Washington,5,0.025,18889.1029951433
Washington,5,0.1,23625.061226708
Washington,5,0.25,28008.5901632765
Washington,5,0.5,28809.966146447
Washington,5,0.75,30322.6914114244
Washington,5,0.9,35162.8555200379
Washington,5,0.975,37375.43076347
Washington,6,point,21075.3392571913
Washington,6,0.025,10704.9738814929
Washington,6,0.1,13957.8784587344
Washington,6,0.25,15825.7150124137
Washington,6,0.5,21234.2547059411
Washington,6,0.75,26313.7127913537
Washington,6,0.9,27839.2467506059
Washington,6,0.975,29080.8811529344
Washington,7,point,14577.0938047558
Washington,7,0.025,8182.07924614125
Washington,7,0.1,9589.3957051941
Washington,7,0.25,10551.7251274213
Washington,7,0.5,13624.1987662588
Washington,7,0.75,17772.2399558548
Washington,7,0.9,20714.6545656578
Washington,7,0.975,21784.8021360326
