forecast_date,target,target_end_date,location,location_name,type,quantile,value
2021-10-08,1 wk ahead inc case,2021-10-09,PL72,PL72,point,NA,641
2021-10-08,1 wk ahead inc case,2021-10-09,PL72,PL72,quantile,0.01,405
2021-10-08,1 wk ahead inc case,2021-10-09,PL72,PL72,quantile,0.025,452
2021-10-08,1 wk ahead inc case,2021-10-09,PL72,PL72,quantile,0.05,509
2021-10-08,1 wk ahead inc case,2021-10-09,PL72,PL72,quantile,0.1,541
2021-10-08,1 wk ahead inc case,2021-10-09,PL72,PL72,quantile,0.15,567
2021-10-08,1 wk ahead inc case,2021-10-09,PL72,PL72,quantile,0.2,577
2021-10-08,1 wk ahead inc case,2021-10-09,PL72,PL72,quantile,0.25,593
2021-10-08,1 wk ahead inc case,2021-10-09,PL72,PL72,quantile,0.3,604
2021-10-08,1 wk ahead inc case,2021-10-09,PL72,PL72,quantile,0.35,607
2021-10-08,1 wk ahead inc case,2021-10-09,PL72,PL72,quantile,0.4,638
2021-10-08,1 wk ahead inc case,2021-10-09,PL72,PL72,quantile,0.45,639
2021-10-08,1 wk ahead inc case,2021-10-09,PL72,PL72,quantile,0.5,641
2021-10-08,1 wk ahead inc case,2021-10-09,PL72,PL72,quantile,0.55,645
2021-10-08,1 wk ahead inc case,2021-10-09,PL72,PL72,quantile,0.6,651
2021-10-08,1 wk ahead inc case,2021-10-09,PL72,PL72,quantile,0.65,661
2021-10-08,1 wk ahead inc case,2021-10-09,PL72,PL72,quantile,0.7,673
2021-10-08,1 wk ahead inc case,2021-10-09,PL72,PL72,quantile,0.75,700
2021-10-08,1 wk ahead inc case,2021-10-09,PL72,PL72,quantile,0.8,712
2021-10-08,1 wk ahead inc case,2021-10-09,PL72,PL72,quantile,0.85,762
2021-10-08,1 wk ahead inc case,2021-10-09,PL72,PL72,quantile,0.9,804
2021-10-08,1 wk ahead inc case,2021-10-09,PL72,PL72,quantile,0.95,907
2021-10-08,1 wk ahead inc case,2021-10-09,PL72,PL72,quantile,0.975,993
2021-10-08,1 wk ahead inc case,2021-10-09,PL72,PL72,quantile,0.99,1260
2021-10-08,1 wk ahead cum case,2021-10-09,PL72,PL72,point,NA,216007
2021-10-08,1 wk ahead cum case,2021-10-09,PL72,PL72,quantile,0.01,215771
2021-10-08,1 wk ahead cum case,2021-10-09,PL72,PL72,quantile,0.025,215818
2021-10-08,1 wk ahead cum case,2021-10-09,PL72,PL72,quantile,0.05,215875
2021-10-08,1 wk ahead cum case,2021-10-09,PL72,PL72,quantile,0.1,215907
2021-10-08,1 wk ahead cum case,2021-10-09,PL72,PL72,quantile,0.15,215933
2021-10-08,1 wk ahead cum case,2021-10-09,PL72,PL72,quantile,0.2,215943
2021-10-08,1 wk ahead cum case,2021-10-09,PL72,PL72,quantile,0.25,215959
