forecast_date,target,target_end_date,location,location_name,type,quantile,value
2022-02-07,1 wk ahead inc case,2022-02-12,GM01,GM01,point,NA,210297
2022-02-07,1 wk ahead inc case,2022-02-12,GM01,GM01,quantile,0.01,0
2022-02-07,1 wk ahead inc case,2022-02-12,GM01,GM01,quantile,0.025,0
2022-02-07,1 wk ahead inc case,2022-02-12,GM01,GM01,quantile,0.05,0
2022-02-07,1 wk ahead inc case,2022-02-12,GM01,GM01,quantile,0.1,0
2022-02-07,1 wk ahead inc case,2022-02-12,GM01,GM01,quantile,0.15,187917
2022-02-07,1 wk ahead inc case,2022-02-12,GM01,GM01,quantile,0.2,190055
2022-02-07,1 wk ahead inc case,2022-02-12,GM01,GM01,quantile,0.25,193286
2022-02-07,1 wk ahead inc case,2022-02-12,GM01,GM01,quantile,0.3,197157
2022-02-07,1 wk ahead inc case,2022-02-12,GM01,GM01,quantile,0.35,201736
2022-02-07,1 wk ahead inc case,2022-02-12,GM01,GM01,quantile,0.4,204418
2022-02-07,1 wk ahead inc case,2022-02-12,GM01,GM01,quantile,0.45,208668
2022-02-07,1 wk ahead inc case,2022-02-12,GM01,GM01,quantile,0.5,210297
2022-02-07,1 wk ahead inc case,2022-02-12,GM01,GM01,quantile,0.55,210884
2022-02-07,1 wk ahead inc case,2022-02-12,GM01,GM01,quantile,0.6,214025
2022-02-07,1 wk ahead inc case,2022-02-12,GM01,GM01,quantile,0.65,217030
2022-02-07,1 wk ahead inc case,2022-02-12,GM01,GM01,quantile,0.7,218771
2022-02-07,1 wk ahead inc case,2022-02-12,GM01,GM01,quantile,0.75,225249
2022-02-07,1 wk ahead inc case,2022-02-12,GM01,GM01,quantile,0.8,238438
2022-02-07,1 wk ahead inc case,2022-02-12,GM01,GM01,quantile,0.85,240815
2022-02-07,1 wk ahead inc case,2022-02-12,GM01,GM01,quantile,0.9,245434
2022-02-07,1 wk ahead inc case,2022-02-12,GM01,GM01,quantile,0.95,277411
2022-02-07,1 wk ahead inc case,2022-02-12,GM01,GM01,quantile,0.975,291551
