id,Country,2021-09-29,2021-09-30,2021-10-01,2021-10-02,2021-10-03,2021-10-04,2021-10-05,2021-10-06,2021-10-07,2021-10-08,2021-10-09,2021-10-10,2021-10-11,2021-10-12,2021-10-13,2021-10-14,2021-10-15,2021-10-16,2021-10-17,2021-10-18,2021-10-19,2021-10-20,2021-10-21,2021-10-22,2021-10-23,2021-10-24,2021-10-25,2021-10-26,2021-10-27,2021-10-28,2021-10-29,2021-10-30,2021-10-31,2021-11-01,2021-11-02,2021-11-03,2021-11-04,2021-11-05,2021-11-06,2021-11-07,2021-11-08,2021-11-09,2021-11-10,2021-11-11,2021-11-12,2021-11-13,2021-11-14,2021-11-15,2021-11-16,2021-11-17,2021-11-18,2021-11-19,2021-11-20,2021-11-21,2021-11-22,2021-11-23,2021-11-24,2021-11-25,2021-11-26,2021-11-27,2021-11-28,2021-11-29,2021-11-30,2021-12-01,2021-12-02,2021-12-03,2021-12-04,2021-12-05,2021-12-06,2021-12-07,2021-12-08,2021-12-09,2021-12-10,2021-12-11,2021-12-12,2021-12-13,2021-12-14,2021-12-15,2021-12-16,2021-12-17,2021-12-18,2021-12-19,2021-12-20,2021-12-21,2021-12-22,2021-12-23,2021-12-24,2021-12-25,2021-12-26,2021-12-27,2021-12-28,2021-12-29,2021-12-30,2021-12-31,2022-01-01,2022-01-02
0,Afghanistan,155128,155176,155223,155269,155314,155358,155401,155443,155484,155524,155563,155601,155637,155672,155707,155740,155772,155803,155832,155861,155889,155916,155941,155966,155990,156013,156035,156057,156077,156097,156116,156134,156151,156168,156183,156199,156213,156227,156241,156253,156266,156277,156288,156299,156309,156319,156328,156337,156345,156353,156360,156367,156374,156381,156387,156392,156398,156403,156408,156413,156417,156421,156425,156429,156432,156436,156439,156442,156444,156447,156449,156452,156454,156456,156458,156460,156461,156463,156464,156466,156467,156468,156469,156470,156471,156472,156473,156474,156475,156475,156476,156477,156477,156478,156478,156478
1,Albania,169462,170052,170630,171196,171750,172289,172817,173330,173829,174314,174787,175247,175695,176130,176553,176964,177363,177751,178127,178492,178847,179191,179524,179847,180161,180464,180759,181043,181319,181585,181844,182093,182335,182568,182794,183012,183222,183426,183622,183811,183994,184171,184341,184505,184663,184816,184963,185104,185240,185371,185498,185619,185736,185848,185956,186060,186160,186256,186348,186437,186522,186603,186681,186756,186828,186897,186964,187027,187088,187146,187202,187255,187307,187355,187402,187447,187490,187531,187570,187607,187643,187677,187710,187741,187771,187799,187826,187852,187877,187900,187923,187944,187964,187983,188001,188018
2,Algeria,203198,203243,203287,203330,203372,203413,203453,203492,203530,203567,203603,203638,203672,203705,203737,203768,203798,203827,203855,203882,203908,203933,203957,203980,204002,204023,204043,204062,204080,204097,204113,204128,204142,204154,204166,204176,204186,204194,204202,204209,204215,204221,204226,204231,204235,204238,204242,204245,204247,204250,204252,204253,204255,204256,204258,204259,204260,204261,204261,204262,204263,204263,204263,204263,204263,204264,204264,204264,204264,204264,204264,204264,204264,204264,204264,204264,204264,204264,204264,204264,204264,204264,204264,204264,204264,204264,204264,204264,204264,204264,204264,204264,204264,204264,204264,204264
3,Andorra,15209,15214,15220,15226,15232,15237,15243,15249,15255,15261,15267,15273,15280,15286,15292,15298,15305,15311,15318,15324,15331,15338,15344,15351,15358,15365,15372,15379,15386,15393,15400,15407,15415,15422,15429,15437,15444,15452,15459,15467,15475,15483,15491,15498,15507,15515,15523,15531,15539,15547,15556,15564,15573,15581,15590,15598,15607,15616,15625,15634,15643,15652,15661,15670,15679,15688,15698,15707,15717,15726,15736,15745,15755,15765,15775,15785,15795,15805,15815,15825,15835,15846,15856,15866,15877,15887,15898,15909,15920,15931,15942,15953,15964,15975,15986,15997
4,Angola,56583,56860,57139,57416,57693,57969,58245,58520,58795,59067,59339,59607,59875,60139,60403,60663,60922,61178,61433,61683,61933,62179,62423,62663,62902,63137,63370,63600,63827,64051,64272,64489,64705,64916,65125,65330,65533,65732,65928,66121,66311,66496,66680,66859,67036,67209,67379,67546,67709,67869,68027,68180,68331,68478,68623,68763,68901,69036,69168,69296,69422,69544,69664,69781,69895,70005,70114,70218,70321,70421,70518,70612,70704,70793,70879,70963,71045,71124,71201,71276,71348,71418,71486,71551,71615,71677,71736,71794,71849,71903,71955,72005,72054,72100,72145,72189
5,Antigua and Barbuda,3188,3193,3198,3203,3208,3213,3218,3223,3228,3233,3238,3243,3248,3253,3258,3263,3268,3273,3278,3283,3288,3293,3298,3303,3308,3312,3316,3320,3324,3327,3330,3333,3336,3338,3341,3343,3345,3347,3348,3350,3351,3353,3354,3355,3356,3357,3358,3359,3360,3361,3361,3362,3362,3363,3363,3364,3364,3365,3365,3365,3366,3366,3366,3366,3366,3367,3367,3367,3367,3367,3367,3367,3368,3368,3368,3368,3368,3368,3368,3368,3368,3368,3368,3368,3368,3368,3368,3368,3368,3368,3368,3368,3368,3368,3368,3368
6,Argentina,5255261,5256191,5257097,5257979,5258837,5259671,5260481,5261267,5262029,5262767,5263481,5264171,5264837,5265479,5266097,5266691,5267261,5267807,5268329,5268827,5269301,5269751,5270177,5270582,5270964,5271327,5271669,5271994,5272300,5272590,5272863,5273121,5273364,5273594,5273810,5274014,5274206,5274387,5274556,5274716,5274866,5275007,5275140,5275264,5275380,5275490,5275592,5275688,5275777,5275861,5275940,5276013,5276082,5276146,5276205,5276261,5276313,5276361,5276406,5276448,5276487,5276523,5276557,5276588,5276617,5276644,5276669,5276693,5276714,5276734,5276752,5276769,5276785,5276799,5276813,5276825,5276837,5276847,5276857,5276866,5276874,5276882,5276889,5276895,5276901,5276906,5276911,5276916,5276921,5276926,5276931,5276936,5276940,5276943,5276945,5276945
7,Armenia,260675,261269,261861,262452,263041,263629,264216,264801,265383,265964,266543,267119,267693,268264,268832,269397,269959,270518,271073,271625,272173,272718,273258,273795,274327,274855,275378,275898,276412,276922,277427,277927,278422,278913,279398,279878,280352,280821,281285,281743,282196,282643,283085,283521,283951,284375,284794,285207,285614,286015,286410,286799,287183,287560,287932,288298,288657,289011,289359,289700,290035,290363,290684,290998,291306,291607,291903,292191,292473,292749,293019,293282,293539,293790,294036,294275,294509,294737,294960,295177,295388,295594,295795,295991,296182,296367,296548,296723,296894,297060,297222,297379,297532,297681,297825,297965
8,Australia,105123,105441,105752,106056,106353,106643,106926,107202,107471,107733,107988,108236,108477,108711,108938,109158,109371,109577,109776,109968,110153,110331,110502,110666,110823,110973,111116,111252,111381,111503,111618,111726,111827,111921,112008,112088,112161,112227,112285,112335,112379,112417,112450,112478,112502,112523,112541,112556,112568,112579,112588,112595,112601,112606,112610,112614,112617,112619,112621,112622,112623,112624,112625,112625,112625,112625,112625,112625,112625,112625,112625,112625,112625,112625,112625,112625,112625,112625,112625,112625,112625,112625,112625,112625,112625,112625,112625,112625,112625,112625,112625,112625,112625,112625,112625,112625
9,Austria,741046,742569,744059,745532,746972,748395,749785,751158,752499,753822,755113,756386,757627,758851,760044,761218,762362,763488,764585,765663,766712,767743,768746,769730,770688,771627,772540,773435,774304,775156,775983,776793,777578,778347,779092,779821,780528,781219,781887,782541,783173,783791,784389,784972,785536,786086,786617,787135,787635,788122,788593,789051,789493,789923,790337,790741,791129,791507,791871,792224,792565,792895,793213,793522,793818,794106,794383,794651,794908,795158,795398,795630,795853,796068,796275,796475,796667,796852,797029,797201,797365,797524,797676,797823,797963,798098,798228,798353,798472,798587,798697,798802,798903,799001,799093,799183
