place,week_ahead,quantile,value
Washington,1,point,133.450136723505
Washington,1,0.01,99.1780254980149
Washington,1,0.025,99.178330146573
Washington,1,0.05,100.30091978417
Washington,1,0.1,102.565108496961
Washington,1,0.15,102.565108496961
Washington,1,0.2,102.565108496961
Washington,1,0.25,102.565108496961
Washington,1,0.3,102.565108496961
Washington,1,0.35,102.565108632989
Washington,1,0.4,102.565108632989
Washington,1,0.45,102.565108632989
Washington,1,0.5,102.565108632989
Washington,1,0.55,105.626222927764
Washington,1,0.6,111.042462994988
Washington,1,0.65,117.78628835681
Washington,1,0.7,123.866321071333
Washington,1,0.75,130.692982627601
Washington,1,0.8,141.439474883413
Washington,1,0.85,155.787755734518
Washington,1,0.9,256.292893833633
Washington,1,0.95,301.307630264822
Washington,1,0.975,329.743349658016
Washington,1,0.99,354.226834932808
Washington,2,point,145.834035370994
Washington,2,0.01,108.381542588708
Washington,2,0.025,108.381875508025
Washington,2,0.05,109.60863915865
Washington,2,0.1,112.082939934311
Washington,2,0.15,112.082939934311
Washington,2,0.2,112.082939934311
Washington,2,0.25,112.082939934311
Washington,2,0.3,112.082939934313
Washington,2,0.35,112.082940161279
Washington,2,0.4,112.082940161279
Washington,2,0.45,112.082940161279
Washington,2,0.5,112.082940161279
Washington,2,0.55,115.428119497688
Washington,2,0.6,121.34697552017
Washington,2,0.65,128.716614026207
Washington,2,0.7,135.360861290468
Washington,2,0.75,143.07688127509
Washington,2,0.8,154.076250706973
Washington,2,0.85,170.244539535403
Washington,2,0.9,280.076348049185
Washington,2,0.95,329.268359577321
Washington,2,0.975,360.3428553336
Washington,2,0.99,387.098357761737
Washington,3,point,152.483648959643
Washington,3,0.01,113.32342995836
Washington,3,0.025,113.323778057844
Washington,3,0.05,114.606478611082
Washington,3,0.1,117.193600402823
Washington,3,0.15,117.193600402825
Washington,3,0.2,117.193600402825
Washington,3,0.25,117.193600402825
Washington,3,0.3,117.193600402825
Washington,3,0.35,117.193600676943
Washington,3,0.4,117.193600676943
Washington,3,0.45,117.193600676943
Washington,3,0.5,117.193600676943
Washington,3,0.55,120.691310556087
Washington,3,0.6,126.880049430589
Washington,3,0.65,134.58572230726
Washington,3,0.7,141.532928182845
Washington,3,0.75,149.726494863738
Washington,3,0.8,160.861648312962
Washington,3,0.85,178.007202066188
Washington,3,0.9,292.847025914652
Washington,3,0.95,344.282052024904
Washington,3,0.975,376.773455627557
Washington,3,0.99,404.748932198527
Washington,4,point,159.624298254828
Washington,4,0.01,118.630247284153
Washington,4,0.025,118.630611684766
Washington,4,0.05,119.973379759105
Washington,4,0.1,122.681653749944
Washington,4,0.15,122.681653749944
Washington,4,0.2,122.681653749944
Washington,4,0.25,122.681653749944
Washington,4,0.3,122.681653749944
Washington,4,0.35,122.681654039325
Washington,4,0.4,122.681654039325
Washington,4,0.45,122.681654039325
Washington,4,0.5,122.681654039325
Washington,4,0.55,126.343157999876
Washington,4,0.6,132.821709022634
Washington,4,0.65,140.888230475313
Washington,4,0.7,148.16076671303
Washington,4,0.75,156.867144158924
Washington,4,0.8,168.14810849808
Washington,4,0.85,186.343092573452
Washington,4,0.9,306.560744882575
Washington,4,0.95,360.404419299844
Washington,4,0.975,394.417361243166
Washington,4,0.99,423.70290003003
Washington,5,point,166.182100518139
Washington,5,0.01,121.96451562854
Washington,5,0.025,122.83813477995
Washington,5,0.05,124.316977929153
Washington,5,0.1,126.174774699732
Washington,5,0.15,126.467643260012
Washington,5,0.2,127.141201355458
Washington,5,0.25,127.502754557878
Washington,5,0.3,127.646053597029
Washington,5,0.35,127.788916934387
Washington,5,0.4,128.034341950775
Washington,5,0.45,128.218629943784
Washington,5,0.5,129.763694356136
Washington,5,0.55,130.755424357565
Washington,5,0.6,137.496262033685
Washington,5,0.65,145.900072230144
Washington,5,0.7,153.472396166433
Washington,5,0.75,163.424946422234
Washington,5,0.8,176.145742825259
Washington,5,0.85,196.927971099456
Washington,5,0.9,319.053931430283
Washington,5,0.95,376.0274381059
Washington,5,0.975,411.856075403208
Washington,5,0.99,441.776519518819
Washington,6,point,175.426167671234
Washington,6,0.01,118.304242283881
Washington,6,0.025,124.845528686636
Washington,6,0.05,125.103808904081
Washington,6,0.1,126.366509331545
Washington,6,0.15,126.930120717989
Washington,6,0.2,130.84366768232
Washington,6,0.25,133.073236847154
Washington,6,0.3,133.60884703897
Washington,6,0.35,134.539830666428
Washington,6,0.4,135.13312351839
Washington,6,0.45,136.947327170908
Washington,6,0.5,137.812670382737
Washington,6,0.55,140.496787286256
Washington,6,0.6,148.18815047689
Washington,6,0.65,148.474157147479
Washington,6,0.7,159.470001418758
Washington,6,0.75,172.669013575329
Washington,6,0.8,195.48155800675
Washington,6,0.85,224.351607088221
Washington,6,0.9,335.961621710755
Washington,6,0.95,400.795136730359
Washington,6,0.975,440.7451781415
