id,Country,2021-01-23,2021-01-24,2021-01-25,2021-01-26,2021-01-27,2021-01-28,2021-01-29,2021-01-30,2021-01-31,2021-02-01,2021-02-02,2021-02-03,2021-02-04,2021-02-05,2021-02-06,2021-02-07,2021-02-08,2021-02-09,2021-02-10,2021-02-11,2021-02-12,2021-02-13,2021-02-14,2021-02-15,2021-02-16,2021-02-17,2021-02-18,2021-02-19,2021-02-20,2021-02-21,2021-02-22,2021-02-23,2021-02-24,2021-02-25,2021-02-26,2021-02-27,2021-02-28,2021-03-01,2021-03-02,2021-03-03,2021-03-04,2021-03-05,2021-03-06,2021-03-07,2021-03-08,2021-03-09,2021-03-10,2021-03-11,2021-03-12,2021-03-13,2021-03-14,2021-03-15,2021-03-16,2021-03-17,2021-03-18,2021-03-19,2021-03-20,2021-03-21,2021-03-22,2021-03-23,2021-03-24,2021-03-25,2021-03-26,2021-03-27,2021-03-28,2021-03-29,2021-03-30,2021-03-31,2021-04-01,2021-04-02,2021-04-03,2021-04-04,2021-04-05,2021-04-06,2021-04-07,2021-04-08,2021-04-09,2021-04-10,2021-04-11,2021-04-12,2021-04-13,2021-04-14,2021-04-15,2021-04-16,2021-04-17,2021-04-18,2021-04-19,2021-04-20,2021-04-21,2021-04-22,2021-04-23,2021-04-24,2021-04-25,2021-04-26,2021-04-27,2021-04-28
0,Afghanistan,54559,54632,54704,54778,54853,54929,55004,55079,55152,55226,55299,55374,55447,55522,55594,55668,55741,55814,55887,55959,56032,56105,56177,56249,56321,56393,56464,56537,56607,56678,56750,56821,56891,56962,57032,57103,57173,57243,57312,57382,57451,57520,57590,57659,57727,57797,57865,57934,58002,58070,58138,58207,58275,58342,58410,58478,58546,58613,58680,58747,58814,58881,58947,59014,59080,59146,59212,59278,59344,59409,59475,59540,59606,59671,59736,59801,59865,59929,59994,60059,60122,60187,60251,60315,60379,60442,60504,60568,60631,60693,60756,60820,60882,60945,61005,61065
1,Albania,71441,72039,72638,73242,73846,74448,75050,75652,76255,76860,77464,78067,78671,79274,79878,80482,81085,81690,82292,82895,83498,84099,84701,85303,85903,86504,87104,87703,88300,88898,89495,90092,90686,91279,91873,92465,93055,93645,94233,94821,95407,95991,96574,97156,97737,98316,98893,99468,100043,100616,101187,101755,102324,102888,103452,104014,104573,105131,105687,106240,106792,107342,107889,108435,108978,109520,110057,110594,111127,111660,112188,112715,113240,113761,114281,114797,115312,115824,116332,116838,117343,117843,118343,118838,119331,119822,120308,120794,121276,121754,122231,122704,123174,123643,124108,124571
2,Algeria,105369,105611,105856,106099,106341,106585,106826,107068,107309,107551,107792,108033,108273,108512,108752,108991,109229,109468,109705,109944,110181,110418,110655,110893,111129,111365,111600,111836,112071,112306,112541,112774,113007,113242,113474,113707,113939,114171,114403,114635,114865,115096,115327,115556,115786,116016,116244,116473,116702,116931,117159,117385,117613,117840,118066,118293,118518,118744,118969,119194,119418,119642,119866,120091,120313,120536,120757,120980,121202,121424,121644,121866,122085,122306,122527,122746,122966,123184,123403,123620,123838,124056,124274,124490,124707,124924,125139,125356,125570,125787,126001,126215,126429,126643,126855,127068
3,Andorra,9499,9540,9580,9620,9659,9697,9736,9773,9810,9846,9882,9917,9952,9986,10018,10052,10084,10115,10147,10177,10208,10238,10267,10295,10324,10351,10378,10405,10431,10458,10481,10507,10532,10554,10578,10602,10623,10645,10667,10689,10709,10729,10749,10769,10788,10806,10825,10843,10861,10878,10894,10912,10928,10944,10960,10974,10990,11005,11019,11033,11047,11060,11073,11086,11098,11111,11123,11134,11146,11158,11168,11179,11190,11201,11211,11220,11230,11239,11249,11258,11267,11274,11283,11291,11300,11307,11315,11323,11331,11338,11345,11352,11358,11364,11370,11376
4,Angola,19367,19440,19514,19588,19662,19736,19810,19885,19959,20031,20106,20179,20254,20328,20403,20476,20550,20624,20699,20773,20846,20921,20994,21069,21143,21217,21290,21364,21439,21513,21586,21660,21735,21809,21882,21956,22030,22104,22178,22251,22325,22399,22473,22547,22621,22694,22768,22842,22916,22990,23063,23137,23211,23285,23358,23432,23505,23579,23653,23726,23800,23874,23948,24021,24094,24168,24242,24317,24390,24463,24536,24610,24683,24756,24830,24904,24977,25051,25124,25197,25271,25344,25417,25490,25564,25637,25710,25783,25858,25931,26005,26079,26151,26224,26297,26368
5,Antigua and Barbuda,195,195,196,197,198,198,198,199,200,200,201,202,202,202,203,203,203,203,205,205,205,206,206,207,207,208,208,208,209,209,209,210,211,211,212,212,212,213,214,214,215,215,215,216,216,217,218,218,218,219,219,219,220,220,220,221,221,221,222,222,223,223,223,224,224,224,225,225,226,226,226,227,227,227,227,227,228,228,229,229,229,230,230,230,230,231,231,231,232,232,233,233,233,234,234,234
6,Argentina,1862192,1871465,1880660,1889796,1898857,1907848,1916771,1925638,1934498,1943299,1952042,1960729,1969359,1977936,1986463,1994940,2003362,2011727,2020038,2028295,2036498,2044645,2052737,2060774,2068755,2076681,2084551,2092365,2100123,2107824,2115469,2123059,2130592,2138068,2145488,2152852,2160158,2167409,2174603,2181740,2188821,2195845,2202812,2209723,2216578,2223377,2230120,2236806,2243437,2250011,2256529,2262992,2269400,2275751,2282048,2288289,2294475,2300608,2306685,2312708,2318677,2324590,2330451,2336257,2342010,2347711,2353356,2358952,2364494,2369982,2375419,2380804,2386138,2391420,2396652,2401831,2406961,2412042,2417071,2422050,2426982,2431863,2436695,2441478,2446215,2450902,2455542,2460134,2464679,2469176,2473625,2478026,2482380,2486686,2490944,2495152
7,Armenia,165909,166124,166336,166544,166749,166947,167144,167339,167536,167728,167920,168109,168295,168480,168664,168846,169025,169204,169379,169554,169727,169898,170067,170236,170400,170564,170727,170889,171046,171205,171361,171515,171667,171820,171968,172116,172264,172408,172552,172693,172834,172974,173111,173248,173382,173515,173648,173777,173907,174035,174161,174286,174410,174533,174654,174774,174893,175010,175126,175242,175354,175466,175578,175688,175796,175904,176011,176117,176220,176324,176426,176526,176627,176726,176823,176919,177015,177108,177202,177295,177386,177477,177566,177654,177742,177827,177914,177999,178081,178163,178243,178320,178396,178469,178541,178611
8,Australia,28766,28774,28779,28787,28792,28798,28804,28810,28818,28824,28830,28836,28842,28848,28852,28858,28864,28871,28875,28881,28888,28892,28899,28904,28911,28916,28921,28928,28933,28938,28943,28950,28956,28961,28966,28971,28976,28982,28988,28991,28997,29003,29009,29013,29019,29025,29029,29035,29039,29045,29049,29055,29059,29063,29069,29074,29079,29083,29088,29093,29099,29104,29108,29113,29118,29121,29126,29131,29136,29141,29144,29149,29154,29157,29162,29168,29171,29177,29180,29186,29189,29193,29199,29203,29207,29211,29217,29221,29225,29229,29233,29237,29241,29245,29249,29253
9,Austria,403512,404908,406293,407676,409050,410407,411749,413078,414392,415695,416986,418264,419528,420780,422020,423247,424461,425663,426853,428030,429194,430347,431488,432616,433732,434836,435930,437010,438080,439137,440184,441219,442241,443254,444254,445244,446222,447191,448147,449094,450029,450954,451868,452771,453664,454548,455419,456281,457135,457977,458810,459632,460446,461250,462043,462828,463603,464369,465127,465873,466612,467342,468063,468774,469479,470172,470858,471536,472205,472867,473520,474166,474802,475431,476052,476665,477270,477869,478459,479042,479617,480186,480747,481300,481848,482387,482920,483447,483966,484479,484985,485486,485978,486465,486945,487419
