forecast_date,target,target_end_date,location,location_name,type,quantile,value
2020-12-31,1 wk ahead inc death,2021-01-02,PL72,PL72,point,NA,86
2020-12-31,1 wk ahead inc death,2021-01-02,PL72,PL72,quantile,0.01,43
2020-12-31,1 wk ahead inc death,2021-01-02,PL72,PL72,quantile,0.025,55
2020-12-31,1 wk ahead inc death,2021-01-02,PL72,PL72,quantile,0.05,60
2020-12-31,1 wk ahead inc death,2021-01-02,PL72,PL72,quantile,0.1,66
2020-12-31,1 wk ahead inc death,2021-01-02,PL72,PL72,quantile,0.15,75
2020-12-31,1 wk ahead inc death,2021-01-02,PL72,PL72,quantile,0.2,77
2020-12-31,1 wk ahead inc death,2021-01-02,PL72,PL72,quantile,0.25,78
2020-12-31,1 wk ahead inc death,2021-01-02,PL72,PL72,quantile,0.3,79
2020-12-31,1 wk ahead inc death,2021-01-02,PL72,PL72,quantile,0.35,81
2020-12-31,1 wk ahead inc death,2021-01-02,PL72,PL72,quantile,0.4,81
2020-12-31,1 wk ahead inc death,2021-01-02,PL72,PL72,quantile,0.45,83
2020-12-31,1 wk ahead inc death,2021-01-02,PL72,PL72,quantile,0.5,86
2020-12-31,1 wk ahead inc death,2021-01-02,PL72,PL72,quantile,0.55,90
2020-12-31,1 wk ahead inc death,2021-01-02,PL72,PL72,quantile,0.6,95
2020-12-31,1 wk ahead inc death,2021-01-02,PL72,PL72,quantile,0.65,97
2020-12-31,1 wk ahead inc death,2021-01-02,PL72,PL72,quantile,0.7,102
2020-12-31,1 wk ahead inc death,2021-01-02,PL72,PL72,quantile,0.75,107
2020-12-31,1 wk ahead inc death,2021-01-02,PL72,PL72,quantile,0.8,108
2020-12-31,1 wk ahead inc death,2021-01-02,PL72,PL72,quantile,0.85,115
2020-12-31,1 wk ahead inc death,2021-01-02,PL72,PL72,quantile,0.9,119
2020-12-31,1 wk ahead inc death,2021-01-02,PL72,PL72,quantile,0.95,126
2020-12-31,1 wk ahead inc death,2021-01-02,PL72,PL72,quantile,0.975,135
2020-12-31,1 wk ahead inc death,2021-01-02,PL72,PL72,quantile,0.99,138
2020-12-31,1 wk ahead cum death,2021-01-02,PL72,PL72,point,NA,1956
2020-12-31,1 wk ahead cum death,2021-01-02,PL72,PL72,quantile,0.01,1913
2020-12-31,1 wk ahead cum death,2021-01-02,PL72,PL72,quantile,0.025,1925
2020-12-31,1 wk ahead cum death,2021-01-02,PL72,PL72,quantile,0.05,1930
2020-12-31,1 wk ahead cum death,2021-01-02,PL72,PL72,quantile,0.1,1936
2020-12-31,1 wk ahead cum death,2021-01-02,PL72,PL72,quantile,0.15,1945
2020-12-31,1 wk ahead cum death,2021-01-02,PL72,PL72,quantile,0.2,1947
2020-12-31,1 wk ahead cum death,2021-01-02,PL72,PL72,quantile,0.25,1948
2020-12-31,1 wk ahead cum death,2021-01-02,PL72,PL72,quantile,0.3,1949
2020-12-31,1 wk ahead cum death,2021-01-02,PL72,PL72,quantile,0.35,1951
2020-12-31,1 wk ahead cum death,2021-01-02,PL72,PL72,quantile,0.4,1951
2020-12-31,1 wk ahead cum death,2021-01-02,PL72,PL72,quantile,0.45,1953
2020-12-31,1 wk ahead cum death,2021-01-02,PL72,PL72,quantile,0.5,1956
2020-12-31,1 wk ahead cum death,2021-01-02,PL72,PL72,quantile,0.55,1960
2020-12-31,1 wk ahead cum death,2021-01-02,PL72,PL72,quantile,0.6,1965
2020-12-31,1 wk ahead cum death,2021-01-02,PL72,PL72,quantile,0.65,1967
2020-12-31,1 wk ahead cum death,2021-01-02,PL72,PL72,quantile,0.7,1972
2020-12-31,1 wk ahead cum death,2021-01-02,PL72,PL72,quantile,0.75,1977
2020-12-31,1 wk ahead cum death,2021-01-02,PL72,PL72,quantile,0.8,1978
2020-12-31,1 wk ahead cum death,2021-01-02,PL72,PL72,quantile,0.85,1985
2020-12-31,1 wk ahead cum death,2021-01-02,PL72,PL72,quantile,0.9,1989
2020-12-31,1 wk ahead cum death,2021-01-02,PL72,PL72,quantile,0.95,1996
2020-12-31,1 wk ahead cum death,2021-01-02,PL72,PL72,quantile,0.975,2005
2020-12-31,1 wk ahead cum death,2021-01-02,PL72,PL72,quantile,0.99,2008
2020-12-31,2 wk ahead inc death,2021-01-09,PL72,PL72,point,NA,78
2020-12-31,2 wk ahead inc death,2021-01-09,PL72,PL72,quantile,0.01,25
2020-12-31,2 wk ahead inc death,2021-01-09,PL72,PL72,quantile,0.025,43
2020-12-31,2 wk ahead inc death,2021-01-09,PL72,PL72,quantile,0.05,47
2020-12-31,2 wk ahead inc death,2021-01-09,PL72,PL72,quantile,0.1,57
2020-12-31,2 wk ahead inc death,2021-01-09,PL72,PL72,quantile,0.15,65
2020-12-31,2 wk ahead inc death,2021-01-09,PL72,PL72,quantile,0.2,67
2020-12-31,2 wk ahead inc death,2021-01-09,PL72,PL72,quantile,0.25,68
2020-12-31,2 wk ahead inc death,2021-01-09,PL72,PL72,quantile,0.3,69
2020-12-31,2 wk ahead inc death,2021-01-09,PL72,PL72,quantile,0.35,72
2020-12-31,2 wk ahead inc death,2021-01-09,PL72,PL72,quantile,0.4,74
2020-12-31,2 wk ahead inc death,2021-01-09,PL72,PL72,quantile,0.45,76
2020-12-31,2 wk ahead inc death,2021-01-09,PL72,PL72,quantile,0.5,78
2020-12-31,2 wk ahead inc death,2021-01-09,PL72,PL72,quantile,0.55,81
2020-12-31,2 wk ahead inc death,2021-01-09,PL72,PL72,quantile,0.6,83
2020-12-31,2 wk ahead inc death,2021-01-09,PL72,PL72,quantile,0.65,85
2020-12-31,2 wk ahead inc death,2021-01-09,PL72,PL72,quantile,0.7,87
2020-12-31,2 wk ahead inc death,2021-01-09,PL72,PL72,quantile,0.75,92
2020-12-31,2 wk ahead inc death,2021-01-09,PL72,PL72,quantile,0.8,96
2020-12-31,2 wk ahead inc death,2021-01-09,PL72,PL72,quantile,0.85,100
2020-12-31,2 wk ahead inc death,2021-01-09,PL72,PL72,quantile,0.9,106
2020-12-31,2 wk ahead inc death,2021-01-09,PL72,PL72,quantile,0.95,114
2020-12-31,2 wk ahead inc death,2021-01-09,PL72,PL72,quantile,0.975,123
2020-12-31,2 wk ahead inc death,2021-01-09,PL72,PL72,quantile,0.99,127
2020-12-31,2 wk ahead cum death,2021-01-09,PL72,PL72,point,NA,2034
2020-12-31,2 wk ahead cum death,2021-01-09,PL72,PL72,quantile,0.01,1981
2020-12-31,2 wk ahead cum death,2021-01-09,PL72,PL72,quantile,0.025,1999
2020-12-31,2 wk ahead cum death,2021-01-09,PL72,PL72,quantile,0.05,2003
2020-12-31,2 wk ahead cum death,2021-01-09,PL72,PL72,quantile,0.1,2013
2020-12-31,2 wk ahead cum death,2021-01-09,PL72,PL72,quantile,0.15,2021
2020-12-31,2 wk ahead cum death,2021-01-09,PL72,PL72,quantile,0.2,2023
2020-12-31,2 wk ahead cum death,2021-01-09,PL72,PL72,quantile,0.25,2024
2020-12-31,2 wk ahead cum death,2021-01-09,PL72,PL72,quantile,0.3,2025
2020-12-31,2 wk ahead cum death,2021-01-09,PL72,PL72,quantile,0.35,2028
2020-12-31,2 wk ahead cum death,2021-01-09,PL72,PL72,quantile,0.4,2030
2020-12-31,2 wk ahead cum death,2021-01-09,PL72,PL72,quantile,0.45,2032
2020-12-31,2 wk ahead cum death,2021-01-09,PL72,PL72,quantile,0.5,2034
2020-12-31,2 wk ahead cum death,2021-01-09,PL72,PL72,quantile,0.55,2037
2020-12-31,2 wk ahead cum death,2021-01-09,PL72,PL72,quantile,0.6,2039
2020-12-31,2 wk ahead cum death,2021-01-09,PL72,PL72,quantile,0.65,2041
2020-12-31,2 wk ahead cum death,2021-01-09,PL72,PL72,quantile,0.7,2043
2020-12-31,2 wk ahead cum death,2021-01-09,PL72,PL72,quantile,0.75,2048
2020-12-31,2 wk ahead cum death,2021-01-09,PL72,PL72,quantile,0.8,2052
2020-12-31,2 wk ahead cum death,2021-01-09,PL72,PL72,quantile,0.85,2056
2020-12-31,2 wk ahead cum death,2021-01-09,PL72,PL72,quantile,0.9,2062
2020-12-31,2 wk ahead cum death,2021-01-09,PL72,PL72,quantile,0.95,2070
2020-12-31,2 wk ahead cum death,2021-01-09,PL72,PL72,quantile,0.975,2079
2020-12-31,2 wk ahead cum death,2021-01-09,PL72,PL72,quantile,0.99,2083
2020-12-31,3 wk ahead inc death,2021-01-16,PL72,PL72,point,NA,62
2020-12-31,3 wk ahead inc death,2021-01-16,PL72,PL72,quantile,0.01,8
2020-12-31,3 wk ahead inc death,2021-01-16,PL72,PL72,quantile,0.025,28
2020-12-31,3 wk ahead inc death,2021-01-16,PL72,PL72,quantile,0.05,33
2020-12-31,3 wk ahead inc death,2021-01-16,PL72,PL72,quantile,0.1,42
2020-12-31,3 wk ahead inc death,2021-01-16,PL72,PL72,quantile,0.15,50
2020-12-31,3 wk ahead inc death,2021-01-16,PL72,PL72,quantile,0.2,51
2020-12-31,3 wk ahead inc death,2021-01-16,PL72,PL72,quantile,0.25,53
2020-12-31,3 wk ahead inc death,2021-01-16,PL72,PL72,quantile,0.3,53
2020-12-31,3 wk ahead inc death,2021-01-16,PL72,PL72,quantile,0.35,56
2020-12-31,3 wk ahead inc death,2021-01-16,PL72,PL72,quantile,0.4,56
2020-12-31,3 wk ahead inc death,2021-01-16,PL72,PL72,quantile,0.45,59
2020-12-31,3 wk ahead inc death,2021-01-16,PL72,PL72,quantile,0.5,62
2020-12-31,3 wk ahead inc death,2021-01-16,PL72,PL72,quantile,0.55,65
2020-12-31,3 wk ahead inc death,2021-01-16,PL72,PL72,quantile,0.6,67
2020-12-31,3 wk ahead inc death,2021-01-16,PL72,PL72,quantile,0.65,68
2020-12-31,3 wk ahead inc death,2021-01-16,PL72,PL72,quantile,0.7,70
2020-12-31,3 wk ahead inc death,2021-01-16,PL72,PL72,quantile,0.75,73
2020-12-31,3 wk ahead inc death,2021-01-16,PL72,PL72,quantile,0.8,80
2020-12-31,3 wk ahead inc death,2021-01-16,PL72,PL72,quantile,0.85,85
2020-12-31,3 wk ahead inc death,2021-01-16,PL72,PL72,quantile,0.9,89
2020-12-31,3 wk ahead inc death,2021-01-16,PL72,PL72,quantile,0.95,98
2020-12-31,3 wk ahead inc death,2021-01-16,PL72,PL72,quantile,0.975,107
2020-12-31,3 wk ahead inc death,2021-01-16,PL72,PL72,quantile,0.99,115
2020-12-31,3 wk ahead cum death,2021-01-16,PL72,PL72,point,NA,2096
2020-12-31,3 wk ahead cum death,2021-01-16,PL72,PL72,quantile,0.01,2042
2020-12-31,3 wk ahead cum death,2021-01-16,PL72,PL72,quantile,0.025,2062
2020-12-31,3 wk ahead cum death,2021-01-16,PL72,PL72,quantile,0.05,2067
2020-12-31,3 wk ahead cum death,2021-01-16,PL72,PL72,quantile,0.1,2076
2020-12-31,3 wk ahead cum death,2021-01-16,PL72,PL72,quantile,0.15,2084
2020-12-31,3 wk ahead cum death,2021-01-16,PL72,PL72,quantile,0.2,2085
2020-12-31,3 wk ahead cum death,2021-01-16,PL72,PL72,quantile,0.25,2087
2020-12-31,3 wk ahead cum death,2021-01-16,PL72,PL72,quantile,0.3,2087
2020-12-31,3 wk ahead cum death,2021-01-16,PL72,PL72,quantile,0.35,2090
2020-12-31,3 wk ahead cum death,2021-01-16,PL72,PL72,quantile,0.4,2090
2020-12-31,3 wk ahead cum death,2021-01-16,PL72,PL72,quantile,0.45,2093
2020-12-31,3 wk ahead cum death,2021-01-16,PL72,PL72,quantile,0.5,2096
2020-12-31,3 wk ahead cum death,2021-01-16,PL72,PL72,quantile,0.55,2099
2020-12-31,3 wk ahead cum death,2021-01-16,PL72,PL72,quantile,0.6,2101
