id,Country,2020-12-30,2020-12-31,2021-01-01,2021-01-02,2021-01-03,2021-01-04,2021-01-05,2021-01-06,2021-01-07,2021-01-08,2021-01-09,2021-01-10,2021-01-11,2021-01-12,2021-01-13,2021-01-14,2021-01-15,2021-01-16,2021-01-17,2021-01-18,2021-01-19,2021-01-20,2021-01-21,2021-01-22,2021-01-23,2021-01-24,2021-01-25,2021-01-26,2021-01-27,2021-01-28,2021-01-29,2021-01-30,2021-01-31,2021-02-01,2021-02-02,2021-02-03,2021-02-04,2021-02-05,2021-02-06,2021-02-07,2021-02-08,2021-02-09,2021-02-10,2021-02-11,2021-02-12,2021-02-13,2021-02-14,2021-02-15,2021-02-16,2021-02-17,2021-02-18,2021-02-19,2021-02-20,2021-02-21,2021-02-22,2021-02-23,2021-02-24,2021-02-25,2021-02-26,2021-02-27,2021-02-28,2021-03-01,2021-03-02,2021-03-03,2021-03-04,2021-03-05,2021-03-06,2021-03-07,2021-03-08,2021-03-09,2021-03-10,2021-03-11,2021-03-12,2021-03-13,2021-03-14,2021-03-15,2021-03-16,2021-03-17,2021-03-18,2021-03-19,2021-03-20,2021-03-21,2021-03-22,2021-03-23,2021-03-24,2021-03-25,2021-03-26,2021-03-27,2021-03-28,2021-03-29,2021-03-30,2021-03-31,2021-04-01,2021-04-02,2021-04-03,2021-04-04,2021-04-05,2021-04-06,2021-04-07,2021-04-08,2021-04-09,2021-04-10
0,"Washington",3420,3438,3455,3472,3489,3505,3521,3536,3551,3565,3579,3593,3606,3619,3633,3646,3660,3673,3686,3699,3712,3725,3738,3752,3765,3778,3791,3804,3818,3831,3844,3857,3871,3884,3897,3911,3924,3937,3951,3964,3977,3990,4004,4017,4030,4044,4057,4070,4084,4097,4110,4123,4137,4150,4163,4176,4190,4203,4216,4229,4242,4255,4269,4282,4295,4308,4321,4334,4347,4360,4373,4386,4399,4411,4424,4437,4450,4463,4475,4488,4501,4513,4526,4539,4551,4564,4576,4589,4601,4613,4626,4638,4650,4662,4675,4687,4699,4711,4723,4735,4747,4759
1,"Illinois",17811,17950,18085,18218,18348,18474,18597,18716,18831,18942,19049,19154,19255,19354,19451,19546,19640,19733,19824,19915,20005,20095,20183,20270,20357,20443,20527,20611,20694,20776,20857,20937,21016,21095,21172,21248,21324,21398,21472,21545,21616,21687,21757,21826,21894,21961,22027,22093,22157,22221,22283,22345,22406,22466,22525,22583,22640,22697,22752,22807,22861,22914,22967,23018,23069,23119,23168,23216,23264,23311,23357,23402,23446,23490,23533,23576,23617,23658,23698,23738,23777,23815,23853,23890,23926,23962,23997,24031,24065,24098,24131,24163,24194,24225,24256,24285,24315,24343,24372,24399,24426,24453
2,"California",25334,25613,25902,26201,26508,26821,27139,27462,27789,28119,28451,28784,29116,29447,29776,30102,30426,30750,31075,31401,31730,32063,32399,32738,33080,33424,33770,34118,34468,34821,35175,35531,35888,36247,36606,36967,37329,37691,38054,38417,38780,39144,39507,39869,40232,40593,40954,41314,41673,42030,42386,42741,43093,43444,43792,44139,44483,44824,45163,45499,45833,46163,46491,46815,47136,47453,47767,48077,48384,48687,48987,49282,49573,49861,50144,50424,50699,50970,51237,51500,51758,52013,52263,52508,52750,52987,53220,53449,53673,53894,54110,54321,54529,54733,54932,55127,55319,55506,55689,55869,56044,56216
3,"Arizona",8718,8796,8875,8954,9033,9113,9193,9272,9350,9428,9504,9579,9653,9725,9798,9869,9941,10012,10082,10153,10224,10295,10366,10437,10508,10579,10650,10721,10792,10862,10933,11004,11074,11145,11215,11285,11355,11424,11494,11563,11632,11701,11770,11838,11906,11974,12041,12108,12175,12241,12307,12373,12438,12503,12567,12631,12695,12758,12821,12883,12945,13007,13068,13128,13188,13248,13307,13365,13423,13480,13537,13594,13649,13705,13760,13814,13867,13920,13973,14025,14076,14127,14178,14227,14276,14325,14373,14420,14467,14514,14559,14604,14649,14693,14737,14779,14822,14864,14905,14945,14986,15025
4,"Massachusetts",12338,12409,12480,12551,12621,12691,12761,12831,12901,12971,13041,13112,13182,13252,13323,13394,13466,13538,13610,13683,13757,13830,13905,13979,14053,14127,14202,14277,14352,14427,14502,14577,14652,14727,14802,14877,14952,15027,15102,15176,15251,15325,15399,15473,15547,15620,15693,15766,15839,15911,15982,16054,16125,16195,16265,16335,16404,16473,16541,16608,16675,16742,16808,16873,16938,17002,17066,17129,17191,17252,17313,17374,17433,17492,17551,17608,17665,17721,17777,17832,17886,17939,17992,18044,18095,18146,18195,18244,18293,18340,18387,18434,18479,18524,18568,18611,18654,18696,18737,18778,18818,18857
5,"Wisconsin",5192,5232,5270,5308,5344,5380,5414,5447,5479,5510,5539,5568,5595,5622,5648,5674,5699,5723,5747,5771,5794,5818,5841,5863,5885,5907,5929,5950,5971,5992,6012,6032,6051,6071,6090,6109,6127,6145,6163,6181,6198,6215,6232,6248,6264,6280,6296,6311,6326,6341,6356,6370,6384,6398,6411,6425,6438,6450,6463,6475,6487,6499,6511,6522,6534,6545,6555,6566,6576,6587,6597,6606,6616,6625,6635,6644,6653,6661,6670,6678,6686,6694,6702,6710,6718,6725,6732,6739,6746,6753,6760,6766,6773,6779,6785,6791,6797,6803,6809,6814,6819,6825
6,"Texas",27600,27783,27968,28154,28341,28527,28711,28895,29079,29264,29447,29631,29815,30002,30190,30380,30570,30759,30949,31139,31329,31518,31706,31893,32079,32265,32450,32634,32817,32999,33180,33361,33540,33718,33895,34071,34246,34420,34593,34764,34934,35103,35270,35436,35601,35765,35927,36088,36247,36405,36561,36716,36870,37022,37172,37321,37469,37615,37759,37902,38043,38183,38321,38458,38593,38727,38859,38989,39118,39245,39370,39495,39617,39738,39857,39975,40091,40206,40319,40431,40541,40649,40756,40862,40966,41068,41169,41269,41367,41463,41558,41652,41745,41835,41925,42013,42100,42185,42269,42352,42433,42513
7,"Nebraska",1611,1620,1629,1638,1646,1654,1662,1670,1677,1684,1691,1698,1705,1711,1718,1724,1731,1737,1744,1750,1756,1762,1769,1775,1781,1787,1793,1799,1805,1810,1816,1822,1828,1833,1839,1844,1850,1855,1860,1866,1871,1876,1881,1886,1891,1896,1901,1906,1911,1916,1920,1925,1929,1934,1938,1943,1947,1952,1956,1960,1964,1969,1973,1977,1981,1985,1988,1992,1996,2000,2004,2007,2011,2014,2018,2021,2025,2028,2031,2035,2038,2041,2044,2047,2051,2054,2057,2060,2062,2065,2068,2071,2074,2076,2079,2082,2084,2087,2089,2092,2094,2097
8,"Utah",1256,1266,1276,1286,1296,1305,1315,1324,1334,1343,1352,1361,1370,1379,1388,1397,1406,1415,1424,1433,1441,1450,1459,1467,1476,1484,1492,1501,1509,1517,1525,1532,1540,1548,1556,1563,1570,1578,1585,1592,1599,1606,1613,1620,1626,1633,1639,1646,1652,1658,1664,1670,1676,1682,1688,1693,1699,1704,1709,1715,1720,1725,1730,1735,1740,1744,1749,1753,1758,1762,1767,1771,1775,1779,1783,1787,1791,1794,1798,1802,1805,1809,1812,1815,1819,1822,1825,1828,1831,1834,1837,1840,1842,1845,1848,1850,1853,1855,1858,1860,1862,1864
9,"Oregon",1468,1480,1492,1504,1516,1527,1538,1549,1560,1571,1582,1592,1602,1613,1623,1632,1642,1651,1661,1671,1680,1690,1699,1709,1719,1728,1738,1748,1758,1767,1777,1787,1797,1807,1817,1827,1837,1847,1857,1867,1877,1887,1897,1907,1917,1927,1938,1948,1958,1968,1978,1988,1999,2009,2019,2029,2040,2050,2060,2070,2081,2091,2101,2112,2122,2132,2142,2153,2163,2173,2184,2194,2204,2214,2225,2235,2245,2255,2266,2276,2286,2296,2306,2317,2327,2337,2347,2357,2367,2377,2387,2398,2408,2418,2428,2438,2448,2457,2467,2477,2487,2497
