forecast_date,target,target_end_date,location,location_name,type,quantile,value
2021-09-29,1 wk ahead inc case,2021-10-02,GM01,GM01,point,NA,9829
2021-09-29,1 wk ahead inc case,2021-10-02,GM01,GM01,quantile,0.01,6779
2021-09-29,1 wk ahead inc case,2021-10-02,GM01,GM01,quantile,0.025,7383
2021-09-29,1 wk ahead inc case,2021-10-02,GM01,GM01,quantile,0.05,7886
2021-09-29,1 wk ahead inc case,2021-10-02,GM01,GM01,quantile,0.1,8127
2021-09-29,1 wk ahead inc case,2021-10-02,GM01,GM01,quantile,0.15,8149
2021-09-29,1 wk ahead inc case,2021-10-02,GM01,GM01,quantile,0.2,8154
2021-09-29,1 wk ahead inc case,2021-10-02,GM01,GM01,quantile,0.25,8372
2021-09-29,1 wk ahead inc case,2021-10-02,GM01,GM01,quantile,0.3,8914
2021-09-29,1 wk ahead inc case,2021-10-02,GM01,GM01,quantile,0.35,9156
2021-09-29,1 wk ahead inc case,2021-10-02,GM01,GM01,quantile,0.4,9273
2021-09-29,1 wk ahead inc case,2021-10-02,GM01,GM01,quantile,0.45,9393
2021-09-29,1 wk ahead inc case,2021-10-02,GM01,GM01,quantile,0.5,9829
2021-09-29,1 wk ahead inc case,2021-10-02,GM01,GM01,quantile,0.55,10109
2021-09-29,1 wk ahead inc case,2021-10-02,GM01,GM01,quantile,0.6,10140
2021-09-29,1 wk ahead inc case,2021-10-02,GM01,GM01,quantile,0.65,10170
2021-09-29,1 wk ahead inc case,2021-10-02,GM01,GM01,quantile,0.7,10192
2021-09-29,1 wk ahead inc case,2021-10-02,GM01,GM01,quantile,0.75,10433
2021-09-29,1 wk ahead inc case,2021-10-02,GM01,GM01,quantile,0.8,10918
2021-09-29,1 wk ahead inc case,2021-10-02,GM01,GM01,quantile,0.85,12130
2021-09-29,1 wk ahead inc case,2021-10-02,GM01,GM01,quantile,0.9,12684
2021-09-29,1 wk ahead inc case,2021-10-02,GM01,GM01,quantile,0.95,12759
2021-09-29,1 wk ahead inc case,2021-10-02,GM01,GM01,quantile,0.975,13785
2021-09-29,1 wk ahead inc case,2021-10-02,GM01,GM01,quantile,0.99,14655
2021-09-29,1 wk ahead cum case,2021-10-02,GM01,GM01,point,NA,575203
2021-09-29,1 wk ahead cum case,2021-10-02,GM01,GM01,quantile,0.01,572153
2021-09-29,1 wk ahead cum case,2021-10-02,GM01,GM01,quantile,0.025,572757
2021-09-29,1 wk ahead cum case,2021-10-02,GM01,GM01,quantile,0.05,573260
2021-09-29,1 wk ahead cum case,2021-10-02,GM01,GM01,quantile,0.1,573501
2021-09-29,1 wk ahead cum case,2021-10-02,GM01,GM01,quantile,0.15,573523
2021-09-29,1 wk ahead cum case,2021-10-02,GM01,GM01,quantile,0.2,573528
2021-09-29,1 wk ahead cum case,2021-10-02,GM01,GM01,quantile,0.25,573746
2021-09-29,1 wk ahead cum case,2021-10-02,GM01,GM01,quantile,0.3,574288
