id,Country,2022-07-09,2022-07-10,2022-07-11,2022-07-12,2022-07-13,2022-07-14,2022-07-15,2022-07-16,2022-07-17,2022-07-18,2022-07-19,2022-07-20,2022-07-21,2022-07-22,2022-07-23,2022-07-24,2022-07-25,2022-07-26,2022-07-27,2022-07-28,2022-07-29,2022-07-30,2022-07-31,2022-08-01,2022-08-02,2022-08-03,2022-08-04,2022-08-05,2022-08-06,2022-08-07,2022-08-08,2022-08-09,2022-08-10,2022-08-11,2022-08-12,2022-08-13,2022-08-14,2022-08-15,2022-08-16,2022-08-17,2022-08-18,2022-08-19,2022-08-20,2022-08-21,2022-08-22,2022-08-23,2022-08-24,2022-08-25,2022-08-26,2022-08-27,2022-08-28,2022-08-29,2022-08-30,2022-08-31,2022-09-01,2022-09-02,2022-09-03,2022-09-04,2022-09-05,2022-09-06,2022-09-07,2022-09-08,2022-09-09,2022-09-10,2022-09-11,2022-09-12,2022-09-13,2022-09-14,2022-09-15,2022-09-16,2022-09-17,2022-09-18,2022-09-19,2022-09-20,2022-09-21,2022-09-22,2022-09-23,2022-09-24,2022-09-25,2022-09-26,2022-09-27,2022-09-28,2022-09-29,2022-09-30,2022-10-01,2022-10-02,2022-10-03,2022-10-04,2022-10-05,2022-10-06,2022-10-07,2022-10-08,2022-10-09,2022-10-10,2022-10-11,2022-10-12,2022-10-13,2022-10-14,2022-10-15,2022-10-16,2022-10-17
0,Afghanistan,7728,7729,7730,7730,7731,7732,7733,7734,7735,7736,7737,7738,7738,7739,7740,7741,7742,7743,7744,7745,7746,7747,7748,7749,7751,7752,7753,7754,7755,7756,7757,7758,7759,7760,7762,7763,7764,7765,7766,7767,7768,7769,7771,7772,7773,7774,7775,7776,7778,7779,7780,7781,7782,7784,7785,7786,7787,7788,7790,7791,7792,7793,7794,7796,7797,7798,7799,7800,7802,7803,7804,7805,7807,7808,7809,7810,7811,7813,7814,7815,7816,7817,7818,7820,7821,7822,7823,7824,7825,7826,7828,7829,7830,7831,7832,7833,7834,7835,7836,7837,7838
1,Albania,3512,3512,3512,3512,3513,3513,3513,3513,3513,3514,3514,3514,3514,3515,3515,3515,3516,3516,3517,3517,3518,3519,3519,3520,3521,3523,3524,3525,3527,3528,3530,3531,3533,3534,3536,3537,3538,3540,3541,3542,3543,3544,3545,3546,3547,3548,3549,3550,3551,3552,3553,3554,3555,3556,3557,3558,3559,3559,3560,3561,3562,3562,3563,3564,3565,3565,3566,3566,3567,3567,3568,3568,3569,3569,3570,3570,3570,3571,3571,3572,3572,3572,3572,3573,3573,3573,3573,3574,3574,3574,3574,3574,3575,3575,3575,3575,3575,3575,3576,3576,3576
2,Algeria,6875,6875,6875,6875,6875,6875,6875,6875,6875,6875,6875,6875,6875,6875,6875,6875,6875,6875,6875,6875,6875,6875,6875,6875,6875,6875,6875,6875,6875,6875,6875,6875,6875,6875,6875,6875,6875,6875,6875,6875,6875,6875,6875,6875,6875,6875,6875,6875,6875,6875,6875,6875,6875,6875,6875,6875,6875,6875,6875,6875,6875,6875,6875,6875,6875,6875,6875,6875,6875,6875,6875,6875,6875,6875,6875,6875,6875,6875,6875,6875,6875,6875,6875,6875,6875,6875,6875,6875,6875,6875,6875,6875,6875,6875,6875,6875,6875,6875,6875,6875,6875
3,Andorra,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153
4,Angola,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900
5,Antigua and Barbuda,143,143,143,143,143,144,144,144,144,144,144,144,144,144,144,144,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146
6,Argentina,129109,129112,129114,129117,129119,129122,129124,129127,129130,129132,129135,129137,129140,129142,129145,129147,129149,129152,129154,129156,129158,129160,129162,129164,129166,129168,129170,129172,129174,129176,129177,129179,129181,129182,129184,129186,129187,129189,129190,129192,129193,129195,129196,129197,129199,129200,129202,129203,129204,129205,129207,129208,129209,129211,129212,129213,129214,129215,129217,129218,129219,129220,129221,129222,129224,129225,129226,129227,129228,129229,129230,129232,129233,129234,129235,129236,129237,129238,129239,129241,129242,129243,129244,129245,129246,129247,129249,129250,129251,129252,129254,129255,129256,129257,129259,129260,129261,129263,129264,129266,129267
7,Armenia,8629,8629,8629,8629,8629,8629,8629,8629,8629,8629,8629,8630,8630,8630,8630,8630,8630,8630,8630,8630,8630,8630,8630,8630,8630,8631,8631,8631,8631,8631,8631,8631,8631,8632,8632,8632,8632,8632,8632,8633,8633,8633,8633,8633,8633,8634,8634,8634,8634,8634,8635,8635,8635,8635,8635,8636,8636,8636,8636,8637,8637,8637,8637,8638,8638,8638,8639,8639,8639,8639,8640,8640,8640,8641,8641,8642,8642,8642,8643,8643,8644,8644,8644,8645,8645,8646,8646,8647,8647,8648,8648,8649,8650,8650,8651,8651,8652,8653,8653,8654,8655
8,Australia,10314,10343,10373,10402,10432,10462,10493,10524,10555,10586,10612,10638,10663,10688,10712,10737,10761,10785,10809,10833,10856,10880,10904,10929,10953,10977,11002,11027,11052,11078,11103,11129,11156,11183,11210,11237,11265,11293,11322,11351,11381,11411,11442,11472,11504,11535,11567,11600,11633,11666,11699,11732,11766,11799,11834,11868,11903,11939,11974,12010,12047,12084,12121,12159,12197,12236,12274,12314,12353,12393,12434,12474,12515,12556,12598,12640,12682,12724,12766,12809,12851,12894,12937,12980,13023,13066,13109,13152,13195,13238,13280,13323,13365,13408,13450,13491,13533,13574,13615,13656,13697
9,Austria,20099,20104,20109,20114,20119,20125,20130,20136,20142,20148,20154,20160,20167,20173,20180,20187,20194,20202,20209,20217,20225,20233,20241,20250,20259,20268,20277,20287,20297,20307,20318,20329,20340,20352,20364,20377,20390,20403,20417,20431,20446,20462,20478,20494,20511,20528,20546,20565,20584,20604,20624,20645,20666,20688,20711,20734,20758,20782,20806,20832,20857,20883,20910,20937,20964,20991,21019,21047,21076,21104,21125,21143,21161,21179,21196,21214,21231,21248,21265,21281,21298,21314,21329,21345,21360,21375,21389,21404,21418,21431,21445,21458,21471,21483,21496,21508,21519,21531,21542,21553,21564
