place,week_ahead,quantile,value
Washington,1,point,18767.5696159636
Washington,1,0.025,18129.0696159636
Washington,1,0.1,18368.694447679
Washington,1,0.25,18504.3431799007
Washington,1,0.5,18694.2028054855
Washington,1,0.75,19134.9858761523
Washington,1,0.9,19341.4753161552
Washington,1,0.975,19406.0696159636
Washington,2,point,15958.5984615914
Washington,2,0.025,14927.6981146389
Washington,2,0.1,15111.1161708589
Washington,2,0.25,15320.0984615914
Washington,2,0.5,15771.6251973184
Washington,2,0.75,16597.0984615914
Washington,2,0.9,17093.9565616222
Washington,2,0.975,17298.2732201447
Washington,3,point,12246.5045831224
Washington,3,0.025,10805.1640818743
Washington,3,0.1,11007.194608548
Washington,3,0.25,11506.0428978412
Washington,3,0.5,12103.4662293382
Washington,3,0.75,12885.0045831224
Washington,3,0.9,13790.6856564285
Washington,3,0.975,14041.8509729097
Washington,4,point,8691.42491407488
Washington,4,0.025,7177.222255548
Washington,4,0.1,7349.40217123078
Washington,4,0.25,7850.79862094601
Washington,4,0.5,8692.69514212396
Washington,4,0.75,9329.92491407488
Washington,4,0.9,10261.2055762056
Washington,4,0.975,10495.7908612478
Washington,5,point,5847.12138503672
Washington,5,0.025,4518.45191276586
Washington,5,0.1,4644.05218252044
Washington,5,0.25,5089.65174889658
Washington,5,0.5,5937.96160929301
Washington,5,0.75,6485.62138503672
Washington,5,0.9,7179.68991832528
Washington,5,0.975,7362.56377782719
Washington,6,point,3824.80860256946
Washington,6,0.025,2775.325472116
Washington,6,0.1,2858.49365955268
Washington,6,0.25,3186.30860256946
Washington,6,0.5,3953.33158752159
Washington,6,0.75,4463.30860256946
Washington,6,0.9,4836.59378375851
Washington,6,0.975,4961.74517915235
Washington,7,point,2490.59680945698
Washington,7,0.025,1710.26415068586
Washington,7,0.1,1761.03013108121
Washington,7,0.25,1852.09680945698
Washington,7,0.5,2619.94514903543
Washington,7,0.75,3129.09680945698
Washington,7,0.9,3212.40158047427
Washington,7,0.975,3290.57655990496
Illinois,1,point,36136.4252713636
Illinois,1,0.025,29479.8397169611
Illinois,1,0.1,31130.0616595453
Illinois,1,0.25,33694.0914167548
Illinois,1,0.5,35856.9697034257
Illinois,1,0.75,37279.7620502724
Illinois,1,0.9,42185.8694310984
Illinois,1,0.975,46117.6936962376
Illinois,2,point,38356.4468666755
Illinois,2,0.025,25258.8744369159
Illinois,2,0.1,28174.5103139199
Illinois,2,0.25,34909.516275689
Illinois,2,0.5,38019.9468666755
Illinois,2,0.75,41510.0027064071
Illinois,2,0.9,47896.6985288842
Illinois,2,0.975,58817.8131405395
Illinois,3,point,29312.0561769796
Illinois,3,0.025,16934.0056560873
Illinois,3,0.1,18794.8421907753
Illinois,3,0.25,22589.6727638515
Illinois,3,0.5,29530.9896676846
Illinois,3,0.75,34870.6325265844
Illinois,3,0.9,40295.2002420107
Illinois,3,0.975,43816.0851480719
Illinois,4,point,17226.3873662868
Illinois,4,0.025,8061.61864352506
Illinois,4,0.1,9341.05193402795
Illinois,4,0.25,11775.545556765
Illinois,4,0.5,17562.8873662868
Illinois,4,0.75,21562.0290450417
Illinois,4,0.9,25231.7733985197
Illinois,4,0.975,27043.3062090757
Illinois,5,point,8964.19534197263
Illinois,5,0.025,3266.50322217913
Illinois,5,0.1,4222.08263289849
Illinois,5,0.25,5225.93414612999
Illinois,5,0.5,8627.69534197263
Illinois,5,0.75,12254.5772299943
Illinois,5,0.9,14475.1381516984
Illinois,5,0.975,15333.8823632849
Illinois,6,point,4513.03871739964
Illinois,6,0.025,1399.96837661602
Illinois,6,0.1,1844.23474254287
Illinois,6,0.25,2728.56660545943
Illinois,6,0.5,4176.53871739964
Illinois,6,0.75,6323.49288735585
Illinois,6,0.9,7519.21552666696
Illinois,6,0.975,8494.04056773894
Illinois,7,point,2275.90361213516
Illinois,7,0.025,656.05089995265
Illinois,7,0.1,882.885553461174
Illinois,7,0.25,1176.85823009117
Illinois,7,0.5,2075.36827920782
Illinois,7,0.75,3344.45420950186
Illinois,7,0.9,3820.96445699851
Illinois,7,0.975,4535.98442569608
California,1,point,126779.139208568
California,1,0.025,122961.139208568
California,1,0.1,124310.434714755
California,1,0.25,125762.613810215
California,1,0.5,126766.47434698
California,1,0.75,127879.29871982
California,1,0.9,128982.430800224
California,1,0.975,130597.139208568
California,2,point,122537.122569874
California,2,0.025,117342.852505093
California,2,0.1,118719.122569874
California,2,0.25,120386.156688679
California,2,0.5,122488.683433422
California,2,0.75,124734.545193737
California,2,0.9,126355.122569874
California,2,0.975,127570.146836389
California,3,point,111271.151227042
California,3,0.025,103956.277644604
California,3,0.1,106710.253894619
California,3,0.25,107933.532265201
California,3,0.5,111300.157063232
California,3,0.75,114276.841490781
California,3,0.9,115396.450634911
California,3,0.975,119030.922468079
California,4,point,94664.2710454379
California,4,0.025,86325.1737142466
California,4,0.1,89623.5638198955
California,4,0.25,90846.2710454379
California,4,0.5,94524.7732614996
California,4,0.75,98180.9806910977
California,4,0.9,99378.256219426
California,4,0.975,104301.72893429
California,5,point,75717.5623668916
California,5,0.025,67666.7202553004
California,5,0.1,70850.5891166598
California,5,0.25,71899.5623668916
California,5,0.5,75518.1801951276
California,5,0.75,79096.2210357226
California,5,0.9,80452.0972029394
California,5,0.975,85932.6122683361
California,6,point,57476.7282716622
California,6,0.025,50591.537459977
California,6,0.1,53036.0220027085
California,6,0.25,54061.9051147997
California,6,0.5,57332.220366288
California,6,0.75,60294.0897887498
California,6,0.9,61845.8883196073
California,6,0.975,67091.9903368596
California,7,point,41830.5896313444
California,7,0.025,36434.5128740296
California,7,0.1,37869.1964415018
California,7,0.25,39329.4328315109
California,7,0.5,41718.109550002
California,7,0.75,43939.8372133672
California,7,0.9,45989.5955610972
California,7,0.975,50149.7075633109
Arizona,1,point,19211.2007308231
Arizona,1,0.025,17369.2007308231
Arizona,1,0.1,18462.6746223192
Arizona,1,0.25,18670.6995730232
Arizona,1,0.5,18916.7306029345
Arizona,1,0.75,20076.9645723961
Arizona,1,0.9,20367.2351811873
Arizona,1,0.975,21053.2007308231
Arizona,2,point,20479.9519403641
Arizona,2,0.025,18637.9519403641
Arizona,2,0.1,18775.5704722134
Arizona,2,0.25,19244.5819979361
Arizona,2,0.5,19842.630910459
Arizona,2,0.75,22321.9519403641
Arizona,2,0.9,22699.8218987816
Arizona,2,0.975,23174.1176450085
Arizona,3,point,21949.3668987339
Arizona,3,0.025,19167.8630541489
Arizona,3,0.1,19694.7958045694
Arizona,3,0.25,20107.3668987339
Arizona,3,0.5,21024.7317071147
Arizona,3,0.75,23945.1071295324
Arizona,3,0.9,25537.1248975641
Arizona,3,0.975,26353.6074212445
Arizona,4,point,23312.307335386
Arizona,4,0.025,19493.9219763651
Arizona,4,0.1,20292.2174282907
Arizona,4,0.25,21322.9413244184
Arizona,4,0.5,22310.5660748463
Arizona,4,0.75,25559.9013773189
Arizona,4,0.9,28030.7340777079
Arizona,4,0.975,29182.6739238673
Arizona,5,point,24184.6579089767
Arizona,5,0.025,19565.8776471354
Arizona,5,0.1,20658.6628004546
Arizona,5,0.25,22033.150688007
Arizona,5,0.5,23451.2970233564
Arizona,5,0.75,26212.6857983214
Arizona,5,0.9,29425.9954843777
Arizona,5,0.975,30800.6419644002
Arizona,6,point,24232.7349183852
Arizona,6,0.025,19208.0174684613
Arizona,6,0.1,20559.205886192
Arizona,6,0.25,22296.5070859808
