,State,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96
0,Washington,513,36,23,22,23,23,23,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,Illinois,798,92,91,97,104,108,111,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,California,714,5,40,42,42,41,42,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,Arizona,132,-5,6,6,6,7,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,Massachusetts,844,124,116,123,126,130,137,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5,Wisconsin,154,7,10,9,9,9,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6,Texas,305,24,24,25,27,28,28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,Nebraska,17,3,1,2,2,2,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8,Utah,13,6,1,1,1,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9,Oregon,53,4,3,3,3,3,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10,Florida,499,39,40,41,42,45,44,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
11,New York,14390,-3589,708,704,701,682,681,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12,Rhode Island,63,18,10,12,12,14,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13,Georgia,465,23,28,29,31,30,31,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14,New Hampshire,23,2,1,2,2,1,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
15,North Carolina,94,10,9,9,9,9,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16,New Jersey,2443,339,218,218,217,221,221,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
17,Colorado,306,28,23,24,25,26,26,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
18,Maryland,262,27,30,31,33,36,37,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19,Nevada,114,11,7,7,8,7,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
20,Tennessee,109,13,9,9,9,10,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
21,Hawaii,9,0,0,0,1,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
22,Indiana,350,55,31,35,34,37,37,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
23,Kentucky,113,6,13,13,14,14,16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24,Minnesota,70,11,7,6,7,7,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
25,Oklahoma,99,6,5,5,5,6,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26,Pennsylvania,589,87,63,65,67,69,72,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
