id,Country,2021-01-05,2021-01-06,2021-01-07,2021-01-08,2021-01-09,2021-01-10,2021-01-11,2021-01-12,2021-01-13,2021-01-14,2021-01-15,2021-01-16,2021-01-17,2021-01-18,2021-01-19,2021-01-20,2021-01-21,2021-01-22,2021-01-23,2021-01-24,2021-01-25,2021-01-26,2021-01-27,2021-01-28,2021-01-29,2021-01-30,2021-01-31,2021-02-01,2021-02-02,2021-02-03,2021-02-04,2021-02-05,2021-02-06,2021-02-07,2021-02-08,2021-02-09,2021-02-10,2021-02-11,2021-02-12,2021-02-13,2021-02-14,2021-02-15,2021-02-16,2021-02-17,2021-02-18,2021-02-19,2021-02-20,2021-02-21,2021-02-22,2021-02-23,2021-02-24,2021-02-25,2021-02-26,2021-02-27,2021-02-28,2021-03-01,2021-03-02,2021-03-03,2021-03-04,2021-03-05,2021-03-06,2021-03-07,2021-03-08,2021-03-09,2021-03-10,2021-03-11,2021-03-12,2021-03-13,2021-03-14,2021-03-15,2021-03-16,2021-03-17,2021-03-18,2021-03-19,2021-03-20,2021-03-21,2021-03-22,2021-03-23,2021-03-24,2021-03-25,2021-03-26,2021-03-27,2021-03-28,2021-03-29,2021-03-30,2021-03-31,2021-04-01,2021-04-02,2021-04-03,2021-04-04,2021-04-05,2021-04-06,2021-04-07,2021-04-08,2021-04-09,2021-04-10,2021-04-11,2021-04-12,2021-04-13,2021-04-14,2021-04-15,2021-04-16
0,"Washington",3541,3556,3571,3586,3600,3614,3628,3642,3656,3669,3683,3696,3708,3721,3733,3745,3757,3770,3782,3794,3806,3818,3830,3843,3855,3867,3879,3891,3903,3915,3927,3940,3952,3964,3976,3988,4000,4012,4024,4036,4048,4060,4072,4084,4096,4108,4120,4131,4143,4155,4167,4179,4191,4202,4214,4226,4237,4249,4261,4272,4284,4295,4307,4318,4330,4341,4353,4364,4375,4387,4398,4409,4420,4432,4443,4454,4465,4476,4487,4498,4509,4520,4530,4541,4552,4563,4573,4584,4595,4605,4616,4626,4637,4647,4657,4668,4678,4688,4698,4709,4719,4729
1,"Illinois",18562,18708,18848,18984,19116,19244,19368,19488,19605,19719,19831,19940,20047,20152,20256,20361,20466,20569,20673,20775,20878,20979,21079,21177,21274,21371,21466,21560,21653,21744,21835,21924,22013,22100,22186,22271,22354,22437,22518,22599,22678,22756,22833,22909,22984,23058,23131,23202,23273,23343,23411,23479,23545,23611,23675,23739,23801,23863,23923,23983,24041,24099,24156,24211,24266,24320,24373,24426,24477,24527,24577,24626,24674,24721,24767,24813,24858,24902,24945,24987,25029,25070,25110,25150,25188,25227,25264,25301,25337,25372,25407,25441,25475,25508,25540,25572,25603,25634,25664,25693,25722,25750
2,"California",27400,27773,28149,28527,28905,29281,29657,30032,30408,30780,31151,31520,31887,32256,32625,32995,33366,33740,34116,34495,34875,35258,35642,36027,36414,36802,37191,37582,37972,38364,38756,39148,39540,39932,40324,40716,41106,41497,41886,42274,42661,43047,43431,43814,44194,44573,44950,45324,45696,46065,46432,46796,47157,47515,47870,48222,48570,48915,49257,49595,49929,50259,50585,50908,51226,51541,51851,52157,52459,52757,53051,53340,53625,53905,54181,54453,54721,54984,55242,55496,55746,55991,56232,56469,56701,56929,57153,57372,57587,57798,58005,58208,58406,58601,58791,58978,59160,59339,59514,59685,59853,60016
3,"Arizona",9317,9417,9516,9615,9713,9811,9909,10008,10108,10209,10311,10415,10519,10624,10730,10835,10940,11045,11150,11256,11362,11467,11573,11679,11785,11892,11998,12104,12210,12317,12423,12529,12635,12741,12846,12952,13057,13162,13267,13371,13475,13579,13682,13785,13887,13989,14091,14192,14292,14392,14492,14590,14688,14786,14883,14979,15075,15169,15263,15357,15449,15541,15632,15722,15812,15900,15988,16075,16161,16246,16330,16414,16496,16578,16658,16738,16817,16895,16972,17048,17123,17198,17271,17343,17414,17485,17554,17623,17691,17757,17823,17888,17952,18015,18077,18138,18198,18257,18316,18373,18430,18486
4,"Massachusetts",12734,12806,12879,12951,13024,13097,13170,13243,13317,13391,13465,13540,13614,13690,13765,13840,13915,13990,14065,14140,14215,14291,14366,14442,14518,14593,14669,14744,14820,14895,14971,15046,15121,15196,15271,15346,15420,15494,15568,15642,15715,15788,15861,15933,16005,16077,16148,16218,16288,16358,16427,16496,16564,16632,16699,16766,16832,16897,16962,17026,17090,17153,17215,17277,17338,17398,17458,17517,17576,17633,17690,17747,17802,17857,17911,17965,18017,18069,18121,18171,18221,18270,18319,18367,18414,18460,18506,18551,18595,18638,18681,18723,18765,18806,18846,18885,18924,18962,18999,19036,19072,19108
5,"Wisconsin",5366,5401,5434,5466,5497,5527,5556,5585,5612,5640,5666,5693,5719,5744,5770,5796,5823,5849,5876,5902,5929,5955,5980,6005,6029,6053,6077,6101,6124,6146,6169,6191,6212,6234,6255,6275,6295,6315,6335,6354,6373,6391,6410,6427,6445,6462,6479,6496,6512,6528,6544,6559,6574,6589,6604,6618,6632,6646,6659,6673,6686,6698,6711,6723,6735,6747,6758,6769,6780,6791,6802,6812,6822,6832,6842,6852,6861,6870,6879,6888,6896,6905,6913,6921,6929,6937,6944,6952,6959,6966,6973,6980,6986,6993,6999,7006,7012,7018,7023,7029,7035,7040
6,"Texas",28797,29005,29213,29422,29629,29837,30045,30256,30468,30681,30897,31115,31336,31563,31798,32040,32290,32543,32798,33057,33317,33575,33833,34087,34341,34595,34849,35102,35354,35605,35854,36103,36350,36596,36841,37085,37327,37567,37806,38044,38280,38514,38747,38978,39207,39434,39659,39883,40104,40324,40541,40757,40971,41182,41391,41598,41803,42006,42207,42405,42602,42796,42987,43177,43364,43549,43731,43912,44090,44265,44439,44610,44779,44945,45109,45271,45431,45588,45743,45896,46046,46194,46340,46484,46625,46765,46902,47037,47170,47300,47429,47555,47680,47802,47922,48040,48157,48271,48383,48493,48602,48708
7,"Nebraska",1692,1702,1712,1722,1731,1741,1750,1760,1769,1778,1787,1796,1805,1815,1824,1833,1842,1851,1860,1869,1878,1888,1897,1905,1914,1923,1931,1940,1949,1957,1965,1974,1982,1990,1998,2006,2014,2021,2029,2037,2044,2052,2059,2066,2074,2081,2088,2095,2102,2109,2115,2122,2129,2135,2142,2148,2154,2161,2167,2173,2179,2185,2191,2196,2202,2208,2213,2219,2224,2229,2235,2240,2245,2250,2255,2260,2265,2270,2274,2279,2283,2288,2292,2297,2301,2305,2310,2314,2318,2322,2326,2330,2334,2338,2341,2345,2349,2352,2356,2359,2363,2366
8,"Utah",1312,1323,1333,1344,1355,1365,1376,1386,1397,1407,1418,1429,1440,1451,1462,1473,1484,1495,1507,1518,1529,1540,1551,1562,1573,1583,1594,1604,1615,1625,1635,1645,1655,1665,1674,1684,1693,1702,1711,1720,1729,1738,1747,1755,1763,1772,1780,1788,1795,1803,1811,1818,1825,1833,1840,1847,1853,1860,1867,1873,1879,1886,1892,1898,1904,1909,1915,1920,1926,1931,1936,1941,1946,1951,1956,1961,1965,1970,1974,1978,1983,1987,1991,1995,1998,2002,2006,2009,2013,2016,2020,2023,2026,2029,2032,2035,2038,2041,2044,2046,2049,2052
9,"Oregon",1550,1565,1579,1594,1608,1622,1636,1649,1662,1675,1688,1701,1713,1725,1738,1750,1762,1774,1785,1797,1809,1821,1833,1845,1857,1869,1881,1893,1905,1917,1929,1941,1953,1965,1977,1989,2001,2014,2026,2038,2050,2062,2074,2087,2099,2111,2123,2135,2147,2160,2172,2184,2196,2208,2221,2233,2245,2257,2269,2281,2293,2306,2318,2330,2342,2354,2366,2378,2390,2402,2414,2426,2438,2450,2462,2474,2486,2498,2510,2522,2533,2545,2557,2569,2580,2592,2604,2615,2627,2639,2650,2662,2673,2685,2696,2707,2719,2730,2742,2753,2764,2775
