id,Country,2021-09-30,2021-10-01,2021-10-02,2021-10-03,2021-10-04,2021-10-05,2021-10-06,2021-10-07,2021-10-08,2021-10-09,2021-10-10,2021-10-11,2021-10-12,2021-10-13,2021-10-14,2021-10-15,2021-10-16,2021-10-17,2021-10-18,2021-10-19,2021-10-20,2021-10-21,2021-10-22,2021-10-23,2021-10-24,2021-10-25,2021-10-26,2021-10-27,2021-10-28,2021-10-29,2021-10-30,2021-10-31,2021-11-01,2021-11-02,2021-11-03,2021-11-04,2021-11-05,2021-11-06,2021-11-07,2021-11-08,2021-11-09,2021-11-10,2021-11-11,2021-11-12,2021-11-13,2021-11-14,2021-11-15,2021-11-16,2021-11-17,2021-11-18,2021-11-19,2021-11-20,2021-11-21,2021-11-22,2021-11-23,2021-11-24,2021-11-25,2021-11-26,2021-11-27,2021-11-28,2021-11-29,2021-11-30,2021-12-01,2021-12-02,2021-12-03,2021-12-04,2021-12-05,2021-12-06,2021-12-07,2021-12-08,2021-12-09,2021-12-10,2021-12-11,2021-12-12,2021-12-13,2021-12-14,2021-12-15,2021-12-16,2021-12-17,2021-12-18,2021-12-19,2021-12-20,2021-12-21,2021-12-22,2021-12-23,2021-12-24,2021-12-25,2021-12-26,2021-12-27,2021-12-28,2021-12-29,2021-12-30,2021-12-31,2022-01-01,2022-01-02,2022-01-03
0,Afghanistan,155174,155221,155267,155312,155356,155399,155441,155482,155522,155561,155599,155635,155670,155705,155738,155770,155801,155830,155859,155887,155914,155939,155964,155988,156011,156033,156055,156075,156095,156114,156132,156149,156166,156181,156197,156211,156225,156239,156251,156264,156275,156286,156297,156307,156317,156326,156335,156343,156351,156358,156365,156372,156379,156385,156390,156396,156401,156406,156411,156415,156419,156423,156427,156430,156434,156437,156440,156442,156445,156447,156450,156452,156454,156456,156458,156459,156461,156462,156464,156465,156466,156467,156468,156469,156470,156471,156472,156473,156473,156474,156475,156475,156476,156476,156476,156476
1,Albania,170131,170712,171279,171832,172371,172898,173411,173910,174395,174868,175328,175776,176211,176634,177045,177444,177832,178208,178573,178928,179272,179605,179928,180242,180545,180840,181124,181400,181666,181925,182174,182416,182649,182875,183093,183303,183507,183703,183892,184075,184252,184422,184586,184744,184897,185044,185185,185321,185452,185579,185700,185817,185929,186037,186141,186241,186337,186429,186518,186603,186684,186762,186837,186909,186978,187045,187108,187169,187227,187283,187336,187388,187436,187483,187528,187571,187612,187651,187688,187724,187758,187791,187822,187852,187880,187907,187933,187958,187981,188004,188025,188045,188064,188082,188099,188116
2,Algeria,203359,203369,203379,203389,203399,203409,203419,203429,203439,203449,203459,203469,203479,203489,203499,203509,203519,203529,203539,203549,203559,203569,203579,203589,203599,203609,203619,203629,203639,203649,203659,203669,203679,203689,203699,203709,203717,203725,203732,203738,203744,203749,203754,203758,203761,203765,203768,203770,203773,203775,203776,203778,203779,203781,203782,203783,203784,203784,203785,203786,203786,203786,203786,203786,203787,203787,203787,203787,203787,203787,203787,203787,203787,203787,203787,203787,203787,203787,203787,203787,203787,203787,203787,203787,203787,203787,203787,203787,203787,203787,203787,203787,203787,203787,203787,203787
3,Andorra,15222,15228,15234,15240,15247,15254,15261,15268,15275,15282,15289,15296,15303,15310,15317,15324,15331,15338,15345,15352,15360,15368,15376,15384,15392,15400,15408,15416,15424,15432,15440,15449,15458,15467,15475,15484,15493,15502,15511,15520,15529,15538,15547,15557,15566,15576,15586,15596,15606,15616,15626,15636,15646,15657,15667,15678,15688,15699,15710,15721,15732,15743,15754,15765,15776,15788,15799,15811,15822,15834,15846,15858,15870,15882,15894,15906,15918,15930,15942,15954,15966,15978,15991,16003,16016,16029,16042,16055,16068,16081,16094,16107,16121,16134,16147,16161
4,Angola,56583,56862,57139,57416,57692,57968,58243,58518,58790,59062,59330,59598,59862,60126,60386,60645,60901,61156,61406,61656,61902,62146,62386,62625,62860,63093,63323,63550,63774,63995,64212,64428,64639,64848,65053,65256,65455,65651,65844,66034,66219,66403,66582,66759,66932,67102,67269,67432,67592,67750,67903,68054,68201,68346,68486,68624,68759,68891,69019,69145,69267,69387,69504,69618,69728,69837,69941,70044,70144,70241,70335,70427,70516,70602,70686,70768,70847,70924,70999,71071,71141,71209,71274,71338,71400,71459,71517,71572,71626,71678,71728,71777,71823,71868,71912,71955
5,Antigua and Barbuda,3231,3236,3241,3246,3251,3256,3261,3266,3271,3276,3281,3286,3291,3296,3301,3306,3311,3316,3321,3326,3331,3336,3341,3346,3350,3354,3358,3362,3365,3368,3371,3374,3376,3379,3381,3383,3385,3386,3388,3389,3391,3392,3393,3394,3395,3396,3397,3398,3399,3399,3400,3400,3401,3401,3402,3402,3403,3403,3403,3404,3404,3404,3404,3404,3405,3405,3405,3405,3405,3405,3405,3406,3406,3406,3406,3406,3406,3406,3406,3406,3406,3406,3406,3406,3406,3406,3406,3406,3406,3406,3406,3406,3406,3406,3406,3406
6,Argentina,5256902,5257837,5258748,5259635,5260498,5261337,5262152,5262943,5263710,5264453,5265172,5265867,5266538,5267185,5267808,5268407,5268982,5269533,5270060,5270563,5271042,5271497,5271928,5272338,5272726,5273094,5273443,5273773,5274086,5274382,5274663,5274927,5275178,5275414,5275637,5275848,5276047,5276234,5276411,5276577,5276734,5276882,5277020,5277151,5277273,5277388,5277496,5277598,5277693,5277782,5277866,5277944,5278017,5278086,5278150,5278210,5278266,5278318,5278367,5278413,5278455,5278495,5278532,5278566,5278598,5278628,5278656,5278681,5278705,5278727,5278748,5278767,5278785,5278801,5278816,5278830,5278843,5278855,5278866,5278877,5278886,5278895,5278903,5278910,5278917,5278924,5278929,5278935,5278941,5278947,5278952,5278956,5278959,5278961,5278961,5278961
7,Armenia,261697,262289,262880,263469,264057,264644,265229,265811,266392,266971,267547,268121,268692,269260,269825,270387,270946,271501,272053,272601,273146,273686,274223,274755,275283,275806,276326,276840,277350,277855,278355,278850,279341,279826,280306,280780,281249,281713,282171,282624,283071,283513,283949,284379,284803,285222,285635,286042,286443,286838,287227,287611,287988,288360,288726,289085,289439,289787,290128,290463,290791,291112,291426,291734,292035,292331,292619,292901,293177,293447,293710,293967,294218,294464,294703,294937,295165,295388,295605,295816,296022,296223,296419,296610,296795,296976,297151,297322,297488,297650,297807,297960,298109,298253,298393,298529
8,Australia,107181,107527,107865,108195,108517,108831,109137,109435,109725,110007,110281,110547,110805,111055,111297,111531,111757,111975,112185,112387,112581,112767,112945,113115,113277,113431,113577,113715,113845,113967,114081,114187,114285,114375,114457,114531,114597,114655,114705,114749,114787,114820,114848,114872,114893,114911,114926,114938,114949,114958,114965,114971,114976,114980,114984,114987,114989,114991,114992,114993,114994,114995,114995,114995,114995,114995,114995,114995,114995,114995,114995,114995,114995,114995,114995,114995,114995,114995,114995,114995,114995,114995,114995,114995,114995,114995,114995,114995,114995,114995,114995,114995,114995,114995,114995,114995
9,Austria,743095,744585,746058,747498,748921,750311,751684,753025,754348,755639,756912,758153,759377,760570,761744,762888,764014,765111,766189,767238,768269,769272,770256,771214,772153,773066,773961,774830,775682,776509,777319,778104,778873,779618,780347,781054,781745,782413,783067,783699,784317,784915,785498,786062,786612,787143,787661,788161,788648,789119,789577,790019,790449,790863,791267,791655,792033,792397,792750,793091,793421,793739,794048,794344,794632,794909,795177,795434,795684,795924,796156,796379,796594,796801,797001,797193,797378,797555,797727,797891,798050,798202,798349,798489,798624,798754,798879,798998,799113,799223,799328,799429,799527,799619,799709,799797
10,Azerbaijan,483902,484212,484515,484811,485100,485382,485657,485925,486186,486440,486687,486927,487160,487386,487605,487817,488022,488220,488411,488595,488772,488942,489105,489261,489410,489551,489683,489806,489920,490026,490124,490215,490300,490378,490451,490518,490580,490638,490691,490740,490785,490826,490864,490899,490930,490959,490985,491009,491031,491051,491069,491085,491100,491113,491126,491137,491147,491156,491164,491171,491178,491184,491189,491194,491199,491203,491206,491209,491212,491215,491217,491219,491221,491223,491224,491225,491226,491227,491228,491229,491230,491231,491231,491232,491232,491232,491233,491233,491233,491233,491233,491233,491233,491233,491233,491233
11,The Bahamas,20984,21012,21040,21068,21096,21124,21152,21180,21208,21236,21264,21292,21320,21348,21376,21404,21432,21458,21483,21507,21530,21552,21574,21594,21613,21632,21650,21667,21683,21699,21714,21728,21742,21755,21767,21779,21791,21802,21812,21822,21831,21840,21849,21857,21865,21873,21880,21887,21893,21899,21905,21911,21916,21921,21926,21931,21935,21939,21943,21947,21950,21954,21957,21960,21963,21966,21968,21971,21973,21976,21978,21980,21982,21984,21985,21987,21988,21990,21991,21992,21993,21994,21995,21996,21997,21998,21999,21999,22000,22000,22001,22002,22002,22002,22002,22002
12,Bahrain,275057,275066,275075,275084,275093,275102,275111,275120,275129,275138,275147,275156,275165,275174,275183,275192,275201,275210,275219,275228,275237,275246,275255,275264,275273,275282,275291,275300,275309,275318,275327,275335,275342,275349,275356,275362,275368,275373,275378,275382,275386,275389,275393,275396,275398,275401,275403,275405,275407,275408,275410,275411,275412,275413,275414,275414,275415,275416,275416,275416,275416,275416,275416,275416,275416,275416,275416,275416,275416,275416,275416,275416,275416,275416,275416,275416,275416,275416,275416,275416,275416,275416,275416,275416,275416,275416,275416,275416,275416,275416,275416,275416,275416,275416,275416,275416
