id,Country,2021-09-30,2021-10-01,2021-10-02,2021-10-03,2021-10-04,2021-10-05,2021-10-06,2021-10-07,2021-10-08,2021-10-09,2021-10-10,2021-10-11,2021-10-12,2021-10-13,2021-10-14,2021-10-15,2021-10-16,2021-10-17,2021-10-18,2021-10-19,2021-10-20,2021-10-21,2021-10-22,2021-10-23,2021-10-24,2021-10-25,2021-10-26,2021-10-27,2021-10-28,2021-10-29,2021-10-30,2021-10-31,2021-11-01,2021-11-02,2021-11-03,2021-11-04,2021-11-05,2021-11-06,2021-11-07,2021-11-08,2021-11-09,2021-11-10,2021-11-11,2021-11-12,2021-11-13,2021-11-14,2021-11-15,2021-11-16,2021-11-17,2021-11-18,2021-11-19,2021-11-20,2021-11-21,2021-11-22,2021-11-23,2021-11-24,2021-11-25,2021-11-26,2021-11-27,2021-11-28,2021-11-29,2021-11-30,2021-12-01,2021-12-02,2021-12-03,2021-12-04,2021-12-05,2021-12-06,2021-12-07,2021-12-08,2021-12-09,2021-12-10,2021-12-11,2021-12-12,2021-12-13,2021-12-14,2021-12-15,2021-12-16,2021-12-17,2021-12-18,2021-12-19,2021-12-20,2021-12-21,2021-12-22,2021-12-23,2021-12-24,2021-12-25,2021-12-26,2021-12-27,2021-12-28,2021-12-29,2021-12-30,2021-12-31,2022-01-01,2022-01-02,2022-01-03
0,Afghanistan,155174,155245,155317,155388,155458,155527,155596,155664,155731,155798,155865,155931,155997,156063,156128,156193,156258,156322,156386,156449,156513,156576,156638,156701,156763,156824,156886,156947,157007,157068,157128,157188,157247,157306,157365,157424,157482,157540,157598,157655,157712,157769,157825,157881,157937,157993,158048,158103,158158,158212,158266,158320,158374,158427,158480,158533,158585,158638,158690,158741,158793,158844,158895,158945,158996,159046,159096,159145,159195,159244,159292,159341,159389,159437,159485,159533,159580,159627,159674,159720,159767,159813,159859,159904,159950,159995,160040,160085,160130,160175,160220,160265,160310,160355,160400,160445
1,Albania,170131,170924,171710,172487,173256,174015,174766,175508,176240,176961,177673,178373,179063,179742,180410,181066,181711,182344,182965,183574,184171,184755,185328,185888,186436,186971,187495,188005,188504,188990,189464,189925,190375,190812,191238,191651,192053,192445,192826,193198,193558,193910,194251,194583,194905,195218,195521,195816,196101,196379,196647,196907,197158,197402,197638,197866,198086,198299,198505,198705,198898,199085,199266,199440,199609,199771,199928,200080,200226,200368,200504,200635,200761,200883,201000,201113,201221,201326,201426,201523,201615,201705,201790,201872,201951,202027,202100,202169,202236,202300,202361,202420,202476,202529,202579,202626
2,Algeria,203359,203489,203615,203737,203855,203969,204079,204185,204287,204386,204482,204574,204663,204749,204831,204911,204988,205062,205134,205203,205270,205334,205397,205456,205514,205570,205624,205676,205726,205774,205821,205866,205909,205951,205992,206031,206068,206104,206140,206173,206206,206237,206268,206297,206325,206352,206379,206404,206428,206452,206475,206497,206518,206538,206558,206577,206596,206613,206630,206647,206663,206678,206693,206707,206721,206734,206747,206760,206771,206783,206794,206805,206815,206825,206835,206844,206853,206862,206870,206878,206886,206893,206901,206908,206914,206921,206927,206933,206939,206945,206950,206955,206960,206966,206973,206981
3,Andorra,15222,15232,15243,15254,15265,15277,15289,15301,15314,15328,15342,15356,15371,15387,15403,15419,15437,15454,15473,15492,15512,15532,15553,15575,15598,15622,15646,15671,15697,15724,15752,15780,15810,15841,15873,15906,15939,15974,16011,16048,16087,16127,16168,16210,16254,16299,16346,16394,16443,16495,16547,16602,16657,16715,16774,16835,16898,16963,17029,17097,17168,17240,17314,17390,17468,17548,17630,17715,17801,17890,17980,18073,18168,18266,18365,18467,18570,18676,18785,18895,19007,19122,19239,19358,19479,19602,19727,19854,19983,20114,20246,20381,20517,20655,20795,20936
4,Angola,56583,57079,57593,58123,58671,59235,59820,60423,61047,61688,62351,63032,63735,64458,65205,65972,66764,67577,68416,69277,70165,71077,72016,72979,73971,74987,76034,77107,78211,79341,80504,81694,82917,84168,85455,86769,88120,89500,90917,92369,93864,95395,96971,98584,100244,101944,103691,105480,107320,109201,111136,113115,115149,117229,119366,121551,123795,126089,128444,130851,133322,135846,138436,141082,143796,146567,149409,152310,155285,158320,161432,164606,167859,171176,174574,178038,181587,185202,188905,192677,196538,200470,204494,208591,212782,217047,221409,225847,230384,234998,239714,244509,249408,254387,259472,264639
5,Antigua and Barbuda,3231,3370,3513,3659,3809,3963,4120,4281,4444,4610,4778,4950,5123,5298,5475,5653,5832,6012,6193,6379,6569,6763,6961,7164,7370,7580,7793,8010,8230,8453,8679,8907,9137,9370,9604,9839,10076,10313,10551,10790,11028,11266,11504,11741,11976,12210,12443,12674,12902,13128,13352,13572,13790,14004,14215,14422,14625,14825,15020,15211,15398,15581,15759,15933,16102,16267,16427,16583,16734,16880,17022,17159,17292,17421,17545,17665,17780,17892,17999,18102,18202,18297,18389,18477,18562,18643,18720,18795,18866,18934,19000,19062,19121,19178,19233,19286
6,Argentina,5256902,5258124,5259315,5260475,5261604,5262702,5263769,5264805,5265810,5266784,5267727,5268639,5269520,5270370,5271185,5271972,5272727,5273456,5274155,5274828,5275473,5276095,5276690,5277263,5277812,5278339,5278844,5279329,5279792,5280237,5280662,5281070,5281459,5281833,5282189,5282530,5282855,5283167,5283463,5283747,5284017,5284275,5284520,5284755,5284977,5285190,5285392,5285584,5285767,5285940,5286105,5286262,5286411,5286552,5286685,5286813,5286933,5287047,5287154,5287256,5287353,5287444,5287530,5287612,5287689,5287761,5287830,5287894,5287955,5288013,5288066,5288117,5288165,5288210,5288252,5288292,5288329,5288364,5288397,5288428,5288456,5288483,5288509,5288532,5288554,5288575,5288594,5288612,5288629,5288645,5288659,5288673,5288686,5288698,5288711,5288725
7,Armenia,261697,262612,263551,264507,265486,266482,267504,268547,269614,270699,271808,272936,274088,275258,276452,277663,278898,280149,281424,282714,284026,285353,286701,288063,289446,290841,292255,293681,295124,296578,298048,299526,301020,302520,304035,305554,307085,308619,310164,311710,313265,314820,316381,317940,319504,321064,322627,324184,325742,327298,328850,330402,331947,333491,335027,336559,338082,339600,341107,342608,344096,345576,347043,348500,349943,351375,352791,354194,355581,356954,358309,359650,360973,362279,363567,364838,366089,367324,368537,369733,370908,372065,373200,374317,375422,376512,377591,378654,379705,380741,381762,382768,383759,384735,385696,386642
8,Australia,107181,109022,110860,112703,114543,116384,118221,120055,121881,123702,125513,127313,129100,130871,132625,134360,136077,137773,139448,141098,142723,144318,145885,147418,148920,150435,151933,153449,154949,156469,157971,159496,161002,162532,164041,165574,167087,168622,170136,171671,173182,174714,176218,177741,179233,180740,182214,183699,185147,186604,188019,189438,190813,192188,193514,194835,196106,197366,198573,199766,200904,202023,203084,204124,205106,206063,206962,207833,208647,209431,210160,210834,211453,212017,212526,212980,213379,213723,214012,214246,214425,214549,214618,214632,214635,214638,214640,214641,214643,214644,214645,214646,214646,214646,214647,214647
9,Austria,743095,745578,748079,750604,753147,755712,758293,760896,763512,766148,768795,771461,774136,776828,779527,782240,784960,787691,790426,793171,795918,798673,801427,804187,806945,809706,812462,815220,817971,820721,823462,826200,828928,831650,834359,837062,839749,842427,845088,847739,850370,852989,855587,858171,860732,863277,865799,868302,870780,873239,875671,878083,880466,882828,885160,887469,889749,892004,894228,896427,898594,900735,902844,904926,906976,908997,910986,912947,914874,916773,918638,920475,922278,924052,925793,927504,929182,930831,932447,934033,935587,937112,938605,940069,941501,942904,944276,945620,946936,948224,949484,950716,951920,953096,954244,955364
