forecast_date,target,target_end_date,location,type,quantile,value
2022-12-25,1 wk ahead inc case,2022-12-31,AT,quantile,0.010,35035
2022-12-25,1 wk ahead inc case,2022-12-31,BE,quantile,0.010,10320
2022-12-25,1 wk ahead inc case,2022-12-31,BG,quantile,0.010,939
2022-12-25,1 wk ahead inc case,2022-12-31,CY,quantile,0.010,2481
2022-12-25,1 wk ahead inc case,2022-12-31,CZ,quantile,0.010,2604
2022-12-25,1 wk ahead inc case,2022-12-31,DK,quantile,0.010,7261
2022-12-25,1 wk ahead inc case,2022-12-31,EE,quantile,0.010,540
2022-12-25,1 wk ahead inc case,2022-12-31,FI,quantile,0.010,9658
2022-12-25,1 wk ahead inc case,2022-12-31,FR,quantile,0.010,269004
2022-12-25,1 wk ahead inc case,2022-12-31,DE,quantile,0.010,215014
2022-12-25,1 wk ahead inc case,2022-12-31,GR,quantile,0.010,42769
2022-12-25,1 wk ahead inc case,2022-12-31,HU,quantile,0.010,4592
2022-12-25,1 wk ahead inc case,2022-12-31,IS,quantile,0.010,0
2022-12-25,1 wk ahead inc case,2022-12-31,IE,quantile,0.010,2767
2022-12-25,1 wk ahead inc case,2022-12-31,IT,quantile,0.010,98869
2022-12-25,1 wk ahead inc case,2022-12-31,LV,quantile,0.010,1993
2022-12-25,1 wk ahead inc case,2022-12-31,LI,quantile,0.010,65
2022-12-25,1 wk ahead inc case,2022-12-31,LT,quantile,0.010,2689
2022-12-25,1 wk ahead inc case,2022-12-31,LU,quantile,0.010,1640
2022-12-25,1 wk ahead inc case,2022-12-31,MT,quantile,0.010,145
2022-12-25,1 wk ahead inc case,2022-12-31,NL,quantile,0.010,5986
2022-12-25,1 wk ahead inc case,2022-12-31,NO,quantile,0.010,1880
2022-12-25,1 wk ahead inc case,2022-12-31,PL,quantile,0.010,2152
2022-12-25,1 wk ahead inc case,2022-12-31,PT,quantile,0.010,1404
2022-12-25,1 wk ahead inc case,2022-12-31,RO,quantile,0.010,2416
2022-12-25,1 wk ahead inc case,2022-12-31,SK,quantile,0.010,1905
2022-12-25,1 wk ahead inc case,2022-12-31,SI,quantile,0.010,15856
2022-12-25,1 wk ahead inc case,2022-12-31,ES,quantile,0.010,18692
2022-12-25,1 wk ahead inc case,2022-12-31,SE,quantile,0.010,10383
2022-12-25,1 wk ahead inc case,2022-12-31,CH,quantile,0.010,10363
2022-12-25,1 wk ahead inc case,2022-12-31,GB,quantile,0.010,40907
2022-12-25,2 wk ahead inc case,2023-01-07,AT,quantile,0.010,39956
2022-12-25,2 wk ahead inc case,2023-01-07,BE,quantile,0.010,12557
2022-12-25,2 wk ahead inc case,2023-01-07,BG,quantile,0.010,848
2022-12-25,2 wk ahead inc case,2023-01-07,CY,quantile,0.010,2328
2022-12-25,2 wk ahead inc case,2023-01-07,CZ,quantile,0.010,2390
2022-12-25,2 wk ahead inc case,2023-01-07,DK,quantile,0.010,8144
2022-12-25,2 wk ahead inc case,2023-01-07,EE,quantile,0.010,570
2022-12-25,2 wk ahead inc case,2023-01-07,FI,quantile,0.010,11854
2022-12-25,2 wk ahead inc case,2023-01-07,FR,quantile,0.010,262874
2022-12-25,2 wk ahead inc case,2023-01-07,DE,quantile,0.010,240236
2022-12-25,2 wk ahead inc case,2023-01-07,GR,quantile,0.010,51544
2022-12-25,2 wk ahead inc case,2023-01-07,HU,quantile,0.010,4344
2022-12-25,2 wk ahead inc case,2023-01-07,IS,quantile,0.010,0
2022-12-25,2 wk ahead inc case,2023-01-07,IE,quantile,0.010,3528
2022-12-25,2 wk ahead inc case,2023-01-07,IT,quantile,0.010,97081
2022-12-25,2 wk ahead inc case,2023-01-07,LV,quantile,0.010,1901
2022-12-25,2 wk ahead inc case,2023-01-07,LI,quantile,0.010,89
2022-12-25,2 wk ahead inc case,2023-01-07,LT,quantile,0.010,3437
2022-12-25,2 wk ahead inc case,2023-01-07,LU,quantile,0.010,1995
2022-12-25,2 wk ahead inc case,2023-01-07,MT,quantile,0.010,189
2022-12-25,2 wk ahead inc case,2023-01-07,NL,quantile,0.010,6319
2022-12-25,2 wk ahead inc case,2023-01-07,NO,quantile,0.010,2249
2022-12-25,2 wk ahead inc case,2023-01-07,PL,quantile,0.010,2135
2022-12-25,2 wk ahead inc case,2023-01-07,PT,quantile,0.010,1317
2022-12-25,2 wk ahead inc case,2023-01-07,RO,quantile,0.010,3409
2022-12-25,2 wk ahead inc case,2023-01-07,SK,quantile,0.010,2416
2022-12-25,2 wk ahead inc case,2023-01-07,SI,quantile,0.010,25431
2022-12-25,2 wk ahead inc case,2023-01-07,ES,quantile,0.010,19444
2022-12-25,2 wk ahead inc case,2023-01-07,SE,quantile,0.010,14735
2022-12-25,2 wk ahead inc case,2023-01-07,CH,quantile,0.010,9824
2022-12-25,2 wk ahead inc case,2023-01-07,GB,quantile,0.010,46639
2022-12-25,3 wk ahead inc case,2023-01-14,AT,quantile,0.010,47075
2022-12-25,3 wk ahead inc case,2023-01-14,BE,quantile,0.010,15764
2022-12-25,3 wk ahead inc case,2023-01-14,BG,quantile,0.010,767
2022-12-25,3 wk ahead inc case,2023-01-14,CY,quantile,0.010,2177
2022-12-25,3 wk ahead inc case,2023-01-14,CZ,quantile,0.010,2246
2022-12-25,3 wk ahead inc case,2023-01-14,DK,quantile,0.010,9173
2022-12-25,3 wk ahead inc case,2023-01-14,EE,quantile,0.010,607
2022-12-25,3 wk ahead inc case,2023-01-14,FI,quantile,0.010,14537
2022-12-25,3 wk ahead inc case,2023-01-14,FR,quantile,0.010,257683
2022-12-25,3 wk ahead inc case,2023-01-14,DE,quantile,0.010,264701
2022-12-25,3 wk ahead inc case,2023-01-14,GR,quantile,0.010,66825
2022-12-25,3 wk ahead inc case,2023-01-14,HU,quantile,0.010,4112
2022-12-25,3 wk ahead inc case,2023-01-14,IS,quantile,0.010,0
2022-12-25,3 wk ahead inc case,2023-01-14,IE,quantile,0.010,4546
2022-12-25,3 wk ahead inc case,2023-01-14,IT,quantile,0.010,96698
2022-12-25,3 wk ahead inc case,2023-01-14,LV,quantile,0.010,1820
2022-12-25,3 wk ahead inc case,2023-01-14,LI,quantile,0.010,101
2022-12-25,3 wk ahead inc case,2023-01-14,LT,quantile,0.010,3788
2022-12-25,3 wk ahead inc case,2023-01-14,LU,quantile,0.010,2427
2022-12-25,3 wk ahead inc case,2023-01-14,MT,quantile,0.010,250
2022-12-25,3 wk ahead inc case,2023-01-14,NL,quantile,0.010,6734
2022-12-25,3 wk ahead inc case,2023-01-14,NO,quantile,0.010,2732
2022-12-25,3 wk ahead inc case,2023-01-14,PL,quantile,0.010,2257
2022-12-25,3 wk ahead inc case,2023-01-14,PT,quantile,0.010,1243
2022-12-25,3 wk ahead inc case,2023-01-14,RO,quantile,0.010,4464
2022-12-25,3 wk ahead inc case,2023-01-14,SK,quantile,0.010,3072
2022-12-25,3 wk ahead inc case,2023-01-14,SI,quantile,0.010,36187
2022-12-25,3 wk ahead inc case,2023-01-14,ES,quantile,0.010,20285
2022-12-25,3 wk ahead inc case,2023-01-14,SE,quantile,0.010,18742
2022-12-25,3 wk ahead inc case,2023-01-14,CH,quantile,0.010,9475
2022-12-25,3 wk ahead inc case,2023-01-14,GB,quantile,0.010,53411
2022-12-25,4 wk ahead inc case,2023-01-21,AT,quantile,0.010,58376
2022-12-25,4 wk ahead inc case,2023-01-21,BE,quantile,0.010,19954
2022-12-25,4 wk ahead inc case,2023-01-21,BG,quantile,0.010,692
2022-12-25,4 wk ahead inc case,2023-01-21,CY,quantile,0.010,2027
2022-12-25,4 wk ahead inc case,2023-01-21,CZ,quantile,0.010,2166
2022-12-25,4 wk ahead inc case,2023-01-21,DK,quantile,0.010,10382
2022-12-25,4 wk ahead inc case,2023-01-21,EE,quantile,0.010,654
2022-12-25,4 wk ahead inc case,2023-01-21,FI,quantile,0.010,18261
2022-12-25,4 wk ahead inc case,2023-01-21,FR,quantile,0.010,254497
2022-12-25,4 wk ahead inc case,2023-01-21,DE,quantile,0.010,287566
2022-12-25,4 wk ahead inc case,2023-01-21,GR,quantile,0.010,92721
2022-12-25,4 wk ahead inc case,2023-01-21,HU,quantile,0.010,3894
2022-12-25,4 wk ahead inc case,2023-01-21,IS,quantile,0.010,0
2022-12-25,4 wk ahead inc case,2023-01-21,IE,quantile,0.010,5726
2022-12-25,4 wk ahead inc case,2023-01-21,IT,quantile,0.010,97497
2022-12-25,4 wk ahead inc case,2023-01-21,LV,quantile,0.010,1748
2022-12-25,4 wk ahead inc case,2023-01-21,LI,quantile,0.010,115
2022-12-25,4 wk ahead inc case,2023-01-21,LT,quantile,0.010,4168
2022-12-25,4 wk ahead inc case,2023-01-21,LU,quantile,0.010,2889
2022-12-25,4 wk ahead inc case,2023-01-21,MT,quantile,0.010,333
2022-12-25,4 wk ahead inc case,2023-01-21,NL,quantile,0.010,7241
2022-12-25,4 wk ahead inc case,2023-01-21,NO,quantile,0.010,3360
2022-12-25,4 wk ahead inc case,2023-01-21,PL,quantile,0.010,2552
2022-12-25,4 wk ahead inc case,2023-01-21,PT,quantile,0.010,1185
2022-12-25,4 wk ahead inc case,2023-01-21,RO,quantile,0.010,5969
2022-12-25,4 wk ahead inc case,2023-01-21,SK,quantile,0.010,4019
2022-12-25,4 wk ahead inc case,2023-01-21,SI,quantile,0.010,50588
2022-12-25,4 wk ahead inc case,2023-01-21,ES,quantile,0.010,21213
2022-12-25,4 wk ahead inc case,2023-01-21,SE,quantile,0.010,24319
2022-12-25,4 wk ahead inc case,2023-01-21,CH,quantile,0.010,9285
2022-12-25,4 wk ahead inc case,2023-01-21,GB,quantile,0.010,61422
2022-12-25,5 wk ahead inc case,2023-01-28,AT,quantile,0.010,76217
2022-12-25,5 wk ahead inc case,2023-01-28,BE,quantile,0.010,25755
2022-12-25,5 wk ahead inc case,2023-01-28,BG,quantile,0.010,622
2022-12-25,5 wk ahead inc case,2023-01-28,CY,quantile,0.010,1883
2022-12-25,5 wk ahead inc case,2023-01-28,CZ,quantile,0.010,2149
2022-12-25,5 wk ahead inc case,2023-01-28,DK,quantile,0.010,11542
2022-12-25,5 wk ahead inc case,2023-01-28,EE,quantile,0.010,713
2022-12-25,5 wk ahead inc case,2023-01-28,FI,quantile,0.010,23435
2022-12-25,5 wk ahead inc case,2023-01-28,FR,quantile,0.010,254765
2022-12-25,5 wk ahead inc case,2023-01-28,DE,quantile,0.010,316481
2022-12-25,5 wk ahead inc case,2023-01-28,GR,quantile,0.010,135562
2022-12-25,5 wk ahead inc case,2023-01-28,HU,quantile,0.010,3692
2022-12-25,5 wk ahead inc case,2023-01-28,IS,quantile,0.010,0
2022-12-25,5 wk ahead inc case,2023-01-28,IE,quantile,0.010,7037
2022-12-25,5 wk ahead inc case,2023-01-28,IT,quantile,0.010,99582
2022-12-25,5 wk ahead inc case,2023-01-28,LV,quantile,0.010,1679
2022-12-25,5 wk ahead inc case,2023-01-28,LI,quantile,0.010,131
2022-12-25,5 wk ahead inc case,2023-01-28,LT,quantile,0.010,4576
2022-12-25,5 wk ahead inc case,2023-01-28,LU,quantile,0.010,3473
2022-12-25,5 wk ahead inc case,2023-01-28,MT,quantile,0.010,447
2022-12-25,5 wk ahead inc case,2023-01-28,NL,quantile,0.010,7628
2022-12-25,5 wk ahead inc case,2023-01-28,NO,quantile,0.010,4182
2022-12-25,5 wk ahead inc case,2023-01-28,PL,quantile,0.010,3072
2022-12-25,5 wk ahead inc case,2023-01-28,PT,quantile,0.010,1141
2022-12-25,5 wk ahead inc case,2023-01-28,RO,quantile,0.010,8082
2022-12-25,5 wk ahead inc case,2023-01-28,SK,quantile,0.010,5352
2022-12-25,5 wk ahead inc case,2023-01-28,SI,quantile,0.010,68929
2022-12-25,5 wk ahead inc case,2023-01-28,ES,quantile,0.010,22235
2022-12-25,5 wk ahead inc case,2023-01-28,SE,quantile,0.010,32114
2022-12-25,5 wk ahead inc case,2023-01-28,CH,quantile,0.010,9241
2022-12-25,5 wk ahead inc case,2023-01-28,GB,quantile,0.010,70911
2022-12-25,1 wk ahead inc case,2022-12-31,AT,quantile,0.025,35035
2022-12-25,1 wk ahead inc case,2022-12-31,BE,quantile,0.025,10334
2022-12-25,1 wk ahead inc case,2022-12-31,BG,quantile,0.025,939
2022-12-25,1 wk ahead inc case,2022-12-31,CY,quantile,0.025,2481
2022-12-25,1 wk ahead inc case,2022-12-31,CZ,quantile,0.025,2604
2022-12-25,1 wk ahead inc case,2022-12-31,DK,quantile,0.025,7261
2022-12-25,1 wk ahead inc case,2022-12-31,EE,quantile,0.025,540
2022-12-25,1 wk ahead inc case,2022-12-31,FI,quantile,0.025,9658
2022-12-25,1 wk ahead inc case,2022-12-31,FR,quantile,0.025,269004
2022-12-25,1 wk ahead inc case,2022-12-31,DE,quantile,0.025,215014
2022-12-25,1 wk ahead inc case,2022-12-31,GR,quantile,0.025,42769
2022-12-25,1 wk ahead inc case,2022-12-31,HU,quantile,0.025,4592
2022-12-25,1 wk ahead inc case,2022-12-31,IS,quantile,0.025,0
2022-12-25,1 wk ahead inc case,2022-12-31,IE,quantile,0.025,2767
2022-12-25,1 wk ahead inc case,2022-12-31,IT,quantile,0.025,98869
2022-12-25,1 wk ahead inc case,2022-12-31,LV,quantile,0.025,1993
2022-12-25,1 wk ahead inc case,2022-12-31,LI,quantile,0.025,65
2022-12-25,1 wk ahead inc case,2022-12-31,LT,quantile,0.025,2691
2022-12-25,1 wk ahead inc case,2022-12-31,LU,quantile,0.025,1640
2022-12-25,1 wk ahead inc case,2022-12-31,MT,quantile,0.025,145
2022-12-25,1 wk ahead inc case,2022-12-31,NL,quantile,0.025,5986
2022-12-25,1 wk ahead inc case,2022-12-31,NO,quantile,0.025,1880
2022-12-25,1 wk ahead inc case,2022-12-31,PL,quantile,0.025,2152
2022-12-25,1 wk ahead inc case,2022-12-31,PT,quantile,0.025,1404
2022-12-25,1 wk ahead inc case,2022-12-31,RO,quantile,0.025,2416
2022-12-25,1 wk ahead inc case,2022-12-31,SK,quantile,0.025,1905
2022-12-25,1 wk ahead inc case,2022-12-31,SI,quantile,0.025,15856
