place,week_ahead,quantile,value
Washington,1,point,6635.10352617814
Washington,1,0.025,6231.62936802628
Washington,1,0.1,6243.90557923773
Washington,1,0.25,6303.37920782692
Washington,1,0.5,6758.63160850182
Washington,1,0.75,6860.60709030111
Washington,1,0.9,7070.62219311937
Washington,1,0.975,7275.37077083602
Washington,2,point,6993.05593285696
Washington,2,0.025,6570.74919818225
Washington,2,0.1,6591.35429648426
Washington,2,0.25,6722.2736309038
Washington,2,0.5,7005.48843281274
Washington,2,0.75,7155.16861039377
Washington,2,0.9,7539.88582124165
Washington,2,0.975,7914.16519229137
Washington,3,point,7287.64289521217
Washington,3,0.025,6849.91705379286
Washington,3,0.1,6874.02842333086
Washington,3,0.25,7085.30478591053
Washington,3,0.5,7191.64289521217
Washington,3,0.75,7408.99504258856
Washington,3,0.9,7917.43542409968
Washington,3,0.975,8407.5679005112
Washington,4,point,7501.99065524065
Washington,4,0.025,7055.63395077083
Washington,4,0.1,7078.06976890948
Washington,4,0.25,7293.02144263312
Washington,4,0.5,7383.57118644204
Washington,4,0.75,7611.93070958345
Washington,4,0.9,8171.68044042448
Washington,4,0.975,8702.11354712024
Washington,5,point,7628.53790052369
Washington,5,0.025,7184.18073793757
Washington,5,0.1,7203.53805969749
Washington,5,0.25,7358.26209817827
Washington,5,0.5,7567.13703081734
Washington,5,0.75,7755.4717971452
Washington,5,0.9,8277.39002209622
Washington,5,0.975,8778.98351641977
Washington,6,point,7665.22307701607
Washington,6,0.025,7233.20978882723
Washington,6,0.1,7251.70833315642
Washington,6,0.25,7362.43155390164
Washington,6,0.5,7672.09188324609
Washington,6,0.75,7824.51127241598
Washington,6,0.9,8240.89458629675
Washington,6,0.975,8650.20475681056
Washington,7,point,7614.09630529466
Washington,7,0.025,7201.2629336142
Washington,7,0.1,7230.6239651487
Washington,7,0.25,7293.31204771972
Washington,7,0.5,7701.89557887288
Washington,7,0.75,7802.41048676637
Washington,7,0.9,8075.66240288026
Washington,7,0.975,8359.85382427974
Illinois,1,point,22467.4590745185
Illinois,1,0.025,21644.45954203
Illinois,1,0.1,21680.9531346634
Illinois,1,0.25,21856.9180226782
Illinois,1,0.5,22762.0742102551
Illinois,1,0.75,23052.3432357558
Illinois,1,0.9,23164.8307067424
Illinois,1,0.975,23274.1526303347
Illinois,2,point,22511.9588642822
Illinois,2,0.025,21646.8870388069
Illinois,2,0.1,21685.9308401204
Illinois,2,0.25,22145.0147636603
Illinois,2,0.5,22589.5712641156
Illinois,2,0.75,23036.7742092968
Illinois,2,0.9,23306.5016785876
Illinois,2,0.975,23586.5818749839
Illinois,3,point,22675.9200365647
Illinois,3,0.025,21765.3145600925
Illinois,3,0.1,21790.6363266897
Illinois,3,0.25,22326.5233087963
Illinois,3,0.5,22652.7504433612
Illinois,3,0.75,23076.0084926761
Illinois,3,0.9,23618.7248100562
Illinois,3,0.975,24186.5137080448
Illinois,4,point,23115.7795612177
Illinois,4,0.025,22107.1439022007
Illinois,4,0.1,22145.8898022484
Illinois,4,0.25,22220.8754811292
Illinois,4,0.5,23329.6692034234
Illinois,4,0.75,23611.7834472223
Illinois,4,0.9,24431.479854269
Illinois,4,0.975,25300.1995929927
Illinois,5,point,23955.5659642525
Illinois,5,0.025,22151.7666156539
Illinois,5,0.1,22268.34210415
Illinois,5,0.25,22813.866581216
Illinois,5,0.5,23827.5410005087
Illinois,5,0.75,25160.0002662945
Illinois,5,0.9,26090.1171956977
Illinois,5,0.975,27077.2218270884
Illinois,6,point,25190.1742516486
Illinois,6,0.025,22359.5621347255
Illinois,6,0.1,22570.7356287686
Illinois,6,0.25,23898.5437358003
Illinois,6,0.5,24903.5864585501
Illinois,6,0.75,27273.2691024328
Illinois,6,0.9,28244.1673266543
Illinois,6,0.975,29292.4974429281
Illinois,7,point,26585.6122757537
Illinois,7,0.025,22769.390567075
Illinois,7,0.1,23080.3783057788
Illinois,7,0.25,25184.9567591548
Illinois,7,0.5,26117.5928223911
Illinois,7,0.75,29513.5738926157
Illinois,7,0.9,30325.7806136133
Illinois,7,0.975,31224.4755403027
California,1,point,79549.7027445277
California,1,0.025,70820.2027445277
California,1,0.1,78277.1480139866
California,1,0.25,78407.3991250424
California,1,0.5,79331.695566358
California,1,0.75,80738.1220236514
California,1,0.9,80884.2745199054
California,1,0.975,88279.2027445277
California,2,point,83562.6285752537
California,2,0.025,74833.1285752537
California,2,0.1,81725.8762024026
California,2,0.25,82049.3781345971
California,2,0.5,83837.8510380108
California,2,0.75,84616.9926192323
California,2,0.9,84927.3329405449
California,2,0.975,92292.1285752537
California,3,point,87045.6012140154
California,3,0.025,78316.1012140154
California,3,0.1,84339.5413455274
California,3,0.25,85015.0205172058
California,3,0.5,87756.5301869307
California,3,0.75,88413.9793142872
California,3,0.9,88894.8409168441
California,3,0.975,95775.1012140154
California,4,point,89767.6771211424
California,4,0.025,81038.1771211424
California,4,0.1,85987.6015427429
California,4,0.25,87095.1578179784
California,4,0.5,90650.2846087199
California,4,0.75,91614.1296487767
California,4,0.9,92393.899877524
California,4,0.975,98497.1771211424
California,5,point,91590.7594337384
California,5,0.025,82861.2594337384
California,5,0.1,86636.4710357003
California,5,0.25,88365.8015036015
California,5,0.5,92817.8982280102
California,5,0.75,93976.5295010768
California,5,0.9,94850.329492785
California,5,0.975,100320.259433738
California,6,point,92414.4183414773
California,6,0.025,83684.9183414773
California,6,0.1,86327.0709102042
California,6,0.25,88664.6458803881
California,6,0.5,94039.0088638123
California,6,0.75,95465.1725049829
California,6,0.9,96563.9288324956
California,6,0.975,101143.918341477
California,7,point,92194.1311192296
California,7,0.025,83464.6311192296
California,7,0.1,85161.7092657685
California,7,0.25,88110.2632366708
California,7,0.5,93889.7051660791
California,7,0.75,95768.7769983616
California,7,0.9,97093.6238087397
California,7,0.975,100923.63111923
Arizona,1,point,10980.7520510992
Arizona,1,0.025,9346.25205109915
Arizona,1,0.1,10385.2559564528
Arizona,1,0.25,10487.6279326647
Arizona,1,0.5,10940.3813227522
Arizona,1,0.75,11546.4951033229
Arizona,1,0.9,11564.3868062524
Arizona,1,0.975,12615.2520510992
Arizona,2,point,15117.3973467974
Arizona,2,0.025,10890.7378554172
Arizona,2,0.1,11002.6471585289
Arizona,2,0.25,11125.2245206553
Arizona,2,0.5,15833.7949771322
Arizona,2,0.75,18423.2052266798
Arizona,2,0.9,18507.1521282152
Arizona,2,0.975,18528.5444274382
Arizona,3,point,24845.9405125719
Arizona,3,0.025,11388.331222177
Arizona,3,0.1,11571.5365746487
Arizona,3,0.25,11773.1878115404
Arizona,3,0.5,27035.6486534118
Arizona,3,0.75,35658.9023122238
Arizona,3,0.9,35948.9300704813
Arizona,3,0.975,36018.4942772565
Arizona,4,point,45319.2068637165
Arizona,4,0.025,11848.9650060441
Arizona,4,0.1,12115.5873936673
Arizona,4,0.25,12409.9323004009
Arizona,4,0.5,50062.6670223831
Arizona,4,0.75,72262.1929270327
Arizona,4,0.9,73954.9499927249
Arizona,4,0.975,74254.398844705
Arizona,5,point,78555.1964132126
Arizona,5,0.025,12262.9644706864
Arizona,5,0.1,12626.2979113609
Arizona,5,0.25,13028.2236095597
Arizona,5,0.5,89292.6475284344
Arizona,5,0.75,127900.659555433
Arizona,5,0.9,134761.27886575
Arizona,5,0.975,135502.662873608
Arizona,6,point,107380.638329128
Arizona,6,0.025,12671.8524074242
Arizona,6,0.1,13149.5840355949
Arizona,6,0.25,13677.741915998
Arizona,6,0.5,131362.202110895
Arizona,6,0.75,163253.926570911
Arizona,6,0.9,179948.161162441
Arizona,6,0.975,182613.637305097
Arizona,7,point,103448.842659173
Arizona,7,0.025,12997.5749613969
Arizona,7,0.1,13603.7504639018
Arizona,7,0.25,14276.0129186241
Arizona,7,0.5,133636.039960757
Arizona,7,0.75,153286.032883713
Arizona,7,0.9,157909.29740317
Arizona,7,0.975,162335.006740019
Massachusetts,1,point,13803.7134259539
Massachusetts,1,0.025,12903.7440803191
Massachusetts,1,0.1,12912.80609288
Massachusetts,1,0.25,13206.4893765254
Massachusetts,1,0.5,13538.0185318533
Massachusetts,1,0.75,14443.1153997541
Massachusetts,1,0.9,15218.0727309827
Massachusetts,1,0.975,15997.0368614728
Massachusetts,2,point,17558.2009981803
Massachusetts,2,0.025,15346.78513479
Massachusetts,2,0.1,15370.2144113195
Massachusetts,2,0.25,16014.9029322742
Massachusetts,2,0.5,17090.9170211535
Massachusetts,2,0.75,19417.6447697398
Massachusetts,2,0.9,20759.0711259772
Massachusetts,2,0.975,22234.4499565125
Massachusetts,3,point,20804.2659637552
Massachusetts,3,0.025,17755.9280792046
Massachusetts,3,0.1,17827.726899042
Massachusetts,3,0.25,18795.8579073916
Massachusetts,3,0.5,20129.3491749601
Massachusetts,3,0.75,23751.2852975368
Massachusetts,3,0.9,24862.536569929
Massachusetts,3,0.975,26348.6742076939
Massachusetts,4,point,22239.1916770083
Massachusetts,4,0.025,19822.3638652284
Massachusetts,4,0.1,19961.2710520383
Massachusetts,4,0.25,21003.43136553
Massachusetts,4,0.5,21371.4884796496
Massachusetts,4,0.75,24424.6722249496
Massachusetts,4,0.9,25400.0949990836
Massachusetts,4,0.975,25917.74273689
Massachusetts,5,point,21585.3564057845
Massachusetts,5,0.025,18731.5989663065
Massachusetts,5,0.1,19687.8054749737
Massachusetts,5,0.25,20444.6504459358
Massachusetts,5,0.5,21671.2151431972
Massachusetts,5,0.75,22734.8067145646
Massachusetts,5,0.9,23135.0478931433
Massachusetts,5,0.975,23921.0293183909
Massachusetts,6,point,19696.6733820722
Massachusetts,6,0.025,13208.5279670157
Massachusetts,6,0.1,15633.9304893806
Massachusetts,6,0.25,17804.054953278
Massachusetts,6,0.5,19501.7205516826
Massachusetts,6,0.75,22506.3765461384
Massachusetts,6,0.9,23132.6833830837
Massachusetts,6,0.975,23643.5720332647
Massachusetts,7,point,17521.0430962915
Massachusetts,7,0.025,9140.69510016171
Massachusetts,7,0.1,11951.1323182164
Massachusetts,7,0.25,14427.0602037101
Massachusetts,7,0.5,16283.6959055022
Massachusetts,7,0.75,22200.9784785267
Massachusetts,7,0.9,22609.2902873387
Massachusetts,7,0.975,23212.6091480884
Wisconsin,1,point,8087.46497122083
Wisconsin,1,0.025,7084.4899678831
Wisconsin,1,0.1,7094.39068682783
Wisconsin,1,0.25,7104.04202563222
Wisconsin,1,0.5,7256.72240800899
Wisconsin,1,0.75,9789.14810141735
Wisconsin,1,0.9,9981.0160918663
Wisconsin,1,0.975,9986.75930687902
Wisconsin,2,point,9804.42212433379
Wisconsin,2,0.025,8691.16308740829
Wisconsin,2,0.1,8714.41604615084
Wisconsin,2,0.25,8737.04302852508
Wisconsin,2,0.5,9122.6376571249
Wisconsin,2,0.75,11292.0714213764
Wisconsin,2,0.9,11737.214354948
Wisconsin,2,0.975,11751.3646283783
Wisconsin,3,point,12062.8841802698
Wisconsin,3,0.025,10803.8286294057
Wisconsin,3,0.1,10843.1230109797
Wisconsin,3,0.25,10886.1568600365
Wisconsin,3,0.5,11624.540577516
Wisconsin,3,0.75,13212.3549269948
Wisconsin,3,0.9,14006.5745818818
Wisconsin,3,0.975,14028.861116332
Wisconsin,4,point,14982.8611544927
Wisconsin,4,0.025,13522.5422469457
Wisconsin,4,0.1,13587.9774752336
Wisconsin,4,0.25,13667.9247642336
Wisconsin,4,0.5,14903.5922251111
Wisconsin,4,0.75,15619.6445974782
Wisconsin,4,0.9,16886.896859174
Wisconsin,4,0.975,16916.0310489885
