id,Country,2021-04-24,2021-04-25,2021-04-26,2021-04-27,2021-04-28,2021-04-29,2021-04-30,2021-05-01,2021-05-02,2021-05-03,2021-05-04,2021-05-05,2021-05-06,2021-05-07,2021-05-08,2021-05-09,2021-05-10,2021-05-11,2021-05-12,2021-05-13,2021-05-14,2021-05-15,2021-05-16,2021-05-17,2021-05-18,2021-05-19,2021-05-20,2021-05-21,2021-05-22,2021-05-23,2021-05-24,2021-05-25,2021-05-26,2021-05-27,2021-05-28,2021-05-29,2021-05-30,2021-05-31,2021-06-01,2021-06-02,2021-06-03,2021-06-04,2021-06-05,2021-06-06,2021-06-07,2021-06-08,2021-06-09,2021-06-10,2021-06-11,2021-06-12,2021-06-13,2021-06-14,2021-06-15,2021-06-16,2021-06-17,2021-06-18,2021-06-19,2021-06-20,2021-06-21,2021-06-22,2021-06-23,2021-06-24,2021-06-25,2021-06-26,2021-06-27,2021-06-28,2021-06-29,2021-06-30,2021-07-01,2021-07-02,2021-07-03,2021-07-04,2021-07-05,2021-07-06,2021-07-07,2021-07-08,2021-07-09,2021-07-10,2021-07-11,2021-07-12,2021-07-13,2021-07-14,2021-07-15,2021-07-16,2021-07-17,2021-07-18,2021-07-19,2021-07-20,2021-07-21,2021-07-22,2021-07-23,2021-07-24,2021-07-25,2021-07-26,2021-07-27,2021-07-28,2021-07-29,2021-07-30,2021-07-31,2021-08-01,2021-08-02,2021-08-03,2021-08-04,2021-08-05,2021-08-06,2021-08-07,2021-08-08,2021-08-09,2021-08-10,2021-08-11,2021-08-12,2021-08-13,2021-08-14,2021-08-15,2021-08-16,2021-08-17,2021-08-18,2021-08-19,2021-08-20,2021-08-21,2021-08-22,2021-08-23,2021-08-24,2021-08-25,2021-08-26,2021-08-27,2021-08-28,2021-08-29,2021-08-30,2021-08-31,2021-09-01,2021-09-02,2021-09-03,2021-09-04,2021-09-05,2021-09-06,2021-09-07,2021-09-08,2021-09-09,2021-09-10,2021-09-11,2021-09-12,2021-09-13,2021-09-14,2021-09-15,2021-09-16,2021-09-17,2021-09-18,2021-09-19,2021-09-20,2021-09-21,2021-09-22,2021-09-23,2021-09-24,2021-09-25,2021-09-26,2021-09-27,2021-09-28,2021-09-29,2021-09-30,2021-10-01,2021-10-02,2021-10-03,2021-10-04,2021-10-05,2021-10-06,2021-10-07,2021-10-08,2021-10-09,2021-10-10,2021-10-11,2021-10-12,2021-10-13,2021-10-14,2021-10-15,2021-10-16,2021-10-17,2021-10-18,2021-10-19,2021-10-20,2021-10-21,2021-10-22,2021-10-23,2021-10-24,2021-10-25,2021-10-26,2021-10-27,2021-10-28,2021-10-29,2021-10-30,2021-10-31,2021-11-01,2021-11-02,2021-11-03,2021-11-04,2021-11-05,2021-11-06,2021-11-07,2021-11-08,2021-11-09,2021-11-10
0,"Washington",395312,396805,398309,399816,401323,402826,404322,405808,407294,408770,410233,411682,413115,414529,415924,417298,418648,419973,421271,422542,423783,424993,426172,427317,428429,429506,430549,431555,432526,433460,434358,435219,436044,436832,437585,438301,438983,439631,440244,440825,441373,441890,442376,442833,443261,443662,444036,444385,444710,445012,445292,445551,445790,446010,446213,446400,446570,446727,446869,446999,447117,447224,447321,447409,447488,447559,447623,447680,447732,447777,447818,447854,447886,447914,447939,447961,447981,447998,448012,448025,448037,448046,448055,448062,448068,448074,448078,448082,448086,448089,448091,448093,448095,448096,448098,448099,448100,448100,448101,448101,448102,448102,448102,448103,448103,448103,448103,448103,448103,448103,448103,448103,448103,448103,448104,448104,448104,448104,448104,448104,448104,448104,448104,448104,448104,448104,448104,448104,448104,448104,448104,448104,448104,448104,448104,448104,448104,448104,448104,448104,448104,448104,448104,448104,448104,448104,448104,448104,448104,448104,448104,448104,448104,448104,448104,448104,448104,448104,448104,448104,448104,448104,448104,448104,448104,448104,448104,448104,448104,448104,448104,448104,448104,448104,448104,448104,448104,448104,448104,448104,448104,448104,448104,448104,448104,448104,448104,448104,448104,448104,448104,448104,448104,448104,448104,448104,448104,448104,448104,448104,448104
1,"Illinois",1318887,1321721,1324519,1327279,1329985,1332630,1335215,1337737,1340207,1342616,1344961,1347239,1349449,1351591,1353665,1355669,1357603,1359467,1361260,1362982,1364634,1366216,1367729,1369174,1370550,1371860,1373105,1374286,1375405,1376462,1377460,1378401,1379287,1380118,1380898,1381628,1382311,1382947,1383540,1384092,1384604,1385078,1385517,1385922,1386295,1386638,1386954,1387243,1387507,1387749,1387969,1388170,1388352,1388517,1388666,1388801,1388923,1389032,1389130,1389218,1389297,1389367,1389429,1389485,1389534,1389578,1389616,1389650,1389680,1389707,1389730,1389750,1389767,1389782,1389796,1389807,1389817,1389825,1389833,1389839,1389845,1389849,1389853,1389856,1389859,1389862,1389864,1389865,1389867,1389868,1389869,1389870,1389871,1389871,1389872,1389872,1389872,1389873,1389873,1389873,1389873,1389873,1389873,1389873,1389873,1389873,1389874,1389874,1389874,1389874,1389874,1389874,1389874,1389874,1389874,1389874,1389874,1389874,1389874,1389874,1389874,1389874,1389874,1389874,1389874,1389874,1389874,1389874,1389874,1389874,1389874,1389874,1389874,1389874,1389874,1389874,1389874,1389874,1389874,1389874,1389874,1389874,1389874,1389874,1389874,1389874,1389874,1389874,1389874,1389874,1389874,1389874,1389874,1389874,1389874,1389874,1389874,1389874,1389874,1389874,1389874,1389874,1389874,1389874,1389874,1389874,1389874,1389874,1389874,1389874,1389874,1389874,1389874,1389874,1389874,1389874,1389874,1389874,1389874,1389874,1389874,1389874,1389874,1389874,1389874,1389874,1389874,1389874,1389874,1389874,1389874,1389874,1389874,1389874,1389874,1389874,1389874,1389874,1389874,1389874,1389874
2,"California",3731145,3733155,3735102,3736990,3738824,3740601,3742312,3743959,3745547,3747076,3748546,3749958,3751312,3752607,3753846,3755030,3756159,3757235,3758258,3759231,3760153,3761027,3761854,3762635,3763371,3764065,3764717,3765330,3765904,3766442,3766945,3767414,3767851,3768257,3768634,3768984,3769308,3769607,3769883,3770137,3770371,3770585,3770782,3770961,3771125,3771275,3771411,3771534,3771646,3771747,3771838,3771920,3771994,3772061,3772120,3772173,3772221,3772263,3772301,3772334,3772364,3772390,3772413,3772433,3772451,3772466,3772480,3772492,3772502,3772511,3772519,3772525,3772531,3772536,3772540,3772544,3772547,3772550,3772552,3772554,3772556,3772557,3772558,3772559,3772560,3772561,3772561,3772562,3772562,3772563,3772563,3772563,3772563,3772563,3772564,3772564,3772564,3772564,3772564,3772564,3772564,3772564,3772564,3772564,3772564,3772564,3772564,3772564,3772564,3772564,3772564,3772564,3772564,3772564,3772564,3772564,3772564,3772564,3772564,3772564,3772564,3772564,3772564,3772564,3772564,3772564,3772564,3772564,3772564,3772564,3772564,3772564,3772564,3772564,3772564,3772564,3772564,3772564,3772564,3772564,3772564,3772564,3772564,3772564,3772564,3772564,3772564,3772564,3772564,3772564,3772564,3772564,3772564,3772564,3772564,3772564,3772564,3772564,3772564,3772564,3772564,3772564,3772564,3772564,3772564,3772564,3772564,3772564,3772564,3772564,3772564,3772564,3772564,3772564,3772564,3772564,3772564,3772564,3772564,3772564,3772564,3772564,3772564,3772564,3772564,3772564,3772564,3772564,3772564,3772564,3772564,3772564,3772564,3772564,3772564,3772564,3772564,3772564,3772564,3772564,3772564
3,"Arizona",858076,858767,859464,860169,860878,861591,862309,863032,863759,864490,865225,865965,866709,867455,868203,868953,869705,870459,871214,871969,872725,873481,874236,874990,875742,876492,877240,877984,878724,879461,880192,880919,881639,882354,883062,883762,884455,885139,885814,886481,887138,887784,888420,889046,889660,890262,890853,891431,891997,892550,893090,893617,894130,894630,895116,895588,896047,896491,896922,897338,897741,898130,898505,898867,899215,899549,899870,900178,900474,900756,901027,901285,901531,901765,901989,902201,902402,902593,902774,902945,903107,903259,903403,903538,903665,903785,903897,904002,904100,904191,904277,904356,904430,904499,904563,904622,904676,904727,904773,904816,904855,904891,904924,904955,904983,905008,905031,905052,905071,905088,905104,905118,905130,905142,905152,905161,905170,905177,905184,905190,905195,905199,905203,905207,905210,905213,905216,905218,905220,905221,905223,905224,905225,905226,905227,905227,905228,905229,905229,905229,905230,905230,905230,905230,905230,905231,905231,905231,905231,905231,905231,905231,905231,905231,905231,905231,905231,905231,905231,905231,905231,905231,905231,905231,905231,905231,905231,905231,905231,905231,905231,905231,905231,905231,905231,905231,905231,905231,905231,905231,905231,905231,905231,905231,905231,905231,905231,905231,905231,905231,905231,905231,905231,905231,905231,905231,905231,905231,905231,905231,905231
4,"Massachusetts",681570,683085,684558,685989,687385,688747,690078,691377,692646,693886,695096,696273,697414,698520,699593,700635,701646,702627,703579,704502,705396,706262,707099,707909,708690,709444,710170,710870,711544,712193,712817,713417,713993,714546,715076,715583,716069,716534,716978,717401,717805,718191,718557,718906,719238,719553,719852,720135,720404,720658,720897,721124,721338,721539,721728,721907,722074,722231,722379,722517,722646,722766,722879,722984,723082,723173,723257,723335,723408,723476,723538,723595,723649,723697,723743,723784,723822,723857,723889,723918,723945,723969,723991,724011,724029,724046,724061,724075,724087,724098,724108,724117,724125,724132,724139,724144,724149,724154,724158,724162,724165,724168,724170,724172,724174,724176,724177,724179,724180,724181,724182,724182,724183,724184,724184,724185,724185,724185,724185,724186,724186,724186,724186,724186,724186,724186,724187,724187,724187,724187,724187,724187,724187,724187,724187,724187,724187,724187,724187,724187,724187,724187,724187,724187,724187,724187,724187,724187,724187,724187,724187,724187,724187,724187,724187,724187,724187,724187,724187,724187,724187,724187,724187,724187,724187,724187,724187,724187,724187,724187,724187,724187,724187,724187,724187,724187,724187,724187,724187,724187,724187,724187,724187,724187,724187,724187,724187,724187,724187,724187,724187,724187,724187,724187,724187,724187,724187,724187,724187,724187,724187
5,"Wisconsin",656061,656798,657523,658239,658935,659611,660268,660907,661529,662132,662716,663280,663824,664349,664854,665339,665804,666250,666677,667084,667472,667842,668193,668527,668842,669141,669423,669689,669939,670174,670395,670601,670794,670975,671143,671299,671444,671578,671702,671817,671923,672021,672110,672192,672267,672336,672398,672455,672507,672554,672597,672635,672670,672701,672729,672754,672776,672796,672814,672830,672844,672857,672868,672877,672886,672893,672900,672906,672911,672915,672919,672922,672925,672928,672930,672931,672933,672934,672935,672936,672937,672938,672939,672939,672939,672940,672940,672940,672941,672941,672941,672941,672941,672941,672941,672941,672941,672941,672941,672941,672941,672941,672941,672941,672941,672941,672941,672941,672941,672941,672941,672941,672941,672941,672941,672941,672941,672941,672941,672941,672941,672941,672941,672941,672941,672941,672941,672941,672941,672941,672941,672941,672941,672941,672941,672941,672941,672941,672941,672941,672941,672941,672941,672941,672941,672941,672941,672941,672941,672941,672941,672941,672941,672941,672941,672941,672941,672941,672941,672941,672941,672941,672941,672941,672941,672941,672941,672941,672941,672941,672941,672941,672941,672941,672941,672941,672941,672941,672941,672941,672941,672941,672941,672941,672941,672941,672941,672941,672941,672941,672941,672941,672941,672941,672941,672941,672941,672941,672941,672941,672941
6,"Texas",2872756,2875870,2878937,2881956,2884911,2887814,2890665,2893455,2896177,2898834,2901424,2903946,2906398,2908779,2911087,2913322,2915484,2917570,2919583,2921521,2923385,2925174,2926890,2928532,2930102,2931602,2933031,2934391,2935683,2936910,2938072,2939171,2940210,2941189,2942111,2942978,2943792,2944554,2945268,2945935,2946556,2947135,2947673,2948173,2948635,2949063,2949459,2949823,2950158,2950466,2950749,2951007,2951244,2951459,2951656,2951834,2951996,2952143,2952276,2952396,2952503,2952600,2952687,2952765,2952835,2952897,2952953,2953002,2953046,2953085,2953119,2953149,2953175,2953199,2953219,2953237,2953253,2953266,2953278,2953288,2953297,2953305,2953312,2953317,2953322,2953326,2953330,2953333,2953336,2953338,2953340,2953341,2953342,2953344,2953345,2953345,2953346,2953346,2953347,2953347,2953348,2953348,2953348,2953348,2953348,2953349,2953349,2953349,2953349,2953349,2953349,2953349,2953349,2953349,2953349,2953349,2953349,2953349,2953349,2953349,2953349,2953349,2953349,2953349,2953349,2953349,2953349,2953349,2953349,2953349,2953349,2953349,2953349,2953349,2953349,2953349,2953349,2953349,2953349,2953349,2953349,2953349,2953349,2953349,2953349,2953349,2953349,2953349,2953349,2953349,2953349,2953349,2953349,2953349,2953349,2953349,2953349,2953349,2953349,2953349,2953349,2953349,2953349,2953349,2953349,2953349,2953349,2953349,2953349,2953349,2953349,2953349,2953349,2953349,2953349,2953349,2953349,2953349,2953349,2953349,2953349,2953349,2953349,2953349,2953349,2953349,2953349,2953349,2953349,2953349,2953349,2953349,2953349,2953349,2953349,2953349,2953349,2953349,2953349,2953349,2953349
7,"Nebraska",218580,218928,219278,219631,219983,220332,220680,221024,221366,221705,222040,222371,222698,223019,223335,223646,223950,224248,224539,224823,225100,225370,225631,225885,226130,226367,226596,226817,227029,227233,227428,227615,227794,227964,228126,228280,228427,228565,228696,228820,228937,229047,229150,229246,229337,229421,229500,229573,229641,229704,229762,229816,229866,229912,229954,229993,230028,230060,230089,230116,230140,230162,230182,230200,230216,230231,230244,230256,230266,230275,230283,230291,230297,230303,230308,230313,230316,230320,230323,230325,230328,230330,230331,230333,230334,230335,230336,230337,230338,230338,230339,230339,230339,230340,230340,230340,230340,230340,230341,230341,230341,230341,230341,230341,230341,230341,230341,230341,230341,230341,230341,230341,230341,230341,230341,230341,230341,230341,230341,230341,230341,230341,230341,230341,230341,230341,230341,230341,230341,230341,230341,230341,230341,230341,230341,230341,230341,230341,230341,230341,230341,230341,230341,230341,230341,230341,230341,230341,230341,230341,230341,230341,230341,230341,230341,230341,230341,230341,230341,230341,230341,230341,230341,230341,230341,230341,230341,230341,230341,230341,230341,230341,230341,230341,230341,230341,230341,230341,230341,230341,230341,230341,230341,230341,230341,230341,230341,230341,230341,230341,230341,230341,230341,230341,230341,230341,230341,230341,230341,230341,230341
8,"Utah",395150,395536,395919,396302,396686,397071,397456,397840,398223,398604,398983,399357,399726,400092,400455,400817,401177,401534,401889,402241,402589,402932,403271,403605,403934,404259,404579,404895,405207,405514,405817,406114,406406,406693,406973,407248,407518,407781,408039,408292,408539,408780,409016,409246,409469,409687,409899,410104,410304,410498,410687,410869,411046,411217,411383,411543,411698,411847,411990,412129,412262,412390,412513,412631,412744,412853,412957,413056,413152,413242,413329,413412,413490,413565,413636,413704,413768,413829,413886,413941,413992,414041,414087,414130,414171,414209,414245,414278,414310,414339,414367,414393,414417,414439,414460,414480,414498,414514,414530,414544,414557,414570,414581,414591,414601,414609,414617,414625,414631,414637,414643,414648,414653,414657,414661,414664,414667,414670,414672,414675,414677,414678,414680,414682,414683,414684,414685,414686,414687,414687,414688,414688,414689,414689,414690,414690,414690,414690,414691,414691,414691,414691,414691,414691,414691,414691,414691,414692,414692,414692,414692,414692,414692,414692,414692,414692,414692,414692,414692,414692,414692,414692,414692,414692,414692,414692,414692,414692,414692,414692,414692,414692,414692,414692,414692,414692,414692,414692,414692,414692,414692,414692,414692,414692,414692,414692,414692,414692,414692,414692,414692,414692,414692,414692,414692,414692,414692,414692,414692,414692,414692
9,"Oregon",179930,180739,181560,182392,183231,184075,184925,185782,186644,187509,188375,189241,190107,190970,191830,192686,193536,194378,195212,196036,196849,197651,198439,199213,199973,200716,201442,202151,202842,203513,204166,204798,205409,206000,206570,207119,207646,208152,208637,209100,209542,209963,210364,210744,211105,211446,211768,212071,212357,212625,212876,213112,213331,213536,213726,213903,214067,214219,214359,214488,214606,214715,214815,214906,214989,215065,215134,215196,215253,215304,215349,215391,215428,215461,215491,215517,215541,215561,215580,215596,215611,215623,215634,215644,215653,215660,215666,215672,215677,215681,215685,215688,215690,215693,215694,215696,215697,215699,215700,215700,215701,215702,215702,215703,215703,215703,215703,215704,215704,215704,215704,215704,215704,215704,215704,215704,215704,215704,215704,215704,215704,215704,215704,215704,215704,215704,215704,215704,215704,215704,215704,215704,215704,215704,215704,215704,215704,215704,215704,215704,215704,215704,215704,215704,215704,215704,215704,215704,215704,215704,215704,215704,215704,215704,215704,215704,215704,215704,215704,215704,215704,215704,215704,215704,215704,215704,215704,215704,215704,215704,215704,215704,215704,215704,215704,215704,215704,215704,215704,215704,215704,215704,215704,215704,215704,215704,215704,215704,215704,215704,215704,215704,215704,215704,215704,215704,215704,215704,215704,215704,215704
