id,Country,2022-04-22,2022-04-23,2022-04-24,2022-04-25,2022-04-26,2022-04-27,2022-04-28,2022-04-29,2022-04-30,2022-05-01,2022-05-02,2022-05-03,2022-05-04,2022-05-05,2022-05-06,2022-05-07,2022-05-08,2022-05-09,2022-05-10,2022-05-11,2022-05-12,2022-05-13,2022-05-14,2022-05-15,2022-05-16,2022-05-17,2022-05-18,2022-05-19,2022-05-20,2022-05-21,2022-05-22,2022-05-23,2022-05-24,2022-05-25,2022-05-26,2022-05-27,2022-05-28,2022-05-29,2022-05-30,2022-05-31,2022-06-01,2022-06-02,2022-06-03,2022-06-04,2022-06-05,2022-06-06,2022-06-07,2022-06-08,2022-06-09,2022-06-10,2022-06-11,2022-06-12,2022-06-13,2022-06-14,2022-06-15,2022-06-16,2022-06-17,2022-06-18,2022-06-19,2022-06-20,2022-06-21,2022-06-22,2022-06-23,2022-06-24,2022-06-25,2022-06-26,2022-06-27,2022-06-28,2022-06-29,2022-06-30,2022-07-01,2022-07-02,2022-07-03,2022-07-04,2022-07-05,2022-07-06,2022-07-07,2022-07-08,2022-07-09,2022-07-10,2022-07-11,2022-07-12,2022-07-13,2022-07-14,2022-07-15,2022-07-16,2022-07-17,2022-07-18,2022-07-19,2022-07-20,2022-07-21,2022-07-22,2022-07-23,2022-07-24,2022-07-25,2022-07-26,2022-07-27,2022-07-28,2022-07-29,2022-07-30,2022-07-31
0,Afghanistan,178638,178678,178717,178756,178793,178829,178864,178899,178932,178965,178997,179028,179058,179088,179117,179145,179173,179199,179226,179251,179276,179300,179324,179347,179370,179392,179413,179434,179455,179475,179494,179513,179532,179550,179568,179585,179602,179619,179635,179651,179666,179681,179696,179710,179724,179738,179751,179764,179777,179790,179802,179814,179825,179837,179848,179859,179869,179880,179890,179900,179909,179919,179928,179937,179946,179955,179963,179971,179980,179988,179995,180003,180010,180017,180025,180032,180038,180045,180051,180058,180064,180070,180076,180082,180088,180093,180099,180104,180109,180114,180119,180124,180129,180134,180138,180143,180147,180151,180156,180160,180164
1,Albania,274737,274777,274816,274856,274894,274932,274969,275005,275041,275076,275110,275143,275176,275209,275240,275271,275302,275332,275362,275391,275419,275448,275475,275503,275530,275556,275583,275608,275634,275659,275684,275709,275733,275757,275781,275804,275827,275850,275873,275896,275918,275940,275962,275984,276005,276027,276048,276069,276090,276110,276131,276152,276172,276192,276213,276233,276252,276272,276292,276312,276332,276351,276371,276390,276409,276429,276448,276467,276486,276506,276525,276544,276563,276582,276601,276620,276639,276658,276677,276696,276715,276734,276753,276772,276791,276810,276829,276849,276868,276887,276906,276925,276945,276964,276983,277003,277022,277042,277061,277081,277100
2,Algeria,265761,265764,265766,265769,265771,265774,265776,265778,265780,265782,265783,265785,265787,265788,265790,265791,265792,265793,265794,265796,265797,265798,265799,265799,265800,265801,265802,265803,265803,265804,265804,265805,265806,265806,265807,265807,265807,265807,265807,265807,265807,265807,265807,265807,265807,265807,265807,265807,265807,265807,265807,265807,265807,265807,265807,265807,265807,265807,265807,265807,265807,265807,265807,265807,265807,265807,265807,265807,265807,265807,265807,265807,265807,265807,265807,265807,265807,265807,265807,265807,265807,265807,265807,265807,265807,265807,265807,265807,265807,265807,265807,265807,265807,265807,265807,265807,265807,265807,265807,265807,265807
3,Andorra,41013,41060,41105,41151,41196,41240,41284,41328,41374,41419,41465,41510,41555,41600,41646,41697,41748,41801,41854,41908,41964,42021,42086,42154,42224,42297,42373,42452,42534,42631,42733,42840,42953,43073,43199,43332,43491,43659,43838,44027,44225,44434,44652,44912,45185,45469,45761,46061,46366,46676,47044,47416,47790,48164,48537,48909,49279,49714,50145,50573,50996,51416,51830,52240,52706,53162,53608,54042,54463,54871,55264,55693,56102,56491,56861,57211,57542,57854,58196,58517,58819,59103,59370,59622,59860,60109,60343,60561,60766,60958,61138,61308,61484,61648,61802,61947,62083,62210,62330,62455,62572
4,Angola,99287,99294,99302,99310,99317,99325,99332,99339,99346,99352,99358,99364,99369,99375,99380,99385,99390,99395,99399,99404,99408,99412,99416,99420,99423,99427,99430,99434,99437,99440,99443,99446,99448,99451,99454,99456,99459,99461,99463,99465,99467,99469,99471,99473,99475,99477,99478,99480,99482,99483,99485,99486,99487,99489,99490,99491,99492,99493,99494,99495,99496,99497,99498,99499,99500,99501,99502,99502,99503,99504,99504,99505,99506,99506,99507,99507,99508,99508,99509,99509,99510,99510,99511,99511,99511,99512,99512,99513,99513,99513,99513,99514,99514,99514,99515,99515,99515,99515,99516,99516,99516
5,Antigua and Barbuda,7571,7575,7580,7585,7590,7595,7600,7605,7610,7616,7622,7628,7634,7640,7646,7653,7660,7667,7675,7682,7690,7698,7706,7715,7724,7733,7743,7752,7763,7773,7784,7795,7807,7819,7831,7844,7857,7871,7885,7899,7914,7929,7944,7960,7976,7992,8008,8024,8040,8055,8071,8086,8101,8114,8126,8137,8147,8157,8166,8174,8181,8187,8193,8198,8202,8206,8210,8213,8216,8218,8221,8223,8224,8226,8227,8229,8230,8231,8232,8232,8233,8234,8234,8235,8235,8236,8236,8236,8237,8237,8237,8237,8237,8238,8238,8238,8238,8238,8238,8238,8238
6,Argentina,9060923,9061375,9061794,9062184,9062547,9062885,9063206,9063518,9063843,9064152,9064446,9064727,9064998,9065259,9065513,9065776,9066031,9066279,9066520,9066756,9066986,9067213,9067450,9067683,9067913,9068140,9068366,9068589,9068811,9069047,9069283,9069518,9069755,9069992,9070231,9070471,9070730,9070993,9071259,9071529,9071804,9072084,9072370,9072682,9073002,9073330,9073667,9074013,9074369,9074737,9075142,9075561,9075994,9076441,9076903,9077380,9077873,9078425,9078995,9079584,9080193,9080821,9081469,9082136,9082887,9083662,9084462,9085286,9086134,9087005,9087899,9088904,9089943,9091015,9092121,9093260,9094434,9095643,9096992,9098390,9099842,9101347,9102910,9104532,9106217,9108079,9110024,9112056,9114181,9116404,9118731,9121167,9123849,9126668,9129634,9132756,9136042,9139503,9143148,9147159,9151396
7,Armenia,422814,422824,422834,422844,422853,422862,422871,422879,422887,422895,422902,422909,422916,422922,422928,422934,422940,422946,422951,422956,422961,422965,422970,422974,422978,422982,422986,422990,422993,422997,423000,423003,423007,423009,423012,423015,423018,423020,423023,423025,423028,423030,423032,423034,423036,423038,423040,423042,423044,423045,423047,423049,423050,423052,423053,423055,423056,423057,423059,423060,423061,423062,423063,423064,423065,423066,423067,423068,423069,423069,423070,423071,423072,423072,423073,423073,423074,423074,423075,423075,423076,423076,423077,423077,423077,423078,423078,423078,423078,423078,423079,423079,423079,423079,423079,423079,423080,423080,423080,423080,423080
8,Australia,5650550,5683867,5715105,5744328,5771592,5796947,5820436,5842100,5875419,5906221,5934645,5960829,5984904,6006996,6027237,6051155,6074560,6097446,6119823,6141704,6163110,6184069,6209718,6234046,6257356,6279901,6301896,6323522,6344937,6370884,6396942,6422997,6448984,6474874,6500662,6526366,6557285,6588164,6619215,6650567,6682288,6714402,6746902,6786465,6826591,6867172,6908152,6949502,6991195,7033202,7084602,7136604,7189115,7241965,7294948,7347841,7400421,7465348,7529839,7593582,7656293,7717701,7777543,7835567,7908594,7979227,8047077,8111815,8173193,8231051,8285303,8355718,8421582,8482827,8539459,8591546,8639211,8682619,8739988,8792049,8839060,8881327,8919182,8952964,8983002,9023741,9060033,9092278,9120849,9146095,9168337,9187869,9215012,9239104,9260494,9279494,9296373,9311363,9324663,9343186,9359835
9,Austria,4092513,4100221,4107766,4115158,4122405,4129517,4136507,4143388,4151049,4158622,4166120,4173557,4180950,4188315,4195673,4204186,4212861,4221721,4230790,4240090,4249643,4259473,4271299,4283598,4296414,4309790,4323762,4338362,4353614,4372395,4392216,4413073,4434944,4457787,4481540,4506125,4536929,4568941,4601979,4635842,4670321,4705207,4740297,4784797,4829508,4874070,4918144,4961412,5003576,5044364,5096438,5146441,5193988,5238776,5280593,5319322,5354936,5401140,5443164,5481133,5515279,5545877,5573247,5597831,5630035,5658520,5683741,5706137,5726110,5744089,5760417,5781035,5799406,5815901,5830818,5844423,5856920,5868442,5882083,5894461,5905769,5916155,5925743,5934620,5942852,5952047,5960509,5968329,5975578,5982312,5988580,5994422,6000795,6006719,6012245,6017416,6022265,6026822,6031114,6035811,6040249
10,Azerbaijan,792457,792473,792489,792504,792519,792533,792547,792560,792572,792584,792595,792606,792616,792626,792636,792645,792654,792662,792670,792678,792685,792692,792699,792706,792712,792719,792725,792730,792736,792741,792746,792751,792756,792761,792765,792770,792774,792778,792782,792786,792790,792794,792797,792801,792804,792807,792810,792814,792817,792820,792822,792825,792828,792831,792833,792836,792838,792841,792843,792846,792848,792850,792852,792854,792857,792859,792861,792863,792865,792867,792869,792871,792872,792874,792876,792878,792880,792881,792883,792885,792886,792888,792890,792891,792893,792895,792896,792898,792899,792901,792902,792904,792905,792907,792908,792910,792911,792913,792914,792916,792917
11,The Bahamas,33446,33454,33462,33470,33478,33486,33495,33503,33511,33520,33528,33537,33545,33554,33563,33572,33580,33589,33599,33608,33617,33626,33636,33645,33655,33665,33674,33684,33694,33705,33715,33726,33736,33747,33758,33769,33781,33792,33804,33816,33828,33840,33853,33866,33879,33892,33905,33919,33933,33947,33962,33976,33991,34007,34023,34039,34055,34072,34089,34106,34124,34142,34161,34180,34200,34220,34240,34261,34283,34305,34327,34350,34374,34398,34423,34449,34475,34502,34529,34558,34587,34617,34647,34679,34711,34745,34779,34814,34850,34888,34926,34965,35006,35047,35090,35135,35180,35227,35275,35325,35376
12,Bahrain,565464,566032,566597,567161,567725,568292,568861,569436,570068,570715,571377,572053,572743,573449,574170,575110,576076,577072,578104,579174,580286,581444,582939,584535,586232,588032,589937,591948,594065,596827,599759,602860,606122,609529,613060,616691,621490,626430,631451,636500,641536,646529,651464,658144,664737,671224,677601,683883,690094,696265,704588,712794,720908,728960,736978,744982,752983,763325,773520,783567,793463,803197,812755,822116,833715,844904,855667,865988,875854,885254,894176,904932,915011,924432,933216,941384,948961,955975,964348,972014,979029,985445,991310,996673,1001577,1007465,1012802,1017650,1022062,1026087,1029769,1033144,1037272,1041034,1044478,1047644,1050567,1053273,1055789,1058952,1061883
13,Bangladesh,1952506,1952530,1952552,1952574,1952593,1952611,1952628,1952642,1952655,1952667,1952678,1952688,1952697,1952705,1952713,1952720,1952727,1952733,1952739,1952745,1952750,1952754,1952759,1952763,1952767,1952771,1952775,1952778,1952782,1952785,1952788,1952791,1952794,1952797,1952800,1952803,1952805,1952808,1952811,1952813,1952816,1952818,1952820,1952822,1952825,1952827,1952829,1952831,1952834,1952836,1952838,1952840,1952842,1952844,1952846,1952848,1952850,1952853,1952855,1952857,1952859,1952861,1952863,1952865,1952867,1952869,1952871,1952874,1952876,1952878,1952880,1952882,1952885,1952887,1952889,1952892,1952894,1952896,1952899,1952902,1952904,1952907,1952910,1952913,1952916,1952919,1952923,1952926,1952929,1952933,1952937,1952941,1952945,1952950,1952954,1952959,1952964,1952969,1952975,1952981,1952987
14,Barbados,66810,67229,67649,68070,68491,68914,69340,69768,70220,70675,71131,71589,72049,72511,72974,73459,73944,74431,74918,75405,75893,76381,76888,77395,77901,78406,78909,79411,79911,80429,80944,81456,81965,82470,82972,83469,83981,84488,84988,85482,85969,86448,86921,87402,87872,88329,88774,89205,89622,90025,90426,90805,91161,91495,91805,92092,92355,92591,92802,92989,93152,93294,93415,93519,93589,93649,93697,93738,93770,93796,93817,93830,93841,93850,93857,93862,93866,93870,93872,93874,93875,93877,93877,93878,93879,93879,93879,93880,93880,93880,93880,93880,93880,93880,93880,93881,93881,93881,93881,93881,93881
15,Belarus,976906,977344,977762,978159,978534,978886,979213,979513,979811,980091,980353,980599,980829,981044,981246,981440,981621,981789,981945,982089,982223,982347,982466,982577,982679,982774,982862,982943,983019,983091,983158,983220,983278,983331,983380,983425,983469,983509,983546,983580,983612,983641,983668,983695,983719,983741,983762,983782,983799,983816,983832,983847,983861,983874,983886,983898,983908,983918,983928,983937,983945,983953,983960,983967,983974,983980,983986,983992,983997,984002,984006,984011,984015,984020,984024,984027,984031,984034,984037,984041,984044,984047,984049,984052,984054,984057,984059,984062,984064,984066,984068,984070,984072,984074,984076,984078,984079,984081,984083,984085,984086
16,Belgium,4015791,4022867,4029889,4036861,4043791,4050689,4057572,4064462,4071848,4079239,4086644,4094072,4101531,4109031,4116579,4125132,4133831,4142695,4151745,4161001,4170489,4180231,4191453,4203068,4215110,4227608,4240596,4254101,4268154,4284518,4301654,4319593,4338359,4357973,4378445,4399777,4424714,4450772,4477923,4506121,4535309,4565414,4596356,4632314,4669224,4706950,4745354,4784304,4823678,4863369,4908897,4954664,5000549,5046448,5092278,5137970,5183467,5234739,5285612,5336022,5385915,5435242,5483958,5532020,5585103,5637236,5688375,5738476,5787497,5835397,5882134,5932735,5981838,6029413,6075438,6119894,6162770,6204067,6247988,6290070,6330348,6368868,6405684,6440856,6474452,6509782,6543420,6575455,6605981,6635087,6662859,6689381,6717226,6743785,6769147,6793390,6816589,6838810,6860116,6882619,6904196
17,Benin,26952,26952,26952,26952,26952,26952,26952,26952,26952,26952,26952,26952,26952,26952,26952,26952,26952,26952,26952,26952,26952,26952,26952,26952,26952,26952,26952,26952,26952,26952,26952,26952,26952,26952,26952,26952,26952,26952,26952,26952,26952,26952,26952,26952,26952,26952,26952,26952,26952,26952,26952,26952,26952,26952,26952,26952,26952,26952,26952,26952,26952,26952,26952,26952,26952,26952,26952,26952,26952,26952,26952,26952,26952,26952,26952,26952,26952,26952,26952,26952,26952,26952,26952,26952,26952,26952,26952,26952,26952,26952,26952,26952,26952,26952,26952,26952,26952,26952,26952,26952,26952
18,Bhutan,56603,57655,58668,59640,60572,61467,62325,63152,64049,64917,65757,66573,67367,68141,68898,69698,70480,71244,71993,72727,73449,74160,74916,75662,76398,77126,77847,78562,79272,80037,80798,81558,82317,83075,83835,84597,85427,86263,87104,87953,88809,89675,90550,91513,92491,93484,94493,95517,96559,97617,98792,99990,101210,102453,103718,105005,106312,107769,109252,110759,112288,113836,115401,116981,118739,120513,122297,124088,125881,127671,129454,131426,133386,135327,137245,139135,140993,142815,144809,146758,148657,150506,152300,154041,155727,157550,159309,161005,162640,164214,165731,167193,168757,170261,171707,173099,174440,175734,176984,178314,179597
19,Bolivia,904294,904366,904436,904504,904570,904633,904694,904753,904810,904865,904918,904969,905018,905065,905111,905156,905200,905242,905283,905322,905360,905397,905434,905469,905503,905537,905569,905601,905632,905662,905692,905721,905749,905776,905803,905829,905855,905881,905906,905930,905954,905978,906001,906024,906046,906068,906090,906111,906133,906153,906174,906195,906215,906235,906255,906274,906293,906313,906332,906351,906370,906388,906407,906425,906444,906462,906480,906499,906517,906535,906553,906571,906589,906607,906625,906643,906661,906679,906697,906716,906734,906752,906771,906789,906808,906826,906845,906864,906883,906902,906921,906941,906961,906980,907000,907021,907041,907061,907082,907103,907125
