forecast_date,target,target_end_date,location,type,quantile,value
2021-07-18,1 wk ahead inc case,2021-07-24,AT,quantile,0.010,0
2021-07-18,1 wk ahead inc case,2021-07-24,BE,quantile,0.010,8192
2021-07-18,1 wk ahead inc case,2021-07-24,BG,quantile,0.010,339
2021-07-18,1 wk ahead inc case,2021-07-24,HR,quantile,0.010,581
2021-07-18,1 wk ahead inc case,2021-07-24,CY,quantile,0.010,0
2021-07-18,1 wk ahead inc case,2021-07-24,CZ,quantile,0.010,1044
2021-07-18,1 wk ahead inc case,2021-07-24,DK,quantile,0.010,0
2021-07-18,1 wk ahead inc case,2021-07-24,EE,quantile,0.010,198
2021-07-18,1 wk ahead inc case,2021-07-24,FI,quantile,0.010,813
2021-07-18,1 wk ahead inc case,2021-07-24,FR,quantile,0.010,22228
2021-07-18,1 wk ahead inc case,2021-07-24,DE,quantile,0.010,1202
2021-07-18,1 wk ahead inc case,2021-07-24,GR,quantile,0.010,0
2021-07-18,1 wk ahead inc case,2021-07-24,HU,quantile,0.010,142
2021-07-18,1 wk ahead inc case,2021-07-24,IS,quantile,0.010,0
2021-07-18,1 wk ahead inc case,2021-07-24,IE,quantile,0.010,3410
2021-07-18,1 wk ahead inc case,2021-07-24,IT,quantile,0.010,2632
2021-07-18,1 wk ahead inc case,2021-07-24,LV,quantile,0.010,167
2021-07-18,1 wk ahead inc case,2021-07-24,LI,quantile,0.010,5
2021-07-18,1 wk ahead inc case,2021-07-24,LT,quantile,0.010,0
2021-07-18,1 wk ahead inc case,2021-07-24,LU,quantile,0.010,565
2021-07-18,1 wk ahead inc case,2021-07-24,MT,quantile,0.010,0
2021-07-18,1 wk ahead inc case,2021-07-24,NL,quantile,0.010,0
2021-07-18,1 wk ahead inc case,2021-07-24,NO,quantile,0.010,988
2021-07-18,1 wk ahead inc case,2021-07-24,PL,quantile,0.010,303
2021-07-18,1 wk ahead inc case,2021-07-24,PT,quantile,0.010,4816
2021-07-18,1 wk ahead inc case,2021-07-24,RO,quantile,0.010,190
2021-07-18,1 wk ahead inc case,2021-07-24,SK,quantile,0.010,135
2021-07-18,1 wk ahead inc case,2021-07-24,SI,quantile,0.010,159
2021-07-18,1 wk ahead inc case,2021-07-24,ES,quantile,0.010,0
2021-07-18,1 wk ahead inc case,2021-07-24,SE,quantile,0.010,1150
2021-07-18,1 wk ahead inc case,2021-07-24,CH,quantile,0.010,1974
2021-07-18,1 wk ahead inc case,2021-07-24,GB,quantile,0.010,115018
2021-07-18,2 wk ahead inc case,2021-07-31,AT,quantile,0.010,0
2021-07-18,2 wk ahead inc case,2021-07-31,BE,quantile,0.010,8255
2021-07-18,2 wk ahead inc case,2021-07-31,BG,quantile,0.010,311
2021-07-18,2 wk ahead inc case,2021-07-31,HR,quantile,0.010,593
2021-07-18,2 wk ahead inc case,2021-07-31,CY,quantile,0.010,0
2021-07-18,2 wk ahead inc case,2021-07-31,CZ,quantile,0.010,1091
2021-07-18,2 wk ahead inc case,2021-07-31,DK,quantile,0.010,0
2021-07-18,2 wk ahead inc case,2021-07-31,EE,quantile,0.010,205
2021-07-18,2 wk ahead inc case,2021-07-31,FI,quantile,0.010,519
2021-07-18,2 wk ahead inc case,2021-07-31,FR,quantile,0.010,26977
2021-07-18,2 wk ahead inc case,2021-07-31,DE,quantile,0.010,769
2021-07-18,2 wk ahead inc case,2021-07-31,GR,quantile,0.010,0
2021-07-18,2 wk ahead inc case,2021-07-31,HU,quantile,0.010,135
2021-07-18,2 wk ahead inc case,2021-07-31,IS,quantile,0.010,0
2021-07-18,2 wk ahead inc case,2021-07-31,IE,quantile,0.010,3506
2021-07-18,2 wk ahead inc case,2021-07-31,IT,quantile,0.010,3255
2021-07-18,2 wk ahead inc case,2021-07-31,LV,quantile,0.010,122
2021-07-18,2 wk ahead inc case,2021-07-31,LI,quantile,0.010,3
2021-07-18,2 wk ahead inc case,2021-07-31,LT,quantile,0.010,0
2021-07-18,2 wk ahead inc case,2021-07-31,LU,quantile,0.010,507
2021-07-18,2 wk ahead inc case,2021-07-31,MT,quantile,0.010,0
2021-07-18,2 wk ahead inc case,2021-07-31,NL,quantile,0.010,0
2021-07-18,2 wk ahead inc case,2021-07-31,NO,quantile,0.010,765
2021-07-18,2 wk ahead inc case,2021-07-31,PL,quantile,0.010,228
2021-07-18,2 wk ahead inc case,2021-07-31,PT,quantile,0.010,0
