id,Country,2021-03-26,2021-03-27,2021-03-28,2021-03-29,2021-03-30,2021-03-31,2021-04-01,2021-04-02,2021-04-03,2021-04-04,2021-04-05,2021-04-06,2021-04-07,2021-04-08,2021-04-09,2021-04-10,2021-04-11,2021-04-12,2021-04-13,2021-04-14,2021-04-15,2021-04-16,2021-04-17,2021-04-18,2021-04-19,2021-04-20,2021-04-21,2021-04-22,2021-04-23,2021-04-24,2021-04-25,2021-04-26,2021-04-27,2021-04-28,2021-04-29,2021-04-30,2021-05-01,2021-05-02,2021-05-03,2021-05-04,2021-05-05,2021-05-06,2021-05-07,2021-05-08,2021-05-09,2021-05-10,2021-05-11,2021-05-12,2021-05-13,2021-05-14,2021-05-15,2021-05-16,2021-05-17,2021-05-18,2021-05-19,2021-05-20,2021-05-21,2021-05-22,2021-05-23,2021-05-24,2021-05-25,2021-05-26,2021-05-27,2021-05-28,2021-05-29,2021-05-30,2021-05-31,2021-06-01,2021-06-02,2021-06-03,2021-06-04,2021-06-05,2021-06-06,2021-06-07,2021-06-08,2021-06-09,2021-06-10,2021-06-11,2021-06-12,2021-06-13,2021-06-14,2021-06-15,2021-06-16,2021-06-17,2021-06-18,2021-06-19,2021-06-20,2021-06-21,2021-06-22,2021-06-23,2021-06-24,2021-06-25,2021-06-26,2021-06-27,2021-06-28,2021-06-29,2021-06-30,2021-07-01,2021-07-02,2021-07-03,2021-07-04,2021-07-05
0,GM01,8622,8638,8655,8672,8689,8708,8727,8747,8768,8789,8812,8835,8859,8884,8911,8938,8965,8994,9023,9053,9084,9116,9149,9183,9218,9255,9293,9333,9374,9417,9462,9508,9556,9605,9656,9708,9762,9817,9874,9932,9993,10055,10120,10188,10257,10330,10405,10483,10564,10648,10735,10824,10916,11010,11108,11208,11311,11417,11526,11640,11757,11878,12004,12134,12269,12408,12552,12701,12855,13013,13176,13343,13515,13692,13874,14061,14254,14453,14658,14870,15089,15315,15548,15789,16037,16292,16555,16825,17102,17387,17678,17977,18284,18598,18922,19254,19595,19946,20306,20677,21058,21450
1,GM02,13132,13157,13183,13210,13238,13266,13296,13326,13357,13389,13423,13457,13492,13529,13568,13607,13648,13689,13731,13774,13817,13861,13906,13952,13998,14046,14094,14143,14193,14244,14295,14348,14401,14456,14511,14567,14624,14683,14742,14802,14863,14925,14988,15051,15116,15182,15249,15317,15386,15456,15528,15600,15673,15747,15822,15899,15976,16055,16134,16215,16297,16380,16464,16549,16635,16722,16810,16899,16990,17081,17174,17267,17362,17458,17554,17652,17751,17851,17951,18053,18156,18260,18365,18470,18577,18684,18793,18902,19013,19124,19236,19348,19462,19576,19691,19807,19924,20041,20159,20278,20397,20517
2,GM03,401,403,404,406,408,410,412,414,416,418,420,422,424,426,428,429,431,433,435,436,438,439,441,442,444,445,446,448,449,450,451,452,453,454,455,456,457,458,459,460,461,461,462,463,464,464,465,466,466,467,467,468,468,469,470,470,470,471,471,472,472,473,473,473,474,474,474,475,475,475,476,476,476,476,477,477,477,477,478,478,478,478,478,479,479,479,479,479,479,480,480,480,480,480,480,480,481,481,481,481,481,481
3,GM04,1372,1376,1380,1383,1388,1392,1396,1400,1405,1410,1415,1420,1425,1430,1436,1442,1448,1454,1461,1467,1474,1481,1488,1496,1503,1511,1519,1527,1535,1543,1552,1561,1570,1579,1589,1599,1609,1619,1630,1640,1651,1663,1674,1686,1698,1711,1723,1736,1749,1763,1777,1791,1805,1820,1835,1850,1866,1882,1898,1915,1932,1949,1967,1985,2003,2021,2040,2060,2079,2099,2120,2140,2161,2183,2204,2226,2249,2271,2294,2318,2341,2365,2389,2414,2439,2464,2490,2516,2542,2568,2595,2622,2649,2676,2704,2732,2760,2788,2817,2846,2875,2904
4,GM05,6270,6289,6308,6328,6349,6371,6393,6417,6441,6466,6492,6519,6547,6577,6607,6638,6670,6703,6737,6772,6807,6843,6880,6919,6958,6999,7041,7084,7127,7173,7219,7267,7315,7366,7417,7470,7524,7580,7637,7695,7755,7817,7880,7944,8010,8078,8148,8219,8292,8366,8442,8521,8600,8682,8766,8851,8939,9028,9119,9212,9308,9405,9504,9605,9708,9814,9921,10030,10142,10256,10371,10489,10609,10731,10855,10981,11110,11240,11372,11507,11643,11781,11922,12064,12208,12354,12502,12652,12804,12957,13112,13269,13427,13587,13748,13911,14075,14240,14407,14575,14744,14914
5,GM06,4805,4821,4838,4855,4872,4890,4909,4928,4947,4968,4988,5010,5032,5055,5079,5103,5128,5153,5179,5206,5233,5260,5288,5316,5345,5374,5404,5434,5465,5497,5529,5561,5594,5628,5662,5697,5732,5768,5805,5842,5880,5919,5958,5998,6038,6079,6121,6163,6206,6250,6294,6339,6385,6431,6478,6526,6575,6624,6674,6724,6776,6828,6880,6934,6988,7043,7099,7155,7212,7270,7329,7388,7448,7509,7571,7633,7696,7760,7824,7889,7955,8022,8089,8157,8226,8295,8365,8436,8507,8580,8652,8726,8800,8874,8950,9026,9102,9179,9257,9335,9414,9493
6,GM07,14099,14133,14168,14204,14242,14281,14321,14363,14406,14451,14497,14545,14595,14647,14701,14756,14812,14870,14929,14989,15049,15111,15173,15237,15303,15369,15436,15505,15574,15645,15717,15791,15865,15941,16018,16097,16176,16257,16340,16423,16508,16595,16683,16772,16862,16954,17047,17142,17238,17336,17435,17536,17638,17741,17846,17952,18060,18170,18281,18393,18507,18623,18740,18858,18978,19100,19223,19347,19473,19601,19730,19861,19993,20127,20262,20398,20536,20676,20817,20959,21103,21248,21395,21543,21692,21843,21995,22149,22303,22459,22617,22775,22935,23095,23257,23421,23585,23750,23916,24084,24252,24421
7,GM08,3302,3310,3318,3326,3335,3344,3353,3363,3373,3384,3395,3406,3418,3431,3444,3458,3472,3486,3501,3516,3531,3547,3563,3580,3598,3616,3635,3655,3676,3697,3720,3743,3768,3793,3819,3845,3873,3901,3930,3960,3990,4022,4055,4089,4125,4162,4200,4240,4281,4324,4369,4415,4463,4512,4563,4615,4668,4723,4780,4839,4899,4962,5027,5095,5165,5237,5313,5391,5471,5555,5640,5729,5820,5914,6010,6110,6212,6317,6426,6538,6654,6774,6898,7026,7159,7295,7436,7582,7731,7885,8043,8206,8372,8544,8719,8900,9085,9276,9473,9675,9883,10097
8,GM09,924,925,926,927,928,929,930,931,932,933,934,935,936,937,939,940,941,942,943,945,946,947,948,950,951,952,954,955,956,957,959,960,961,963,964,965,967,968,970,971,972,974,975,977,978,980,981,983,984,986,987,989,990,992,993,995,996,998,999,1001,1002,1004,1006,1007,1009,1011,1012,1014,1015,1017,1019,1020,1022,1024,1026,1027,1029,1031,1032,1034,1036,1038,1039,1041,1043,1045,1046,1048,1050,1052,1054,1055,1057,1059,1061,1063,1065,1066,1068,1070,1072,1074
9,GM10,1425,1428,1432,1436,1439,1443,1447,1451,1455,1459,1463,1467,1472,1476,1481,1485,1490,1495,1499,1504,1509,1514,1519,1524,1530,1535,1540,1546,1551,1557,1563,1569,1575,1581,1587,1593,1599,1606,1612,1619,1625,1632,1639,1646,1653,1660,1667,1675,1682,1690,1698,1705,1713,1722,1730,1738,1746,1755,1764,1772,1781,1790,1799,1809,1818,1828,1837,1847,1857,1867,1877,1888,1898,1909,1920,1931,1942,1953,1964,1976,1988,1999,2011,2024,2036,2048,2061,2074,2087,2100,2113,2127,2140,2154,2168,2182,2197,2211,2226,2241,2256,2271
10,GM11,3272,3283,3294,3305,3317,3330,3343,3357,3371,3386,3402,3418,3435,3453,3472,3491,3511,3531,3552,3573,3595,3618,3641,3665,3690,3715,3742,3769,3797,3826,3856,3886,3918,3951,3985,4020,4055,4092,4130,4170,4210,4252,4295,4339,4384,4431,4479,4528,4579,4632,4686,4741,4798,4856,4916,4978,5042,5107,5174,5242,5313,5385,5459,5535,5613,5693,5775,5859,5944,6032,6122,6214,6309,6405,6503,6604,6706,6811,6918,7028,7139,7253,7368,7486,7607,7729,7853,7980,8109,8240,8372,8507,8644,8783,8924,9067,9212,9358,9507,9657,9808,9962
11,GM12,843,846,848,851,854,856,859,862,865,868,871,874,878,881,885,889,893,897,901,906,910,915,920,925,930,935,940,946,952,958,964,970,977,984,990,998,1005,1013,1020,1028,1037,1045,1054,1063,1072,1082,1092,1102,1112,1123,1134,1145,1157,1169,1181,1194,1207,1220,1233,1247,1262,1277,1292,1307,1323,1339,1356,1373,1391,1408,1427,1446,1465,1484,1504,1525,1546,1567,1589,1611,1634,1657,1681,1705,1730,1755,1780,1806,1832,1859,1887,1914,1942,1971,2000,2029,2059,2089,2120,2151,2182,2213
12,GM13,8323,8341,8359,8378,8398,8418,8440,8462,8486,8511,8537,8563,8591,8620,8651,8682,8714,8748,8782,8817,8853,8890,8929,8969,9010,9053,9098,9145,9194,9244,9297,9352,9409,9467,9528,9591,9656,9722,9791,9862,9935,10011,10089,10170,10254,10342,10432,10526,10623,10723,10828,10935,11047,11162,11280,11402,11528,11658,11792,11929,12072,12218,12369,12526,12687,12853,13025,13202,13385,13573,13767,13966,14171,14382,14599,14821,15049,15284,15524,15771,16024,16284,16550,16824,17104,17391,17686,17987,18295,18611,18933,19262,19598,19940,20289,20645,21007,21376,21751,22133,22521,22916
13,GM14,2681,2689,2697,2706,2714,2723,2732,2741,2751,2761,2771,2781,2792,2803,2814,2826,2838,2851,2864,2877,2890,2904,2918,2932,2946,2961,2977,2992,3008,3024,3041,3058,3076,3093,3112,3130,3149,3168,3188,3208,3229,3250,3271,3293,3315,3338,3361,3385,3409,3433,3458,3484,3509,3536,3563,3590,3618,3646,3675,3704,3734,3764,3795,3826,3858,3890,3923,3956,3990,4024,4058,4094,4129,4165,4202,4239,4277,4315,4353,4392,4431,4471,4511,4552,4593,4634,4676,4718,4761,4804,4847,4891,4935,4979,5024,5069,5114,5160,5205,5251,5298,5344
14,GM15,3280,3295,3311,3327,3344,3361,3378,3397,3416,3435,3455,3475,3496,3518,3540,3562,3585,3608,3632,3657,3682,3707,3733,3760,3787,3815,3843,3873,3903,3933,3964,3996,4029,4062,4096,4130,4166,4202,4239,4276,4315,4354,4394,4435,4477,4519,4562,4606,4651,4697,4744,4792,4840,4890,4940,4991,5043,5097,5151,5206,5262,5318,5376,5435,5495,5556,5617,5680,5744,5808,5874,5940,6008,6076,6146,6216,6288,6360,6433,6507,6582,6658,6735,6813,6892,6971,7052,7133,7215,7298,7382,7466,7551,7637,7724,7811,7899,7988,8077,8167,8258,8349
15,GM16,3029,3037,3046,3055,3064,3073,3082,3092,3103,3114,3125,3138,3150,3164,3178,3193,3208,3223,3239,3255,3272,3289,3306,3324,3343,3362,3382,3403,3425,3447,3471,3495,3521,3547,3574,3602,3632,3662,3693,3725,3758,3792,3827,3863,3900,3939,3979,4020,4063,4107,4153,4201,4250,4301,4354,4408,4464,4522,4581,4643,4706,4771,4838,4907,4979,5052,5128,5207,5287,5371,5456,5545,5636,5730,5827,5926,6028,6133,6241,6352,6466,6583,6703,6827,6953,7083,7217,7353,7494,7637,7785,7936,8090,8248,8410,8576,8745,8917,9094,9273,9457,9644
16,GM,75780,75967,76159,76358,76563,76775,76994,77221,77457,77700,77953,78214,78485,78767,79061,79363,79671,79987,80309,80639,80974,81314,81661,82016,82378,82747,83123,83507,83897,84295,84701,85115,85537,85966,86403,86849,87303,87765,88236,88715,89203,89699,90204,90718,91242,91774,92315,92866,93426,93995,94574,95163,95761,96369,96986,97614,98251,98898,99555,100223,100900,101587,102285,102992,103710,104438,105176,105925,106683,107452,108231,109020,109819,110629,111448,112278,113117,113966,114826,115695,116573,117462,118359,119266,120183,121108,122043,122987,123939,124900,125869,126847,127833,128827,129829,130838,131854,132878,133909,134946,135990,137040
17,PL72,3204,3227,3251,3276,3303,3330,3359,3389,3420,3452,3485,3518,3551,3584,3618,3653,3687,3721,3757,3793,3829,3866,3904,3943,3982,4022,4062,4103,4144,4186,4228,4271,4315,4359,4404,4449,4495,4542,4589,4637,4685,4734,4783,4833,4884,4935,4987,5039,5092,5146,5200,5254,5310,5365,5421,5478,5535,5593,5652,5710,5770,5829,5890,5950,6011,6073,6135,6198,6260,6324,6387,6451,6516,6580,6645,6711,6777,6842,6909,6975,7042,7109,7176,7244,7311,7379,7447,7515,7583,7651,7720,7788,7856,7925,7993,8062,8130,8199,8267,8336,8404,8472
18,PL73,3353,3381,3410,3440,3472,3505,3539,3575,3613,3652,3694,3736,3781,3826,3873,3921,3970,4020,4071,4124,4178,4232,4288,4345,4404,4463,4524,4586,4649,4713,4778,4845,4912,4981,5051,5122,5194,5267,5342,5417,5493,5571,5649,5728,5808,5889,5971,6053,6137,6221,6306,6391,6477,6564,6651,6739,6827,6915,7004,7093,7182,7272,7361,7451,7541,7630,7720,7809,7898,7987,8076,8164,8252,8340,8427,8513,8599,8684,8769,8853,8936,9018,9099,9180,9260,9339,9416,9493,9569,9644,9718,9790,9862,9932,10002,10070,10137,10203,10268,10331,10393,10455
