id,Country,2021-03-25,2021-03-26,2021-03-27,2021-03-28,2021-03-29,2021-03-30,2021-03-31,2021-04-01,2021-04-02,2021-04-03,2021-04-04,2021-04-05,2021-04-06,2021-04-07,2021-04-08,2021-04-09,2021-04-10,2021-04-11,2021-04-12,2021-04-13,2021-04-14,2021-04-15,2021-04-16,2021-04-17,2021-04-18,2021-04-19,2021-04-20,2021-04-21,2021-04-22,2021-04-23,2021-04-24,2021-04-25,2021-04-26,2021-04-27,2021-04-28,2021-04-29,2021-04-30,2021-05-01,2021-05-02,2021-05-03,2021-05-04,2021-05-05,2021-05-06,2021-05-07,2021-05-08,2021-05-09,2021-05-10,2021-05-11,2021-05-12,2021-05-13,2021-05-14,2021-05-15,2021-05-16,2021-05-17,2021-05-18,2021-05-19,2021-05-20,2021-05-21,2021-05-22,2021-05-23,2021-05-24,2021-05-25,2021-05-26,2021-05-27,2021-05-28,2021-05-29,2021-05-30,2021-05-31,2021-06-01,2021-06-02,2021-06-03,2021-06-04,2021-06-05,2021-06-06,2021-06-07,2021-06-08,2021-06-09,2021-06-10,2021-06-11,2021-06-12,2021-06-13,2021-06-14,2021-06-15,2021-06-16,2021-06-17,2021-06-18,2021-06-19,2021-06-20,2021-06-21,2021-06-22,2021-06-23,2021-06-24,2021-06-25,2021-06-26,2021-06-27,2021-06-28,2021-06-29,2021-06-30,2021-07-01,2021-07-02,2021-07-03,2021-07-04
0,GM01,8606,8623,8641,8659,8677,8697,8717,8738,8760,8783,8807,8831,8856,8882,8909,8937,8966,8996,9026,9058,9090,9124,9158,9194,9231,9269,9309,9351,9394,9438,9484,9532,9581,9632,9684,9738,9794,9851,9910,9971,10033,10099,10166,10236,10308,10383,10461,10541,10624,10710,10798,10889,10983,11080,11180,11283,11389,11498,11611,11727,11848,11973,12101,12235,12373,12515,12662,12813,12970,13131,13296,13467,13642,13823,14008,14200,14397,14600,14810,15026,15250,15480,15717,15962,16214,16473,16739,17013,17294,17583,17879,18184,18496,18817,19146,19485,19833,20190,20558,20935,21323,21720
1,GM02,13121,13148,13175,13204,13233,13263,13294,13326,13359,13393,13428,13464,13500,13538,13577,13618,13659,13702,13745,13790,13836,13883,13931,13981,14031,14083,14137,14191,14247,14304,14363,14423,14485,14548,14612,14679,14746,14816,14887,14959,15034,15110,15187,15267,15348,15432,15517,15604,15693,15784,15877,15971,16068,16167,16268,16371,16477,16584,16694,16806,16920,17036,17155,17275,17399,17524,17652,17782,17914,18049,18186,18326,18468,18612,18758,18907,19059,19213,19369,19527,19688,19851,20017,20184,20354,20526,20701,20878,21056,21237,21420,21605,21792,21981,22172,22365,22560,22756,22954,23154,23356,23558
2,GM03,400,402,404,406,408,410,413,415,417,420,423,425,428,431,434,438,441,444,448,451,455,459,463,467,471,475,479,484,488,493,498,503,508,513,519,524,530,536,542,548,554,561,568,574,581,589,596,604,611,619,627,636,644,653,662,671,681,690,700,710,720,731,742,753,764,775,787,799,811,824,836,849,863,876,890,904,918,933,947,962,978,993,1009,1025,1041,1058,1075,1092,1109,1127,1145,1163,1181,1199,1218,1237,1256,1276,1295,1315,1335,1355
3,GM04,1369,1373,1377,1381,1385,1389,1393,1397,1402,1406,1411,1416,1421,1427,1432,1438,1443,1449,1456,1462,1469,1476,1483,1491,1499,1507,1516,1525,1535,1544,1554,1565,1576,1587,1599,1612,1624,1638,1652,1666,1681,1696,1713,1729,1747,1764,1783,1802,1822,1843,1865,1887,1910,1934,1958,1984,2010,2037,2065,2094,2124,2155,2187,2220,2254,2289,2324,2361,2399,2438,2478,2519,2561,2604,2649,2694,2740,2788,2836,2885,2936,2987,3040,3093,3147,3202,3258,3315,3373,3431,3491,3550,3611,3672,3733,3795,3858,3921,3984,4047,4111,4175
4,GM05,6248,6266,6285,6305,6325,6346,6368,6390,6414,6439,6464,6490,6517,6545,6574,6604,6634,6666,6698,6731,6765,6800,6836,6873,6911,6950,6990,7031,7073,7117,7161,7207,7254,7302,7351,7402,7453,7507,7561,7617,7674,7733,7793,7855,7918,7983,8049,8117,8187,8258,8330,8405,8481,8559,8639,8720,8803,8888,8975,9064,9155,9247,9342,9438,9536,9637,9739,9843,9949,10058,10168,10280,10394,10511,10629,10749,10871,10996,11122,11250,11380,11513,11647,11783,11920,12060,12202,12345,12490,12637,12786,12936,13088,13241,13396,13552,13710,13869,14030,14191,14354,14518
5,GM06,4793,4811,4829,4847,4867,4886,4907,4928,4949,4971,4994,5017,5041,5066,5091,5117,5144,5171,5199,5227,5257,5287,5317,5349,5381,5414,5447,5482,5517,5553,5590,5628,5666,5706,5746,5788,5830,5873,5918,5963,6009,6056,6104,6154,6204,6256,6308,6362,6417,6473,6530,6588,6648,6709,6771,6834,6899,6965,7032,7100,7170,7241,7314,7387,7463,7539,7617,7697,7778,7860,7944,8029,8116,8204,8294,8385,8477,8571,8667,8764,8862,8962,9064,9167,9271,9377,9485,9594,9704,9816,9929,10043,10159,10277,10395,10515,10637,10759,10883,11009,11135,11263
6,GM07,14064,14098,14133,14170,14207,14246,14286,14328,14372,14416,14463,14511,14560,14611,14664,14719,14775,14832,14891,14952,15014,15078,15143,15210,15278,15348,15420,15493,15569,15646,15725,15806,15889,15973,16060,16149,16240,16333,16428,16525,16625,16726,16830,16937,17046,17157,17271,17387,17505,17627,17751,17877,18006,18138,18273,18410,18550,18693,18839,18987,19139,19294,19451,19612,19775,19942,20111,20284,20460,20638,20820,21006,21194,21385,21580,21777,21978,22182,22389,22599,22813,23029,23249,23471,23697,23925,24157,24391,24629,24869,25112,25358,25607,25858,26113,26369,26628,26890,27154,27420,27689,27960
7,GM08,3290,3297,3305,3313,3321,3329,3337,3346,3356,3365,3375,3386,3397,3408,3420,3432,3445,3458,3471,3485,3499,3514,3529,3544,3560,3576,3593,3611,3629,3648,3668,3688,3709,3731,3754,3777,3801,3826,3852,3878,3906,3934,3962,3992,4023,4055,4088,4122,4157,4193,4231,4270,4310,4352,4395,4439,4484,4531,4580,4630,4681,4734,4789,4845,4903,4963,5025,5089,5154,5222,5292,5364,5438,5515,5594,5675,5758,5844,5933,6024,6117,6213,6312,6414,6519,6626,6737,6851,6967,7088,7211,7338,7468,7601,7738,7878,8022,8170,8321,8476,8635,8797
8,GM09,922,923,924,925,925,926,927,928,929,930,931,931,932,933,934,935,936,937,938,939,940,941,942,943,944,945,946,947,948,949,950,951,952,953,954,955,956,958,959,960,961,962,963,964,965,967,968,969,970,971,973,974,975,976,977,979,980,981,982,984,985,986,988,989,990,991,993,994,995,997,998,1000,1001,1002,1004,1005,1006,1008,1009,1011,1012,1014,1015,1016,1018,1019,1021,1022,1024,1025,1027,1028,1030,1031,1033,1034,1036,1037,1039,1041,1042,1044
9,GM10,1422,1426,1429,1433,1437,1441,1445,1449,1453,1457,1462,1466,1470,1475,1480,1484,1489,1494,1499,1504,1509,1514,1519,1524,1530,1535,1541,1546,1552,1558,1563,1569,1575,1581,1588,1594,1600,1607,1613,1620,1626,1633,1640,1647,1654,1661,1669,1676,1683,1691,1699,1706,1714,1722,1730,1738,1747,1755,1763,1772,1781,1790,1798,1808,1817,1826,1835,1845,1854,1864,1874,1884,1894,1904,1914,1925,1935,1946,1957,1968,1979,1990,2001,2012,2024,2036,2047,2059,2071,2083,2096,2108,2120,2133,2146,2159,2172,2185,2198,2211,2225,2238
