id,Country,2022-08-17,2022-08-18,2022-08-19,2022-08-20,2022-08-21,2022-08-22,2022-08-23,2022-08-24,2022-08-25,2022-08-26,2022-08-27,2022-08-28,2022-08-29,2022-08-30,2022-08-31,2022-09-01,2022-09-02,2022-09-03,2022-09-04,2022-09-05,2022-09-06,2022-09-07,2022-09-08,2022-09-09,2022-09-10,2022-09-11,2022-09-12,2022-09-13,2022-09-14,2022-09-15,2022-09-16,2022-09-17,2022-09-18,2022-09-19,2022-09-20,2022-09-21,2022-09-22,2022-09-23,2022-09-24,2022-09-25,2022-09-26,2022-09-27,2022-09-28,2022-09-29,2022-09-30,2022-10-01,2022-10-02,2022-10-03,2022-10-04,2022-10-05,2022-10-06,2022-10-07,2022-10-08,2022-10-09,2022-10-10,2022-10-11,2022-10-12,2022-10-13,2022-10-14,2022-10-15,2022-10-16,2022-10-17,2022-10-18,2022-10-19,2022-10-20,2022-10-21,2022-10-22,2022-10-23,2022-10-24,2022-10-25,2022-10-26,2022-10-27,2022-10-28,2022-10-29,2022-10-30,2022-10-31,2022-11-01,2022-11-02,2022-11-03,2022-11-04,2022-11-05,2022-11-06,2022-11-07,2022-11-08,2022-11-09,2022-11-10,2022-11-11,2022-11-12,2022-11-13,2022-11-14,2022-11-15,2022-11-16,2022-11-17,2022-11-18,2022-11-19,2022-11-20,2022-11-21,2022-11-22,2022-11-23,2022-11-24,2022-11-25
0,"Washington",1767263,1768722,1770062,1771276,1772362,1773319,1774152,1774864,1775866,1776761,1777558,1778271,1778912,1779492,1780023,1780650,1781205,1781699,1782140,1782535,1782890,1783210,1783587,1783922,1784222,1784492,1784738,1784961,1785165,1785405,1785623,1785823,1786008,1786179,1786339,1786490,1786661,1786821,1786970,1787112,1787246,1787374,1787496,1787631,1787760,1787883,1788002,1788116,1788227,1788334,1788454,1788570,1788684,1788795,1788905,1789012,1789118,1789237,1789356,1789473,1789591,1789708,1789826,1789945,1790081,1790219,1790359,1790502,1790648,1790798,1790952,1791132,1791318,1791512,1791713,1791923,1792142,1792371,1792644,1792931,1793235,1793556,1793895,1794254,1794633,1795088,1795572,1796087,1796634,1797213,1797826,1798471,1799250,1800074,1800943,1801853,1802803,1803788,1804803,1806025,1807282
1,"Illinois",3636061,3639142,3642104,3644954,3647699,3650344,3652896,3655359,3658246,3660975,3663543,3665952,3668200,3670288,3672218,3674199,3676114,3677960,3679736,3681438,3683064,3684611,3686267,3687799,3689220,3690545,3691786,3692954,3694059,3695249,3696385,3697464,3698483,3699442,3700343,3701188,3702086,3702924,3703712,3704456,3705160,3705828,3706463,3707143,3707786,3708393,3708967,3709508,3710020,3710507,3711020,3711508,3711973,3712416,3712839,3713243,3713628,3714035,3714422,3714790,3715142,3715478,3715800,3716109,3716436,3716749,3717050,3717339,3717616,3717883,3718140,3718411,3718672,3718923,3719166,3719400,3719627,3719846,3720078,3720302,3720519,3720730,3720934,3721132,3721325,3721528,3721725,3721918,3722105,3722288,3722466,3722640,3722823,3723003,3723178,3723349,3723517,3723682,3723843,3724013,3724181
2,"California",10947264,10958081,10968536,10978648,10988437,10997919,11007111,11016028,11025745,11035089,11044048,11052611,11060768,11068511,11075834,11083189,11090309,11097199,11103864,11110307,11116528,11122524,11128690,11134554,11140136,11145454,11150530,11155385,11160040,11164829,11169444,11173885,11178153,11182250,11186179,11189944,11193792,11197471,11200995,11204377,11207628,11210757,11213770,11216864,11219840,11222699,11225447,11228089,11230628,11233073,11235583,11237999,11240327,11242573,11244739,11246832,11248854,11250933,11252941,11254881,11256756,11258569,11260326,11262028,11263775,11265467,11267109,11268702,11270248,11271751,11273212,11274714,11276173,11277592,11278973,11280318,11281628,11282907,11284223,11285506,11286759,11287982,11289177,11290346,11291490,11292667,11293820,11294949,11296055,11297139,11298204,11299248,11300326,11301385,11302425,11303448,11304454,11305444,11306420,11307428,11308420
3,"Arizona",2237208,2239209,2241221,2243244,2245279,2247325,2249385,2251458,2253572,2255699,2257839,2259993,2262160,2264340,2266535,2268765,2271008,2273265,2275534,2277816,2280110,2282417,2284757,2287109,2289472,2291846,2294230,2296624,2299028,2301465,2303910,2306363,2308825,2311293,2313768,2316250,2318762,2321279,2323801,2326326,2328856,2331387,2333921,2336484,2339047,2341610,2344173,2346735,2349295,2351853,2354436,2357015,2359590,2362160,2364723,2367281,2369831,2372402,2374966,2377520,2380064,2382597,2385119,2387629,2390158,2392673,2395174,2397662,2400135,2402593,2405035,2407491,2409930,2412352,2414757,2417144,2419514,2421864,2424222,2426561,2428879,2431177,2433455,2435711,2437946,2440185,2442402,2444596,2446768,2448917,2451044,2453147,2455252,2457333,2459390,2461424,2463435,2465421,2467384,2469346,2471283
4,"Massachusetts",1987385,1988748,1990081,1991381,1992647,1993875,1995062,1996207,1997402,1998562,1999686,2000776,2001831,2002854,2003846,2004866,2005853,2006809,2007734,2008629,2009497,2010337,2011197,2012030,2012837,2013617,2014373,2015105,2015816,2016542,2017246,2017928,2018589,2019230,2019853,2020457,2021075,2021675,2022257,2022823,2023373,2023908,2024429,2024963,2025482,2025988,2026481,2026962,2027431,2027889,2028360,2028820,2029269,2029709,2030140,2030561,2030975,2031400,2031817,2032227,2032629,2033024,2033413,2033796,2034191,2034580,2034964,2035342,2035716,2036084,2036449,2036826,2037199,2037568,2037934,2038297,2038656,2039012,2039383,2039750,2040116,2040479,2040840,2041200,2041558,2041930,2042302,2042672,2043040,2043408,2043775,2044142,2044524,2044906,2045288,2045670,2046051,2046432,2046813,2047212,2047611
5,"Wisconsin",1810752,1812473,1814190,1815902,1817610,1819314,1821014,1822711,1824420,1826125,1827826,1829525,1831220,1832912,1834601,1836302,1838001,1839697,1841391,1843082,1844771,1846457,1848156,1849854,1851549,1853242,1854933,1856622,1858310,1860011,1861710,1863408,1865105,1866800,1868493,1870186,1871891,1873596,1875299,1877001,1878702,1880403,1882102,1883814,1885526,1887237,1888947,1890656,1892364,1894072,1895793,1897513,1899233,1900951,1902669,1904387,1906103,1907833,1909562,1911290,1913018,1914745,1916471,1918196,1919935,1921673,1923410,1925147,1926883,1928618,1930353,1932100,1933847,1935593,1937338,1939082,1940826,1942569,1944325,1946079,1947833,1949586,1951338,1953089,1954839,1956601,1958361,1960121,1961879,1963636,1965391,1967146,1968911,1970675,1972437,1974198,1975956,1977713,1979468,1981234,1982998
6,"Texas",7738599,7748306,7757887,7767330,7776622,7785748,7794692,7803437,7812298,7820991,7829512,7837858,7846026,7854016,7861829,7869635,7877256,7884693,7891946,7899019,7905911,7912626,7919309,7925809,7932129,7938271,7944239,7950034,7955661,7961249,7966667,7971916,7977002,7981927,7986696,7991312,7995895,8000323,8004604,8008740,8012736,8016597,8020326,8024026,8027593,8031032,8034346,8037539,8040616,8043580,8046524,8049354,8052074,8054687,8057197,8059608,8061922,8064230,8066441,8068559,8070587,8072528,8074387,8076165,8077945,8079646,8081271,8082821,8084301,8085714,8087062,8088418,8089710,8090943,8092120,8093242,8094315,8095339,8096362,8097339,8098271,8099161,8100011,8100823,8101599,8102369,8103103,8103805,8104475,8105116,8105728,8106313,8106893,8107448,8107978,8108485,8108971,8109436,8109881,8110322,8110743
7,"Nebraska",524339,524865,525400,525945,526498,527061,527631,528210,528810,529418,530035,530660,531294,531936,532586,533257,533934,534618,535307,536002,536701,537405,538134,538866,539601,540337,541075,541812,542549,543317,544083,544847,545610,546371,547129,547884,548668,549448,550225,550998,551768,552533,553294,554073,554848,555618,556383,557141,557894,558641,559401,560153,560899,561637,562368,563090,563805,564528,565243,565949,566647,567336,568016,568687,569364,570031,570689,571337,571976,572604,573223,573846,574459,575062,575654,576236,576807,577369,577934,578489,579033,579568,580092,580607,581112,581620,582118,582607,583085,583555,584015,584465,584921,585367,585805,586235,586657,587070,587477,587886,588288
8,"Utah",1020130,1020779,1021418,1022049,1022670,1023281,1023882,1024471,1025058,1025636,1026204,1026763,1027313,1027854,1028386,1028915,1029436,1029949,1030454,1030950,1031438,1031919,1032398,1032869,1033333,1033789,1034238,1034681,1035116,1035550,1035978,1036399,1036813,1037222,1037625,1038022,1038417,1038807,1039191,1039570,1039943,1040311,1040675,1041037,1041394,1041746,1042094,1042437,1042776,1043110,1043443,1043773,1044098,1044419,1044736,1045049,1045359,1045668,1045973,1046275,1046574,1046869,1047160,1047449,1047737,1048022,1048304,1048584,1048860,1049133,1049404,1049675,1049943,1050208,1050471,1050732,1050990,1051245,1051501,1051755,1052006,1052255,1052503,1052748,1052991,1053234,1053476,1053715,1053953,1054189,1054423,1054656,1054889,1055120,1055350,1055579,1055806,1056031,1056255,1056480,1056703
9,"Oregon",868903,869785,870665,871543,872424,873312,874216,875146,876145,877209,878367,879659,881138,882875,884964,887585,890856,894962,900102,906457,914145,923161,934195,946298,958972,971780,984490,997053,1009430,1024038,1037656,1049772,1059947,1067995,1074028,1078370,1083371,1086841,1089207,1090811,1091907,1092669,1093214,1093800,1094190,1094455,1094639,1094770,1094867,1094940,1095013,1095063,1095099,1095126,1095146,1095161,1095173,1095185,1095194,1095200,1095206,1095210,1095213,1095215,1095218,1095220,1095221,1095223,1095224,1095225,1095225,1095226,1095227,1095227,1095228,1095228,1095228,1095229,1095229,1095229,1095229,1095229,1095230,1095230,1095230,1095230,1095230,1095230,1095230,1095230,1095230,1095231,1095231,1095231,1095231,1095231,1095231,1095231,1095231,1095231,1095231
