id,Country,2022-02-15,2022-02-16,2022-02-17,2022-02-18,2022-02-19,2022-02-20,2022-02-21,2022-02-22,2022-02-23,2022-02-24,2022-02-25,2022-02-26,2022-02-27,2022-02-28,2022-03-01,2022-03-02,2022-03-03,2022-03-04,2022-03-05,2022-03-06,2022-03-07,2022-03-08,2022-03-09,2022-03-10,2022-03-11,2022-03-12,2022-03-13,2022-03-14,2022-03-15,2022-03-16,2022-03-17,2022-03-18,2022-03-19,2022-03-20,2022-03-21,2022-03-22,2022-03-23,2022-03-24,2022-03-25,2022-03-26,2022-03-27,2022-03-28,2022-03-29,2022-03-30,2022-03-31,2022-04-01,2022-04-02,2022-04-03,2022-04-04,2022-04-05,2022-04-06,2022-04-07,2022-04-08,2022-04-09,2022-04-10,2022-04-11,2022-04-12,2022-04-13,2022-04-14,2022-04-15,2022-04-16,2022-04-17,2022-04-18,2022-04-19,2022-04-20,2022-04-21,2022-04-22,2022-04-23,2022-04-24,2022-04-25,2022-04-26,2022-04-27,2022-04-28,2022-04-29,2022-04-30,2022-05-01,2022-05-02,2022-05-03,2022-05-04,2022-05-05,2022-05-06,2022-05-07,2022-05-08,2022-05-09,2022-05-10,2022-05-11,2022-05-12,2022-05-13,2022-05-14,2022-05-15,2022-05-16,2022-05-17,2022-05-18,2022-05-19,2022-05-20,2022-05-21,2022-05-22,2022-05-23,2022-05-24,2022-05-25,2022-05-26
0,"Washington",1410658,1413747,1416374,1418923,1421392,1423790,1426044,1428164,1430162,1432047,1433829,1435523,1437137,1438678,1440153,1441569,1442933,1444251,1445528,1446770,1447979,1449160,1450317,1451453,1452570,1453690,1454800,1455901,1456997,1458088,1459178,1460267,1461358,1462453,1463553,1464659,1465773,1466897,1468032,1469178,1470339,1471514,1472706,1473915,1475143,1476390,1477659,1478951,1480268,1481609,1482978,1484375,1485801,1487259,1488749,1490274,1491835,1493434,1495072,1496751,1498473,1500240,1502054,1503918,1505833,1507801,1509825,1511906,1514048,1516254,1518526,1520867,1523280,1525767,1528332,1530978,1533711,1536532,1539446,1542456,1545566,1548780,1552104,1555543,1559101,1562783,1566593,1570536,1574618,1578848,1583229,1587770,1592474,1597350,1602402,1607638,1613068,1618699,1624426,1630253,1636188
1,"Illinois",3004664,3007790,3010395,3012913,3015340,3017690,3019877,3021911,3023803,3025560,3027191,3028711,3030126,3031444,3032673,3033821,3034893,3035895,3036836,3037715,3038539,3039311,3040037,3040718,3041359,3041964,3042532,3043068,3043573,3044050,3044501,3044928,3045332,3045715,3046078,3046422,3046749,3047060,3047356,3047638,3047907,3048163,3048408,3048641,3048865,3049079,3049284,3049481,3049670,3049851,3050025,3050193,3050354,3050510,3050660,3050805,3050945,3051081,3051212,3051339,3051463,3051582,3051698,3051811,3051921,3052028,3052132,3052234,3052333,3052430,3052525,3052618,3052709,3052798,3052885,3052971,3053056,3053139,3053221,3053302,3053381,3053460,3053538,3053614,3053690,3053766,3053840,3053914,3053988,3054060,3054133,3054205,3054277,3054349,3054420,3054491,3054563,3054634,3054705,3054776,3054847
2,"California",8849745,8860996,8869630,8877923,8885878,8893558,8900595,8907073,8913049,8918551,8923615,8928290,8932596,8936570,8940244,8943641,8946785,8949697,8952397,8954897,8957213,8959361,8961354,8963204,8964922,8966519,8968019,8969442,8970767,8972002,8973155,8974230,8975235,8976169,8977040,8977853,8978611,8979319,8979983,8980604,8981183,8981724,8982228,8982701,8983145,8983562,8983955,8984323,8984667,8984991,8985295,8985583,8985855,8986113,8986356,8986585,8986802,8987008,8987204,8987390,8987568,8987737,8987898,8988051,8988198,8988338,8988473,8988602,8988726,8988845,8988959,8989068,8989174,8989276,8989375,8989470,8989562,8989650,8989736,8989820,8989900,8989979,8990055,8990129,8990201,8990270,8990339,8990405,8990470,8990533,8990595,8990656,8990715,8990774,8990831,8990887,8990942,8990996,8991050,8991103,8991156
3,"Arizona",1953168,1956337,1959030,1961647,1964186,1966656,1968980,1971172,1973241,1975192,1977035,1978783,1980442,1982022,1983530,1984971,1986351,1987678,1988957,1990190,1991384,1992540,1993664,1994759,1995829,1996875,1997901,1998910,1999902,2000882,2001851,2002810,2003763,2004709,2005652,2006592,2007531,2008471,2009412,2010356,2011304,2012257,2013217,2014184,2015159,2016144,2017139,2018145,2019164,2020196,2021243,2022306,2023385,2024482,2025598,2026735,2027892,2029072,2030276,2031506,2032761,2034044,2035357,2036700,2038075,2039483,2040926,2042406,2043924,2045482,2047082,2048726,2050415,2052152,2053938,2055776,2057668,2059617,2061625,2063695,2065828,2068027,2070297,2072640,2075059,2077556,2080136,2082801,2085555,2088402,2091346,2094392,2097541,2100800,2104171,2107658,2111269,2115007,2118806,2122670,2126601
4,"Massachusetts",1654513,1656304,1657893,1659454,1660985,1662492,1663949,1665362,1666739,1668086,1669408,1670715,1672016,1673315,1674620,1675938,1677281,1678652,1680058,1681505,1683001,1684551,1686165,1687849,1689611,1691459,1693404,1695455,1697623,1699917,1702349,1704931,1707674,1710596,1713714,1717041,1720596,1724396,1728461,1732811,1737477,1742483,1747857,1753626,1759820,1766518,1773743,1781520,1789889,1798892,1808572,1818974,1830145,1842132,1855015,1868849,1883684,1899575,1916570,1934719,1954067,1974713,1996701,2020064,2045257,2072227,2100852,2131164,2163280,2197216,2232974,2270542,2309886,2350955,2393677,2438092,2484088,2531533,2580277,2630147,2680958,2732512,2784698,2837288,2890048,2942747,2995162,3047079,3098300,3148630,3197882,3245896,3292534,3337688,3381272,3423227,3463405,3501775,3539187,3575683,3611342
5,"Wisconsin",1559233,1560857,1562227,1563553,1564834,1566076,1567234,1568316,1569324,1570264,1571138,1571955,1572718,1573432,1574100,1574726,1575313,1575864,1576383,1576870,1577329,1577761,1578168,1578552,1578915,1579259,1579584,1579891,1580183,1580459,1580722,1580971,1581209,1581435,1581650,1581855,1582051,1582239,1582418,1582589,1582753,1582910,1583061,1583205,1583344,1583478,1583607,1583730,1583850,1583965,1584076,1584183,1584287,1584387,1584485,1584579,1584670,1584759,1584845,1584928,1585010,1585089,1585166,1585242,1585315,1585387,1585457,1585525,1585592,1585658,1585722,1585785,1585847,1585908,1585968,1586026,1586084,1586141,1586197,1586252,1586306,1586360,1586413,1586466,1586518,1586570,1586621,1586671,1586722,1586772,1586822,1586871,1586921,1586970,1587019,1587068,1587116,1587165,1587214,1587262,1587311
6,"Texas",6537378,6547812,6556861,6565696,6574312,6582751,6590798,6598493,6605868,6612944,6619749,6626324,6632693,6638884,6644922,6650829,6656628,6662339,6667986,6673582,6679146,6684694,6690243,6695810,6701408,6707054,6712762,6718548,6724424,6730405,6736505,6742738,6749115,6755657,6762376,6769286,6776401,6783735,6791300,6799112,6807193,6815558,6824221,6833197,6842499,6852141,6862137,6872520,6883309,6894520,6906172,6918285,6930877,6943970,6957598,6971784,6986553,7001928,7017934,7034597,7051943,7070010,7088823,7108407,7128787,7149987,7172029,7194935,7218752,7243500,7269197,7295860,7323503,7352138,7381771,7412446,7444167,7476931,7510734,7545567,7581415,7618261,7656122,7694971,7734772,7775482,7817056,7859441,7902580,7946454,7990983,8036082,8081665,8127640,8173911,8220382,8267013,8313712,8360412,8407118,8453868
7,"Nebraska",451718,452061,452331,452591,452840,453079,453298,453498,453682,453849,454002,454141,454268,454384,454491,454588,454677,454759,454834,454903,454966,455024,455077,455126,455171,455213,455251,455286,455319,455349,455376,455402,455426,455447,455468,455486,455504,455520,455534,455548,455561,455573,455584,455594,455604,455613,455621,455629,455636,455642,455648,455654,455659,455664,455669,455673,455677,455681,455685,455688,455691,455694,455697,455699,455702,455704,455706,455708,455710,455712,455714,455715,455717,455718,455720,455721,455722,455723,455724,455725,455726,455727,455728,455729,455730,455731,455731,455732,455733,455733,455734,455735,455735,455735,455735,455736,455736,455736,455736,455736,455736
8,"Utah",914799,915881,916778,917644,918479,919283,920026,920711,921343,921922,922453,922941,923388,923799,924177,924523,924840,925131,925399,925644,925869,926075,926264,926438,926597,926743,926877,927000,927113,927217,927312,927400,927480,927554,927622,927684,927742,927794,927843,927888,927929,927966,928001,928033,928062,928089,928114,928137,928159,928178,928196,928213,928228,928242,928255,928267,928279,928289,928298,928307,928315,928323,928329,928336,928342,928347,928352,928357,928361,928365,928369,928372,928375,928378,928381,928383,928385,928387,928389,928391,928393,928394,928396,928397,928398,928399,928400,928401,928402,928403,928404,928405,928405,928406,928406,928407,928408,928408,928408,928409,928409
9,"Oregon",680852,682697,684272,685804,687291,688736,690094,691372,692573,693700,694757,695750,696683,697560,698386,699162,699893,700581,701230,701841,702417,702964,703483,703973,704438,704877,705294,705688,706062,706416,706753,707073,707377,707666,707940,708202,708451,708688,708914,709130,709336,709532,709720,709899,710071,710235,710392,710542,710687,710825,710958,711085,711207,711325,711438,711546,711651,711751,711848,711942,712032,712119,712203,712284,712363,712438,712512,712583,712651,712718,712782,712845,712905,712964,713021,713077,713131,713183,713234,713283,713332,713379,713424,713469,713512,713555,713597,713637,713677,713716,713754,713791,713827,713863,713898,713932,713966,713999,714032,714064,714097
