id,Country,2021-08-19,2021-08-20,2021-08-21,2021-08-22,2021-08-23,2021-08-24,2021-08-25,2021-08-26,2021-08-27,2021-08-28,2021-08-29,2021-08-30,2021-08-31,2021-09-01,2021-09-02,2021-09-03,2021-09-04,2021-09-05,2021-09-06,2021-09-07,2021-09-08,2021-09-09,2021-09-10,2021-09-11,2021-09-12,2021-09-13,2021-09-14,2021-09-15,2021-09-16,2021-09-17,2021-09-18,2021-09-19,2021-09-20,2021-09-21,2021-09-22,2021-09-23,2021-09-24,2021-09-25,2021-09-26,2021-09-27,2021-09-28,2021-09-29,2021-09-30,2021-10-01,2021-10-02,2021-10-03,2021-10-04,2021-10-05,2021-10-06,2021-10-07,2021-10-08,2021-10-09,2021-10-10,2021-10-11,2021-10-12,2021-10-13,2021-10-14,2021-10-15,2021-10-16,2021-10-17,2021-10-18,2021-10-19,2021-10-20,2021-10-21,2021-10-22,2021-10-23,2021-10-24,2021-10-25,2021-10-26,2021-10-27,2021-10-28,2021-10-29,2021-10-30,2021-10-31,2021-11-01,2021-11-02,2021-11-03,2021-11-04,2021-11-05,2021-11-06,2021-11-07,2021-11-08,2021-11-09,2021-11-10,2021-11-11,2021-11-12,2021-11-13,2021-11-14,2021-11-15,2021-11-16,2021-11-17,2021-11-18,2021-11-19,2021-11-20,2021-11-21,2021-11-22
0,Afghanistan,152411,152477,152541,152603,152663,152721,152777,152831,152883,152933,152981,153027,153071,153113,153153,153191,153227,153261,153293,153323,153351,153377,153401,153423,153443,153461,153477,153491,153505,153518,153529,153540,153550,153559,153568,153576,153583,153589,153596,153601,153607,153611,153616,153620,153624,153627,153630,153633,153636,153639,153641,153643,153645,153647,153648,153650,153651,153653,153654,153655,153656,153657,153658,153659,153659,153660,153661,153661,153662,153662,153663,153663,153663,153664,153664,153664,153665,153665,153665,153665,153665,153665,153665,153665,153665,153665,153665,153665,153665,153665,153665,153665,153665,153665,153665,153665
1,Albania,137597,137914,138262,138648,139068,139528,140024,140564,141142,141766,142426,143135,143884,144689,145537,146447,147404,148430,149508,150660,151870,153162,154515,155957,157466,159072,160748,162529,164385,166324,168366,170465,172676,174939,177319,179748,182299,184897,187619,190385,193276,196209,199267,202361,205581,208830,212202,215598,219114,222644,226290,229942,233704,237462,241323,245169,249111,253026,257027,260991,265031,269023,273079,277075,281125,285105,289127,293067,297039,300920,304820,308622,312432,316135,319838,323427,327006,330466,333907,337227,340520,343688,346824,349834,352805,355652,358455,361134,363767,366278,368740,371083,373376,375554,377468,378809
2,Algeria,190078,190611,191131,191638,192132,192613,193081,193536,193978,194407,194823,195226,195616,195993,196357,196708,197046,197371,197683,197982,198268,198541,198801,199048,199282,199503,199711,199906,200088,200257,200413,200559,200693,200818,200933,201040,201138,201228,201311,201388,201457,201522,201580,201634,201682,201727,201767,201804,201837,201867,201894,201919,201941,201961,201979,201995,202009,202022,202034,202044,202053,202061,202068,202074,202080,202085,202089,202093,202097,202100,202102,202104,202106,202108,202110,202111,202112,202113,202114,202115,202115,202116,202116,202117,202117,202117,202117,202117,202117,202117,202117,202117,202117,202117,202117,202117
3,Andorra,14981,14986,14991,14996,15001,15006,15011,15016,15021,15025,15030,15034,15037,15041,15045,15048,15051,15054,15057,15059,15062,15064,15066,15069,15071,15073,15074,15076,15078,15079,15081,15082,15083,15085,15086,15087,15088,15089,15090,15091,15092,15093,15093,15094,15095,15096,15096,15097,15097,15097,15097,15097,15097,15098,15098,15098,15098,15098,15098,15098,15098,15098,15098,15098,15098,15098,15098,15098,15098,15098,15098,15098,15098,15098,15098,15098,15098,15098,15098,15098,15098,15098,15098,15098,15098,15098,15098,15098,15098,15098,15098,15098,15098,15098,15098,15098
4,Angola,45325,45412,45497,45580,45661,45741,45819,45895,45970,46043,46114,46184,46253,46319,46385,46449,46512,46573,46633,46692,46749,46805,46860,46914,46967,47018,47069,47118,47166,47213,47260,47305,47349,47392,47434,47476,47516,47556,47595,47632,47670,47706,47741,47776,47810,47843,47876,47908,47939,47969,47999,48028,48057,48084,48112,48138,48164,48190,48215,48239,48263,48286,48309,48332,48354,48375,48396,48416,48436,48456,48475,48494,48512,48530,48548,48565,48581,48598,48614,48630,48645,48660,48675,48689,48703,48717,48730,48743,48756,48769,48781,48792,48802,48811,48819,48826
5,Antigua and Barbuda,1421,1426,1431,1436,1441,1446,1452,1457,1463,1468,1474,1480,1486,1492,1498,1504,1511,1517,1523,1529,1536,1543,1549,1556,1563,1570,1576,1583,1589,1596,1602,1609,1615,1621,1628,1634,1640,1646,1652,1659,1665,1671,1677,1683,1688,1694,1700,1706,1711,1717,1723,1728,1734,1739,1745,1750,1755,1761,1766,1771,1776,1781,1786,1791,1796,1801,1805,1810,1815,1819,1824,1828,1833,1837,1842,1846,1850,1854,1858,1863,1867,1871,1874,1878,1882,1886,1890,1893,1897,1900,1904,1907,1911,1914,1917,1921
6,Argentina,5116803,5120720,5124547,5128284,5131931,5135488,5138955,5142332,5145619,5148816,5151923,5154940,5157867,5160704,5163451,5166108,5168675,5171152,5173539,5175836,5178043,5180160,5182187,5184124,5185971,5187728,5189395,5190972,5192459,5193856,5195163,5196380,5197507,5198544,5199486,5200351,5201134,5201849,5202495,5203083,5203612,5204092,5204523,5204912,5205259,5205572,5205850,5206100,5206322,5206520,5206694,5206850,5206987,5207109,5207215,5207309,5207391,5207464,5207527,5207582,5207629,5207671,5207707,5207738,5207765,5207788,5207808,5207825,5207839,5207852,5207863,5207872,5207879,5207886,5207891,5207896,5207900,5207903,5207905,5207907,5207909,5207910,5207911,5207912,5207913,5207914,5207915,5207915,5207915,5207915,5207915,5207915,5207915,5207915,5207915,5207915
7,Armenia,236234,236543,236856,237173,237495,237821,238151,238485,238824,239167,239514,239866,240222,240582,240947,241315,241689,242066,242448,242834,243225,243619,244018,244421,244827,245237,245650,246067,246487,246910,247337,247767,248199,248636,249074,249516,249960,250408,250858,251311,251765,252223,252682,253144,253608,254074,254542,255012,255483,255956,256431,256907,257384,257863,258342,258823,259304,259787,260269,260753,261237,261722,262206,262691,263175,263661,264145,264629,265113,265596,266078,266561,267041,267522,268000,268478,268954,269430,269903,270375,270845,271314,271781,272246,272708,273169,273626,274083,274536,274987,275436,275883,276328,276771,277212,277651
8,Australia,42228,42575,42926,43279,43635,43992,44351,44710,45071,45432,45793,46154,46514,46872,47230,47584,47938,48287,48635,48978,49319,49654,49987,50313,50636,50952,51264,51569,51869,52162,52449,52729,53003,53270,53530,53782,54028,54265,54497,54720,54936,55144,55346,55540,55726,55906,56078,56243,56401,56552,56697,56835,56967,57091,57211,57323,57431,57532,57628,57719,57804,57885,57961,58032,58099,58162,58220,58275,58327,58374,58419,58460,58499,58535,58568,58598,58627,58653,58677,58699,58719,58738,58755,58770,58785,58798,58810,58820,58830,58840,58849,58857,58864,58870,58875,58879
9,Austria,672819,673405,674000,674599,675206,675816,676435,677057,677687,678321,678963,679607,680260,680915,681578,682243,682916,683591,684274,684959,685650,686344,687045,687747,688455,689165,689882,690599,691322,692046,692776,693507,694243,694979,695720,696461,697207,697953,698703,699452,700206,700958,701714,702469,703228,703984,704744,705502,706263,707021,707782,708539,709300,710057,710816,711571,712328,713081,713835,714586,715337,716083,716829,717572,718313,719050,719786,720518,721248,721974,722698,723417,724133,724845,725554,726258,726958,727653,728344,729030,729711,730388,731059,731726,732387,733044,733694,734339,734978,735613,736244,736871,737494,738113,738728,739339
