id,Country,2021-05-01,2021-05-02,2021-05-03,2021-05-04,2021-05-05,2021-05-06,2021-05-07,2021-05-08,2021-05-09,2021-05-10,2021-05-11,2021-05-12,2021-05-13,2021-05-14,2021-05-15,2021-05-16,2021-05-17,2021-05-18,2021-05-19,2021-05-20,2021-05-21,2021-05-22,2021-05-23,2021-05-24,2021-05-25,2021-05-26,2021-05-27,2021-05-28,2021-05-29,2021-05-30,2021-05-31,2021-06-01,2021-06-02,2021-06-03,2021-06-04,2021-06-05,2021-06-06,2021-06-07,2021-06-08,2021-06-09,2021-06-10,2021-06-11,2021-06-12,2021-06-13,2021-06-14,2021-06-15,2021-06-16,2021-06-17,2021-06-18,2021-06-19,2021-06-20,2021-06-21,2021-06-22,2021-06-23,2021-06-24,2021-06-25,2021-06-26,2021-06-27,2021-06-28,2021-06-29,2021-06-30,2021-07-01,2021-07-02,2021-07-03,2021-07-04,2021-07-05,2021-07-06,2021-07-07,2021-07-08,2021-07-09,2021-07-10,2021-07-11,2021-07-12,2021-07-13,2021-07-14,2021-07-15,2021-07-16,2021-07-17,2021-07-18,2021-07-19,2021-07-20,2021-07-21,2021-07-22,2021-07-23,2021-07-24,2021-07-25,2021-07-26,2021-07-27,2021-07-28,2021-07-29,2021-07-30,2021-07-31,2021-08-01,2021-08-02,2021-08-03,2021-08-04,2021-08-05,2021-08-06,2021-08-07,2021-08-08,2021-08-09,2021-08-10,2021-08-11,2021-08-12,2021-08-13,2021-08-14,2021-08-15,2021-08-16,2021-08-17,2021-08-18,2021-08-19,2021-08-20,2021-08-21,2021-08-22,2021-08-23,2021-08-24,2021-08-25,2021-08-26,2021-08-27,2021-08-28,2021-08-29,2021-08-30,2021-08-31,2021-09-01,2021-09-02,2021-09-03,2021-09-04,2021-09-05,2021-09-06,2021-09-07,2021-09-08,2021-09-09,2021-09-10,2021-09-11,2021-09-12,2021-09-13,2021-09-14,2021-09-15,2021-09-16,2021-09-17,2021-09-18,2021-09-19,2021-09-20,2021-09-21,2021-09-22,2021-09-23,2021-09-24,2021-09-25,2021-09-26,2021-09-27,2021-09-28,2021-09-29,2021-09-30,2021-10-01,2021-10-02,2021-10-03,2021-10-04,2021-10-05,2021-10-06,2021-10-07,2021-10-08,2021-10-09,2021-10-10,2021-10-11,2021-10-12,2021-10-13,2021-10-14,2021-10-15,2021-10-16,2021-10-17,2021-10-18,2021-10-19,2021-10-20,2021-10-21,2021-10-22,2021-10-23,2021-10-24,2021-10-25,2021-10-26,2021-10-27,2021-10-28,2021-10-29,2021-10-30,2021-10-31,2021-11-01,2021-11-02,2021-11-03,2021-11-04,2021-11-05,2021-11-06,2021-11-07,2021-11-08,2021-11-09,2021-11-10,2021-11-11,2021-11-12,2021-11-13,2021-11-14,2021-11-15,2021-11-16,2021-11-17
0,"Washington",404709,406120,407531,408927,410305,411663,413002,414320,415621,416899,418151,419377,420576,421745,422886,423996,425075,426122,427135,428115,429061,429973,430851,431694,432502,433276,434016,434722,435395,436034,436641,437217,437761,438275,438760,439216,439644,440046,440422,440773,441100,441405,441688,441951,442194,442418,442625,442816,442991,443151,443298,443432,443554,443665,443766,443858,443940,444015,444082,444142,444196,444244,444287,444325,444360,444390,444417,444440,444461,444479,444495,444509,444522,444532,444542,444550,444557,444563,444568,444572,444576,444579,444582,444584,444586,444588,444589,444591,444592,444592,444593,444594,444594,444594,444595,444595,444595,444595,444596,444596,444596,444596,444596,444596,444596,444596,444596,444596,444596,444596,444596,444596,444596,444596,444596,444596,444596,444596,444596,444596,444596,444596,444596,444596,444596,444596,444596,444596,444596,444596,444596,444596,444596,444596,444596,444596,444596,444596,444596,444596,444596,444596,444596,444596,444596,444596,444596,444596,444596,444596,444596,444596,444596,444596,444596,444596,444596,444596,444596,444596,444596,444596,444596,444596,444596,444596,444596,444596,444596,444596,444596,444596,444596,444596,444596,444596,444596,444596,444596,444596,444596,444596,444596,444596,444596,444596,444596,444596,444596,444596,444596,444596,444596,444596,444596,444596,444596,444596,444596,444596,444596
1,"Illinois",1337760,1340457,1343126,1345772,1348389,1350977,1353539,1356072,1358579,1361059,1363510,1365927,1368305,1370643,1372939,1375196,1377413,1379589,1381724,1383817,1385866,1387872,1389833,1391749,1393618,1395441,1397217,1398945,1400626,1402260,1403846,1405385,1406876,1408320,1409717,1411067,1412371,1413629,1414841,1416008,1417130,1418208,1419244,1420237,1421188,1422099,1422970,1423801,1424595,1425351,1426072,1426757,1427408,1428026,1428612,1429167,1429692,1430188,1430657,1431098,1431515,1431906,1432274,1432619,1432943,1433246,1433530,1433795,1434042,1434273,1434488,1434687,1434872,1435044,1435203,1435351,1435487,1435612,1435728,1435834,1435932,1436022,1436104,1436180,1436248,1436311,1436368,1436421,1436468,1436511,1436550,1436585,1436617,1436646,1436672,1436695,1436716,1436735,1436751,1436766,1436780,1436791,1436802,1436811,1436820,1436827,1436834,1436839,1436844,1436849,1436853,1436856,1436859,1436861,1436864,1436866,1436867,1436869,1436870,1436871,1436872,1436873,1436873,1436874,1436874,1436875,1436875,1436876,1436876,1436876,1436876,1436876,1436876,1436876,1436877,1436877,1436877,1436877,1436877,1436877,1436877,1436877,1436877,1436877,1436877,1436877,1436877,1436877,1436877,1436877,1436877,1436877,1436877,1436877,1436877,1436877,1436877,1436877,1436877,1436877,1436877,1436877,1436877,1436877,1436877,1436877,1436877,1436877,1436877,1436877,1436877,1436877,1436877,1436877,1436877,1436877,1436877,1436877,1436877,1436877,1436877,1436877,1436877,1436877,1436877,1436877,1436877,1436877,1436877,1436877,1436877,1436877,1436877,1436877,1436877,1436877,1436877,1436877,1436877,1436877,1436877
2,"California",3743681,3745400,3747078,3748715,3750312,3751870,3753386,3754865,3756299,3757693,3759046,3760358,3761630,3762861,3764051,3765200,3766309,3767377,3768406,3769396,3770347,3771260,3772135,3772973,3773775,3774541,3775272,3775969,3776633,3777264,3777863,3778432,3778971,3779481,3779964,3780419,3780848,3781252,3781632,3781989,3782324,3782637,3782931,3783205,3783460,3783699,3783920,3784126,3784317,3784494,3784658,3784809,3784949,3785077,3785195,3785304,3785404,3785495,3785578,3785654,3785724,3785787,3785844,3785897,3785944,3785986,3786025,3786060,3786091,3786119,3786144,3786167,3786187,3786205,3786221,3786236,3786248,3786260,3786270,3786278,3786286,3786293,3786299,3786304,3786309,3786313,3786316,3786319,3786322,3786324,3786326,3786328,3786330,3786331,3786332,3786333,3786334,3786334,3786335,3786335,3786336,3786336,3786337,3786337,3786337,3786337,3786337,3786337,3786338,3786338,3786338,3786338,3786338,3786338,3786338,3786338,3786338,3786338,3786338,3786338,3786338,3786338,3786338,3786338,3786338,3786338,3786338,3786338,3786338,3786338,3786338,3786338,3786338,3786338,3786338,3786338,3786338,3786338,3786338,3786338,3786338,3786338,3786338,3786338,3786338,3786338,3786338,3786338,3786338,3786338,3786338,3786338,3786338,3786338,3786338,3786338,3786338,3786338,3786338,3786338,3786338,3786338,3786338,3786338,3786338,3786338,3786338,3786338,3786338,3786338,3786338,3786338,3786338,3786338,3786338,3786338,3786338,3786338,3786338,3786338,3786338,3786338,3786338,3786338,3786338,3786338,3786338,3786338,3786338,3786338,3786338,3786338,3786338,3786338,3786338,3786338,3786338,3786338,3786338,3786338,3786338
3,"Arizona",863571,864370,865183,866013,866857,867714,868584,869466,870359,871260,872169,873088,874017,874955,875903,876862,877832,878811,879799,880794,881796,882805,883819,884838,885863,886892,887925,888963,890003,891046,892090,893135,894180,895223,896265,897305,898341,899374,900402,901425,902443,903453,904456,905451,906437,907413,908378,909332,910275,911205,912122,913026,913915,914790,915649,916493,917320,918131,918924,919700,920459,921199,921921,922624,923309,923974,924621,925249,925857,926447,927017,927568,928100,928613,929108,929584,930041,930480,930902,931306,931692,932062,932415,932752,933072,933378,933668,933943,934205,934452,934686,934907,935116,935312,935497,935671,935834,935987,936130,936264,936389,936506,936614,936715,936809,936895,936976,937050,937118,937181,937239,937292,937341,937386,937427,937464,937498,937528,937556,937582,937604,937625,937644,937660,937675,937689,937701,937711,937721,937729,937737,937743,937749,937754,937759,937763,937766,937769,937772,937774,937776,937778,937779,937780,937781,937782,937783,937783,937784,937784,937785,937785,937785,937786,937786,937786,937786,937786,937786,937786,937786,937786,937786,937786,937786,937786,937786,937786,937786,937786,937786,937786,937786,937786,937786,937786,937786,937786,937786,937786,937786,937786,937786,937786,937786,937786,937786,937786,937786,937786,937786,937786,937786,937786,937786,937786,937786,937786,937786,937786,937786
4,"Massachusetts",690279,691521,692739,693932,695097,696230,697331,698399,699435,700441,701414,702355,703262,704136,704975,705782,706555,707296,708003,708679,709323,709935,710517,711068,711590,712083,712548,712986,713398,713785,714146,714485,714801,715095,715368,715622,715857,716075,716275,716460,716630,716786,716929,717059,717178,717286,717385,717474,717554,717627,717693,717752,717804,717852,717894,717932,717965,717995,718021,718044,718065,718083,718098,718112,718124,718135,718144,718152,718159,718165,718170,718174,718178,718181,718184,718186,718188,718189,718191,718192,718193,718194,718194,718195,718195,718196,718196,718196,718197,718197,718197,718197,718197,718197,718197,718197,718197,718197,718197,718197,718198,718198,718198,718198,718198,718198,718198,718198,718198,718198,718198,718198,718198,718198,718198,718198,718198,718198,718198,718198,718198,718198,718198,718198,718198,718198,718198,718198,718198,718198,718198,718198,718198,718198,718198,718198,718198,718198,718198,718198,718198,718198,718198,718198,718198,718198,718198,718198,718198,718198,718198,718198,718198,718198,718198,718198,718198,718198,718198,718198,718198,718198,718198,718198,718198,718198,718198,718198,718198,718198,718198,718198,718198,718198,718198,718198,718198,718198,718198,718198,718198,718198,718198,718198,718198,718198,718198,718198,718198,718198,718198,718198,718198,718198,718198,718198,718198,718198,718198,718198,718198
5,"Wisconsin",661209,661920,662622,663323,664013,664693,665363,666023,666674,667315,667945,668563,669167,669759,670338,670903,671456,671996,672521,673034,673532,674017,674487,674944,675386,675815,676229,676630,677016,677389,677748,678094,678426,678746,679052,679345,679626,679895,680152,680397,680630,680853,681064,681266,681456,681637,681809,681971,682124,682268,682405,682533,682653,682767,682873,682973,683066,683153,683235,683311,683381,683447,683508,683565,683618,683666,683711,683753,683791,683827,683859,683889,683916,683941,683964,683985,684004,684021,684037,684051,684064,684076,684087,684096,684105,684113,684120,684126,684132,684137,684141,684145,684149,684152,684155,684158,684160,684162,684163,684165,684166,684167,684168,684169,684170,684171,684171,684172,684172,684173,684173,684173,684173,684174,684174,684174,684174,684174,684174,684174,684174,684175,684175,684175,684175,684175,684175,684175,684175,684175,684175,684175,684175,684175,684175,684175,684175,684175,684175,684175,684175,684175,684175,684175,684175,684175,684175,684175,684175,684175,684175,684175,684175,684175,684175,684175,684175,684175,684175,684175,684175,684175,684175,684175,684175,684175,684175,684175,684175,684175,684175,684175,684175,684175,684175,684175,684175,684175,684175,684175,684175,684175,684175,684175,684175,684175,684175,684175,684175,684175,684175,684175,684175,684175,684175,684175,684175,684175,684175,684175,684175
6,"Texas",2895810,2898945,2902068,2905222,2908378,2911528,2914653,2917742,2920798,2923817,2926777,2929694,2932585,2935465,2938334,2941179,2944001,2946797,2949555,2952269,2954937,2957560,2960143,2962685,2965190,2967661,2970099,2972501,2974864,2977184,2979458,2981685,2983865,2985997,2988084,2990127,2992126,2994082,2995995,2997864,2999688,3001465,3003194,3004877,3006513,3008102,3009647,3011147,3012603,3014016,3015385,3016711,3017995,3019235,3020433,3021588,3022703,3023777,3024812,3025808,3026767,3027688,3028574,3029423,3030237,3031017,3031763,3032476,3033158,3033809,3034430,3035022,3035586,3036123,3036634,3037118,3037579,3038015,3038428,3038819,3039189,3039538,3039868,3040178,3040471,3040747,3041006,3041249,3041478,3041692,3041892,3042079,3042255,3042418,3042570,3042712,3042844,3042967,3043081,3043186,3043284,3043375,3043458,3043535,3043606,3043672,3043732,3043787,3043837,3043884,3043926,3043965,3044000,3044032,3044061,3044088,3044112,3044134,3044153,3044171,3044187,3044202,3044215,3044226,3044237,3044246,3044254,3044262,3044268,3044274,3044279,3044284,3044288,3044291,3044294,3044297,3044299,3044302,3044303,3044305,3044306,3044307,3044308,3044309,3044310,3044311,3044311,3044312,3044312,3044313,3044313,3044313,3044313,3044313,3044314,3044314,3044314,3044314,3044314,3044314,3044314,3044314,3044314,3044314,3044314,3044314,3044314,3044314,3044314,3044314,3044314,3044314,3044314,3044314,3044314,3044314,3044314,3044314,3044314,3044314,3044314,3044314,3044314,3044314,3044314,3044314,3044314,3044314,3044314,3044314,3044314,3044314,3044314,3044314,3044314,3044314,3044314,3044314,3044314,3044314,3044314
7,"Nebraska",220032,220254,220470,220680,220879,221069,221252,221427,221594,221754,221906,222051,222188,222319,222443,222560,222670,222775,222873,222966,223052,223134,223210,223282,223348,223410,223468,223522,223571,223617,223660,223700,223736,223769,223800,223828,223854,223877,223899,223919,223936,223953,223967,223980,223992,224003,224013,224022,224030,224037,224043,224049,224054,224058,224062,224065,224068,224071,224074,224076,224077,224079,224081,224082,224083,224084,224085,224085,224086,224086,224087,224087,224087,224088,224088,224088,224088,224089,224089,224089,224089,224089,224089,224089,224089,224089,224089,224089,224089,224089,224089,224089,224089,224089,224089,224089,224089,224089,224089,224089,224089,224089,224089,224089,224089,224089,224089,224089,224089,224089,224089,224089,224089,224089,224089,224089,224089,224089,224089,224089,224089,224089,224089,224089,224089,224089,224089,224089,224089,224089,224089,224089,224089,224089,224089,224089,224089,224089,224089,224089,224089,224089,224089,224089,224089,224089,224089,224089,224089,224089,224089,224089,224089,224089,224089,224089,224089,224089,224089,224089,224089,224089,224089,224089,224089,224089,224089,224089,224089,224089,224089,224089,224089,224089,224089,224089,224089,224089,224089,224089,224089,224089,224089,224089,224089,224089,224089,224089,224089,224089,224089,224089,224089,224089,224089,224089,224089,224089,224089,224089,224089
8,"Utah",397733,398112,398488,398863,399239,399616,399992,400365,400739,401111,401480,401844,402203,402558,402911,403261,403608,403953,404295,404634,404968,405297,405622,405942,406256,406566,406871,407171,407467,407758,408044,408324,408599,408868,409132,409389,409641,409887,410127,410362,410591,410814,411032,411243,411449,411649,411842,412030,412212,412389,412560,412725,412884,413039,413188,413331,413469,413602,413730,413852,413970,414083,414192,414295,414395,414489,414580,414666,414749,414827,414902,414972,415040,415104,415164,415221,415276,415327,415375,415421,415464,415504,415542,415578,415611,415642,415672,415699,415724,415748,415771,415791,415810,415828,415845,415860,415874,415887,415899,415910,415920,415930,415938,415946,415953,415960,415966,415971,415976,415981,415985,415989,415992,415995,415998,416000,416002,416004,416006,416008,416009,416010,416011,416012,416013,416014,416015,416015,416016,416016,416016,416017,416017,416017,416018,416018,416018,416018,416018,416018,416018,416018,416018,416019,416019,416019,416019,416019,416019,416019,416019,416019,416019,416019,416019,416019,416019,416019,416019,416019,416019,416019,416019,416019,416019,416019,416019,416019,416019,416019,416019,416019,416019,416019,416019,416019,416019,416019,416019,416019,416019,416019,416019,416019,416019,416019,416019,416019,416019,416019,416019,416019,416019,416019,416019,416019,416019,416019,416019,416019,416019
9,"Oregon",185597,186433,187270,188107,188940,189765,190582,191393,192198,192995,193782,194557,195320,196069,196805,197527,198232,198922,199594,200249,200885,201503,202102,202681,203240,203780,204299,204798,205278,205736,206175,206594,206994,207374,207734,208077,208400,208706,208995,209267,209522,209761,209986,210195,210391,210573,210743,210900,211045,211180,211304,211418,211523,211620,211708,211788,211862,211929,211990,212045,212095,212140,212180,212217,212249,212279,212305,212328,212349,212367,212383,212398,212411,212422,212432,212440,212448,212454,212460,212465,212469,212473,212476,212479,212481,212483,212485,212486,212488,212489,212489,212490,212491,212491,212492,212492,212492,212493,212493,212493,212493,212493,212493,212493,212494,212494,212494,212494,212494,212494,212494,212494,212494,212494,212494,212494,212494,212494,212494,212494,212494,212494,212494,212494,212494,212494,212494,212494,212494,212494,212494,212494,212494,212494,212494,212494,212494,212494,212494,212494,212494,212494,212494,212494,212494,212494,212494,212494,212494,212494,212494,212494,212494,212494,212494,212494,212494,212494,212494,212494,212494,212494,212494,212494,212494,212494,212494,212494,212494,212494,212494,212494,212494,212494,212494,212494,212494,212494,212494,212494,212494,212494,212494,212494,212494,212494,212494,212494,212494,212494,212494,212494,212494,212494,212494,212494,212494,212494,212494,212494,212494
