place,week_ahead,quantile,value
Washington,1,point,96.2898231628851
Washington,1,0.01,39.0044463175103
Washington,1,0.025,45.1825959456558
Washington,1,0.05,85.7743401051557
Washington,1,0.1,85.7743401051939
Washington,1,0.15,85.7743401057014
Washington,1,0.2,85.7743401057378
Washington,1,0.25,91.0908748474758
Washington,1,0.3,91.0908748474794
Washington,1,0.35,91.0908748477195
Washington,1,0.4,93.455176151605
Washington,1,0.45,95.8194774554959
Washington,1,0.5,95.8194774555031
Washington,1,0.55,95.819477455505
Washington,1,0.6,101.723944331683
Washington,1,0.65,101.723944331698
Washington,1,0.7,101.723944332045
Washington,1,0.75,101.72394433206
Washington,1,0.8,107.040479073664
Washington,1,0.85,107.040479073697
Washington,1,0.9,107.040479074345
Washington,1,0.95,107.04047907436
Washington,1,0.975,115.968310231373
Washington,1,0.99,169.396881659944
Washington,2,point,43.2604155641761
Washington,2,0.01,0
Washington,2,0.025,0
Washington,2,0.05,38.5360931800151
Washington,2,0.1,38.5360931800296
Washington,2,0.15,38.5360931802607
Washington,2,0.2,38.5360931802752
Washington,2,0.25,40.9246685741673
Washington,2,0.3,40.9246685741673
Washington,2,0.35,40.9246685742746
Washington,2,0.4,41.986885260997
Washington,2,0.45,43.0491019477213
Washington,2,0.5,43.0491019477231
Washington,2,0.55,43.0491019477231
Washington,2,0.6,45.7018193622753
Washington,2,0.65,45.7018193622844
Washington,2,0.7,45.701819362439
Washington,2,0.75,45.7018193624463
Washington,2,0.8,48.0903947562774
Washington,2,0.85,48.0903947562911
Washington,2,0.9,48.0903947565821
Washington,2,0.95,48.0903947565894
Washington,2,0.975,62.9389026326643
Washington,2,0.99,116.367474061235
Washington,3,point,12.7044908668713
Washington,3,0.01,0
Washington,3,0.025,0
Washington,3,0.05,11.2889391859608
Washington,3,0.1,11.3086294678324
Washington,3,0.15,11.3241854066664
Washington,3,0.2,11.3523488662377
Washington,3,0.25,11.9950042739838
Washington,3,0.3,12.0131786713173
Washington,3,0.35,12.0347723297637
Washington,3,0.4,12.3300155502839
Washington,3,0.45,12.6279233000778
Washington,3,0.5,12.6452501129606
Washington,3,0.55,12.6659500438445
Washington,3,0.6,13.3835147525378
Washington,3,0.65,13.410759552773
Washington,3,0.7,13.4296542067859
Washington,3,0.75,13.4573173908584
Washington,3,0.8,14.0923643104888
Washington,3,0.85,14.116346114406
Washington,3,0.9,14.1353042511382
Washington,3,0.95,14.181726388153
Washington,3,0.975,32.3829779353595
Washington,3,0.99,85.8115493639301
Washington,4,point,5.36328798010677
Washington,4,0.01,0
Washington,4,0.025,0
Washington,4,0.05,4.6826977695805
Washington,4,0.1,4.75638314729804
Washington,4,0.15,4.8048636490953
Washington,4,0.2,4.88023182663164
Washington,4,0.25,5.00352942628024
Washington,4,0.3,5.06215279288699
Washington,4,0.35,5.12236397417064
Washington,4,0.4,5.19886306984154
Washington,4,0.45,5.28473333424154
Washington,4,0.5,5.34515368087341
Washington,4,0.55,5.410354607106
Washington,4,0.6,5.54685660013001
Washington,4,0.65,5.63631344195392
Washington,4,0.7,5.69598995406886
Washington,4,0.75,5.77249973313155
Washington,4,0.8,5.87483427710777
Washington,4,0.85,5.94830883278883
Washington,4,0.9,6.00353598358379
Washington,4,0.95,6.14317187572624
Washington,4,0.975,25.0417750485949
Washington,4,0.99,78.4703464771656
Washington,5,point,2.42647726818644
Washington,5,0.01,0
Washington,5,0.025,0
Washington,5,0.05,2.07947926749421
Washington,5,0.1,2.13261827707538
Washington,5,0.15,2.17254111121747
Washington,5,0.2,2.21765453242642
Washington,5,0.25,2.26178093296539
Washington,5,0.3,2.27711079919027
Washington,5,0.35,2.3168630965024
Washington,5,0.4,2.35453158464315
Washington,5,0.45,2.3826645145341
Washington,5,0.5,2.4249194627082
Washington,5,0.55,2.46166297617174
Washington,5,0.6,2.49620048108318
Washington,5,0.65,2.53805771052566
Washington,5,0.7,2.57626799805257
Washington,5,0.75,2.61337310499448
Washington,5,0.8,2.65795217052437
Washington,5,0.85,2.6972475594539
Washington,5,0.9,2.73323184930814
Washington,5,0.95,2.86664429568009
Washington,5,0.975,22.1049643366746
Washington,5,0.99,75.5335357652453
Washington,6,point,1.14792291989549
Washington,6,0.01,0
Washington,6,0.025,0
Washington,6,0.05,0.962843777331273
Washington,6,0.1,0.996795851191564
Washington,6,0.15,1.01830879477484
Washington,6,0.2,1.04295808183269
Washington,6,0.25,1.06244042815024
Washington,6,0.3,1.07859100693895
Washington,6,0.35,1.09609292688947
Washington,6,0.4,1.11300543877041
Washington,6,0.45,1.12736150056344
Washington,6,0.5,1.14440716622266
Washington,6,0.55,1.16457808676887
Washington,6,0.6,1.18098468203061
Washington,6,0.65,1.20122266646695
Washington,6,0.7,1.21856755249246
Washington,6,0.75,1.23617608094219
Washington,6,0.8,1.25791696397937
Washington,6,0.85,1.28412824094084
Washington,6,0.9,1.31798456987053
Washington,6,0.95,1.40891644820067
Washington,6,0.975,20.8264099883837
Washington,6,0.99,74.2549814169543
Washington,7,point,0.568662113726108
Washington,7,0.01,0
Washington,7,0.025,0
Washington,7,0.05,0.459794779084405
Washington,7,0.1,0.484346230261508
Washington,7,0.15,0.495499836909858
Washington,7,0.2,0.509993753005801
Washington,7,0.25,0.519657037964407
Washington,7,0.3,0.528747788614055
Washington,7,0.35,0.540251169011299
Washington,7,0.4,0.550401861348291
Washington,7,0.45,0.556104323726231
Washington,7,0.5,0.566298585335971
Washington,7,0.55,0.576494879023357
Washington,7,0.6,0.584901291009373
Washington,7,0.65,0.591548155887722
Washington,7,0.7,0.606047406950893
Washington,7,0.75,0.617398203324683
Washington,7,0.8,0.626770596766619
Washington,7,0.85,0.650049680266875
Washington,7,0.9,0.68031083779897
Washington,7,0.95,0.730211332144791
Washington,7,0.975,20.2471491822143
Washington,7,0.99,73.6757206107849
Illinois,1,point,150.095201801106
Illinois,1,0.01,95.1016087275137
Illinois,1,0.025,118.700742926638
Illinois,1,0.05,136.637468656641
Illinois,1,0.1,136.637468656641
Illinois,1,0.15,136.637468656685
Illinois,1,0.2,136.637468656685
Illinois,1,0.25,143.427816429146
Illinois,1,0.3,143.427816429161
Illinois,1,0.35,143.427816429161
Illinois,1,0.4,143.427816429161
Illinois,1,0.45,149.603352198923
Illinois,1,0.5,149.60335219893
Illinois,1,0.55,149.603352198938
Illinois,1,0.6,153.305932086528
Illinois,1,0.65,157.00851197412
Illinois,1,0.7,157.008511974127
Illinois,1,0.75,157.008511974163
Illinois,1,0.8,163.79885974661
Illinois,1,0.85,163.79885974661
Illinois,1,0.9,163.79885974661
Illinois,1,0.95,163.798859746683
Illinois,1,0.975,164.915028640928
Illinois,1,0.99,250.272171498077
Illinois,2,point,89.2597942551962
Illinois,2,0.01,34.2662011816043
Illinois,2,0.025,57.8653353807291
Illinois,2,0.05,81.2566437400383
Illinois,2,0.1,81.2566437400383
Illinois,2,0.15,81.2566437400674
Illinois,2,0.2,81.2566437400674
Illinois,2,0.25,85.2947811210033
Illinois,2,0.3,85.2947811210106
Illinois,2,0.35,85.2947811210106
Illinois,2,0.4,85.2947811210179
Illinois,2,0.45,88.9672972681656
Illinois,2,0.5,88.9672972681656
Illinois,2,0.55,88.9672972681656
Illinois,2,0.6,91.1691765755276
Illinois,2,0.65,93.3710558828898
Illinois,2,0.7,93.3710558828971
Illinois,2,0.75,93.3710558829189
Illinois,2,0.8,97.4091932638257
Illinois,2,0.85,97.409193263833
Illinois,2,0.9,97.409193263833
Illinois,2,0.95,97.4091932638767
Illinois,2,0.975,104.079621095019
Illinois,2,0.99,189.436763952168
Illinois,3,point,55.0386540906932
Illinois,3,0.01,0.0450610171012755
Illinois,3,0.025,23.6441952162261
Illinois,3,0.05,49.6410246698761
Illinois,3,0.1,49.8318459620641
Illinois,3,0.15,49.984604232086
Illinois,3,0.2,50.5949568418328
Illinois,3,0.25,52.2196506538821
Illinois,3,0.3,52.358085542066
Illinois,3,0.35,52.5645052110704
Illinois,3,0.4,53.1756266152588
Illinois,3,0.45,54.5059408182333
Illinois,3,0.5,54.6723094550107
Illinois,3,0.55,55.2928323106407
Illinois,3,0.6,56.2946460143102
Illinois,3,0.65,57.2601969832431
Illinois,3,0.7,57.4170211756136
Illinois,3,0.75,58.1295035152998
Illinois,3,0.8,59.614690407212
Illinois,3,0.85,59.788443294321
Illinois,3,0.9,59.9833432909436
Illinois,3,0.95,60.702948524111
Illinois,3,0.975,69.858480930516
Illinois,3,0.99,155.215623787665
Illinois,4,point,34.3991963619295
Illinois,4,0.01,0
Illinois,4,0.025,3.00473748746242
Illinois,4,0.05,29.0650683176173
Illinois,4,0.1,29.9101101765627
Illinois,4,0.15,30.4637713500451
Illinois,4,0.2,31.0920198698295
