place,week_ahead,quantile,value
Washington,1,point,7937.98244277019
Washington,1,0.025,5352.02895412035
Washington,1,0.1,5826.51219529837
Washington,1,0.25,6206.98244277019
Washington,1,0.5,8041.38036570139
Washington,1,0.75,9334.1056325864
Washington,1,0.9,9668.98244277019
Washington,1,0.975,9668.98244277019
Washington,2,point,9010.14317542524
Washington,2,0.025,6063.50407883734
Washington,2,0.1,6934.87565682801
Washington,2,0.25,7279.14317542524
Washington,2,0.5,8786.86999433662
Washington,2,0.75,10741.1431754252
Washington,2,0.9,10972.729316294
Washington,2,0.975,11130.5941663356
Washington,3,point,13310.7989456383
Washington,3,0.025,10295.235937658
Washington,3,0.1,10780.221661555
Washington,3,0.25,11579.7989456383
Washington,3,0.5,13960.9437714475
Washington,3,0.75,15041.7989456383
Washington,3,0.9,15085.6597944059
Washington,3,0.975,16588.3174074914
Washington,4,point,25527.4384876111
Washington,4,0.025,15220.1848270355
Washington,4,0.1,15568.5277432831
Washington,4,0.25,19315.0679060128
Washington,4,0.5,23796.4384876111
Washington,4,0.75,27258.4384876111
Washington,4,0.9,42235.632499339
Washington,4,0.975,54266.0421126198
Washington,5,point,46431.3251082099
Washington,5,0.025,23868.4293907415
Washington,5,0.1,25545.2534430238
Washington,5,0.25,28820.4303276574
Washington,5,0.5,44700.3251082099
Washington,5,0.75,48162.3251082099
Washington,5,0.9,90602.3637001377
Washington,5,0.975,101319.848840038
Washington,6,point,57227.8433390571
Washington,6,0.025,39094.3159404113
Washington,6,0.1,42733.7504305106
Washington,6,0.25,45772.9904289388
Washington,6,0.5,55496.8433390571
Washington,6,0.75,58958.8433390571
Washington,6,0.9,86854.1004553598
Washington,6,0.975,97030.4739008676
Washington,7,point,65968.5617369083
Washington,7,0.025,27599.3609630396
Washington,7,0.1,39857.7251384062
Washington,7,0.25,64237.5617369083
Washington,7,0.5,67699.5617369083
Washington,7,0.75,76578.348017833
Washington,7,0.9,82091.8875720241
Washington,7,0.975,83984.0847271734
Illinois,1,point,13028.8041341148
Illinois,1,0.025,11470.8041341148
Illinois,1,0.1,11470.8041341148
Illinois,1,0.25,12355.8560014651
Illinois,1,0.5,13172.4541223662
Illinois,1,0.75,13485.3463196168
Illinois,1,0.9,14586.8041341148
Illinois,1,0.975,14586.8041341148
Illinois,2,point,14292.6505417923
Illinois,2,0.025,12708.3290813258
Illinois,2,0.1,12734.6505417923
Illinois,2,0.25,12842.2754677432
Illinois,2,0.5,14603.8775613313
Illinois,2,0.75,15321.9255204187
Illinois,2,0.9,15850.6505417923
Illinois,2,0.975,15850.6505417923
Illinois,3,point,17855.453484299
Illinois,3,0.025,16080.5903981989
Illinois,3,0.1,16297.453484299
Illinois,3,0.25,16413.2676816215
Illinois,3,0.5,17918.2831692195
Illinois,3,0.75,18893.27290614
Illinois,3,0.9,19413.453484299
Illinois,3,0.975,19413.453484299
Illinois,4,point,24360.8466937503
Illinois,4,0.025,22802.8466937503
Illinois,4,0.1,22802.8466937503
Illinois,4,0.25,23314.3087626845
Illinois,4,0.5,24226.912590951
Illinois,4,0.75,25389.1152783441
Illinois,4,0.9,25918.8466937503
Illinois,4,0.975,25918.8466937503
Illinois,5,point,34117.6784224021
Illinois,5,0.025,30834.4988385849
Illinois,5,0.1,31684.6790062044
Illinois,5,0.25,32559.6784224021
Illinois,5,0.5,33957.0895772621
Illinois,5,0.75,35675.6784224021
Illinois,5,0.9,36910.5212489193
Illinois,5,0.975,38367.0747197266
Illinois,6,point,46481.3391558215
Illinois,6,0.025,41436.3059484949
Illinois,6,0.1,42773.1678424642
Illinois,6,0.25,44569.0432736087
Illinois,6,0.5,45944.4690636941
Illinois,6,0.75,48039.3391558215
Illinois,6,0.9,50665.8937272255
Illinois,6,0.975,51933.7078018137
Illinois,7,point,56454.4641035207
Illinois,7,0.025,54092.1358317249
Illinois,7,0.1,54896.4641035207
Illinois,7,0.25,55152.6198758837
Illinois,7,0.5,55891.5723652844
Illinois,7,0.75,58012.4641035207
Illinois,7,0.9,58586.0813022123
Illinois,7,0.975,59097.0998320975
California,1,point,14177.5541495752
California,1,0.025,11705.8569800947
California,1,0.1,12220.3161311116
California,1,0.25,13469.1974900048
California,1,0.5,14177.5541495752
California,1,0.75,14791.597552238
California,1,0.9,16001.0111829938
California,1,0.975,16305.0728389416
California,2,point,10743.28348142
California,2,0.025,8462.45621816628
California,2,0.1,8786.22722697612
California,2,0.25,9608.72944981046
California,2,0.5,10743.28348142
California,2,0.75,11285.1606115885
California,2,0.9,13050.2432048084
California,2,0.975,13525.8417812884
California,3,point,8874.44917111285
California,3,0.025,6907.1391376853
California,3,0.1,7092.71684445795
California,3,0.25,7697.01185394824
California,3,0.5,8874.44917111285
California,3,0.75,9295.63974770345
California,3,0.9,11233.0940179331
California,3,0.975,11812.9926150888
California,4,point,7890.34123081512
California,4,0.025,6309.61991163529
California,4,0.1,6374.85732410476
California,4,0.25,6905.12796921097
California,4,0.5,7890.34123081512
California,4,0.75,8262.25012977049
California,4,0.9,10015.2753064405
California,4,0.975,10647.7440074887
California,5,point,7282.43346416578
California,5,0.025,5842.19732338376
California,5,0.1,5988.37256144919
California,5,0.25,6610.93484528549
California,5,0.5,7254.1563881319
California,5,0.75,7586.57601718977
California,5,0.9,8990.22348040212
California,5,0.975,9633.20218708366
California,6,point,7431.28294363649
California,6,0.025,6038.75698215701
California,6,0.1,6398.21394159216
California,6,0.25,7172.78294363649
California,6,0.5,7351.67826743983
California,6,0.75,7689.78294363649
California,6,0.9,8660.50783324176
California,6,0.975,9222.87417723984
California,7,point,8666.54077286304
California,7,0.025,7320.52545476519
California,7,0.1,7516.91166696921
California,7,0.25,8408.04077286304
California,7,0.5,8829.76867313326
California,7,0.75,9204.25843964331
California,7,0.9,9485.1603370782
California,7,0.975,9600.77786233276
Arizona,1,point,7987.96413311874
Arizona,1,0.025,6336.46413311874
Arizona,1,0.1,6336.46413311874
Arizona,1,0.25,7869.88363611512
Arizona,1,0.5,7981.72590865381
Arizona,1,0.75,8104.85856924835
Arizona,1,0.9,9639.46413311874
Arizona,1,0.975,9639.46413311874
Arizona,2,point,9150.85729361939
Arizona,2,0.025,7499.35729361939
Arizona,2,0.1,7499.35729361939
Arizona,2,0.25,8921.97881018813
Arizona,2,0.5,9163.21308428724
Arizona,2,0.75,9396.81939369556
Arizona,2,0.9,10802.3572936194
Arizona,2,0.975,10802.3572936194
Arizona,3,point,10826.363538723
Arizona,3,0.025,9174.86353872295
Arizona,3,0.1,9174.86353872295
Arizona,3,0.25,10395.4085082947
Arizona,3,0.5,10795.7119232761
Arizona,3,0.75,11285.649727039
Arizona,3,0.9,12477.863538723
Arizona,3,0.975,12477.863538723
Arizona,4,point,13474.0568955319
Arizona,4,0.025,11822.5568955319
Arizona,4,0.1,11822.5568955319
Arizona,4,0.25,12701.1990289518
Arizona,4,0.5,13399.2636425504
Arizona,4,0.75,14140.0191389718
Arizona,4,0.9,15125.5568955319
Arizona,4,0.975,15125.5568955319
Arizona,5,point,16957.3886611622
Arizona,5,0.025,15305.8886611622
Arizona,5,0.1,15305.8886611622
Arizona,5,0.25,15674.8293627258
Arizona,5,0.5,16931.314705996
Arizona,5,0.75,18411.7321174592
Arizona,5,0.9,18608.8886611622
Arizona,5,0.975,18608.8886611622
Arizona,6,point,21332.3866662242
Arizona,6,0.025,19158.734266266
Arizona,6,0.1,19460.9336423548
Arizona,6,0.25,19680.8866662242
Arizona,6,0.5,21306.1246392215
Arizona,6,0.75,22983.8866662242
Arizona,6,0.9,23580.2535293832
Arizona,6,0.975,23939.4625432661
Arizona,7,point,26983.5813259039
Arizona,7,0.025,23971.5553823377
Arizona,7,0.1,24492.757779589
Arizona,7,0.25,25332.0813259039
Arizona,7,0.5,26810.3187296595
Arizona,7,0.75,28635.0813259039
Arizona,7,0.9,30123.1533100264
Arizona,7,0.975,30855.1411517849
Massachusetts,1,point,9017.62632614723
Massachusetts,1,0.025,0
Massachusetts,1,0.1,352.57814096217
Massachusetts,1,0.25,7736.12632614723
Massachusetts,1,0.5,10299.1263261472
Massachusetts,1,0.75,13357.6078108703
Massachusetts,1,0.9,14039.7924853706
Massachusetts,1,0.975,14570.8962297384
Massachusetts,2,point,9767.55532178778
Massachusetts,2,0.025,0
Massachusetts,2,0.1,141.315381650627
Massachusetts,2,0.25,8486.05532178778
Massachusetts,2,0.5,11049.0553217878
Massachusetts,2,0.75,14429.2459705465
Massachusetts,2,0.9,16409.4173925085
Massachusetts,2,0.975,17656.780503904
Massachusetts,3,point,10580.8941252269
Massachusetts,3,0.025,0
Massachusetts,3,0.1,452.021849043598
Massachusetts,3,0.25,9299.39412522691
Massachusetts,3,0.5,11641.5504267517
Massachusetts,3,0.75,14773.8955152091
Massachusetts,3,0.9,18443.8580831151
Massachusetts,3,0.975,20338.7964586285
Massachusetts,4,point,10037.7433776587
Massachusetts,4,0.025,0
Massachusetts,4,0.1,400.357714266982
Massachusetts,4,0.25,8756.24337765867
Massachusetts,4,0.5,10519.8126688867
Massachusetts,4,0.75,12749.152113908
Massachusetts,4,0.9,18715.1645738371
Massachusetts,4,0.975,20806.4074543305
Massachusetts,5,point,8718.93405154547
Massachusetts,5,0.025,0
Massachusetts,5,0.1,1018.70862447345
Massachusetts,5,0.25,6948.82445556833
Massachusetts,5,0.5,8026.33206812288
Massachusetts,5,0.75,10000.4340515455
Massachusetts,5,0.9,16821.6610355571
Massachusetts,5,0.975,18494.9161061861
Massachusetts,6,point,7661.65388152302
Massachusetts,6,0.025,0
Massachusetts,6,0.1,1642.03953210816
Massachusetts,6,0.25,6095.01973006222
Massachusetts,6,0.5,6380.15388152302
Massachusetts,6,0.75,8943.15388152302
Massachusetts,6,0.9,14298.0113932422
Massachusetts,6,0.975,15542.7017266478
Massachusetts,7,point,7245.11295060107
Massachusetts,7,0.025,0
Massachusetts,7,0.1,1490.3975570923
Massachusetts,7,0.25,5460.7765749658
Massachusetts,7,0.5,7245.11295060107
Massachusetts,7,0.75,9789.10257750074
Massachusetts,7,0.9,11999.2815243792
Massachusetts,7,0.975,12908.0289531355
Wisconsin,1,point,5909.32418447789
Wisconsin,1,0.025,4932.82418447789
Wisconsin,1,0.1,4932.82418447789
Wisconsin,1,0.25,5783.19188411697
Wisconsin,1,0.5,5901.94599448238
Wisconsin,1,0.75,6063.51438243804
Wisconsin,1,0.9,6885.82418447789
Wisconsin,1,0.975,6885.82418447789
Wisconsin,2,point,7512.95779767285
Wisconsin,2,0.025,6536.45779767285
Wisconsin,2,0.1,6536.45779767285
Wisconsin,2,0.25,7159.94089049823
Wisconsin,2,0.5,7475.92535550287
Wisconsin,2,0.75,7936.45886942884
Wisconsin,2,0.9,8489.45779767285
Wisconsin,2,0.975,8489.45779767285
Wisconsin,3,point,10293.8981306495
Wisconsin,3,0.025,9096.79163522087
Wisconsin,3,0.1,9317.39813064951
Wisconsin,3,0.25,9376.15626488812
Wisconsin,3,0.5,10111.6900506133
Wisconsin,3,0.75,11270.3981306495
Wisconsin,3,0.9,11367.1158475739
Wisconsin,3,0.975,11933.3526863195
Wisconsin,4,point,15027.0574372442
Wisconsin,4,0.025,12413.5722147815
Wisconsin,4,0.1,13033.2462502759
Wisconsin,4,0.25,13920.7165201842
Wisconsin,4,0.5,14576.1482615992
Wisconsin,4,0.75,16003.5574372442
Wisconsin,4,0.9,17444.7986778051
Wisconsin,4,0.975,18668.5900171788
Wisconsin,5,point,22957.3740581574
Wisconsin,5,0.025,17660.4146168053
Wisconsin,5,0.1,18689.235045218
Wisconsin,5,0.25,20449.854842982
Wisconsin,5,0.5,22268.479385056
Wisconsin,5,0.75,23933.8740581574
Wisconsin,5,0.9,28213.4916224208
Wisconsin,5,0.975,30439.1409435081
Wisconsin,6,point,35694.7972911034
Wisconsin,6,0.025,25940.7683877023
Wisconsin,6,0.1,27451.941280576
Wisconsin,6,0.25,31297.034048808
Wisconsin,6,0.5,34819.4342719437
Wisconsin,6,0.75,36671.2972911034
Wisconsin,6,0.9,45850.8447564534
Wisconsin,6,0.975,49369.4202532198
Wisconsin,7,point,54096.3713456184
Wisconsin,7,0.025,38515.4082027469
Wisconsin,7,0.1,40581.3370780058
Wisconsin,7,0.25,47755.0175964269
Wisconsin,7,0.5,53270.1964761563
Wisconsin,7,0.75,55488.2292632682
Wisconsin,7,0.9,70212.4314611287
Wisconsin,7,0.975,74514.0937785597
Texas,1,point,43550.9860581905
Texas,1,0.025,23094.9860581905
Texas,1,0.1,23094.9860581905
Texas,1,0.25,41502.6825222578
Texas,1,0.5,43934.5490992479
Texas,1,0.75,45019.1726299282
Texas,1,0.9,64006.9860581905
Texas,1,0.975,64006.9860581905
Texas,2,point,43124.6751565553
Texas,2,0.025,22668.6751565553
Texas,2,0.1,22668.6751565553
Texas,2,0.25,39190.1940702507
Texas,2,0.5,43776.818456816
Texas,2,0.75,46079.9232498547
Texas,2,0.9,63580.6751565553
Texas,2,0.975,63580.6751565553
Texas,3,point,45422.4432174028
Texas,3,0.025,24966.4432174028
Texas,3,0.1,24966.4432174028
Texas,3,0.25,40107.9706086712
Texas,3,0.5,46183.0134983147
Texas,3,0.75,49625.2941971989
Texas,3,0.9,65878.4432174028
Texas,3,0.975,65878.4432174028
Texas,4,point,50830.4590864249
Texas,4,0.025,30374.4590864249
Texas,4,0.1,30374.4590864249
Texas,4,0.25,44245.7767616855
Texas,4,0.5,51608.8556591575
Texas,4,0.75,56257.0302138999
Texas,4,0.9,71286.4590864249
Texas,4,0.975,71286.4590864249
Texas,5,point,60644.2833962567
Texas,5,0.025,40188.2833962567
Texas,5,0.1,40188.2833962567
Texas,5,0.25,53213.1771822516
Texas,5,0.5,61276.3039093134
Texas,5,0.75,67282.6274069147
Texas,5,0.9,81100.2833962567
Texas,5,0.975,81100.2833962567
Texas,6,point,77451.612454485
Texas,6,0.025,56995.612454485
Texas,6,0.1,56995.612454485
Texas,6,0.25,69478.4617340146
Texas,6,0.5,77563.6023453423
Texas,6,0.75,85313.8655177485
Texas,6,0.9,97907.612454485
Texas,6,0.975,97907.612454485
Texas,7,point,104362.987430478
Texas,7,0.025,83906.9874304784
Texas,7,0.1,83906.9874304784
Texas,7,0.25,97674.7807315309
Texas,7,0.5,103280.692742602
Texas,7,0.75,111382.19286212
Texas,7,0.9,124818.987430478
Texas,7,0.975,124818.987430478
Nebraska,1,point,202.791949959341
Nebraska,1,0.025,55.2919499593409
Nebraska,1,0.1,55.2919499593409
Nebraska,1,0.25,175.793055980175
Nebraska,1,0.5,205.599458189186
Nebraska,1,0.75,225.554642750183
Nebraska,1,0.9,350.291949959341
Nebraska,1,0.975,350.291949959341
Nebraska,2,point,111.946748023111
Nebraska,2,0.025,0
Nebraska,2,0.1,0
Nebraska,2,0.25,77.6488970084465
Nebraska,2,0.5,113.177001869073
Nebraska,2,0.75,144.371748641424
Nebraska,2,0.9,259.446748023111
Nebraska,2,0.975,259.446748023111
Nebraska,3,point,68.0525295455833
Nebraska,3,0.025,0
Nebraska,3,0.1,0
Nebraska,3,0.25,38.2329584077233
Nebraska,3,0.5,67.6423353630234
Nebraska,3,0.75,97.9579693676205
Nebraska,3,0.9,215.552529545583
Nebraska,3,0.975,215.552529545583
Nebraska,4,point,43.6914516779992
Nebraska,4,0.025,0
Nebraska,4,0.1,0
Nebraska,4,0.25,20.682726934785
Nebraska,4,0.5,42.5241095248493
Nebraska,4,0.75,68.230609150196
Nebraska,4,0.9,191.191451677999
Nebraska,4,0.975,191.191451677999
Nebraska,5,point,29.5191767675763
Nebraska,5,0.025,0
Nebraska,5,0.1,0
Nebraska,5,0.25,11.773159310862
Nebraska,5,0.5,28.0362606038107
Nebraska,5,0.75,49.5331864694017
Nebraska,5,0.9,177.019176767576
Nebraska,5,0.975,177.019176767576
Nebraska,6,point,20.375033306084
Nebraska,6,0.025,0
Nebraska,6,0.1,0
Nebraska,6,0.25,6.95640757464571
Nebraska,6,0.5,18.7192131273623
Nebraska,6,0.75,36.5151474246522
Nebraska,6,0.9,167.875033306084
Nebraska,6,0.975,167.875033306084
Nebraska,7,point,15.2887501618437
